pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
3,IsA,3,IsA,act,art,True,['Ġact'],['Ġart'],1,1,0.0065530147,0.002540205,0.0054320702,0.7719896,0.005930785,0.030285882,0.17726849,1.0376567,15,4
4,MadeOf,3,IsA,heart,muscle,False,['Ġheart'],['Ġmuscle'],1,1,0.028936159,0.017987536,0.024652565,0.25403622,0.64485335,0.01111742,0.018416697,1.4725236,10,6
0,Antonym,0,Antonym,strength,weak,True,['Ġstrength'],['Ġweak'],1,1,0.9865144,0.0019480764,0.0031818326,0.0016034001,0.0013397069,0.0024654581,0.002947167,0.13706897,9,12
5,PartOf,5,PartOf,face,watch,True,['Ġface'],['Ġwatch'],1,1,0.0037015819,0.0050131953,0.0019639044,0.017673962,0.0034270294,0.95919204,0.009028284,0.33579543,22,13
5,PartOf,5,PartOf,soldier,army,True,['Ġsoldier'],['Ġarmy'],1,1,0.0072591067,0.0027498764,0.0013040752,0.009992153,0.0040247682,0.97047675,0.004193339,0.26096958,3,3
3,IsA,3,IsA,bike,exercise,True,['Ġbike'],['Ġexercise'],1,1,0.0033804898,0.022455027,0.075506516,0.8584681,0.01293009,0.007834916,0.019424757,0.8675388,3,10
1,HasA,1,HasA,house,phone,True,['Ġhouse'],['Ġphone'],1,1,0.0049573192,0.95422196,0.009273078,0.005021589,0.016534826,0.0041842484,0.0058070654,0.37748712,14,4
3,IsA,3,IsA,lawn,place,True,['Ġlawn'],['Ġplace'],1,1,0.005448215,0.0030491597,0.005665763,0.9716598,0.0038892233,0.0045826184,0.0057052793,0.2583091,1,32
0,Antonym,0,Antonym,green,red,True,['Ġgreen'],['Ġred'],1,1,0.9708935,0.0018753024,0.014080807,0.002805895,0.0013193972,0.0020049147,0.007020189,0.24956173,14,7
0,Antonym,3,IsA,tie,equal,False,['Ġtie'],['Ġequal'],1,1,0.4749383,0.0077925012,0.038366016,0.058197595,0.004125493,0.0069213156,0.40965882,1.5937784,18,6
2,HasProperty,2,HasProperty,world,huge,True,['Ġworld'],['Ġhuge'],1,1,0.0017979398,0.0019244108,0.9868881,0.005040053,0.0013300912,0.0006942929,0.002325092,0.13135006,9,1
6,Synonym,6,Synonym,aluminium,aluminum,True,['Ġaluminium'],['Ġaluminum'],1,1,0.043225545,0.009764591,0.04242341,0.08557581,0.061228156,0.01111076,0.7466718,1.3915694,1,1
5,PartOf,5,PartOf,handle,basket,True,['Ġhandle'],['Ġbasket'],1,1,0.0044751763,0.003367901,0.0011979864,0.007771556,0.0035686905,0.97655153,0.00306718,0.21672532,7,4
6,Synonym,3,IsA,short,clothe,False,['Ġshort'],"['Ġclot', 'he']",1,2,0.28851756,0.0074705915,0.0030921316,0.29215172,0.006572465,0.06637108,0.33582446,1.9506145,23,3
3,IsA,3,IsA,bread,food,True,['Ġbread'],['Ġfood'],1,1,0.0060505792,0.004437942,0.016978761,0.9561108,0.005682681,0.0036583634,0.0070809843,0.36358976,3,3
6,Synonym,6,Synonym,leave,leave_behind,True,['Ġleave'],"['Ġleave', '_', 'behind']",1,3,0.008296007,0.002200821,0.0040147947,0.059717614,0.0022415118,0.0033175736,0.9202117,0.5089765,17,3
6,Synonym,3,IsA,advance,increase,False,['Ġadvance'],['Ġincrease'],1,1,0.0052506076,0.0025719122,0.012558087,0.29866856,0.0033353607,0.0044571296,0.67315835,1.1085045,20,7
2,HasProperty,6,Synonym,christian,kind,False,"['Ġchrist', 'ian']",['Ġkind'],2,1,0.005638509,0.0065393383,0.88348913,0.047155764,0.0043173563,0.0019651607,0.050894797,0.7255034,3,4
2,HasProperty,2,HasProperty,sing,nice,True,['Ġsing'],['Ġnice'],1,1,0.0017883918,0.0029725728,0.9769165,0.012626857,0.0015909033,0.00082695385,0.0032776538,0.2041396,5,6
4,MadeOf,4,MadeOf,can,aluminum,True,['Ġcan'],['Ġaluminum'],1,1,0.008698333,0.009725964,0.008797887,0.008802502,0.9550226,0.0040309904,0.0049216943,0.37793303,8,1
0,Antonym,0,Antonym,weak,powerful,True,['Ġweak'],['Ġpowerful'],1,1,0.9862293,0.0017907787,0.0023257115,0.0019303842,0.0013771936,0.0034978653,0.0028488163,0.13953932,12,6
2,HasProperty,2,HasProperty,finger,long,True,['Ġfinger'],['Ġlong'],1,1,0.0023848303,0.0018122678,0.9869174,0.003963993,0.0013028719,0.0008142091,0.0028043762,0.13227908,7,12
4,MadeOf,4,MadeOf,spring,metal,True,['Ġspring'],['Ġmetal'],1,1,0.020596884,0.0048701474,0.014925029,0.04753776,0.8916304,0.0112261865,0.009213636,0.7348024,11,4
2,HasProperty,2,HasProperty,human,nice,True,['Ġhuman'],['Ġnice'],1,1,0.0015801387,0.0030581893,0.9848363,0.006006365,0.0016278345,0.0009373175,0.00195375,0.14837204,4,6
5,PartOf,3,IsA,fire,fireplace,False,['Ġfire'],['Ġfireplace'],1,1,0.0084511265,0.005215392,0.0021247256,0.008362918,0.0044726864,0.9661704,0.0052028033,0.2966812,18,1
3,IsA,3,IsA,paint,image,True,['Ġpaint'],['Ġimage'],1,1,0.015539109,0.041431468,0.012771959,0.7525069,0.031696197,0.011144434,0.1349099,1.292714,7,11
6,Synonym,6,Synonym,element,member,True,['Ġelement'],['Ġmember'],1,1,0.020618139,0.0028312446,0.0025376473,0.22552404,0.003960955,0.008889552,0.73563844,1.0638927,7,5
2,HasProperty,2,HasProperty,beauty,rare,True,['Ġbeauty'],['Ġrare'],1,1,0.01011168,0.0013145367,0.97995675,0.003859381,0.0010958338,0.00063670136,0.0030252268,0.18202065,3,6
3,IsA,3,IsA,lyric,write,True,['Ġlyric'],['Ġwrite'],1,1,0.01192426,0.002673043,0.0049952045,0.8980729,0.008120174,0.068862006,0.0053524217,0.6391129,7,10
3,IsA,3,IsA,bathroom,place,True,['Ġbathroom'],['Ġplace'],1,1,0.003396072,0.002699494,0.0042378437,0.9734439,0.0027997189,0.0038940965,0.009528899,0.2409783,2,32
2,HasProperty,2,HasProperty,computer,compact,True,['Ġcomputer'],['Ġcompact'],1,1,0.00262921,0.0014414634,0.9864608,0.004432125,0.0010287178,0.00058367354,0.0034239928,0.13471273,2,10
6,Synonym,6,Synonym,cast,throw,True,['Ġcast'],['Ġthrow'],1,1,0.015367921,0.0021056638,0.0075414237,0.3175235,0.0024969808,0.004077695,0.65088683,1.1471891,20,20
6,Synonym,6,Synonym,spot,stain,True,['Ġspot'],['Ġstain'],1,1,0.012891626,0.0021811342,0.0076221,0.06694504,0.0020148861,0.002568059,0.90577716,0.5844409,20,9
6,Synonym,6,Synonym,mind,memory,True,['Ġmind'],['Ġmemory'],1,1,0.009519413,0.0147283,0.0073246886,0.035792246,0.019783253,0.009755426,0.90309674,0.6873804,13,5
5,PartOf,4,MadeOf,music,guitar,False,['Ġmusic'],['Ġguitar'],1,1,0.11274271,0.016117068,0.0056161014,0.0850072,0.0910831,0.34517685,0.34425697,2.1694617,5,1
1,HasA,0,Antonym,flower,stem,False,['Ġflower'],['Ġstem'],1,1,0.0054258,0.91461945,0.0068990653,0.004616454,0.057895184,0.0058502657,0.004693691,0.56161964,4,10
0,Antonym,0,Antonym,huge,small,True,['Ġhuge'],['Ġsmall'],1,1,0.98592514,0.0022831592,0.0032746708,0.0016911412,0.0015734399,0.0028938043,0.0023586208,0.14243878,1,13
3,IsA,3,IsA,pull,move,True,['Ġpull'],['Ġmove'],1,1,0.0053903633,0.0017939216,0.0022547676,0.97169566,0.0034717706,0.007469158,0.007924281,0.2535014,24,21
6,Synonym,6,Synonym,grow,cultivate,True,['Ġgrow'],['Ġcultivate'],1,1,0.007857902,0.0015091667,0.003130593,0.09102432,0.0020583167,0.004697101,0.8897226,0.6145335,10,4
0,Antonym,6,Synonym,dinner,lunch,False,['Ġdinner'],['Ġlunch'],1,1,0.98425424,0.0021594448,0.0017043494,0.0026071721,0.0013775994,0.0041197436,0.0037774153,0.15584686,2,3
5,PartOf,6,Synonym,knowledge,science,False,['Ġknowledge'],['Ġscience'],1,1,0.012335328,0.0075692586,0.016187022,0.2838497,0.027220031,0.4522857,0.20055296,1.8676659,1,2
0,Antonym,0,Antonym,branch,trunk,True,['Ġbranch'],['Ġtrunk'],1,1,0.6784796,0.009730632,0.002164239,0.05897333,0.0054682586,0.046643037,0.1985409,1.4151694,8,5
6,Synonym,6,Synonym,look,watch,True,['Ġlook'],['Ġwatch'],1,1,0.06887369,0.0036303618,0.0022897462,0.14742929,0.0028321876,0.028824246,0.7461205,1.2092434,14,13
2,HasProperty,2,HasProperty,pin,sharp,True,['Ġpin'],['Ġsharp'],1,1,0.0027009414,0.001705321,0.9776879,0.010094573,0.0012417086,0.0008771236,0.005692408,0.2008253,15,15
6,Synonym,6,Synonym,strange,weird,True,['Ġstrange'],['Ġweird'],1,1,0.011519025,0.006072905,0.27073643,0.06922114,0.0036583198,0.0032133663,0.6355789,1.3677335,3,3
2,HasProperty,3,IsA,sleep,relax,False,['Ġsleep'],['Ġrelax'],1,1,0.0070417956,0.0017735314,0.95532984,0.018875854,0.0016979873,0.0009732415,0.014307702,0.3506745,6,8
3,IsA,3,IsA,turn,movement,True,['Ġturn'],['Ġmovement'],1,1,0.0035512242,0.001656029,0.0034524864,0.8903825,0.003437082,0.009234603,0.08828614,0.62126726,38,11
6,Synonym,5,PartOf,tread,step,False,['Ġtread'],['Ġstep'],1,1,0.019675627,0.00210744,0.003072967,0.066992894,0.0021693972,0.004779094,0.90120256,0.6084435,10,21
1,HasA,1,HasA,organism,disease,True,['Ġorganism'],['Ġdisease'],1,1,0.0064720893,0.917035,0.030429374,0.005641838,0.032742884,0.0028027166,0.004875913,0.5798258,2,1
3,IsA,3,IsA,breathe,exist,True,['Ġbreathe'],['Ġexist'],1,1,0.022505967,0.006892782,0.008302112,0.78098714,0.0154267065,0.15352157,0.012363664,1.0948379,9,2
0,Antonym,0,Antonym,punishment,reward,True,['Ġpunishment'],['Ġreward'],1,1,0.9841415,0.0030018082,0.00240414,0.0022322696,0.002002855,0.0041219913,0.0020954083,0.15768382,1,8
0,Antonym,0,Antonym,lift,depress,True,['Ġlift'],['Ġdepress'],1,1,0.9859461,0.0016887966,0.002088757,0.0021958244,0.0012701852,0.0025000377,0.004310215,0.14137338,36,5
3,IsA,0,Antonym,dress,trouser,False,['Ġdress'],"['Ġtrou', 'ser']",1,2,0.3919965,0.0057768985,0.0017053848,0.39777663,0.006434042,0.05547913,0.14083141,1.7938482,21,2
0,Antonym,0,Antonym,rest,work,True,['Ġrest'],['Ġwork'],1,1,0.9814051,0.0027174281,0.0030111664,0.0033647472,0.0019689715,0.005229774,0.002302914,0.18011367,18,34
3,IsA,6,Synonym,drive,trip,False,['Ġdrive'],['Ġtrip'],1,1,0.0035952437,0.0016118374,0.00490304,0.8085385,0.0030182807,0.008599315,0.1697337,0.8482333,34,12
3,IsA,4,MadeOf,air,gas,False,['Ġair'],['Ġgas'],1,1,0.019094327,0.017643308,0.13987797,0.6982807,0.08230566,0.004929515,0.037868567,1.4837091,15,8
3,IsA,3,IsA,ball,toy,True,['Ġball'],['Ġtoy'],1,1,0.0050674644,0.0025555133,0.010794206,0.966399,0.004306279,0.0050011408,0.0058764615,0.29444316,13,8
0,Antonym,0,Antonym,bone,skin,True,['Ġbone'],['Ġskin'],1,1,0.97314733,0.0031993955,0.0029247184,0.004668666,0.0032741067,0.0097295055,0.0030563714,0.24308513,6,10
0,Antonym,0,Antonym,idle,active,True,['Ġidle'],['Ġactive'],1,1,0.9858914,0.002001625,0.0020646849,0.0020950728,0.001520846,0.0036932305,0.0027331861,0.14256915,10,17
1,HasA,1,HasA,island,beach,True,['Ġisland'],['Ġbeach'],1,1,0.011275462,0.9294839,0.016339317,0.0040752087,0.026119389,0.005531659,0.00717508,0.53029186,2,2
1,HasA,2,HasProperty,person,religion,False,['Ġperson'],['Ġreligion'],1,1,0.004056628,0.93852216,0.01784477,0.008930706,0.019187251,0.00617445,0.005283939,0.47730616,3,2
2,HasProperty,2,HasProperty,map,fold,True,['Ġmap'],['Ġfold'],1,1,0.029342463,0.043063857,0.87861687,0.0079523865,0.0045851436,0.0022055975,0.034233626,0.78602016,8,12
4,MadeOf,3,IsA,sheet_of_paper,paper,False,"['Ġsheet', '_', 'of', '_', 'paper']",['Ġpaper'],5,1,0.061691873,0.015266122,0.05767821,0.1838844,0.46129516,0.01321547,0.20696877,2.0944219,1,9
2,HasProperty,2,HasProperty,praise,important,True,['Ġpraise'],['Ġimportant'],1,1,0.002052919,0.002920856,0.9733666,0.015212458,0.002577844,0.0010938949,0.0027754002,0.22919017,3,5
6,Synonym,3,IsA,misery,sadness,False,['Ġmisery'],['Ġsadness'],1,1,0.0048936047,0.004728709,0.052066796,0.15631732,0.007284017,0.009347945,0.7653616,1.1246085,2,3
3,IsA,3,IsA,flag,mark,True,['Ġflag'],['Ġmark'],1,1,0.0024058663,0.006056789,0.0072690793,0.9130564,0.0048704995,0.0050688814,0.06127247,0.55990845,12,30
6,Synonym,6,Synonym,function,use,True,['Ġfunction'],['Ġuse'],1,1,0.011275172,0.0027257684,0.013585795,0.35125273,0.002729332,0.0036312747,0.61480004,1.194775,10,13
0,Antonym,0,Antonym,increase,sink,True,['Ġincrease'],['Ġsink'],1,1,0.9866867,0.0016697119,0.0016967098,0.0020736684,0.0012204217,0.0025896223,0.0040631345,0.13492106,7,13
2,HasProperty,2,HasProperty,ribbon,red,True,['Ġribbon'],['Ġred'],1,1,0.0018021457,0.0018877448,0.98724824,0.0045791534,0.0014249989,0.00079497375,0.002262749,0.12891643,4,7
6,Synonym,6,Synonym,nice,charm,True,['Ġnice'],['Ġcharm'],1,1,0.0038197176,0.003867125,0.0073496015,0.07812873,0.0038499623,0.006145587,0.8968393,0.61802834,6,8
3,IsA,3,IsA,top,complete,True,['Ġtop'],['Ġcomplete'],1,1,0.027233874,0.004198178,0.034804776,0.7138159,0.0033964019,0.02241146,0.19413927,1.3002905,22,10
6,Synonym,6,Synonym,female,girl,True,['Ġfemale'],['Ġgirl'],1,1,0.0112588145,0.003950906,0.060995173,0.063037746,0.0028531319,0.003852272,0.854052,0.85131526,5,5
3,IsA,3,IsA,pay,settle,True,['Ġpay'],['Ġsettle'],1,1,0.3128719,0.0031644884,0.0031241332,0.44862032,0.0036482466,0.015141734,0.2134292,1.6922004,12,23
3,IsA,3,IsA,seal,close,True,['Ġseal'],['Ġclose'],1,1,0.02417658,0.003085291,0.0060977065,0.84622157,0.0023735324,0.0065535833,0.11149169,0.82538015,15,37
5,PartOf,5,PartOf,pain,life,True,['Ġpain'],['Ġlife'],1,1,0.0057768337,0.0036693553,0.0013782646,0.0070817536,0.0057222843,0.9744932,0.0018783346,0.23227528,7,14
4,MadeOf,0,Antonym,animal,mineral,False,['Ġanimal'],['Ġmineral'],1,1,0.008557213,0.30335465,0.03389179,0.043876935,0.59662855,0.0056976047,0.007993337,1.486932,2,3
1,HasA,1,HasA,human,sex,True,['Ġhuman'],['Ġsex'],1,1,0.003545726,0.9186925,0.035849117,0.007817868,0.023651835,0.003890534,0.006552404,0.5745627,4,6
0,Antonym,0,Antonym,detail,general,True,['Ġdetail'],['Ġgeneral'],1,1,0.9685621,0.0018642283,0.0018011782,0.0082627535,0.0018223395,0.009025711,0.008661617,0.27235606,7,10
0,Antonym,0,Antonym,divorce,marry,True,['Ġdivorce'],['Ġmarry'],1,1,0.9815253,0.0019112467,0.0017177016,0.004441157,0.0014665207,0.0052442024,0.003693859,0.17752999,3,2
3,IsA,3,IsA,joint,body_part,True,['Ġjoint'],"['Ġbody', '_', 'part']",1,3,0.0095016025,0.0031041647,0.006430811,0.9521364,0.009095982,0.014987796,0.0047432953,0.39300564,13,1
3,IsA,3,IsA,fan,person,True,['Ġfan'],['Ġperson'],1,1,0.005692315,0.002419454,0.014248659,0.9592271,0.0033883902,0.0030987076,0.011925376,0.3382969,7,3
3,IsA,3,IsA,change,action,True,['Ġchange'],['Ġaction'],1,1,0.0052319365,0.0025146354,0.012937385,0.8296292,0.0047319783,0.005206278,0.13974865,0.8388638,20,12
0,Antonym,0,Antonym,anger,calm,True,['Ġanger'],['Ġcalm'],1,1,0.9863646,0.001925777,0.002906931,0.0017205932,0.0015385418,0.0032914518,0.0022520863,0.13853003,5,8
0,Antonym,0,Antonym,produce,destroy,True,['Ġproduce'],['Ġdestroy'],1,1,0.98673534,0.0021483665,0.003176799,0.00192961,0.00145108,0.002171999,0.002386958,0.13550022,8,4
5,PartOf,5,PartOf,head,body,True,['Ġhead'],['Ġbody'],1,1,0.0048090215,0.0028052356,0.0011587461,0.020425964,0.0037675023,0.96444285,0.002590742,0.28974575,42,12
6,Synonym,6,Synonym,power,hold,True,['Ġpower'],['Ġhold'],1,1,0.013484242,0.0074639777,0.10141039,0.14141287,0.0047789114,0.0043983846,0.7270512,1.2760344,10,45
3,IsA,3,IsA,stop,act,True,['Ġstop'],['Ġact'],1,1,0.03682619,0.0029803016,0.0067490265,0.92968357,0.005094855,0.008268327,0.010397782,0.51137745,22,15
0,Antonym,0,Antonym,familiar,unknown,True,['Ġfamiliar'],['Ġunknown'],1,1,0.9853823,0.0023255409,0.0041092085,0.0015016188,0.0014326094,0.0026081062,0.0026406045,0.14647119,7,8
6,Synonym,3,IsA,create,business,False,['Ġcreate'],['Ġbusiness'],1,1,0.007711677,0.002425283,0.010086399,0.33799055,0.0029198977,0.0049620317,0.6339041,1.1504847,6,9
3,IsA,3,IsA,club,stick,True,['Ġclub'],['Ġstick'],1,1,0.13972701,0.005564574,0.017780708,0.4338252,0.0038230063,0.010291172,0.3889883,1.6929832,11,25
0,Antonym,0,Antonym,black,illuminate,True,['Ġblack'],['Ġilluminate'],1,1,0.9821332,0.0020325824,0.0030287711,0.0034610657,0.001954214,0.0052284114,0.002161774,0.17370963,22,3
1,HasA,6,Synonym,brush,tail,False,['Ġbrush'],['Ġtail'],1,1,0.037086792,0.83634406,0.0034888436,0.02346172,0.010747025,0.03421736,0.05465423,1.0134854,15,11
0,Antonym,0,Antonym,lunch,breakfast,True,['Ġlunch'],['Ġbreakfast'],1,1,0.98263204,0.0022207228,0.0017040307,0.0031119245,0.0014288316,0.0040605073,0.0048419125,0.16899695,3,3
3,IsA,1,HasA,fight,violence,False,['Ġfight'],['Ġviolence'],1,1,0.0066262395,0.0059049483,0.07907819,0.7124358,0.008683549,0.005741044,0.1815302,1.278726,9,3
1,HasA,1,HasA,shirt,button,True,['Ġshirt'],['Ġbutton'],1,1,0.0076229027,0.94430333,0.01278326,0.0044165086,0.015784202,0.0035802713,0.011509417,0.44435397,2,9
2,HasProperty,2,HasProperty,build,ugly,True,['Ġbuild'],['Ġugly'],1,1,0.27818778,0.0050602243,0.6974012,0.0049073263,0.0028251552,0.0022398746,0.00937848,1.0591556,12,4
0,Antonym,0,Antonym,smart,stupid,True,['Ġsmart'],['Ġstupid'],1,1,0.98618954,0.0019138523,0.003178826,0.0019373624,0.0011514426,0.0027808794,0.0028482953,0.1398371,9,4
2,HasProperty,2,HasProperty,family,evil,True,['Ġfamily'],['Ġevil'],1,1,0.0021963527,0.0032923385,0.98657286,0.003866768,0.0014553156,0.000570332,0.0020461553,0.13491714,8,6
0,Antonym,0,Antonym,complete,empty,True,['Ġcomplete'],['Ġempty'],1,1,0.98026603,0.001582238,0.0027755573,0.0028707846,0.0011207289,0.0019787068,0.009405754,0.18280032,10,10
5,PartOf,5,PartOf,mouth,face,True,['Ġmouth'],['Ġface'],1,1,0.00729705,0.006328968,0.0031692907,0.23713428,0.008801721,0.5964273,0.1408414,1.5197403,11,22
6,Synonym,6,Synonym,garbage,rubbish,True,['Ġgarbage'],['Ġrubbish'],1,1,0.006887542,0.0059454893,0.06472299,0.0664269,0.0049449233,0.0040959707,0.84697616,0.8822282,3,3
2,HasProperty,2,HasProperty,we,nice,True,['Ġwe'],['Ġnice'],1,1,0.0016292838,0.004795385,0.9803609,0.0077554146,0.0019179977,0.0009939837,0.0025469763,0.18363097,0,6
3,IsA,3,IsA,cold,disease,True,['Ġcold'],['Ġdisease'],1,1,0.0074798134,0.0027503355,0.01717657,0.95696974,0.0043062526,0.004758995,0.0065583033,0.35578525,16,1
0,Antonym,0,Antonym,increase,reduce,True,['Ġincrease'],['Ġreduce'],1,1,0.9873834,0.0018847274,0.002596704,0.0017814127,0.0012595315,0.0024834168,0.0026107372,0.12974513,7,20
2,HasProperty,2,HasProperty,lightning,beautiful,True,['Ġlightning'],['Ġbeautiful'],1,1,0.0020370875,0.0021804573,0.97631764,0.01384285,0.0016243206,0.0009050001,0.00309262,0.20670539,2,2
2,HasProperty,2,HasProperty,snake,black,True,['Ġsnake'],['Ġblack'],1,1,0.0017348861,0.0021472862,0.98821336,0.0037106148,0.0012924272,0.0006897791,0.002211737,0.120960936,8,22
5,PartOf,5,PartOf,lyric,song,True,['Ġlyric'],['Ġsong'],1,1,0.006115617,0.0029075926,0.0012722663,0.01581421,0.008064209,0.9634673,0.0023589153,0.3047163,7,6
6,Synonym,0,Antonym,thick,smart,False,['Ġthick'],['Ġsmart'],1,1,0.1527009,0.0027009433,0.03806004,0.07302583,0.0025368005,0.0038811215,0.72709435,1.2794982,13,9
6,Synonym,6,Synonym,place,seat,True,['Ġplace'],['Ġseat'],1,1,0.011853656,0.0022437968,0.0034109044,0.07219677,0.002079941,0.0033733323,0.9048416,0.5740762,32,16
3,IsA,3,IsA,brush,move,True,['Ġbrush'],['Ġmove'],1,1,0.0033592184,0.0037396906,0.009943662,0.96706843,0.004272914,0.004588784,0.0070272973,0.2901614,15,21
2,HasProperty,2,HasProperty,holiday,fun,True,['Ġholiday'],['Ġfun'],1,1,0.0030772313,0.010523729,0.8760108,0.09277116,0.0065632546,0.002572299,0.008481575,0.7084288,3,4
0,Antonym,0,Antonym,spirit,material,True,['Ġspirit'],['Ġmaterial'],1,1,0.9807937,0.0028410696,0.0026612533,0.003771952,0.0029608607,0.0037837422,0.0031874946,0.18635374,9,11
2,HasProperty,2,HasProperty,typewriter,old,True,"['Ġtypew', 'riter']",['Ġold'],2,1,0.0035394328,0.0017251553,0.98559463,0.0036774753,0.0016999771,0.0007235521,0.0030397242,0.14363284,1,9
0,Antonym,0,Antonym,positive,uncertain,True,['Ġpositive'],['Ġuncertain'],1,1,0.9858969,0.0019185256,0.0032330244,0.0016135195,0.0013408784,0.0028126945,0.003184384,0.1422747,13,7
0,Antonym,0,Antonym,adventure,home,True,['Ġadventure'],['Ġhome'],1,1,0.9824629,0.0024725874,0.0035222673,0.0027785124,0.0017790926,0.0047317506,0.0022528423,0.1713953,3,17
6,Synonym,6,Synonym,vision,dream,True,['Ġvision'],['Ġdream'],1,1,0.0055384245,0.0030332888,0.015999475,0.062358882,0.0030557544,0.00463141,0.9053828,0.6032541,5,8
6,Synonym,5,PartOf,dwell,house,False,['Ġdwell'],['Ġhouse'],1,1,0.008347349,0.0028599596,0.009196492,0.0739732,0.0023416646,0.004244647,0.89903677,0.6138739,5,14
0,Antonym,0,Antonym,bring,take,True,['Ġbring'],['Ġtake'],1,1,0.81981725,0.0028857675,0.002982059,0.054256443,0.0027405783,0.0061696926,0.1111482,0.9333357,11,44
3,IsA,3,IsA,birth,change,True,['Ġbirth'],['Ġchange'],1,1,0.005316296,0.0048162597,0.008704866,0.963671,0.006134758,0.007081905,0.0042749145,0.31756768,6,20
3,IsA,3,IsA,stretch,exercise,True,['Ġstretch'],['Ġexercise'],1,1,0.0031329426,0.0014955337,0.0056292918,0.9411624,0.0034672646,0.0047098277,0.04040262,0.41628215,20,10
4,MadeOf,1,HasA,window,frame,False,['Ġwindow'],['Ġframe'],1,1,0.009591453,0.013433648,0.00961037,0.04164955,0.9068617,0.006608321,0.012244828,0.6567573,8,17
0,Antonym,0,Antonym,storm,calm,True,['Ġstorm'],['Ġcalm'],1,1,0.98656,0.0018740383,0.0030225331,0.0017376698,0.0014848089,0.0030256335,0.0022953884,0.13686241,8,8
1,HasA,2,HasProperty,person,god,False,['Ġperson'],['Ġgod'],1,1,0.02716471,0.8214652,0.08892585,0.018397907,0.02885091,0.0040647136,0.011130604,1.0429953,3,4
2,HasProperty,2,HasProperty,apple,healthy,True,['Ġapple'],['Ġhealthy'],1,1,0.0025164806,0.0018161227,0.98217624,0.0087170685,0.0010561221,0.00081636326,0.002901648,0.16666354,2,5
2,HasProperty,2,HasProperty,college,fun,True,['Ġcollege'],['Ġfun'],1,1,0.0019769107,0.0040075863,0.9665364,0.020964928,0.002029482,0.0012775848,0.003207208,0.2710328,3,4
2,HasProperty,2,HasProperty,violin,fragile,True,['Ġviolin'],['Ġfragile'],1,1,0.0033177272,0.0015867195,0.9840157,0.0059970384,0.0012290903,0.00059198635,0.0032616279,0.15439408,1,3
2,HasProperty,2,HasProperty,time,absolute,True,['Ġtime'],['Ġabsolute'],1,1,0.0056165266,0.0036955168,0.9661262,0.014217579,0.0019349223,0.00074155576,0.0076677054,0.28615493,15,6
3,IsA,0,Antonym,fish,animal,False,['Ġfish'],['Ġanimal'],1,1,0.0058057453,0.0036324724,0.018396212,0.95538944,0.0047800047,0.0036848562,0.008311197,0.36558682,6,2
5,PartOf,0,Antonym,window,wall,False,['Ġwindow'],['Ġwall'],1,1,0.013753757,0.0042078122,0.0023395615,0.022409257,0.006497103,0.9489835,0.0018089812,0.3968886,8,9
2,HasProperty,2,HasProperty,cd,flat,True,['Ġcd'],['Ġflat'],1,1,0.007938294,0.0013897788,0.9797055,0.004435005,0.0011452371,0.00065487524,0.004731401,0.18688142,5,24
3,IsA,3,IsA,communism,society,True,['Ġcommunism'],['Ġsociety'],1,1,0.009749429,0.0027362995,0.0041352627,0.93719566,0.008503782,0.03346989,0.0042096972,0.46461454,2,4
6,Synonym,6,Synonym,divorce,split,True,['Ġdivorce'],['Ġsplit'],1,1,0.0087801665,0.0022133612,0.007665336,0.31759357,0.002736741,0.004780042,0.65623087,1.117862,3,18
3,IsA,2,HasProperty,table,stable,False,['Ġtable'],['Ġstable'],1,1,0.012830844,0.0049068383,0.329259,0.6136658,0.005195588,0.0060398243,0.0281021,1.3070527,8,7
1,HasA,2,HasProperty,earth,live,False,['Ġearth'],['Ġlive'],1,1,0.028359257,0.61829746,0.03282801,0.039850958,0.2142935,0.050652068,0.015718788,1.710097,9,19
6,Synonym,0,Antonym,close,far,False,['Ġclose'],['Ġfar'],1,1,0.05807051,0.0034417321,0.035832748,0.04387798,0.002632297,0.0026448625,0.8534998,0.8768587,37,10
0,Antonym,0,Antonym,keep,take,True,['Ġkeep'],['Ġtake'],1,1,0.98526126,0.0016802227,0.0023605947,0.002386301,0.0013259978,0.0025948088,0.0043908563,0.14733066,25,44
3,IsA,6,Synonym,channel,sound,False,['Ġchannel'],['Ġsound'],1,1,0.03938977,0.17524995,0.01216782,0.4981761,0.17870916,0.08619271,0.010114593,2.0181174,11,24
3,IsA,3,IsA,use,album,True,['Ġuse'],['Ġalbum'],1,1,0.007372018,0.0023827697,0.0023596813,0.78281355,0.00394924,0.036650117,0.16447258,1.0047662,13,2
3,IsA,3,IsA,feather,cover,True,['Ġfeather'],['Ġcover'],1,1,0.0035893412,0.0020186156,0.0031620185,0.97455615,0.002963307,0.008168665,0.0055418545,0.2328027,7,36
2,HasProperty,2,HasProperty,learn,fun,True,['Ġlearn'],['Ġfun'],1,1,0.0022853287,0.005265688,0.9534071,0.030728728,0.0025021478,0.0014093769,0.004401735,0.34935316,6,4
5,PartOf,5,PartOf,nose,face,True,['Ġnose'],['Ġface'],1,1,0.0041303206,0.0028688323,0.00128487,0.010073396,0.0040502883,0.9757751,0.0018171521,0.21935503,14,22
