pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
3,isa,Ġsubclass,6,synonym,Ġequivalent,channel,sound,False,['Ġchannel'],['Ġsound'],1,1,0.01986609,0.0060529476,0.0038101408,0.67866194,0.008237371,0.2534311,0.029940397,1.2775242,11,24,Ġsubclass,Ġpart,Ġequivalent,Ġcontrary,Ġmaterial,Ġcontains,Ġattribute,Ġof,Ġcomponent,Ġfor,Ġclass,Ġparts,Ġelement,part
3,isa,Ġsubclass,3,isa,Ġsubclass,use,album,True,['Ġuse'],['Ġalbum'],1,1,0.015445398,0.0016443791,0.00047109195,0.8570538,0.0012619055,0.013740514,0.110382915,0.7521707,13,2,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġan,Ġsimilar,Ġclass,Ġcomparable,Ġthe,Ġseparate,Ġanalogous
3,isa,Ġsubclass,3,isa,Ġsubclass,feather,cover,True,['Ġfeather'],['Ġcover'],1,1,0.00085282355,6.0221908e-05,0.00045474208,0.98919606,0.00014936541,0.0020223146,0.0072645163,0.10170165,7,36,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġclass,Ġalternative,Ġsubstitute,Ġtype,Ġcomponent,Ġsuperior,Ġsupplementary
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,learn,fun,True,['Ġlearn'],['Ġfun'],1,1,0.008782939,0.00036451622,0.84662855,0.14070003,0.0003947514,0.0015183542,0.0016109367,0.69922924,6,4,Ġattribute,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġmaterial,Ġattributes,Ġcontains,Ġis,Ġsomething,Ġtrait,Ġclass,Ġproperty,Ġrelated
5,partof,Ġpart,5,partof,Ġpart,nose,face,True,['Ġnose'],['Ġface'],1,1,0.0030778253,3.0582887e-05,0.00011775837,0.010505468,0.00013999523,0.98449564,0.0016328384,0.1358297,14,22,Ġpart,Ġsubclass,Ġcontrary,Ġequivalent,Ġof,Ġmaterial,Ġattribute,Ġparts,Ġin,ĠPart,Ġon,part,Ġcontains,Ġportion
3,isa,Ġsubclass,3,isa,Ġsubclass,cellar,place,True,['Ġcellar'],['Ġplace'],1,1,5.831394e-05,5.795888e-05,6.9104644e-05,0.99826837,0.00013848774,9.322488e-05,0.0013144916,0.020691715,3,32,Ġsubclass,Ġequivalent,Ġmaterial,Ġpart,Ġattribute,Ġcontrary,Ġcontains,Ġclass,Ġtype,Ġsimilar,Ġrelated,Ġspecial,Ġalternative,Ġseparate
4,madeof,Ġmaterial,4,madeof,Ġmaterial,album,vinyl,True,['Ġalbum'],['Ġvinyl'],1,1,0.009055726,0.0017909907,0.0030853958,0.0018814082,0.9763164,0.0061423653,0.0017277948,0.21531521,2,2,Ġmaterial,Ġcontrary,Ġpart,Ġattribute,Ġsubclass,Ġcontains,Ġequivalent,Ġof,Ġon,Ġelement,ĠMaterial,Ġmaterials,material,Ġin
3,isa,Ġsubclass,3,isa,Ġsubclass,seat,device,True,['Ġseat'],['Ġdevice'],1,1,0.00031359078,0.00010048804,0.00043345202,0.9940129,0.00046100616,0.00067834056,0.0040002083,0.0625523,16,5,Ġsubclass,Ġequivalent,Ġpart,Ġmaterial,Ġattribute,Ġcontrary,Ġcontains,Ġclass,Ġtype,Ġcomponent,Ġrelated,Ġsimilar,Ġcontain,Ġmember
6,synonym,Ġequivalent,6,synonym,Ġequivalent,blow,hit,True,['Ġblow'],['Ġhit'],1,1,0.0049727964,0.00031075414,0.0018988422,0.3149483,0.00013122818,0.0013526379,0.67638546,0.9799181,29,24,Ġequivalent,Ġsubclass,Ġcontrary,Ġattribute,Ġpart,Ġcontains,Ġmaterial,Ġcomparable,Ġsimilar,Ġclass,Ġanalogous,Ġtype,Ġcorresponding,Ġsuperior
3,isa,Ġsubclass,3,isa,Ġsubclass,knit,join,True,['Ġknit'],['Ġjoin'],1,1,0.055323225,0.007938722,0.0070285434,0.7249199,0.0012168945,0.006463448,0.19710921,1.1937358,6,7,Ġsubclass,Ġequivalent,Ġcontrary,Ġcontains,Ġattribute,Ġpart,Ġmaterial,Ġcontain,Ġsuperior,Ġclass,Ġsimilar,Ġor,Ġand,Ġcomparable
3,isa,Ġsubclass,1,hasa,Ġcontains,city,build,False,['Ġcity'],['Ġbuild'],1,1,0.006256591,0.016980859,0.0065140454,0.87405723,0.005756876,0.006020808,0.08441357,0.7509895,3,12,Ġsubclass,Ġequivalent,Ġcontains,Ġattribute,Ġcontrary,Ġpart,Ġmaterial,Ġcontain,Ġclass,Ġtype,Ġcomponent,Ġsimilar,Ġcontaining,Ġcomparable
0,antonym,Ġcontrary,0,antonym,Ġcontrary,dirty,bright,True,['Ġdirty'],['Ġbright'],1,1,0.99731964,2.296928e-05,0.0021703802,0.00018611035,1.8474366e-05,0.00010090352,0.00018160918,0.029612042,13,11,Ġcontrary,Ġattribute,Ġsubclass,Ġequivalent,Ġpart,Ġcontradictory,Ġcontains,Ġmaterial,ĠContrary,Ġopposite,Ġcontrast,Ġsuperior,Ġand,Ġattributes
5,partof,Ġpart,5,partof,Ġpart,head,pin,True,['Ġhead'],['Ġpin'],1,1,0.0054178867,3.500423e-05,0.000239531,0.005686871,0.00013655564,0.9851112,0.003372973,0.13736928,42,15,Ġpart,Ġsubclass,Ġcontrary,Ġequivalent,Ġof,Ġattribute,Ġmaterial,Ġparts,part,Ġend,Ġportion,Ġon,Ġcontains,Ġa
3,isa,Ġsubclass,3,isa,Ġsubclass,ranch,place,True,['Ġranch'],['Ġplace'],1,1,3.744594e-05,2.3954388e-05,6.318609e-05,0.9979303,0.00010527605,0.000107750406,0.0017321246,0.023483057,2,32,Ġsubclass,Ġequivalent,Ġpart,Ġmaterial,Ġattribute,Ġcontrary,Ġcontains,Ġclass,Ġtype,Ġsimilar,Ġalternative,Ġrelated,Ġspecial,Ġother
3,isa,Ġsubclass,5,partof,Ġpart,priest,order,False,['Ġpriest'],['Ġorder'],1,1,0.002189037,0.0001632927,0.00067614816,0.93840724,0.0003368092,0.043849725,0.014377764,0.40427688,2,24,Ġsubclass,Ġpart,Ġequivalent,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġsuperior,Ġclass,Ġof,Ġmember,Ġparts,Ġcomponent,part
1,hasa,Ġcontains,1,hasa,Ġcontains,bathroom,toilet,True,['Ġbathroom'],['Ġtoilet'],1,1,0.018125743,0.906559,0.008794878,0.017585035,0.008385283,0.008371636,0.032178305,0.6708885,2,4,Ġcontains,Ġequivalent,Ġcontrary,Ġsubclass,Ġattribute,Ġmaterial,Ġpart,Ġcontain,Ġhas,Ġcontaining,Ġincludes,Ġcontained,Ġwith,Ġlacks
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,competition,fun,True,['Ġcompetition'],['Ġfun'],1,1,0.0073760995,0.00058959436,0.8775565,0.10927946,0.0002466558,0.0024204762,0.0025311953,0.61878645,4,4,Ġattribute,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġcontains,Ġattributes,Ġmaterial,Ġis,Ġtrait,Ġclass,Ġsomething,Ġrelated,Ġproperty
3,isa,Ġsubclass,3,isa,Ġsubclass,heat,change,True,['Ġheat'],['Ġchange'],1,1,0.0002591931,2.8116032e-05,0.0022853052,0.99352574,0.00021910752,0.0005681743,0.0031143138,0.06759457,11,20,Ġsubclass,Ġequivalent,Ġattribute,Ġpart,Ġcontrary,Ġmaterial,Ġclass,Ġcontains,Ġattributes,Ġtype,Ġproperty,Ġsubject,Ġlevel,Ġcomponent
3,isa,Ġsubclass,6,synonym,Ġequivalent,school,department,False,['Ġschool'],['Ġdepartment'],1,1,0.019900195,0.25556466,0.009701209,0.61727065,0.043109514,0.025397068,0.029056745,1.5884402,10,3,Ġsubclass,Ġcontains,Ġmaterial,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġcontain,Ġclass,Ġhas,Ġcomponent,Ġcontained,Ġproperty,Ġsubject
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,axe,sharp,True,['Ġaxe'],['Ġsharp'],1,1,0.003965926,0.0004339363,0.9896381,0.003921217,0.00013694055,0.00037054153,0.0015333113,0.10302331,3,15,Ġattribute,Ġcontrary,Ġsubclass,Ġequivalent,Ġattributes,Ġcontains,Ġpart,Ġmaterial,Ġis,Ġtrait,Ġcontain,Ġattributed,Ġlevel,Ġsuperior
3,isa,Ġsubclass,3,isa,Ġsubclass,diamond,shape,True,['Ġdiamond'],['Ġshape'],1,1,0.0004433391,0.00047654146,0.002004876,0.98775834,0.0009204904,0.0015582513,0.0068381075,0.1187142,6,11,Ġsubclass,Ġequivalent,Ġattribute,Ġpart,Ġmaterial,Ġcontains,Ġcontrary,Ġclass,Ġtype,Ġcomponent,Ġsimilar,Ġcontain,Ġelement,Ġsuperior
3,isa,Ġsubclass,3,isa,Ġsubclass,bowl,dish,True,['Ġbowl'],['Ġdish'],1,1,0.0013960884,0.0002997506,0.0008664246,0.9713324,0.0008696,0.0024358411,0.022799931,0.22068085,12,8,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġmaterial,Ġattribute,Ġcontains,Ġclass,Ġtype,Ġsimilar,Ġcomponent,Ġrelated,Ġcomparable,Ġcontain
3,isa,Ġsubclass,6,synonym,Ġequivalent,white_house,government,False,"['Ġwhite', '_', 'house']",['Ġgovernment'],3,1,0.008179508,0.0052935723,0.002061731,0.7644563,0.0025805603,0.19653468,0.02089364,1.0114456,2,4,Ġsubclass,Ġpart,Ġequivalent,Ġcontrary,Ġcontains,Ġmaterial,Ġattribute,part,Ġcomponent,ĠPart,Ġparts,Ġof,Part,Ġclass
0,antonym,Ġcontrary,0,antonym,Ġcontrary,follower,leader,True,['Ġfollower'],['Ġleader'],1,1,0.9354102,0.00043029847,0.0006940319,0.034464613,0.0002754588,0.01798748,0.010737988,0.44742292,2,2,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġcontains,Ġmaterial,Ġsuperior,Ġof,Ġand,Ġsimilar,Ġunlike,Ġsubordinate,ĠContrary
3,isa,Ġsubclass,3,isa,Ġsubclass,raise,construct,True,['Ġraise'],['Ġconstruct'],1,1,0.0021253512,4.175463e-05,0.0004444844,0.9618281,0.00020476675,0.006199372,0.029156145,0.275103,31,7,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġclass,Ġrelated,Ġtype,Ġsimilar,Ġcomparable,Ġlevel,Ġcomponent
2,hasproperty,Ġattribute,0,antonym,Ġcontrary,music,quiet,False,['Ġmusic'],['Ġquiet'],1,1,0.0099287955,0.0017809365,0.9507513,0.03304461,0.00020758988,0.0015110748,0.0027756577,0.3544385,5,13,Ġattribute,Ġsubclass,Ġcontrary,Ġequivalent,Ġcontains,Ġpart,Ġattributes,Ġmaterial,Ġis,Ġproperty,Ġclass,Ġtrait,Ġcontain,Ġelement
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,moon,dry,True,['Ġmoon'],['Ġdry'],1,1,0.01818358,0.0010442783,0.97355044,0.0054546213,0.00017687086,0.00088990934,0.0007002587,0.21268566,9,19,Ġattribute,Ġcontrary,Ġsubclass,Ġcontains,Ġpart,Ġequivalent,Ġattributes,Ġmaterial,Ġis,Ġtrait,Ġcontain,Ġproperty,Ġelement,Ġnot
5,partof,Ġpart,6,synonym,Ġequivalent,galaxy,milky_way,False,['Ġgalaxy'],"['Ġmil', 'ky', '_', 'way']",1,4,0.032082833,0.00040216141,0.004204902,0.20296012,0.0012593993,0.7031719,0.05591862,1.265912,3,1,Ġpart,Ġsubclass,Ġequivalent,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġin,Ġof,Ġthe,Ġparts,Ġportion,ĠPart,Ġcomponent
3,isa,Ġsubclass,3,isa,Ġsubclass,dance,move,True,['Ġdance'],['Ġmove'],1,1,0.0011978799,0.00048185216,0.0029201086,0.8965288,0.0005442777,0.0011701132,0.09715699,0.5268844,7,21,Ġsubclass,Ġequivalent,Ġattribute,Ġcontrary,Ġpart,Ġmaterial,Ġcontains,Ġclass,Ġsimilar,Ġcomparable,Ġtype,Ġrelated,Ġanalogous,Ġcontain
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,life,good,True,['Ġlife'],['Ġgood'],1,1,0.0031939163,0.0004354819,0.9544963,0.037289865,0.0004502063,0.0018016516,0.0023325335,0.31424057,14,27,Ġattribute,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġattributes,Ġmaterial,Ġcontains,Ġis,Ġtrait,Ġclass,Ġintrinsic,Ġproperty,Ġlevel
3,isa,Ġsubclass,6,synonym,Ġequivalent,lift,ride,False,['Ġlift'],['Ġride'],1,1,0.0054077925,0.00020088536,0.0014811461,0.77446884,0.00013951969,0.0068878145,0.21141404,0.86788946,36,16,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġcontains,Ġmaterial,Ġcomparable,Ġsimilar,Ġclass,Ġsuperior,Ġcomponent,Ġtype,Ġrelated
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,tool,important,True,['Ġtool'],['Ġimportant'],1,1,0.00144516,0.00031024046,0.95684963,0.038148917,0.00032484904,0.0004060493,0.0025151381,0.28796342,8,5,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattributes,Ġmaterial,Ġcontains,Ġis,Ġlevel,Ġproperty,Ġclass,Ġtrait,Ġcategory
0,antonym,Ġcontrary,0,antonym,Ġcontrary,china,japan,True,"['Ġch', 'ina']","['Ġj', 'apan']",2,2,0.9653586,0.0010647404,0.00037034997,0.0049959593,0.00034009214,0.022199234,0.0056710844,0.27021676,4,5,Ġcontrary,Ġpart,Ġequivalent,Ġsubclass,Ġcontains,Ġattribute,Ġmaterial,Ġsuperior,Ġand,ĠContrary,Ġopposite,Ġparts,Ġunlike,Ġcontrast
5,partof,Ġpart,5,partof,Ġpart,roof,cave,True,['Ġroof'],['Ġcave'],1,1,0.0046990854,4.2276017e-05,0.00016734209,0.0042747157,0.00017752148,0.9868788,0.0037603115,0.124001525,5,3,Ġpart,Ġcontrary,Ġsubclass,Ġequivalent,Ġof,Ġmaterial,Ġattribute,Ġparts,Ġin,Ġa,Ġto,Ġcontains,Ġon,part
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,hunger,uncomfortable,True,['Ġhunger'],['Ġuncomfortable'],1,1,0.0043472955,0.0002051183,0.9438714,0.048317567,0.00022469305,0.0008870762,0.0021468361,0.3572371,5,2,Ġattribute,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġattributes,Ġmaterial,Ġcontains,Ġis,Ġclass,Ġtrait,Ġmost,Ġproperty,Ġfact
0,antonym,Ġcontrary,0,antonym,Ġcontrary,continent,ocean,True,['Ġcontinent'],['Ġocean'],1,1,0.9676835,0.014486792,0.0018187419,0.00587581,0.0008123436,0.007760642,0.0015622474,0.27176592,4,2,Ġcontrary,Ġcontains,Ġpart,Ġsubclass,Ġattribute,Ġequivalent,Ġmaterial,Ġand,Ġopposite,Ġadjacent,Ġcontain,ĠContrary,Ġexcludes,Ġsubject
3,isa,Ġsubclass,3,isa,Ġsubclass,corn,plant,True,['Ġcorn'],['Ġplant'],1,1,0.002987067,0.00044901416,0.0024275142,0.9620813,0.0123872375,0.017687943,0.0019798893,0.30400327,9,10,Ġsubclass,Ġpart,Ġmaterial,Ġcontrary,Ġattribute,Ġequivalent,Ġcontains,Ġclass,Ġcomponent,Ġtype,Ġrelated,Ġsubject,Ġelement,Ġportion
3,isa,Ġsubclass,3,isa,Ġsubclass,dance,art,True,['Ġdance'],['Ġart'],1,1,0.00090783887,0.00029217088,0.0025210558,0.9799407,0.0020074705,0.008995212,0.0053354874,0.18242125,7,4,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġmaterial,Ġcontrary,Ġcontains,Ġclass,Ġcomponent,Ġis,Ġelement,Ġtype,Ġrelated,Ġsubset
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,baby,young,True,['Ġbaby'],['Ġyoung'],1,1,0.014105355,0.0012809355,0.8619611,0.091101296,0.0004793961,0.003902047,0.027169915,0.77646846,8,14,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġattributes,Ġmaterial,Ġis,Ġclass,Ġtoo,Ġcontain,Ġtrait,Ġsimilar
3,isa,Ġsubclass,3,isa,Ġsubclass,fever,illness,True,['Ġfever'],['Ġillness'],1,1,0.0009782187,0.00028113922,0.0012369005,0.98293716,0.00034118435,0.010319567,0.0039057804,0.1527185,2,1,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġcontrary,Ġmaterial,Ġcontains,Ġclass,Ġrelated,Ġtype,ĠPart,Ġcomponent,Ġof,Ġis
6,synonym,Ġequivalent,3,isa,Ġsubclass,speak,talk,False,['Ġspeak'],['Ġtalk'],1,1,0.013296879,0.0012362694,0.012930768,0.31954446,0.00066879246,0.0054300544,0.6468928,1.1562974,5,11,Ġequivalent,Ġsubclass,Ġcontrary,Ġattribute,Ġpart,Ġcontains,Ġmaterial,Ġcomparable,Ġsimilar,Ġclass,Ġrelated,Ġcontain,Ġakin,Ġcorresponding
3,isa,Ġsubclass,3,isa,Ġsubclass,approach,movement,True,['Ġapproach'],['Ġmovement'],1,1,0.002692373,0.0002460708,0.0007732545,0.91921365,0.00038561886,0.0031604208,0.07352857,0.45313567,14,11,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġclass,Ġsimilar,Ġcomparable,Ġtype,Ġrelated,Ġsuperior,Ġanalogous
3,isa,Ġsubclass,3,isa,Ġsubclass,play,use,True,['Ġplay'],['Ġuse'],1,1,0.0029262956,0.00016707393,0.0019089917,0.93270075,0.00019038926,0.0012234033,0.06088304,0.397743,52,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġattribute,Ġpart,Ġmaterial,Ġcontains,Ġclass,Ġcomparable,Ġsimilar,Ġtype,Ġsuperior,Ġalternative,Ġanalogous
0,antonym,Ġcontrary,0,antonym,Ġcontrary,curve,square,True,['Ġcurve'],['Ġsquare'],1,1,0.99579656,9.173655e-05,0.0006329441,0.0015809477,5.2751253e-05,0.0007823274,0.0010627472,0.048039038,10,25,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġcontradictory,ĠContrary,Ġopposite,Ġalternative,Ġcontrast,Ġsuperior,Ġand
4,madeof,Ġmaterial,1,hasa,Ġcontains,pool,water,False,['Ġpool'],['Ġwater'],1,1,0.008139024,0.44527158,0.015124246,0.040116888,0.47950503,0.0065666125,0.0052764416,1.4498101,11,10,Ġmaterial,Ġcontains,Ġsubclass,Ġattribute,Ġcontrary,Ġpart,Ġequivalent,Ġcontaining,Ġcontain,Ġcontained,Ġof,Ġhas,Ġincludes,Ġwith
3,isa,Ġsubclass,3,isa,Ġsubclass,drum,instrument,True,['Ġdrum'],['Ġinstrument'],1,1,0.00047905184,0.00010532247,0.0003207833,0.9930943,0.0008006832,0.002096731,0.003103097,0.07307314,9,9,Ġsubclass,Ġequivalent,Ġpart,Ġmaterial,Ġcontrary,Ġattribute,Ġcontains,Ġclass,Ġtype,Ġrelated,Ġcomponent,Ġsimilar,Ġsupplementary,Ġmember
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,orgasm,fun,True,['Ġorgasm'],['Ġfun'],1,1,0.0017871753,0.00053684483,0.68172675,0.30921143,0.00053178996,0.0016171364,0.0045888326,0.97898096,1,4,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattributes,Ġis,Ġclass,Ġtrait,Ġproperty,Ġtype,Ġrelated
6,synonym,Ġequivalent,6,synonym,Ġequivalent,hollow,cavity,True,['Ġhollow'],['Ġcavity'],1,1,0.012028439,0.0053193346,0.0025625075,0.42343682,0.0030556624,0.012653344,0.54094386,1.2487413,8,4,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġcontains,Ġmaterial,Ġattribute,Ġcorresponding,Ġcontain,Ġcomparable,Ġsimilar,Ġclass,Ġcomponent,Ġsuperior
3,isa,Ġsubclass,6,synonym,Ġequivalent,write,post,False,['Ġwrite'],['Ġpost'],1,1,0.007375741,0.00040564136,0.0004528503,0.613492,0.000251033,0.0037514567,0.37427127,1.0581748,10,23,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġsimilar,Ġcomparable,Ġclass,Ġa,Ġcorresponding,Ġsuperior,Ġanalogous
5,partof,Ġpart,2,hasproperty,Ġattribute,glass,orange,False,['Ġglass'],['Ġorange'],1,1,0.35145614,0.042694896,0.044613313,0.066135466,0.069783196,0.40662453,0.018692404,2.0870023,12,6,Ġpart,Ġcontrary,Ġmaterial,Ġsubclass,Ġattribute,Ġcontains,Ġequivalent,Ġparts,Ġof,Ġcontaining,ĠPart,Ġattributes,Ġcontain,Ġelement
4,madeof,Ġmaterial,4,madeof,Ġmaterial,ocean,water,True,['Ġocean'],['Ġwater'],1,1,0.0050618574,0.07373706,0.016421234,0.17870025,0.7120801,0.009649054,0.004350414,1.3048437,2,10,Ġmaterial,Ġsubclass,Ġcontains,Ġattribute,Ġpart,Ġcontrary,Ġequivalent,Ġcontain,Ġcontaining,Ġelement,Ġsurface,Ġcomponent,Ġof,Ġliquid
3,isa,Ġsubclass,1,hasa,Ġcontains,water,spout,False,['Ġwater'],"['Ġsp', 'out']",1,2,0.07402265,0.07246669,0.016127985,0.5818979,0.011561864,0.080857545,0.1630653,1.8974469,10,3,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġcontains,Ġattribute,Ġmaterial,Ġcontain,Ġclass,Ġcomponent,Ġhas,Ġis,Ġtype,Ġcontaining
5,partof,Ġpart,5,partof,Ġpart,tail,animal,True,['Ġtail'],['Ġanimal'],1,1,0.0014912557,8.204195e-06,0.00019513544,0.027024189,0.00015975472,0.97086143,0.00026003062,0.2038615,11,2,Ġpart,Ġsubclass,Ġcontrary,Ġequivalent,Ġof,Ġattribute,Ġmaterial,part,Ġparts,ĠPart,Ġportion,Ġin,Ġclass,Part
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,light,good,True,['Ġlight'],['Ġgood'],1,1,0.0026863653,0.0002894741,0.7763929,0.21497238,0.00046083285,0.0006001092,0.0045979535,0.8338307,47,27,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġattributes,Ġpart,Ġmaterial,Ġcontains,Ġis,Ġproperty,Ġclass,Ġintrinsic,Ġtrait,Ġsuperior
3,isa,Ġsubclass,3,isa,Ġsubclass,wire,fasten,True,['Ġwire'],"['Ġfast', 'en']",1,2,0.010126258,0.00042301326,0.0022696932,0.94346887,0.00014956608,0.008984759,0.034577828,0.40180016,9,4,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġclass,Ġcomponent,Ġtype,Ġsuperior,Ġelement,Ġversion,Ġto
3,isa,Ġsubclass,2,hasproperty,Ġattribute,paper,light,False,['Ġpaper'],['Ġlight'],1,1,0.32928956,0.20486026,0.08834421,0.34051302,0.016720582,0.011221899,0.009050442,2.067596,9,47,Ġsubclass,Ġcontrary,Ġcontains,Ġattribute,Ġmaterial,Ġpart,Ġequivalent,Ġcontain,Ġattributes,Ġhas,Ġlacks,Ġrequires,Ġclass,Ġsubject
6,synonym,Ġequivalent,6,synonym,Ġequivalent,action,movement,True,['Ġaction'],['Ġmovement'],1,1,0.0042682313,0.00089648744,0.003882283,0.43305087,0.0009073422,0.004460629,0.5525341,1.1135254,12,11,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġcomparable,Ġsimilar,Ġclass,Ġtype,Ġrelated,Ġanalogous,Ġcorresponding
0,antonym,Ġcontrary,0,antonym,Ġcontrary,tall,low,True,['Ġtall'],['Ġlow'],1,1,0.9985209,4.262082e-05,0.0008562809,0.00015336876,1.3710381e-05,6.623894e-05,0.00034691102,0.018547822,5,16,Ġcontrary,Ġattribute,Ġequivalent,Ġsubclass,Ġpart,Ġcontains,Ġopposite,Ġmaterial,ĠContrary,Ġand,Ġcontradictory,Ġcontrast,Ġsuperior,","
0,antonym,Ġcontrary,0,antonym,Ġcontrary,private,see,True,['Ġprivate'],['Ġsee'],1,1,0.9932319,4.843054e-05,0.0023331314,0.0035119038,3.3910586e-05,0.00019406479,0.0006466008,0.069206595,5,25,Ġcontrary,Ġsubclass,Ġattribute,Ġequivalent,Ġpart,Ġcontains,Ġmaterial,Ġcontradictory,Ġcannot,Ġopposite,ĠContrary,Ġdo,Ġcan,Ġsuperior
0,antonym,Ġcontrary,0,antonym,Ġcontrary,doctor,patient,True,['Ġdoctor'],['Ġpatient'],1,1,0.8549628,0.05955863,0.01181666,0.052538857,0.002642695,0.01005418,0.008426097,0.88204753,7,3,Ġcontrary,Ġcontains,Ġsubclass,Ġattribute,Ġpart,Ġequivalent,Ġmaterial,Ġhas,Ġcontain,Ġand,Ġattributes,Ġsubject,Ġsuperior,Ġwith
6,synonym,Ġequivalent,6,synonym,Ġequivalent,great,huge,True,['Ġgreat'],['Ġhuge'],1,1,0.019038655,0.00077386043,0.051060207,0.106041744,0.00017201024,0.0013357803,0.8215778,0.9270721,7,1,Ġequivalent,Ġsubclass,Ġattribute,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġcomparable,Ġsuperior,Ġsimilar,Ġcounterpart,Ġattributes,Ġequal,Ġclass
5,partof,Ġpart,5,partof,Ġpart,bolt,rifle,True,['Ġbolt'],['Ġrifle'],1,1,0.0010322962,8.479323e-06,5.4346725e-05,0.0059943595,3.8573635e-05,0.99192214,0.0009497778,0.07711269,16,3,Ġpart,Ġsubclass,Ġcontrary,Ġequivalent,Ġof,Ġon,Ġin,Ġattribute,Ġparts,Ġmaterial,part,Ġto,Ġportion,ĠPart
5,partof,Ġpart,5,partof,Ġpart,horn,ram,True,['Ġhorn'],['Ġram'],1,1,0.0019419481,6.7158985e-06,4.609767e-05,0.00045144735,3.4026358e-05,0.9969536,0.0005660194,0.034288745,12,9,Ġpart,Ġcontrary,Ġequivalent,Ġsubclass,Ġof,Ġparts,Ġattribute,Ġmaterial,Ġon,part,Ġin,ĠPart,Ġportion,Ġa
5,partof,Ġpart,5,partof,Ġpart,scale,fish,True,['Ġscale'],['Ġfish'],1,1,0.002707612,9.6184e-06,0.00023289655,0.002372339,0.00042378216,0.9940872,0.00016667176,0.062094335,18,6,Ġpart,Ġcontrary,Ġsubclass,Ġmaterial,Ġattribute,Ġof,Ġequivalent,Ġparts,Ġin,Ġon,ĠPart,part,Ġcomponent,Ġportion
3,isa,Ġsubclass,3,isa,Ġsubclass,kindness,action,True,['Ġkindness'],['Ġaction'],1,1,0.00151937,7.42232e-05,0.00066360657,0.9870389,0.0003182028,0.0018603571,0.008525304,0.11999997,3,12,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġclass,Ġtype,Ġcomponent,Ġrelated,Ġalternative,Ġkind,Ġsubject
