pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,0,antonym,Ġcontrary,flower,stem,False,['Ġflower'],['Ġstem'],1,1,0.024725877,0.94200796,0.0045050043,0.0037456693,0.014876817,0.006465311,0.0036734177,0.44552824,4,10,Ġcontains,Ġcontrary,Ġmaterial,Ġpart,Ġattribute,Ġsubclass,Ġequivalent,Ġcontain,Ġconsists,Ġcontained,Ġcontaining,Ġhas,Ġlacks,Ġpossesses
0,antonym,Ġcontrary,0,antonym,Ġcontrary,huge,small,True,['Ġhuge'],['Ġsmall'],1,1,0.99967957,7.2016055e-06,6.53951e-05,4.0368173e-05,2.1445265e-05,1.1834314e-05,0.00017414894,0.0047843577,1,13,Ġcontrary,Ġequivalent,Ġattribute,Ġopposite,Ġsubclass,Ġmaterial,Ġpart,Ġsuperior,Ġcontains,ĠContrary,Ġcontrast,Ġcontradictory,Ġalternative,Ġcounter
3,isa,Ġsubclass,3,isa,Ġsubclass,pull,move,True,['Ġpull'],['Ġmove'],1,1,0.009542232,0.0002762071,0.0016874745,0.96879447,0.0001886204,0.0025705919,0.016940396,0.25127813,24,21,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġclass,Ġtype,Ġkind,Ġopposite,Ġsubset,Ġform,Ġcategory
6,synonym,Ġequivalent,6,synonym,Ġequivalent,grow,cultivate,True,['Ġgrow'],['Ġcultivate'],1,1,0.08226111,0.00022585674,0.001994857,0.14868228,0.0005070928,0.007683642,0.75864524,1.0877417,10,4,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġattribute,Ġmaterial,Ġopposite,Ġcontains,Ġsubstitute,Ġalternative,Ġsimilar,Ġequivalents,Ġvariant,Ġsuperior
0,antonym,Ġcontrary,6,synonym,Ġequivalent,dinner,lunch,False,['Ġdinner'],['Ġlunch'],1,1,0.9931763,0.00025625824,6.349269e-05,0.0039446526,4.081265e-05,0.0011607193,0.0013579569,0.070101686,2,3,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġcontains,Ġopposite,Ġattribute,Ġmaterial,Ġsuperior,Ġindependent,Ġseparate,Ġsubstitute,Ġcounter,Ġcontradictory
6,synonym,Ġequivalent,6,synonym,Ġequivalent,knowledge,science,True,['Ġknowledge'],['Ġscience'],1,1,0.013525854,0.002060509,0.035408266,0.09196704,0.020121526,0.15719613,0.6797207,1.5012296,1,2,Ġequivalent,Ġpart,Ġsubclass,Ġattribute,Ġmaterial,Ġcontrary,Ġcontains,Ġcomponent,Ġproperty,Ġportion,Ġsubject,Ġsubstitute,Ġattributes,Ġobject
0,antonym,Ġcontrary,0,antonym,Ġcontrary,branch,trunk,True,['Ġbranch'],['Ġtrunk'],1,1,0.75751096,0.0040482343,0.0009682343,0.09383474,0.0011565647,0.06592114,0.07656019,1.2194321,8,5,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġopposite,Ġsubstitute,Ġsuperior,Ġcomponent,Ġparts,Ġsimilar,Ġindependent
0,antonym,Ġcontrary,6,synonym,Ġequivalent,look,watch,False,['Ġlook'],['Ġwatch'],1,1,0.46778792,0.0017284582,0.001377528,0.14006375,0.0010829997,0.064871974,0.3230873,1.7321851,14,13,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġcontains,Ġattribute,Ġmaterial,Ġopposite,Ġsubstitute,Ġsimilar,Ġsuperior,Ġlike,Ġcomponent,Ġsubject
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,pin,sharp,True,['Ġpin'],['Ġsharp'],1,1,0.0077285334,0.0011941231,0.93016106,0.025162129,0.00025217235,0.001959704,0.03354232,0.48157254,15,15,Ġattribute,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġcontains,Ġattributes,Ġmaterial,Ġproperty,Ġis,Ġcharacteristic,Ġclass,Ġcomponent,Ġcontain
6,synonym,Ġequivalent,6,synonym,Ġequivalent,strange,weird,True,['Ġstrange'],['Ġweird'],1,1,0.00959861,0.0003036697,0.09432919,0.019010108,0.0003917628,0.0009399271,0.8754266,0.6797855,3,3,Ġequivalent,Ġattribute,Ġsubclass,Ġcontrary,Ġpart,Ġmaterial,Ġcontains,Ġopposite,Ġattributes,Ġderivative,Ġvariant,Ġalternative,Ġkind,Ġcharacteristic
2,hasproperty,Ġattribute,3,isa,Ġsubclass,sleep,relax,False,['Ġsleep'],['Ġrelax'],1,1,0.01260834,0.0029924822,0.4047369,0.22445726,0.0010796437,0.0044301455,0.34969518,1.6919715,6,8,Ġattribute,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattributes,Ġcategory,Ġclass,Ġconsists,Ġvariant,Ġexample,Ġsubject
3,isa,Ġsubclass,3,isa,Ġsubclass,turn,movement,True,['Ġturn'],['Ġmovement'],1,1,0.0031207427,0.0005381292,0.0033684499,0.9229523,0.00068405044,0.010553088,0.058783326,0.48306608,38,11,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġcontrary,Ġmaterial,Ġcontains,Ġclass,Ġform,Ġcomponent,Ġtype,Ġkind,Ġcategory,Ġsubset
3,isa,Ġsubclass,5,partof,Ġpart,tread,step,False,['Ġtread'],['Ġstep'],1,1,0.036965083,0.0038142423,0.003153394,0.49939188,0.0022004016,0.010871342,0.4436036,1.3435209,10,21,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġattribute,Ġmaterial,Ġform,Ġsubstitute,Ġopposite,Ġclass,Ġconsists,Ġcomponent,Ġkind
1,hasa,Ġcontains,1,hasa,Ġcontains,organism,disease,True,['Ġorganism'],['Ġdisease'],1,1,0.010582619,0.9332069,0.04634989,0.0013059287,0.00482964,0.0017349271,0.001990081,0.4513425,2,1,Ġcontains,Ġattribute,Ġcontrary,Ġmaterial,Ġcontain,Ġequivalent,Ġpart,Ġsubclass,Ġcontained,Ġattributes,Ġhas,Ġsubject,Ġcontaining,Ġpossesses
3,isa,Ġsubclass,3,isa,Ġsubclass,breathe,exist,True,['Ġbreathe'],['Ġexist'],1,1,0.031094745,0.002139475,0.04204965,0.4388863,0.0022001888,0.16346362,0.3201659,1.8609593,9,2,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġcontrary,Ġmaterial,Ġcontains,Ġcomponent,Ġportion,Ġone,Ġsubstitute,Ġsubset,Ġside,Ġform
0,antonym,Ġcontrary,0,antonym,Ġcontrary,punishment,reward,True,['Ġpunishment'],['Ġreward'],1,1,0.9991359,0.00013847649,0.00015368378,0.0003587928,1.8031233e-05,0.0001334804,6.170255e-05,0.011939194,1,8,Ġcontrary,Ġsubclass,Ġattribute,Ġcontains,Ġpart,Ġopposite,Ġequivalent,Ġmaterial,Ġcontrast,Ġsuperior,Ġsubject,Ġcontradict,Ġcounter,Ġcontradicts
0,antonym,Ġcontrary,0,antonym,Ġcontrary,lift,depress,True,['Ġlift'],['Ġdepress'],1,1,0.997603,1.0736109e-05,7.40187e-05,0.0015780879,2.2320177e-05,8.5373205e-05,0.000626488,0.027499972,36,5,Ġcontrary,Ġsubclass,Ġequivalent,Ġopposite,Ġpart,Ġattribute,Ġalternative,Ġmaterial,Ġsuperior,Ġsubstitute,Ġcontrast,Ġcounter,ĠContrary,Ġcontains
6,synonym,Ġequivalent,0,antonym,Ġcontrary,dress,trouser,False,['Ġdress'],"['Ġtrou', 'ser']",1,2,0.29023346,0.013425444,0.005685222,0.07823174,0.004729167,0.012018833,0.59567606,1.4898667,21,2,Ġequivalent,Ġcontrary,Ġsubclass,Ġcontains,Ġpart,Ġattribute,Ġmaterial,Ġsimilar,Ġsubstitute,Ġopposite,Ġanalogous,Ġsubject,Ġsuperior,Ġlike
0,antonym,Ġcontrary,0,antonym,Ġcontrary,rest,work,True,['Ġrest'],['Ġwork'],1,1,0.9836093,0.000116580675,0.0001654465,0.0085638,2.6041012e-05,0.006497981,0.0010208433,0.14361829,18,34,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġcontains,Ġopposite,Ġsuperior,Ġmaterial,Ġsubstitute,Ġcounter,Ġcontradict,Ġcontradictory,Ġindependent
3,isa,Ġsubclass,6,synonym,Ġequivalent,drive,trip,False,['Ġdrive'],['Ġtrip'],1,1,0.011460731,0.0007776221,0.0016229091,0.78750956,0.0005274793,0.004453411,0.19364828,0.8675431,34,12,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġclass,Ġkind,Ġform,Ġtype,Ġsubstitute,Ġcategory,Ġvariant
3,isa,Ġsubclass,4,madeof,Ġmaterial,air,gas,False,['Ġair'],['Ġgas'],1,1,0.0930862,0.20746337,0.16617294,0.26546788,0.16608407,0.009649299,0.09207632,2.5394046,15,8,Ġsubclass,Ġcontains,Ġattribute,Ġmaterial,Ġcontrary,Ġequivalent,Ġpart,Ġcontain,Ġconsists,Ġclass,Ġis,Ġattributes,Ġcontained,Ġcomponent
3,isa,Ġsubclass,3,isa,Ġsubclass,ball,toy,True,['Ġball'],['Ġtoy'],1,1,0.0019085031,0.002168553,0.008468225,0.95857954,0.0030060608,0.0056945435,0.02017455,0.33447832,13,8,Ġsubclass,Ġequivalent,Ġattribute,Ġpart,Ġmaterial,Ġcontains,Ġcontrary,Ġclass,Ġtype,Ġkind,Ġcategory,Ġis,Ġcomponent,Ġsort
0,antonym,Ġcontrary,0,antonym,Ġcontrary,bone,skin,True,['Ġbone'],['Ġskin'],1,1,0.93968064,0.0020628443,0.00062851614,0.004673527,0.0009888485,0.0508852,0.0010804435,0.38476157,6,10,Ġcontrary,Ġpart,Ġsubclass,Ġcontains,Ġequivalent,Ġmaterial,Ġattribute,Ġopposite,Ġindependent,Ġcomponent,Ġsubstitute,Ġparts,Ġsubject,Ġseparate
0,antonym,Ġcontrary,0,antonym,Ġcontrary,idle,active,True,['Ġidle'],['Ġactive'],1,1,0.99935955,2.5991092e-06,9.200281e-05,0.00036690774,4.3754294e-06,7.629163e-05,9.834709e-05,0.008823494,10,17,Ġcontrary,Ġsubclass,Ġequivalent,Ġattribute,Ġpart,Ġopposite,Ġcontrast,Ġsubstitute,Ġalternative,Ġsuperior,Ġmaterial,Ġcounter,Ġside,Ġcontains
1,hasa,Ġcontains,1,hasa,Ġcontains,island,beach,True,['Ġisland'],['Ġbeach'],1,1,0.020714551,0.9584905,0.015395348,0.001184677,0.00132273,0.0006453077,0.0022469237,0.31795865,2,2,Ġcontains,Ġcontrary,Ġattribute,Ġequivalent,Ġmaterial,Ġcontain,Ġsubclass,Ġpart,Ġhas,Ġcontained,Ġpossesses,Ġattributes,Ġcontaining,Ġincludes
1,hasa,Ġcontains,2,hasproperty,Ġattribute,person,religion,False,['Ġperson'],['Ġreligion'],1,1,0.03702487,0.8909423,0.043699283,0.0033783473,0.0047797654,0.012567691,0.0076077506,0.7193317,3,2,Ġcontains,Ġattribute,Ġcontrary,Ġpart,Ġequivalent,Ġmaterial,Ġsubclass,Ġcontain,Ġpossesses,Ġcontained,Ġhas,Ġsubject,Ġhave,Ġattributes
6,synonym,Ġequivalent,2,hasproperty,Ġattribute,map,fold,False,['Ġmap'],['Ġfold'],1,1,0.33632997,0.01984484,0.014575579,0.2520379,0.0013894187,0.003405383,0.37241685,1.8027937,8,12,Ġequivalent,Ġcontrary,Ġsubclass,Ġcontains,Ġattribute,Ġpart,Ġmaterial,Ġsubstitute,Ġopposite,Ġconsists,Ġcontain,Ġsuperior,Ġvariant,Ġalternative
3,isa,Ġsubclass,3,isa,Ġsubclass,sheet_of_paper,paper,True,"['Ġsheet', '_', 'of', '_', 'paper']",['Ġpaper'],5,1,0.024049792,0.026745843,0.055745993,0.48242274,0.21786426,0.028123358,0.16504805,2.0614173,1,9,Ġsubclass,Ġmaterial,Ġequivalent,Ġattribute,Ġpart,Ġcontains,Ġcontrary,Ġtype,Ġclass,Ġcomponent,Ġcontain,Ġkind,Ġsubstitute,Ġform
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,praise,important,True,['Ġpraise'],['Ġimportant'],1,1,0.00086623704,0.00015930357,0.99323624,0.0036804457,0.00016301495,0.00029115233,0.0016035936,0.0706662,3,5,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattributes,Ġmaterial,Ġcontains,Ġclass,Ġproperty,Ġis,Ġcharacteristic,Ġcategory,Ġelement
6,synonym,Ġequivalent,3,isa,Ġsubclass,misery,sadness,False,['Ġmisery'],['Ġsadness'],1,1,0.004317585,0.0013088539,0.04188059,0.03175784,0.0022185866,0.0067047034,0.9118118,0.58563215,2,3,Ġequivalent,Ġattribute,Ġsubclass,Ġpart,Ġcontrary,Ġmaterial,Ġcontains,Ġattributes,Ġcomponent,Ġvariant,Ġsubset,Ġversion,Ġsimilar,Ġkind
3,isa,Ġsubclass,3,isa,Ġsubclass,flag,mark,True,['Ġflag'],['Ġmark'],1,1,0.0029760825,0.008412558,0.018452069,0.87860024,0.0031906543,0.0022922694,0.0860761,0.7044206,12,30,Ġsubclass,Ġequivalent,Ġattribute,Ġcontains,Ġmaterial,Ġcontrary,Ġpart,Ġclass,Ġtype,Ġkind,Ġis,Ġform,Ġconsists,Ġcategory
3,isa,Ġsubclass,6,synonym,Ġequivalent,function,use,False,['Ġfunction'],['Ġuse'],1,1,0.08664982,0.0010846546,0.0059837364,0.5338811,0.0011214335,0.00850914,0.36277005,1.4442018,10,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġmaterial,Ġcontains,Ġsubstitute,Ġopposite,Ġsuperior,Ġprecursor,Ġcomponent,Ġsubset,Ġsubject
0,antonym,Ġcontrary,0,antonym,Ġcontrary,increase,sink,True,['Ġincrease'],['Ġsink'],1,1,0.99951303,1.8056611e-05,2.3388371e-05,0.0003068232,1.0234816e-05,4.2839667e-05,8.5723754e-05,0.0068770032,7,13,Ġcontrary,Ġsubclass,Ġequivalent,Ġopposite,Ġpart,Ġattribute,Ġcontains,Ġcontrast,Ġmaterial,Ġalternative,Ġsuperior,Ġcounter,ĠContrary,Ġcontradict
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,ribbon,red,True,['Ġribbon'],['Ġred'],1,1,0.0011846641,0.0002829798,0.9972633,0.00048423794,0.00019888765,0.00030963164,0.0002763513,0.03344907,4,7,Ġattribute,Ġcontrary,Ġsubclass,Ġpart,Ġcontains,Ġequivalent,Ġattributes,Ġmaterial,Ġcolor,Ġcharacteristic,Ġcolour,Ġtrait,Ġelement,Ġcomponent
6,synonym,Ġequivalent,6,synonym,Ġequivalent,nice,charm,True,['Ġnice'],['Ġcharm'],1,1,0.008240795,0.014772655,0.024333822,0.04392461,0.003472505,0.0014923881,0.9037633,0.6496967,6,8,Ġequivalent,Ġsubclass,Ġattribute,Ġcontains,Ġcontrary,Ġmaterial,Ġpart,Ġcontain,Ġsimilar,Ġattributes,Ġsubstitute,Ġsubject,Ġequivalents,Ġkind
6,synonym,Ġequivalent,3,isa,Ġsubclass,top,complete,False,['Ġtop'],['Ġcomplete'],1,1,0.20841193,0.0007320595,0.04331134,0.32667822,0.00062191446,0.016866183,0.40337837,1.836898,22,10,Ġequivalent,Ġsubclass,Ġcontrary,Ġattribute,Ġpart,Ġcontains,Ġmaterial,Ġopposite,Ġsubstitute,Ġsuperior,Ġalternative,Ġsubset,Ġside,Ġcomponent
6,synonym,Ġequivalent,6,synonym,Ġequivalent,female,girl,True,['Ġfemale'],['Ġgirl'],1,1,0.007581129,0.0042688204,0.03114016,0.13932194,0.0030921567,0.002249905,0.8123458,0.928161,5,5,Ġequivalent,Ġsubclass,Ġattribute,Ġcontrary,Ġcontains,Ġmaterial,Ġpart,Ġattributes,Ġsimilar,Ġcategory,Ġvariant,Ġversion,Ġclass,Ġis
6,synonym,Ġequivalent,3,isa,Ġsubclass,pay,settle,False,['Ġpay'],['Ġsettle'],1,1,0.3413903,0.00024239003,0.0016977779,0.19966403,0.00035046553,0.006120327,0.45053467,1.5792179,12,23,Ġequivalent,Ġcontrary,Ġsubclass,Ġpart,Ġattribute,Ġsubstitute,Ġopposite,Ġmaterial,Ġcontains,Ġalternative,Ġsuperior,Ġcounter,Ġreverse,Ġvariant
2,hasproperty,Ġattribute,3,isa,Ġsubclass,seal,close,False,['Ġseal'],['Ġclose'],1,1,0.039823264,0.0038845758,0.43326283,0.29618633,0.0010116633,0.011088057,0.21474324,1.8177034,15,37,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattributes,Ġis,Ġclass,Ġcharacteristic,Ġexample,Ġsign,Ġform
5,partof,Ġpart,5,partof,Ġpart,pain,life,True,['Ġpain'],['Ġlife'],1,1,0.00048048215,1.441557e-05,0.0013513084,0.0013101003,0.0002554461,0.99636155,0.00022670258,0.0419868,7,14,Ġpart,Ġattribute,Ġsubclass,Ġcontrary,Ġmaterial,Ġequivalent,Ġaspect,Ġcomponent,Ġfact,Ġelement,ĠPart,Ġone,Ġportion,Ġof
1,hasa,Ġcontains,0,antonym,Ġcontrary,animal,mineral,False,['Ġanimal'],['Ġmineral'],1,1,0.00567525,0.9095034,0.030066941,0.0039332155,0.047895133,0.0017909831,0.0011351496,0.5876629,2,3,Ġcontains,Ġmaterial,Ġattribute,Ġcontrary,Ġsubclass,Ġcontain,Ġpart,Ġequivalent,Ġcontained,Ġcontaining,Ġattributes,Ġpossesses,Ġis,Ġconsists
1,hasa,Ġcontains,1,hasa,Ġcontains,human,sex,True,['Ġhuman'],['Ġsex'],1,1,0.0025882847,0.93813235,0.051849637,0.0015319219,0.001781248,0.0013872109,0.00272935,0.39706093,4,6,Ġcontains,Ġattribute,Ġequivalent,Ġcontrary,Ġcontain,Ġmaterial,Ġsubclass,Ġpart,Ġpossesses,Ġattributes,Ġcontained,Ġhas,Ġincludes,Ġconsists
0,antonym,Ġcontrary,0,antonym,Ġcontrary,detail,general,True,['Ġdetail'],['Ġgeneral'],1,1,0.9141331,0.00012992759,0.013925378,0.021479515,0.00039345684,0.007646001,0.042292673,0.57617164,7,10,Ġcontrary,Ġequivalent,Ġsubclass,Ġattribute,Ġpart,Ġmaterial,Ġopposite,Ġcontains,Ġsubstitute,Ġsuperior,Ġalternative,Ġside,Ġcomponent,Ġcounter
0,antonym,Ġcontrary,0,antonym,Ġcontrary,divorce,marry,True,['Ġdivorce'],['Ġmarry'],1,1,0.98847723,6.543811e-05,0.0005704694,0.006675168,3.8099664e-05,0.0021152962,0.0020583281,0.10954839,3,2,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġopposite,Ġcontains,Ġsubstitute,Ġmaterial,Ġalternative,Ġsuperior,Ġcontradict,Ġside,Ġcontrast
3,isa,Ġsubclass,3,isa,Ġsubclass,joint,body_part,True,['Ġjoint'],"['Ġbody', '_', 'part']",1,3,0.001192324,0.00059586327,0.0034256259,0.9611814,0.0023237774,0.019702684,0.01157826,0.3073518,13,1,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġmaterial,Ġcontrary,Ġcontains,Ġclass,Ġkind,Ġtype,Ġis,Ġone,Ġcomponent,Ġcategory
3,isa,Ġsubclass,3,isa,Ġsubclass,fan,person,True,['Ġfan'],['Ġperson'],1,1,0.0011896956,0.0005580965,0.01792226,0.9652479,0.0014306494,0.0014861696,0.0121652065,0.27569532,7,3,Ġsubclass,Ġattribute,Ġequivalent,Ġpart,Ġmaterial,Ġcontrary,Ġcontains,Ġclass,Ġkind,Ġtype,Ġcategory,Ġform,Ġsort,Ġis
3,isa,Ġsubclass,3,isa,Ġsubclass,change,action,True,['Ġchange'],['Ġaction'],1,1,0.0026426055,0.0015608333,0.010444523,0.80548316,0.0028891587,0.0028694458,0.17411025,0.8449861,20,12,Ġsubclass,Ġequivalent,Ġattribute,Ġmaterial,Ġpart,Ġcontrary,Ġcontains,Ġclass,Ġform,Ġcategory,Ġconsists,Ġsubject,Ġcomponent,Ġkind
0,antonym,Ġcontrary,0,antonym,Ġcontrary,anger,calm,True,['Ġanger'],['Ġcalm'],1,1,0.99987936,7.757496e-06,2.6997988e-05,1.5024049e-05,1.4579706e-05,4.447117e-05,1.1737881e-05,0.0020254955,5,8,Ġcontrary,Ġopposite,Ġpart,Ġattribute,Ġcontrast,Ġsubclass,Ġmaterial,Ġequivalent,Ġcontradictory,Ġcontains,Ġcontradicts,Ġcontradict,Ġcounter,ĠContrary
0,antonym,Ġcontrary,0,antonym,Ġcontrary,produce,destroy,True,['Ġproduce'],['Ġdestroy'],1,1,0.9996369,1.2984483e-05,0.00010534422,0.00012713362,1.6113238e-05,1.907256e-05,8.241842e-05,0.0054453188,8,4,Ġcontrary,Ġsubclass,Ġattribute,Ġequivalent,Ġopposite,Ġpart,Ġmaterial,Ġcontains,Ġcontrast,Ġalternative,ĠContrary,Ġcounter,Ġsuperior,Ġindependent
5,partof,Ġpart,5,partof,Ġpart,head,body,True,['Ġhead'],['Ġbody'],1,1,0.01508519,0.0019419827,0.00087817805,0.027061516,0.0011210729,0.9523851,0.0015269845,0.35091674,42,12,Ġpart,Ġsubclass,Ġcontrary,Ġcontains,Ġequivalent,Ġmaterial,Ġattribute,Ġparts,Ġportion,Ġsection,Ġof,Ġcomponent,Ġcore,ĠPart
6,synonym,Ġequivalent,6,synonym,Ġequivalent,power,hold,True,['Ġpower'],['Ġhold'],1,1,0.022361523,0.0028580085,0.019552693,0.14410579,0.0013259033,0.0016143915,0.80818176,0.9364541,10,45,Ġequivalent,Ġsubclass,Ġcontrary,Ġattribute,Ġcontains,Ġpart,Ġmaterial,Ġsubstitute,Ġsuperior,Ġattributes,Ġopposite,Ġsimilar,Ġform,Ġcontain
0,antonym,Ġcontrary,3,isa,Ġsubclass,stop,act,False,['Ġstop'],['Ġact'],1,1,0.58100015,0.0003681585,0.0003750909,0.39449367,6.979252e-05,0.014219111,0.009473939,1.1448936,22,15,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġcontains,Ġopposite,Ġsubstitute,Ġmaterial,Ġsuperior,Ġcounter,Ġseparate,Ġclass,Ġinstead
0,antonym,Ġcontrary,0,antonym,Ġcontrary,familiar,unknown,True,['Ġfamiliar'],['Ġunknown'],1,1,0.998516,4.7190217e-05,0.0008327686,8.369218e-05,4.7426853e-05,8.2422164e-05,0.0003905655,0.018691776,7,8,Ġcontrary,Ġattribute,Ġequivalent,Ġopposite,Ġsubclass,Ġpart,Ġmaterial,Ġcontains,Ġcontrast,Ġsuperior,Ġsubject,Ġalternative,Ġcounter,ĠContrary
3,isa,Ġsubclass,3,isa,Ġsubclass,create,business,True,['Ġcreate'],['Ġbusiness'],1,1,0.0103188725,0.0009409801,0.0041836356,0.7088197,0.0017751344,0.040856678,0.23310503,1.1569866,6,9,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġcomponent,Ġclass,Ġkind,Ġsubset,Ġcategory,Ġform,Ġportion
3,isa,Ġsubclass,3,isa,Ġsubclass,club,stick,True,['Ġclub'],['Ġstick'],1,1,0.036892876,0.0028498506,0.0043582194,0.6103389,0.00310733,0.01664736,0.3258054,1.3200293,11,25,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġmaterial,Ġcontains,Ġsubstitute,Ġclass,Ġform,Ġkind,Ġcomponent,Ġopposite,Ġsimilar
0,antonym,Ġcontrary,0,antonym,Ġcontrary,black,illuminate,True,['Ġblack'],['Ġilluminate'],1,1,0.98460305,0.00015640467,0.005850829,0.006693458,5.6016568e-05,0.00037352732,0.002266689,0.1407197,22,3,Ġcontrary,Ġsubclass,Ġattribute,Ġequivalent,Ġpart,Ġopposite,Ġcontains,Ġmaterial,Ġcontrast,Ġsubstitute,Ġcounter,Ġsuperior,Ġcontradict,Ġalternative
1,hasa,Ġcontains,6,synonym,Ġequivalent,brush,tail,False,['Ġbrush'],['Ġtail'],1,1,0.23586719,0.72362065,0.011922593,0.009414859,0.0026236535,0.0028068053,0.013744235,1.1001003,15,11,Ġcontains,Ġcontrary,Ġequivalent,Ġattribute,Ġsubclass,Ġpart,Ġmaterial,Ġcontain,Ġcontaining,Ġcontained,Ġincludes,Ġattributes,Ġconsists,Ġhas
0,antonym,Ġcontrary,0,antonym,Ġcontrary,lunch,breakfast,True,['Ġlunch'],['Ġbreakfast'],1,1,0.99122405,0.00021989438,7.963964e-05,0.004220092,6.18858e-05,0.0023444958,0.0018499659,0.08779423,3,3,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġcontains,Ġopposite,Ġattribute,Ġmaterial,Ġsuperior,Ġsubstitute,Ġcounter,Ġindependent,Ġalternative,Ġseparate
3,isa,Ġsubclass,1,hasa,Ġcontains,fight,violence,False,['Ġfight'],['Ġviolence'],1,1,0.005467937,0.00718165,0.085665986,0.5019815,0.005355426,0.0069297887,0.38741767,1.5151637,9,3,Ġsubclass,Ġequivalent,Ġattribute,Ġcontains,Ġpart,Ġcontrary,Ġmaterial,Ġclass,Ġcategory,Ġform,Ġcomponent,Ġcontain,Ġattributes,Ġkind
1,hasa,Ġcontains,1,hasa,Ġcontains,shirt,button,True,['Ġshirt'],['Ġbutton'],1,1,0.0054129465,0.97259164,0.015832312,0.0017408727,0.0018150114,0.0004992186,0.0021079613,0.23114283,2,9,Ġcontains,Ġattribute,Ġcontrary,Ġequivalent,Ġmaterial,Ġsubclass,Ġcontain,Ġcontained,Ġpart,Ġcontaining,Ġhas,Ġconsists,Ġattributes,Ġpossesses
0,antonym,Ġcontrary,2,hasproperty,Ġattribute,build,ugly,False,['Ġbuild'],['Ġugly'],1,1,0.9791798,0.0004908891,0.019081792,0.00017849483,0.00020627379,9.0943584e-05,0.0007718949,0.1580568,12,4,Ġcontrary,Ġattribute,Ġequivalent,Ġcontains,Ġmaterial,Ġsubclass,Ġopposite,Ġpart,Ġattributes,Ġspite,Ġdespite,Ġalternative,Ġnotwithstanding,Ġcontrast
0,antonym,Ġcontrary,0,antonym,Ġcontrary,smart,stupid,True,['Ġsmart'],['Ġstupid'],1,1,0.9996917,9.149732e-06,0.00015055444,9.524893e-06,1.5439815e-05,3.157794e-05,9.2119364e-05,0.0046223765,9,4,Ġcontrary,Ġattribute,Ġopposite,Ġequivalent,Ġpart,Ġalternative,Ġmaterial,Ġcontrast,ĠContrary,Ġsubclass,Ġcontains,Ġcounter,Ġcontradictory,Ġdifferent
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,family,evil,True,['Ġfamily'],['Ġevil'],1,1,0.013676309,0.0030809592,0.97909045,0.0016978688,0.00042895204,0.00071673706,0.0013086834,0.18068112,8,6,Ġattribute,Ġcontrary,Ġcontains,Ġsubclass,Ġequivalent,Ġpart,Ġattributes,Ġmaterial,Ġelement,Ġcontain,Ġis,Ġtrait,Ġcomponent,Ġcharacteristic
0,antonym,Ġcontrary,0,antonym,Ġcontrary,complete,empty,True,['Ġcomplete'],['Ġempty'],1,1,0.99837625,5.8583996e-06,8.692873e-05,0.0001615015,1.860042e-05,1.9117648e-05,0.001331737,0.018962791,10,10,Ġcontrary,Ġequivalent,Ġopposite,Ġsubclass,Ġattribute,Ġalternative,Ġcontrast,Ġpart,Ġmaterial,Ġsuperior,ĠContrary,Ġinstead,Ġcontains,Ġexception
