pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
5,PartOf,5,PartOf,head,pin,True,['Ġhead'],['Ġpin'],1,1,0.034536455,0.005074267,0.002370007,0.023892628,0.007457946,0.91033274,0.016335918,0.62881744,42,15
3,IsA,3,IsA,ranch,place,True,['Ġranch'],['Ġplace'],1,1,0.007826444,0.0020110775,0.007075703,0.97008854,0.0022621355,0.002424893,0.008311141,0.2642052,2,32
3,IsA,5,PartOf,priest,order,False,['Ġpriest'],['Ġorder'],1,1,0.01481868,0.004963831,0.014396279,0.4715581,0.018313697,0.35393876,0.12201074,1.7338513,2,24
1,HasA,1,HasA,bathroom,toilet,True,['Ġbathroom'],['Ġtoilet'],1,1,0.012446778,0.9191939,0.0060857823,0.014593123,0.0089517925,0.025089031,0.013639548,0.6031002,2,4
2,HasProperty,2,HasProperty,competition,fun,True,['Ġcompetition'],['Ġfun'],1,1,0.0077903876,0.0015977849,0.9709183,0.015109855,0.00066033675,0.0011125864,0.0028106496,0.24384987,4,4
3,IsA,3,IsA,heat,change,True,['Ġheat'],['Ġchange'],1,1,0.0068505807,0.0024688647,0.0151364645,0.96602046,0.0027323163,0.0019596103,0.004831645,0.28839564,11,20
1,HasA,6,Synonym,school,department,False,['Ġschool'],['Ġdepartment'],1,1,0.07871098,0.38665727,0.008070754,0.16168292,0.23153104,0.02885185,0.10449525,2.2766335,10,3
2,HasProperty,2,HasProperty,axe,sharp,True,['Ġaxe'],['Ġsharp'],1,1,0.0019342542,0.0011360017,0.9838733,0.009454217,0.00062600814,0.000697623,0.0022786825,0.14918056,3,15
3,IsA,3,IsA,diamond,shape,True,['Ġdiamond'],['Ġshape'],1,1,0.0063302172,0.004678517,0.034652185,0.9380466,0.0056000873,0.003540093,0.007152262,0.4587811,6,11
3,IsA,3,IsA,bowl,dish,True,['Ġbowl'],['Ġdish'],1,1,0.01883898,0.009351164,0.0125702685,0.84534484,0.0072062956,0.0068685156,0.09981992,0.88774455,12,8
5,PartOf,6,Synonym,white_house,government,False,"['Ġwhite', '_', 'house']",['Ġgovernment'],3,1,0.036719255,0.025392067,0.010280795,0.1177639,0.020947037,0.75071836,0.038178578,1.3481597,2,4
0,Antonym,0,Antonym,follower,leader,True,['Ġfollower'],['Ġleader'],1,1,0.9872601,0.0008752651,0.00080256705,0.0034074425,0.00084232725,0.0027830726,0.00402925,0.12761968,2,2
3,IsA,3,IsA,raise,construct,True,['Ġraise'],['Ġconstruct'],1,1,0.039426036,0.0015735063,0.014810564,0.6689654,0.0047975415,0.015588147,0.25483885,1.3097373,31,7
0,Antonym,0,Antonym,music,quiet,True,['Ġmusic'],['Ġquiet'],1,1,0.9929327,0.0005342137,0.0029842316,0.0011823825,0.00047417125,0.00074315036,0.0011492111,0.07668003,5,13
2,HasProperty,2,HasProperty,moon,dry,True,['Ġmoon'],['Ġdry'],1,1,0.033477914,0.002475948,0.9562095,0.003641821,0.0008879666,0.00066621345,0.0026405854,0.31542262,9,19
5,PartOf,6,Synonym,galaxy,milky_way,False,['Ġgalaxy'],"['Ġmil', 'ky', '_', 'way']",1,4,0.035221986,0.0051931553,0.0054906285,0.0788628,0.013845218,0.79201424,0.06937195,1.1586329,3,1
3,IsA,3,IsA,dance,move,True,['Ġdance'],['Ġmove'],1,1,0.012609276,0.003650064,0.031082787,0.9164708,0.005423073,0.0034426143,0.027321333,0.5909851,7,21
2,HasProperty,2,HasProperty,life,good,True,['Ġlife'],['Ġgood'],1,1,0.0025102394,0.002243589,0.97722685,0.013994937,0.0010516733,0.00071821414,0.0022545084,0.19782738,14,27
6,Synonym,6,Synonym,lift,ride,True,['Ġlift'],['Ġride'],1,1,0.03209775,0.0018590875,0.015369694,0.3507612,0.00397429,0.010579834,0.5853582,1.3522295,36,16
2,HasProperty,2,HasProperty,tool,important,True,['Ġtool'],['Ġimportant'],1,1,0.0017564262,0.0010692211,0.98180896,0.011826573,0.0006634198,0.00071849336,0.0021569836,0.16195598,8,5
0,Antonym,0,Antonym,china,japan,True,"['Ġch', 'ina']","['Ġj', 'apan']",2,2,0.50053453,0.007505999,0.0053225504,0.050137058,0.020581516,0.3814231,0.034495298,1.6226839,4,5
5,PartOf,5,PartOf,roof,cave,True,['Ġroof'],['Ġcave'],1,1,0.035168186,0.005032267,0.0028518925,0.03522703,0.0064859856,0.9010544,0.014180246,0.67207396,5,3
2,HasProperty,2,HasProperty,hunger,uncomfortable,True,['Ġhunger'],['Ġuncomfortable'],1,1,0.003100487,0.0010063302,0.98557997,0.00782222,0.00054114877,0.00062218844,0.0013274859,0.13643712,5,2
0,Antonym,0,Antonym,continent,ocean,True,['Ġcontinent'],['Ġocean'],1,1,0.94280666,0.013186928,0.0018838643,0.006505871,0.012250019,0.017180251,0.006186498,0.45068625,4,2
3,IsA,3,IsA,corn,plant,True,['Ġcorn'],['Ġplant'],1,1,0.009042511,0.0027909186,0.01136662,0.9588849,0.005248882,0.007956731,0.0047093676,0.34821442,9,10
3,IsA,3,IsA,dance,art,True,['Ġdance'],['Ġart'],1,1,0.008491877,0.005012011,0.028777061,0.91807747,0.009865406,0.013074189,0.01670191,0.60338306,7,4
2,HasProperty,2,HasProperty,baby,young,True,['Ġbaby'],['Ġyoung'],1,1,0.002830383,0.0009923964,0.98098207,0.008954989,0.00077172974,0.0008039461,0.004664597,0.17432305,8,14
3,IsA,3,IsA,fever,illness,True,['Ġfever'],['Ġillness'],1,1,0.007363716,0.0023978045,0.01602913,0.94306505,0.004028538,0.013676005,0.013439772,0.4486788,2,1
6,Synonym,3,IsA,speak,talk,False,['Ġspeak'],['Ġtalk'],1,1,0.019489897,0.0041796886,0.18042964,0.23603828,0.0048727207,0.0121455,0.5428443,1.674322,5,11
3,IsA,3,IsA,approach,movement,True,['Ġapproach'],['Ġmovement'],1,1,0.023871174,0.0026399246,0.020914122,0.752862,0.0065215384,0.007936356,0.1852549,1.1296021,14,11
3,IsA,3,IsA,play,use,True,['Ġplay'],['Ġuse'],1,1,0.021532167,0.0030805029,0.039742514,0.5456033,0.008048965,0.010413359,0.37157923,1.4620422,52,13
0,Antonym,0,Antonym,curve,square,True,['Ġcurve'],['Ġsquare'],1,1,0.994262,0.00037537457,0.0010690027,0.0012148857,0.00064971857,0.0010684669,0.0013605218,0.06522209,10,25
1,HasA,1,HasA,pool,water,True,['Ġpool'],['Ġwater'],1,1,0.008213769,0.524707,0.059316665,0.051188562,0.3361906,0.005890978,0.014492403,1.6672108,11,10
3,IsA,3,IsA,drum,instrument,True,['Ġdrum'],['Ġinstrument'],1,1,0.006404506,0.0026998033,0.008158082,0.9611159,0.0040540444,0.006512122,0.011055499,0.33265603,9,9
2,HasProperty,2,HasProperty,orgasm,fun,True,['Ġorgasm'],['Ġfun'],1,1,0.0027096109,0.0023164907,0.9535885,0.034951866,0.0011566719,0.0014587704,0.0038180037,0.33357546,1,4
6,Synonym,6,Synonym,hollow,cavity,True,['Ġhollow'],['Ġcavity'],1,1,0.044194706,0.008506492,0.011796895,0.07625367,0.008188278,0.009178573,0.8418814,0.94400203,8,4
6,Synonym,6,Synonym,write,post,True,['Ġwrite'],['Ġpost'],1,1,0.017372278,0.0026423999,0.012124119,0.41125134,0.0041026073,0.010408235,0.54209894,1.3085299,10,23
2,HasProperty,2,HasProperty,glass,orange,True,['Ġglass'],['Ġorange'],1,1,0.017931592,0.09283095,0.78572524,0.030197343,0.049648102,0.01435173,0.009314989,1.2139966,12,6
4,MadeOf,4,MadeOf,ocean,water,True,['Ġocean'],['Ġwater'],1,1,0.017282587,0.19358872,0.14414701,0.12599517,0.48304412,0.009958363,0.025984082,2.0492737,2,10
1,HasA,1,HasA,water,spout,True,['Ġwater'],"['Ġsp', 'out']",1,2,0.11513324,0.44380003,0.03136189,0.16968803,0.014238541,0.06767085,0.15810744,2.2410765,10,3
5,PartOf,5,PartOf,tail,animal,True,['Ġtail'],['Ġanimal'],1,1,0.020925209,0.0072519896,0.003023082,0.03289562,0.009540104,0.91473925,0.011624797,0.6119669,11,2
2,HasProperty,2,HasProperty,light,good,True,['Ġlight'],['Ġgood'],1,1,0.007770268,0.0018709478,0.9118189,0.06610743,0.0012418488,0.0017170386,0.009473476,0.5433619,47,27
3,IsA,3,IsA,wire,fasten,True,['Ġwire'],"['Ġfast', 'en']",1,2,0.010445183,0.00214836,0.008743005,0.9461777,0.0037807403,0.00508405,0.023621047,0.41988918,9,4
2,HasProperty,2,HasProperty,paper,light,True,['Ġpaper'],['Ġlight'],1,1,0.0021100296,0.02222577,0.94904405,0.019905554,0.0036874574,0.0011522343,0.0018750195,0.3829382,9,47
6,Synonym,6,Synonym,action,movement,True,['Ġaction'],['Ġmovement'],1,1,0.017540347,0.0034093477,0.036190383,0.19141513,0.009617433,0.010027101,0.7318002,1.2207941,12,11
0,Antonym,0,Antonym,tall,low,True,['Ġtall'],['Ġlow'],1,1,0.9944366,0.0005382578,0.0012478995,0.0010381386,0.000543143,0.00083604374,0.0013599189,0.063564844,5,16
0,Antonym,0,Antonym,private,see,True,['Ġprivate'],['Ġsee'],1,1,0.9940363,0.00044188887,0.0010845959,0.0014238348,0.0005780277,0.001107299,0.0013280393,0.06742933,5,25
1,HasA,0,Antonym,doctor,patient,False,['Ġdoctor'],['Ġpatient'],1,1,0.087824196,0.69743305,0.021868331,0.124358006,0.018687535,0.0093657235,0.040463127,1.5230173,7,3
2,HasProperty,6,Synonym,great,huge,False,['Ġgreat'],['Ġhuge'],1,1,0.09683733,0.0023475636,0.50738823,0.04652982,0.0030891197,0.0043489016,0.33945894,1.6382476,7,1
5,PartOf,5,PartOf,bolt,rifle,True,['Ġbolt'],['Ġrifle'],1,1,0.022263702,0.007968662,0.0021658333,0.025985427,0.009314791,0.9175523,0.0147492895,0.6002408,16,3
5,PartOf,5,PartOf,horn,ram,True,['Ġhorn'],['Ġram'],1,1,0.017114352,0.0067383545,0.002507473,0.018154407,0.007806205,0.93760496,0.010074235,0.4843298,12,9
5,PartOf,5,PartOf,scale,fish,True,['Ġscale'],['Ġfish'],1,1,0.031816743,0.009884734,0.0047030346,0.032134064,0.052021448,0.8568969,0.012543148,0.9118539,18,6
3,IsA,3,IsA,kindness,action,True,['Ġkindness'],['Ġaction'],1,1,0.010088929,0.0028267237,0.008047454,0.9609463,0.005006676,0.0028139907,0.010269814,0.33199006,3,12
3,IsA,6,Synonym,point,mark,False,['Ġpoint'],['Ġmark'],1,1,0.0233156,0.002471824,0.012165591,0.57031476,0.0073087146,0.00872904,0.37569445,1.3294635,40,30
3,IsA,0,Antonym,flower,fruit,False,['Ġflower'],['Ġfruit'],1,1,0.028131606,0.01691628,0.014527953,0.8307943,0.031778872,0.047965858,0.029885149,1.0750182,4,5
3,IsA,3,IsA,accident,happen,True,['Ġaccident'],['Ġhappen'],1,1,0.030134205,0.0070223585,0.19142596,0.7052063,0.003152094,0.018047227,0.045011863,1.3464938,2,5
0,Antonym,0,Antonym,happy,unhappy,True,['Ġhappy'],['Ġunhappy'],1,1,0.99284756,0.000590416,0.0016105572,0.0013917106,0.0005944775,0.0010059471,0.0019592398,0.07877478,4,4
0,Antonym,0,Antonym,develop,destroy,True,['Ġdevelop'],['Ġdestroy'],1,1,0.9925724,0.00051528536,0.0009976053,0.0020926325,0.0006317669,0.0010709583,0.0021193007,0.080980405,21,4
0,Antonym,0,Antonym,child,parent,True,['Ġchild'],['Ġparent'],1,1,0.71684533,0.16518608,0.010252488,0.016941784,0.028496346,0.03706895,0.025208937,1.3971673,4,3
6,Synonym,3,IsA,minister,clergyman,False,['Ġminister'],"['Ġclergy', 'man']",1,2,0.020161567,0.003934818,0.111947,0.40154257,0.007919004,0.018893197,0.4356018,1.7129374,6,1
3,IsA,1,HasA,book,knowledge,False,['Ġbook'],['Ġknowledge'],1,1,0.026803806,0.30387536,0.03775868,0.34369153,0.10327899,0.13322031,0.051371414,2.3159156,15,1
2,HasProperty,2,HasProperty,funeral,sad,True,['Ġfuneral'],['Ġsad'],1,1,0.0020089783,0.0012546491,0.9865616,0.00742905,0.00056841655,0.0006479451,0.0015294414,0.12918702,1,3
5,PartOf,1,HasA,jack,leg,False,['Ġjack'],['Ġleg'],1,1,0.047212306,0.25368676,0.005962412,0.22472239,0.0114263045,0.3678829,0.08910694,2.1533244,14,9
3,IsA,5,PartOf,snake,animal,False,['Ġsnake'],['Ġanimal'],1,1,0.010064403,0.003459528,0.031266246,0.94393927,0.003956263,0.003946955,0.003367191,0.4206841,8,2
2,HasProperty,2,HasProperty,france,cool,True,"['Ġfr', 'ance']",['Ġcool'],2,1,0.0022472586,0.001913822,0.9839395,0.008522277,0.0007675314,0.00070223515,0.0019073518,0.15115102,2,11
3,IsA,3,IsA,wheel,object,True,['Ġwheel'],['Ġobject'],1,1,0.007965873,0.0027175308,0.005238063,0.97025687,0.004235655,0.0039007994,0.00568537,0.26766327,11,7
1,HasA,4,MadeOf,human,flesh,False,['Ġhuman'],['Ġflesh'],1,1,0.0063949763,0.6461279,0.0288917,0.029514695,0.2718644,0.0068091275,0.010397255,1.3798298,4,4
6,Synonym,6,Synonym,attach,fasten,True,['Ġattach'],"['Ġfast', 'en']",1,2,0.018823273,0.0011984779,0.010380037,0.25105947,0.004127423,0.0062656137,0.70814574,1.1196235,5,4
0,Antonym,0,Antonym,leave,back,True,['Ġleave'],['Ġback'],1,1,0.9910813,0.00064171583,0.0006777883,0.0020942676,0.0007442543,0.0021044072,0.0026562843,0.09456348,17,28
0,Antonym,0,Antonym,bitter,tasty,True,['Ġbitter'],['Ġtasty'],1,1,0.9935486,0.00056651863,0.0015333467,0.0011640227,0.00058318785,0.0009769013,0.0016274967,0.07217821,12,1
0,Antonym,3,IsA,tread,squash,False,['Ġtread'],['Ġsquash'],1,1,0.8645969,0.001548338,0.002575167,0.03445,0.0020818212,0.0048887637,0.08985915,0.75392723,10,4
6,Synonym,3,IsA,title,head,False,['Ġtitle'],['Ġhead'],1,1,0.02455754,0.0061728344,0.03074168,0.22651963,0.003766922,0.02668542,0.681556,1.3631455,12,42
0,Antonym,0,Antonym,sick,healthy,True,['Ġsick'],['Ġhealthy'],1,1,0.99435693,0.00048089845,0.0012265649,0.0010118798,0.00055541564,0.0010407377,0.0013274525,0.06435253,9,5
0,Antonym,0,Antonym,touch,see,True,['Ġtouch'],['Ġsee'],1,1,0.91950244,0.0009240494,0.0030062154,0.04432545,0.001811257,0.007362461,0.02306813,0.53921235,27,25
3,IsA,3,IsA,depression,mood,True,['Ġdepression'],['Ġmood'],1,1,0.013259995,0.011554934,0.022182263,0.8208395,0.014003303,0.0517193,0.06644069,1.079877,10,3
6,Synonym,3,IsA,noise,sound,False,['Ġnoise'],['Ġsound'],1,1,0.012809754,0.0047005014,0.046536855,0.1206044,0.012241491,0.010405123,0.7927019,1.1028353,7,24
0,Antonym,0,Antonym,displease,please,True,"['Ġdis', 'please']",['Ġplease'],2,1,0.99199635,0.00069803174,0.0013535132,0.0016735587,0.0006059659,0.0012174848,0.002455102,0.086701825,1,4
0,Antonym,0,Antonym,hail,rain,True,['Ġhail'],['Ġrain'],1,1,0.39098194,0.008513431,0.02295405,0.15365322,0.029529208,0.33792722,0.05644094,2.041503,8,4
6,Synonym,1,HasA,watch,alarm,False,['Ġwatch'],['Ġalarm'],1,1,0.16039617,0.16561109,0.02892347,0.25828612,0.0142635675,0.016761761,0.35575792,2.2221525,13,6
3,IsA,3,IsA,mature,change,True,['Ġmature'],['Ġchange'],1,1,0.009474818,0.0020357443,0.013019727,0.9540637,0.0031092826,0.0024712745,0.015825434,0.3701194,11,20
0,Antonym,0,Antonym,stick,log,True,['Ġstick'],['Ġlog'],1,1,0.5238907,0.0034647489,0.0060567786,0.05930683,0.020450385,0.020496385,0.36633417,1.5637155,25,7
3,IsA,3,IsA,case,fact,True,['Ġcase'],['Ġfact'],1,1,0.029952832,0.022786995,0.030301902,0.66505617,0.047680024,0.013723862,0.19049828,1.570074,22,4
2,HasProperty,4,MadeOf,rain,water,False,['Ġrain'],['Ġwater'],1,1,0.01688397,0.1857329,0.38713527,0.25047356,0.12607683,0.009039497,0.02465791,2.150554,4,10
3,IsA,3,IsA,volcano,mountain,True,['Ġvolcano'],['Ġmountain'],1,1,0.014758206,0.0038111492,0.08676022,0.85435414,0.0053956145,0.007449297,0.02747123,0.8561667,2,2
2,HasProperty,1,HasA,human,exercise,False,['Ġhuman'],['Ġexercise'],1,1,0.009415027,0.40358552,0.41118813,0.09178033,0.028157927,0.026718419,0.029154489,1.8684723,4,10
6,Synonym,6,Synonym,make,manufacture,True,['Ġmake'],['Ġmanufacture'],1,1,0.017412085,0.0018328285,0.039297655,0.40892512,0.0040677716,0.00718781,0.5212767,1.4028835,51,6
5,PartOf,5,PartOf,age,life,True,['Ġage'],['Ġlife'],1,1,0.034189902,0.005757362,0.004244201,0.06260841,0.011176126,0.8506761,0.03134786,0.9206099,8,14
4,MadeOf,4,MadeOf,house,brick,True,['Ġhouse'],['Ġbrick'],1,1,0.0055671455,0.018978566,0.013825691,0.013254006,0.93245536,0.0032985648,0.012620746,0.5191889,14,2
0,Antonym,0,Antonym,rest,energy,True,['Ġrest'],['Ġenergy'],1,1,0.9925385,0.0005989861,0.0008440632,0.0020201204,0.00091510074,0.0014870757,0.0015962251,0.0818739,18,7
0,Antonym,0,Antonym,edge,flat,True,['Ġedge'],['Ġflat'],1,1,0.9940171,0.00037046912,0.0011186372,0.0014352844,0.0005157485,0.0009330684,0.0016097848,0.06731272,10,24
3,IsA,0,Antonym,watch,tell,False,['Ġwatch'],['Ġtell'],1,1,0.1298446,0.0057756435,0.020473309,0.6852836,0.00479387,0.009753786,0.14407519,1.4186438,13,9
4,MadeOf,4,MadeOf,board,wood,True,['Ġboard'],['Ġwood'],1,1,0.008352689,0.006420434,0.010806755,0.02330494,0.9291778,0.011125666,0.01081174,0.5426882,13,8
0,Antonym,5,PartOf,north_america,west,False,"['Ġnorth', '_', 'amer', 'ica']",['Ġwest'],4,1,0.9289468,0.003440171,0.0019295042,0.008377864,0.004273695,0.047316726,0.005715264,0.48661318,2,10
2,HasProperty,2,HasProperty,sex,dirty,True,['Ġsex'],['Ġdirty'],1,1,0.0034963626,0.0012651748,0.98894835,0.003914092,0.00057670206,0.00060505135,0.0011942214,0.112135485,6,13
1,HasA,1,HasA,boat,sail,True,['Ġboat'],['Ġsail'],1,1,0.0055104895,0.82488436,0.020016408,0.04193026,0.06512256,0.0067674443,0.035768323,1.0525376,3,7
3,IsA,3,IsA,active,person,True,['Ġactive'],['Ġperson'],1,1,0.012457211,0.0017437106,0.043253094,0.92537904,0.0022996543,0.0028308711,0.012036464,0.51517767,17,3
0,Antonym,0,Antonym,heavy,light,True,['Ġheavy'],['Ġlight'],1,1,0.9945919,0.00045713887,0.0010849047,0.0009576944,0.00052607426,0.0009108141,0.0014714542,0.061915588,30,47
3,IsA,2,HasProperty,girl,child,False,['Ġgirl'],['Ġchild'],1,1,0.006456064,0.0031540487,0.048597958,0.9185663,0.0030052764,0.005528161,0.014692113,0.55386245,5,4
0,Antonym,0,Antonym,silence,talk,True,['Ġsilence'],['Ġtalk'],1,1,0.9934453,0.00047861206,0.00079519395,0.0013848915,0.0006821334,0.0017971821,0.0014167451,0.07301448,6,11
0,Antonym,0,Antonym,surprise,plan,True,['Ġsurprise'],['Ġplan'],1,1,0.98559386,0.00047320503,0.0007659644,0.005059062,0.0012411446,0.0036634218,0.0032033024,0.14054494,6,7
2,HasProperty,2,HasProperty,envelope,white,True,['Ġenvelope'],['Ġwhite'],1,1,0.002010545,0.0016042483,0.9889065,0.0051740105,0.0010076768,0.00047095574,0.0008260286,0.11180984,6,25
3,IsA,3,IsA,leader,human,True,['Ġleader'],['Ġhuman'],1,1,0.015783913,0.004903979,0.06649446,0.8631819,0.010371111,0.025336232,0.013928366,0.8639404,2,4
6,Synonym,3,IsA,material,information,False,['Ġmaterial'],['Ġinformation'],1,1,0.024526702,0.032022223,0.066222735,0.19988719,0.07966886,0.010181547,0.5874908,1.8228159,11,5
5,PartOf,6,Synonym,listen,mind,False,['Ġlisten'],['Ġmind'],1,1,0.04359807,0.122096784,0.016283639,0.16612455,0.033141837,0.38500094,0.23375416,2.2776518,3,13
5,PartOf,5,PartOf,toe,sock,True,['Ġtoe'],['Ġsock'],1,1,0.047806863,0.006630431,0.0030799084,0.032646365,0.007987224,0.8757229,0.02612634,0.8052596,9,3
2,HasProperty,0,Antonym,fire,wet,False,['Ġfire'],['Ġwet'],1,1,0.48193845,0.003215228,0.49343202,0.009624334,0.0024273552,0.0016599047,0.007702739,1.1919538,18,9
6,Synonym,6,Synonym,divorce,separation,True,['Ġdivorce'],['Ġseparation'],1,1,0.024035063,0.0024085678,0.04116934,0.33203545,0.0058094366,0.010644913,0.58389723,1.4339736,3,9
2,HasProperty,2,HasProperty,person,busy,True,['Ġperson'],['Ġbusy'],1,1,0.0025662996,0.0018478149,0.9856522,0.006537305,0.0008343923,0.00063556695,0.0019265042,0.13951565,3,6
0,Antonym,0,Antonym,space,crowd,True,['Ġspace'],['Ġcrowd'],1,1,0.9790933,0.00090943405,0.00091731886,0.00510947,0.0016692026,0.0041807285,0.008120611,0.19201328,10,6
3,IsA,3,IsA,race,play,True,['Ġrace'],['Ġplay'],1,1,0.10273762,0.0043554865,0.018523559,0.54167134,0.014256702,0.20288284,0.115572415,1.8712593,10,52
5,PartOf,6,Synonym,knot,knit,False,['Ġknot'],['Ġknit'],1,1,0.08838008,0.0044697016,0.010608786,0.18593468,0.009617039,0.5759185,0.12507121,1.7631123,10,6
0,Antonym,0,Antonym,gun,knife,True,['Ġgun'],['Ġknife'],1,1,0.88132125,0.009085224,0.0058391686,0.034028742,0.008766855,0.014810817,0.046147916,0.7862407,8,4
3,IsA,6,Synonym,settle,fix,False,['Ġsettle'],['Ġfix'],1,1,0.028435193,0.0024175013,0.019149652,0.49770278,0.004802931,0.0060216407,0.4414703,1.3795179,23,17
6,Synonym,3,IsA,empty,remove,False,['Ġempty'],['Ġremove'],1,1,0.051919647,0.0020808459,0.018143293,0.37046966,0.0071116583,0.006750002,0.54352486,1.4532758,10,9
0,Antonym,0,Antonym,mild,irritate,True,['Ġmild'],"['Ġirrit', 'ate']",1,2,0.99386483,0.00043680554,0.0013634028,0.0012177537,0.0004735433,0.00090226135,0.0017413775,0.06878258,3,3
0,Antonym,0,Antonym,connect,separate,True,['Ġconnect'],['Ġseparate'],1,1,0.99277204,0.00050416973,0.00085320655,0.001899571,0.00075416703,0.0012276103,0.0019893376,0.07932838,11,19
3,IsA,6,Synonym,book,record,False,['Ġbook'],['Ġrecord'],1,1,0.032972284,0.009260322,0.024712184,0.7644128,0.018451279,0.01939259,0.13079847,1.2534903,15,13
1,HasA,1,HasA,horse,hair,True,['Ġhorse'],['Ġhair'],1,1,0.002254362,0.94607055,0.015287913,0.005659906,0.022522345,0.0055327583,0.002672091,0.41752684,6,6
2,HasProperty,2,HasProperty,smile,good,True,['Ġsmile'],['Ġgood'],1,1,0.003913133,0.0032827954,0.9461857,0.038134318,0.0015655509,0.0020828773,0.0048356494,0.3839477,3,27
3,IsA,3,IsA,fish,hobby,True,['Ġfish'],['Ġhobby'],1,1,0.005789163,0.0040641692,0.02103853,0.95540285,0.0028049306,0.0038345037,0.0070658023,0.36043683,6,3
3,IsA,3,IsA,earth,word,True,['Ġearth'],['Ġword'],1,1,0.01624709,0.11601364,0.030101642,0.75638866,0.051510286,0.017825115,0.011913504,1.3140205,9,11
2,HasProperty,3,IsA,flesh,color,False,['Ġflesh'],['Ġcolor'],1,1,0.001980399,0.007847831,0.9527821,0.03082923,0.0028768152,0.0013219682,0.0023616995,0.35143793,4,15
2,HasProperty,2,HasProperty,hobby,relax,True,['Ġhobby'],['Ġrelax'],1,1,0.010081484,0.0052574775,0.8511666,0.105949044,0.0022268705,0.005960887,0.019357594,0.82151145,3,8
3,IsA,3,IsA,ink,mark,True,['Ġink'],['Ġmark'],1,1,0.021965826,0.0054611266,0.043356765,0.79981345,0.008640988,0.005600388,0.115161546,1.076331,5,30
5,PartOf,3,IsA,room,apartment,False,['Ġroom'],['Ġapartment'],1,1,0.07514321,0.006988221,0.0058419877,0.113742106,0.017566299,0.71959484,0.06112334,1.4212098,5,1
5,PartOf,5,PartOf,ingredient,dish,True,['Ġingredient'],['Ġdish'],1,1,0.07160203,0.008297846,0.0060546035,0.17441732,0.037555467,0.64330167,0.058771078,1.6412977,3,8
6,Synonym,6,Synonym,ideology,political_ideology,True,['Ġideology'],"['Ġpolitical', '_', 'ide', 'ology']",1,4,0.015356511,0.00484034,0.025405385,0.14613116,0.017744558,0.03808749,0.7524345,1.2613759,2,0
0,Antonym,0,Antonym,dance,sit,True,['Ġdance'],['Ġsit'],1,1,0.9938122,0.0005871421,0.0010483027,0.001230208,0.00061023457,0.0011970253,0.0015147865,0.06979335,7,10
2,HasProperty,2,HasProperty,kiss,excite,True,['Ġkiss'],"['Ġexc', 'ite']",1,2,0.0018172201,0.0012995846,0.98534214,0.008599574,0.00064390234,0.00066597323,0.0016314385,0.13796107,6,8
6,Synonym,3,IsA,love,care,False,['Ġlove'],['Ġcare'],1,1,0.01991964,0.006474361,0.039888572,0.3929565,0.019002508,0.030545536,0.49121284,1.6407044,10,11
6,Synonym,6,Synonym,mind,brain,True,['Ġmind'],['Ġbrain'],1,1,0.017401194,0.019250765,0.012738627,0.091925815,0.030253084,0.17135309,0.65707743,1.5950011,13,7
6,Synonym,3,IsA,catch,get,False,['Ġcatch'],['Ġget'],1,1,0.030646946,0.002553491,0.05889793,0.3389237,0.0046245996,0.010081641,0.55427176,1.520379,39,37
0,Antonym,0,Antonym,son,female,True,['Ġson'],['Ġfemale'],1,1,0.9843089,0.0025690836,0.00303259,0.002199995,0.002219614,0.003538259,0.0021315268,0.15664816,2,5
2,HasProperty,2,HasProperty,ceiling,horizontal,True,['Ġceiling'],['Ġhorizontal'],1,1,0.011828588,0.0014068729,0.9712776,0.009834411,0.00094335136,0.0013770254,0.00333216,0.24545106,4,2
0,Antonym,0,Antonym,waste,valuable,True,['Ġwaste'],['Ġvaluable'],1,1,0.99347717,0.0005032726,0.0017264718,0.001350023,0.00063732173,0.0009060631,0.0013997358,0.07280329,16,3
5,PartOf,5,PartOf,flower,plant,True,['Ġflower'],['Ġplant'],1,1,0.023399228,0.007931561,0.004030902,0.049969543,0.021605363,0.88095653,0.012106893,0.7879013,4,10
0,Antonym,0,Antonym,problem,solution,True,['Ġproblem'],['Ġsolution'],1,1,0.99290574,0.00065870816,0.0007613732,0.0018893005,0.0007089933,0.0013893002,0.0016866096,0.078281514,3,5
0,Antonym,0,Antonym,mistake,success,True,['Ġmistake'],['Ġsuccess'],1,1,0.9930549,0.00038971027,0.00083936885,0.0018352525,0.00064742035,0.0019543075,0.001279031,0.07639506,5,4
0,Antonym,0,Antonym,boredom,excitement,True,['Ġboredom'],['Ġexcitement'],1,1,0.9934676,0.0006022781,0.0014392033,0.0012116255,0.0005564093,0.0012434337,0.0014796004,0.0730882,1,4
3,IsA,6,Synonym,mate,match,False,['Ġmate'],['Ġmatch'],1,1,0.016751362,0.004096461,0.022183334,0.6410321,0.009021399,0.02193488,0.28498045,1.362713,13,19
2,HasProperty,2,HasProperty,church,quiet,True,['Ġchurch'],['Ġquiet'],1,1,0.00380538,0.0030871516,0.97883785,0.009910228,0.0009995176,0.0009076443,0.002452289,0.19290759,5,13
1,HasA,1,HasA,dog,fur,True,['Ġdog'],['Ġfur'],1,1,0.0022680871,0.90265405,0.025998095,0.009821849,0.05078698,0.004626783,0.0038441755,0.6407764,8,3
