pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,apricot,charity,True,"['apr', '##ico', '##t']",['charity'],3,1,3.919352e-05,0.00017514733,0.9997857,0.003068721,3,5
0,COORD,0,COORD,revolver,cannon,True,['revolver'],['cannon'],1,1,0.9995271,0.00036499478,0.0001079222,0.006272443,2,8
2,RANDOM,2,RANDOM,matter,system,True,['matter'],['system'],1,1,3.0510826e-05,0.00056481845,0.99940467,0.0074106464,7,9
2,RANDOM,2,RANDOM,bowl,building,True,['bowl'],['building'],1,1,3.870479e-05,0.00017239779,0.99978894,0.0030270764,12,14
2,RANDOM,2,RANDOM,swan,fourth,True,['swan'],['fourth'],1,1,4.258064e-05,0.00016260786,0.9997948,0.0029608333,4,5
1,HYPER,1,HYPER,dream,event,True,['dream'],['event'],1,1,0.00012020499,0.99708396,0.002795915,0.029482566,8,4
2,RANDOM,2,RANDOM,parsley,autumn,True,"['par', '##sley']",['autumn'],2,1,3.982842e-05,0.00018123694,0.9997789,0.003153778,2,1
1,HYPER,1,HYPER,mug,vessel,True,['mug'],['vessel'],1,1,0.00040228886,0.998543,0.0010546846,0.017067797,5,3
0,COORD,0,COORD,gorilla,fox,True,['gorilla'],['fox'],1,1,0.9998858,9.0812915e-05,2.3314702e-05,0.0017427617,1,10
2,RANDOM,2,RANDOM,contradiction,mysterious,True,['contradiction'],['mysterious'],1,1,3.1345193e-05,0.00024188067,0.9997267,0.0037689118,3,2
2,RANDOM,2,RANDOM,south,business,True,['south'],['business'],1,1,2.9704095e-05,0.0002971301,0.9996731,0.0043994924,7,9
2,RANDOM,2,RANDOM,help,decision,True,['help'],['decision'],1,1,4.0520765e-05,0.0019628883,0.9979965,0.021130556,12,5
1,HYPER,0,COORD,sofa,couch,False,['sofa'],['couch'],1,1,0.42864326,0.56548107,0.005875692,1.0324911,1,4
0,COORD,0,COORD,willow,cypress,True,['willow'],['cypress'],1,1,0.9998815,9.207957e-05,2.6287185e-05,0.0018052245,2,2
0,COORD,0,COORD,battleship,car,True,['battleship'],['car'],1,1,0.9997335,0.0001928318,7.360788e-05,0.0037745656,1,5
2,RANDOM,2,RANDOM,butterfly,mistaken,True,['butterfly'],['mistaken'],1,1,4.456005e-05,0.00015666793,0.99979883,0.0029147123,5,4
0,COORD,0,COORD,sheep,deer,True,['sheep'],['deer'],1,1,0.9998702,0.00010712257,2.2688915e-05,0.0019500945,3,1
0,COORD,0,COORD,woodpecker,dove,True,"['wood', '##pe', '##cker']",['dove'],3,1,0.99989724,7.674699e-05,2.5999112e-05,0.0015933339,1,8
0,COORD,0,COORD,jacket,vest,True,['jacket'],['vest'],1,1,0.99961627,0.00028626088,9.7484015e-05,0.0052218293,7,7
0,COORD,0,COORD,cod,whale,True,['cod'],['whale'],1,1,0.9998903,8.600575e-05,2.3651583e-05,0.0016832113,7,3
2,RANDOM,2,RANDOM,castle,surprised,True,['castle'],['surprised'],1,1,3.840608e-05,0.00017445478,0.99978715,0.0030484379,5,4
1,HYPER,1,HYPER,cannon,artifact,True,['cannon'],['artifact'],1,1,0.00029668593,0.9978638,0.001839464,0.023269631,8,1
1,HYPER,1,HYPER,player,person,True,['player'],['person'],1,1,0.00011618446,0.99687105,0.003012784,0.03125685,5,3
2,RANDOM,2,RANDOM,cedar,element,True,['cedar'],['element'],1,1,3.2696444e-05,0.00020483842,0.9997625,0.0033397595,3,7
1,HYPER,1,HYPER,pear,fruit,True,['pear'],['fruit'],1,1,0.012529441,0.98660827,0.00086231064,0.10713584,2,5
2,RANDOM,2,RANDOM,castle,donut,True,['castle'],"['don', '##ut']",1,2,3.9437007e-05,0.00018535783,0.99977523,0.0031991587,5,1
2,RANDOM,2,RANDOM,table,describe,True,['table'],['describe'],1,1,3.4149314e-05,0.00021850943,0.99974734,0.0035282497,8,4
1,HYPER,1,HYPER,gauge,blend,True,['gauge'],['blend'],1,1,0.0001456637,0.95024943,0.04960494,0.2867723,11,6
0,COORD,0,COORD,beaver,fox,True,['beaver'],['fox'],1,1,0.999864,0.00011062704,2.537726e-05,0.0020374923,8,10
2,RANDOM,2,RANDOM,cauliflower,add,True,"['ca', '##uli', '##flower']",['add'],3,1,5.040794e-05,0.00014978243,0.9997998,0.0029114017,2,7
1,HYPER,2,RANDOM,statue,edifice,False,['statue'],"['ed', '##ifice']",1,2,0.00013389302,0.99719244,0.0026737787,0.028620208,1,1
0,COORD,0,COORD,rat,bear,True,['rat'],['bear'],1,1,0.99988234,9.32062e-05,2.4491626e-05,0.0017928417,11,15
2,RANDOM,2,RANDOM,freezer,first,True,"['freeze', '##r']",['first'],2,1,5.8464797e-05,0.00013443241,0.9998072,0.0028293757,1,16
0,COORD,0,COORD,swan,goose,True,['swan'],['goose'],1,1,0.9998915,8.512587e-05,2.3326245e-05,0.0016662523,4,6
1,HYPER,2,RANDOM,raise,broad,False,['raise'],['broad'],1,1,0.0005848236,0.99874216,0.00067303027,0.015186118,31,9
0,COORD,0,COORD,butterfly,grasshopper,True,['butterfly'],"['grass', '##hopper']",1,2,0.9998435,0.00012946538,2.6998434e-05,0.0023075228,5,2
2,RANDOM,2,RANDOM,scooter,critical,True,"['sc', '##oot', '##er']",['critical'],3,1,4.915734e-05,0.00015190312,0.99979895,0.0029203955,5,7
1,HYPER,1,HYPER,pastor,church,True,['pastor'],['church'],1,1,0.00018944842,0.9975389,0.0022717002,0.025839007,2,5
0,COORD,0,COORD,car,bicycle,True,['car'],['bicycle'],1,1,0.9997955,0.00014811034,5.63651e-05,0.0029747076,5,2
0,COORD,0,COORD,knife,saw,True,['knife'],['saw'],1,1,0.99977285,0.00017538093,5.175709e-05,0.003252768,4,28
0,COORD,0,COORD,couch,bed,True,['couch'],['bed'],1,1,0.9985868,0.0011193985,0.00029393483,0.016459621,4,13
2,RANDOM,2,RANDOM,maze,fruit,True,['maze'],['fruit'],1,1,3.0165724e-05,0.0003000524,0.9996698,0.0044406666,2,5
1,HYPER,2,RANDOM,sieve,artefact,False,"['si', '##eve']","['arte', '##fa', '##ct']",2,3,0.00019567278,0.99799216,0.0018120927,0.021809027,5,1
2,RANDOM,2,RANDOM,cypress,easy,True,['cypress'],['easy'],1,1,3.538068e-05,0.00019048304,0.99977416,0.0032029457,2,15
0,COORD,0,COORD,bomber,tanker,True,['bomber'],['tanker'],1,1,0.9996542,0.0002617477,8.4183805e-05,0.004753203,3,2
0,COORD,0,COORD,lion,whale,True,['lion'],['whale'],1,1,0.9998921,8.4426494e-05,2.3438692e-05,0.0016585094,4,3
2,RANDOM,2,RANDOM,radio,protection,True,['radio'],['protection'],1,1,4.3118747e-05,0.00016173719,0.99979514,0.0029577292,5,7
1,HYPER,1,HYPER,trout,vertebrate,True,['trout'],"['ve', '##rte', '##brate']",1,3,0.00015001664,0.9977761,0.0020738866,0.023595931,2,2
0,COORD,0,COORD,hammer,nutcracker,True,['hammer'],"['nut', '##cr', '##acker']",1,3,0.9998252,0.00012761168,4.7212136e-05,0.0025814304,10,3
2,RANDOM,2,RANDOM,bus,psychiatric,True,['bus'],['psychiatric'],1,1,4.0802926e-05,0.00020003162,0.99975914,0.0034002804,7,1
2,RANDOM,2,RANDOM,fridge,off-campus,True,['fridge'],"['off', '-', 'campus']",1,3,3.979257e-05,0.00017406457,0.9997862,0.0030638054,1,0
2,RANDOM,2,RANDOM,corn,colonial,True,['corn'],['colonial'],1,1,3.747498e-05,0.00017962277,0.99978286,0.0030991677,9,4
1,HYPER,2,RANDOM,arch,scene,False,['arch'],['scene'],1,1,9.713113e-05,0.74342316,0.2564797,0.8227809,8,10
2,RANDOM,2,RANDOM,tribe,vertebrate,True,['tribe'],"['ve', '##rte', '##brate']",1,3,3.2070424e-05,0.00024847145,0.99971944,0.0038588187,4,2
1,HYPER,1,HYPER,pit,trap,True,['pit'],['trap'],1,1,0.0014309406,0.9978678,0.0007012064,0.023940569,14,12
1,HYPER,1,HYPER,game,toy,True,['game'],['toy'],1,1,0.0010286903,0.998321,0.0006502312,0.019513737,14,8
0,COORD,0,COORD,beetle,wasp,True,['beetle'],['wasp'],1,1,0.9998344,0.00013813973,2.7399037e-05,0.0024252809,6,2
1,HYPER,1,HYPER,saloon,business,True,['saloon'],['business'],1,1,0.00010671226,0.99209845,0.0077948966,0.067351975,3,9
1,HYPER,1,HYPER,castle,fortification,True,['castle'],['fortification'],1,1,0.0016735712,0.9977095,0.0006169043,0.025313634,5,3
1,HYPER,1,HYPER,whale,animal,True,['whale'],['animal'],1,1,0.00012880712,0.96959835,0.030272892,0.1976031,3,2
2,RANDOM,2,RANDOM,dolphin,economy,True,['dolphin'],['economy'],1,1,4.2306747e-05,0.00015769042,0.9998,0.0028948637,2,4
0,COORD,0,COORD,dresser,sofa,True,['dresser'],['sofa'],1,1,0.9988845,0.00085407624,0.0002613589,0.01342485,5,1
1,HYPER,2,RANDOM,peach,food,False,['peach'],['food'],1,1,0.00013610667,0.995698,0.004165835,0.04088099,5,3
1,HYPER,1,HYPER,contradiction,confusion,True,['contradiction'],['confusion'],1,1,0.00020591903,0.99834776,0.0014463054,0.018546913,3,5
2,RANDOM,1,HYPER,implicate,connect,False,"['imp', '##lica', '##te']",['connect'],3,1,3.1571377e-05,0.00126401,0.99870443,0.014509526,2,11
1,HYPER,1,HYPER,battleship,vessel,True,['battleship'],['vessel'],1,1,0.0002899656,0.9983285,0.0013816206,0.018941835,1,3
2,RANDOM,1,HYPER,steel,business,False,['steel'],['business'],1,1,6.83585e-05,0.08217382,0.91775787,0.41082877,5,9
0,COORD,0,COORD,dove,sparrow,True,['dove'],['sparrow'],1,1,0.9998858,9.043497e-05,2.3753422e-05,0.0017444295,8,2
2,RANDOM,2,RANDOM,grape,moor,True,['grape'],['moor'],1,1,3.804959e-05,0.00017525678,0.9997867,0.0030532614,3,5
1,HYPER,1,HYPER,inhabit,be,True,['inhabit'],['be'],1,1,0.00011145975,0.9976859,0.0022026317,0.024239913,3,14
2,RANDOM,2,RANDOM,speak,produce,True,['speak'],['produce'],1,1,3.740392e-05,0.00018193932,0.9997807,0.0031268669,5,8
2,RANDOM,2,RANDOM,wasp,count,True,['wasp'],['count'],1,1,4.1812946e-05,0.00016278595,0.9997954,0.0029519945,2,12
2,RANDOM,2,RANDOM,column,land,True,['column'],['land'],1,1,3.087626e-05,0.00022566269,0.9997434,0.0035662581,9,18
2,RANDOM,2,RANDOM,hatchet,person,True,"['hatch', '##et']",['person'],2,1,3.684977e-05,0.00020922361,0.9997539,0.0034549222,2,3
2,RANDOM,2,RANDOM,settle,person,True,['settle'],['person'],1,1,3.343282e-05,0.0002100246,0.9997565,0.0034142265,23,3
2,RANDOM,2,RANDOM,cucumber,buffer,True,"['cu', '##cum', '##ber']",['buffer'],3,1,4.670974e-05,0.00015181182,0.99980146,0.0028841689,2,10
2,RANDOM,2,RANDOM,bull,inform,True,['bull'],['inform'],1,1,3.945146e-05,0.00017172107,0.9997888,0.0030296189,15,3
2,RANDOM,2,RANDOM,library,important,True,['library'],['important'],1,1,4.3022676e-05,0.00015905,0.999798,0.002922521,5,5
0,COORD,2,RANDOM,mantle,fence,False,['mantle'],['fence'],1,1,0.61926645,0.17749475,0.20323883,1.3380353,10,7
0,COORD,0,COORD,trumpet,violin,True,['trumpet'],['violin'],1,1,0.99983037,0.000128174,4.148125e-05,0.0025058002,4,1
2,RANDOM,2,RANDOM,cucumber,subject,True,"['cu', '##cum', '##ber']",['subject'],3,1,4.4512773e-05,0.00015573809,0.9997998,0.002902134,2,15
0,COORD,0,COORD,moth,hornet,True,['moth'],['hornet'],1,1,0.9998698,0.00010296727,2.7231776e-05,0.0019646008,1,1
1,HYPER,1,HYPER,stout,ale,True,['stout'],['ale'],1,1,0.011740262,0.98730403,0.0009556369,0.103068955,5,1
1,HYPER,1,HYPER,eagle,predator,True,['eagle'],['predator'],1,1,0.0006811248,0.99859077,0.0007280504,0.016785827,6,2
2,RANDOM,2,RANDOM,fox,scoter,True,['fox'],"['sc', '##ote', '##r']",1,3,5.9613267e-05,0.00015580837,0.99978465,0.003118093,10,1
2,RANDOM,2,RANDOM,ambulance,web,True,['ambulance'],['web'],1,1,4.636084e-05,0.00015390475,0.9997998,0.0029055679,1,8
2,RANDOM,2,RANDOM,france,play,True,['france'],['play'],1,1,3.189002e-05,0.00021346775,0.9997546,0.0034331842,2,52
0,COORD,0,COORD,potato,cucumber,True,['potato'],"['cu', '##cum', '##ber']",1,3,0.9999026,7.184493e-05,2.5542427e-05,0.0015191251,2,2
2,RANDOM,2,RANDOM,scarf,console,True,['scarf'],['console'],1,1,4.6540274e-05,0.00015323551,0.99980026,0.002899691,5,5
2,RANDOM,2,RANDOM,freezer,ranking,True,"['freeze', '##r']",['ranking'],2,1,5.1370003e-05,0.00014399768,0.9998047,0.0028513728,1,5
2,RANDOM,2,RANDOM,grape,remand,True,['grape'],"['re', '##man', '##d']",1,3,3.77261e-05,0.00017469426,0.9997876,0.0030413922,3,3
2,RANDOM,2,RANDOM,abuse,human,True,['abuse'],['human'],1,1,2.9247512e-05,0.00029463175,0.9996761,0.004363384,7,4
0,COORD,0,COORD,jacket,hat,True,['jacket'],['hat'],1,1,0.99969554,0.00021584259,8.8613226e-05,0.0042605717,7,4
0,COORD,0,COORD,spear,missile,True,['spear'],['missile'],1,1,0.99955267,0.0003729287,7.432961e-05,0.005911833,4,2
1,HYPER,1,HYPER,document,prove,True,['document'],['prove'],1,1,0.00017177797,0.9985971,0.0012311691,0.016071193,6,9
1,HYPER,1,HYPER,coat,garment,True,['coat'],['garment'],1,1,0.0011859096,0.9979487,0.00086534966,0.023287501,6,2
0,COORD,0,COORD,turnip,spinach,True,"['turn', '##ip']","['spin', '##ach']",2,2,0.9998863,8.6595755e-05,2.710772e-05,0.0017439511,2,2
2,RANDOM,2,RANDOM,hotel,quantitative,True,['hotel'],['quantitative'],1,1,4.1240724e-05,0.00016444377,0.9997943,0.0029644978,1,3
0,COORD,0,COORD,battleship,kayak,True,['battleship'],"['kay', '##ak']",1,2,0.999843,0.00010570098,5.122897e-05,0.0023525313,1,2
0,COORD,0,COORD,hammer,sledgehammer,True,['hammer'],"['sl', '##edge', '##hammer']",1,3,0.99975747,0.00019668609,4.5855326e-05,0.0034323116,10,2
0,COORD,0,COORD,coconut,lemon,True,['coconut'],['lemon'],1,1,0.99990535,5.604324e-05,3.8571954e-05,0.0014935116,3,5
2,RANDOM,2,RANDOM,skyscraper,make,True,['skyscraper'],['make'],1,1,3.6134097e-05,0.00019002719,0.9997738,0.0032084414,1,51
2,RANDOM,2,RANDOM,vest,display,True,['vest'],['display'],1,1,4.9892147e-05,0.005448723,0.99450135,0.049597602,7,8
1,HYPER,1,HYPER,phone,machine,True,['phone'],['machine'],1,1,0.02621608,0.9723912,0.0013928083,0.19021462,4,8
2,RANDOM,2,RANDOM,van,unite,True,['van'],['unite'],1,1,4.674144e-05,0.00015054287,0.99980277,0.0028684137,5,6
2,RANDOM,2,RANDOM,indispensable,locate,True,"['ind', '##is', '##pen', '##sable']",['locate'],4,1,2.9828996e-05,0.00026859593,0.99970156,0.0040650703,3,4
2,RANDOM,2,RANDOM,knife,phd,True,['knife'],['phd'],1,1,5.035126e-05,0.00015349612,0.9997962,0.002957591,4,1
2,RANDOM,2,RANDOM,tribal,counselor,True,['tribal'],['counselor'],1,1,2.7081715e-05,0.00040166464,0.99957126,0.0055607636,1,3
2,RANDOM,2,RANDOM,saw,potential,True,['saw'],['potential'],1,1,3.306028e-05,0.00021226132,0.9997547,0.0034358834,28,4
1,HYPER,1,HYPER,maximum,extreme,True,['maximum'],['extreme'],1,1,0.0003469369,0.99884343,0.0008095131,0.013969031,4,6
2,RANDOM,1,HYPER,everything,data,False,['everything'],['data'],1,1,8.643983e-05,0.056085072,0.9438285,0.31298816,0,2
2,RANDOM,2,RANDOM,coat,unclear,True,['coat'],['unclear'],1,1,5.3646563e-05,0.0001451307,0.9998012,0.0028982598,6,3
2,RANDOM,2,RANDOM,desk,attack,True,['desk'],['attack'],1,1,4.271533e-05,0.0001588901,0.99979836,0.0029159447,1,15
2,RANDOM,2,RANDOM,heart,verify,True,['heart'],['verify'],1,1,3.44943e-05,0.0013788244,0.99858665,0.015650969,10,4
2,RANDOM,1,HYPER,soap,object,False,['soap'],['object'],1,1,3.568691e-05,0.00077668414,0.99918765,0.009722192,4,7
2,RANDOM,2,RANDOM,rubbish,creature,True,['rubbish'],['creature'],1,1,3.1676023e-05,0.00027492025,0.9996934,0.0041676583,3,3
2,RANDOM,1,HYPER,well,place,False,['well'],['place'],1,1,3.0389208e-05,0.0007746987,0.9991949,0.009622836,22,32
1,HYPER,1,HYPER,lion,mammal,True,['lion'],['mammal'],1,1,0.00014897996,0.99750465,0.002346413,0.025986137,4,1
2,RANDOM,2,RANDOM,elephant,produce,True,['elephant'],['produce'],1,1,4.0337993e-05,0.00016507092,0.99979466,0.0029592696,2,8
1,HYPER,1,HYPER,chisel,implement,True,"['chi', '##sel']",['implement'],2,1,0.003323821,0.99596834,0.00070780114,0.040576145,4,4
1,HYPER,1,HYPER,library,construction,True,['library'],['construction'],1,1,0.00015978684,0.9977041,0.0021361706,0.024273107,5,7
2,RANDOM,2,RANDOM,advance,crystal,True,['advance'],['crystal'],1,1,3.185823e-05,0.00022380815,0.99974436,0.0035584415,20,6
2,RANDOM,2,RANDOM,cat,feature,True,['cat'],['feature'],1,1,4.3259286e-05,0.00015479991,0.99980193,0.0028721849,10,8
2,RANDOM,2,RANDOM,burn,follower,True,['burn'],['follower'],1,1,2.8634111e-05,0.00039675686,0.9995746,0.00552887,20,2
1,HYPER,1,HYPER,mantle,furniture,True,['mantle'],['furniture'],1,1,0.00070674863,0.9984825,0.0008106476,0.017908862,10,1
1,HYPER,1,HYPER,jack,flag,True,['jack'],['flag'],1,1,0.0024911528,0.9961582,0.0013506538,0.03995242,14,12
1,HYPER,2,RANDOM,bear,force,False,['bear'],['force'],1,1,0.00010645217,0.9945779,0.0053155906,0.04936827,15,19
1,HYPER,1,HYPER,crime,act,True,['crime'],['act'],1,1,9.991128e-05,0.98428,0.015620015,0.11755481,2,15
1,HYPER,1,HYPER,carp,food,True,['carp'],['food'],1,1,0.00012719871,0.98808473,0.011788104,0.094254084,3,3
0,COORD,0,COORD,pigeon,hawk,True,['pigeon'],['hawk'],1,1,0.9998872,8.77283e-05,2.4995818e-05,0.0017270145,1,6
1,HYPER,1,HYPER,apricot,food,True,"['apr', '##ico', '##t']",['food'],3,1,0.00013091748,0.9904287,0.009440422,0.078935996,3,3
1,HYPER,1,HYPER,fridge,good,True,['fridge'],['good'],1,1,0.00011979915,0.9910232,0.008856988,0.07484866,1,27
1,HYPER,1,HYPER,cold,disease,True,['cold'],['disease'],1,1,0.00046726648,0.9988312,0.00070151157,0.014204631,16,1
1,HYPER,1,HYPER,call,order,True,['call'],['order'],1,1,0.000110975874,0.996197,0.0036921788,0.0367719,41,24
2,RANDOM,2,RANDOM,squirrel,damaged,True,['squirrel'],['damaged'],1,1,4.345224e-05,0.00016073184,0.99979585,0.002949835,2,4
2,RANDOM,2,RANDOM,object,communicate,True,['object'],['communicate'],1,1,2.9846533e-05,0.00027021926,0.99969995,0.004084537,7,7
2,RANDOM,2,RANDOM,sheep,acrylic,True,['sheep'],"['ac', '##ryl', '##ic']",1,3,4.2801552e-05,0.00016038578,0.9997968,0.0029360997,3,4
2,RANDOM,2,RANDOM,wrench,unknown,True,"['wren', '##ch']",['unknown'],2,1,5.7193476e-05,0.00013648199,0.99980634,0.002837724,7,8
1,HYPER,1,HYPER,reach,move,True,['reach'],['move'],1,1,0.00014761032,0.99832255,0.0015298073,0.018603837,13,21
2,RANDOM,2,RANDOM,television,probe,True,['television'],['probe'],1,1,3.743276e-05,0.00017595294,0.9997867,0.0030529404,3,6
2,RANDOM,2,RANDOM,rifle,social,True,['rifle'],['social'],1,1,5.1101382e-05,0.00015336329,0.9997955,0.0029666652,3,7
1,HYPER,1,HYPER,wasp,arthropod,True,['wasp'],"['art', '##hr', '##op', '##od']",1,4,0.00043459376,0.99884915,0.0007162217,0.0139954295,2,1
0,COORD,0,COORD,rat,donkey,True,['rat'],['donkey'],1,1,0.9999026,7.493153e-05,2.2403716e-05,0.0015133295,11,2
2,RANDOM,2,RANDOM,ferry,secure,True,['ferry'],['secure'],1,1,4.322732e-05,0.00016937064,0.9997874,0.0030551904,5,11
1,HYPER,1,HYPER,nationality,people,True,['nationality'],['people'],1,1,9.792544e-05,0.9931571,0.0067450413,0.05978766,2,6
0,COORD,0,COORD,poplar,elm,True,"['pop', '##lar']",['elm'],2,1,0.9998684,0.000106179534,2.5401416e-05,0.0019792144,2,2
1,HYPER,1,HYPER,donkey,creature,True,['donkey'],['creature'],1,1,0.00012003325,0.9928906,0.0069893296,0.06183142,2,3
2,RANDOM,2,RANDOM,guitar,bird,True,['guitar'],['bird'],1,1,4.908978e-05,0.00014921426,0.9998017,0.0028853086,1,6
2,RANDOM,2,RANDOM,whale,accuse,True,['whale'],['accuse'],1,1,4.252623e-05,0.0001615588,0.999796,0.0029467924,3,2
1,HYPER,1,HYPER,replicate,make,True,['replicate'],['make'],1,1,0.00025822438,0.99884284,0.00089892076,0.013842827,3,51
2,RANDOM,2,RANDOM,husband,food,True,['husband'],['food'],1,1,3.470076e-05,0.00019481956,0.99977046,0.003246458,2,3
0,COORD,0,COORD,scooter,bus,True,"['sc', '##oot', '##er']",['bus'],3,1,0.9998431,0.00011026188,4.655625e-05,0.0023457895,5,7
2,RANDOM,2,RANDOM,washer,select,True,"['wash', '##er']",['select'],2,1,4.957695e-05,0.00015265228,0.99979776,0.0029359316,3,3
0,COORD,0,COORD,pig,goat,True,['pig'],['goat'],1,1,0.9998852,9.325217e-05,2.1537428e-05,0.0017480071,9,4
2,RANDOM,2,RANDOM,cypress,tunnel,True,['cypress'],['tunnel'],1,1,3.4235753e-05,0.00020420043,0.9997615,0.003354815,2,4
0,COORD,0,COORD,axe,scalpel,True,['axe'],"['scalp', '##el']",1,2,0.99986255,9.672366e-05,4.078711e-05,0.002083077,3,1
2,RANDOM,2,RANDOM,fighter,review,True,['fighter'],['review'],1,1,4.577631e-05,0.00016859824,0.9997856,0.0030823757,3,15
2,RANDOM,2,RANDOM,herring,implement,True,['herring'],['implement'],1,1,4.0838084e-05,0.00016464248,0.99979454,0.002961078,2,4
1,HYPER,1,HYPER,revolver,object,True,['revolver'],['object'],1,1,0.00015655653,0.9922162,0.0076270867,0.06681856,2,7
1,HYPER,1,HYPER,noise,cry,True,['noise'],['cry'],1,1,0.00033691069,0.9986443,0.0010188619,0.015967218,7,12
0,COORD,0,COORD,phone,washer,True,['phone'],"['wash', '##er']",1,2,0.9997112,0.00020235474,8.639295e-05,0.0040657367,4,3
0,COORD,0,COORD,cathedral,pub,True,['cathedral'],['pub'],1,1,0.9997913,0.0001470003,6.177448e-05,0.003036558,3,1
1,HYPER,1,HYPER,education,knowledge,True,['education'],['knowledge'],1,1,0.0004228558,0.99883443,0.0007427128,0.014140188,6,1
0,COORD,0,COORD,vest,pant,True,['vest'],"['pan', '##t']",1,2,0.99939394,0.00042915627,0.00017689346,0.0078796735,7,5
0,COORD,0,COORD,freezer,stereo,True,"['freeze', '##r']",['stereo'],2,1,0.99977595,0.00015200482,7.216397e-05,0.0032442024,1,3
2,RANDOM,2,RANDOM,shirt,spiritual,True,['shirt'],['spiritual'],1,1,4.401443e-05,0.00018160377,0.9997744,0.0032191777,2,5
2,RANDOM,2,RANDOM,screwdriver,go,True,"['screw', '##drive', '##r']",['go'],3,1,5.7273217e-05,0.00013933667,0.99980336,0.0028755218,2,35
0,COORD,0,COORD,cat,donkey,True,['cat'],['donkey'],1,1,0.99988747,8.6172004e-05,2.6317595e-05,0.0017262588,10,2
2,RANDOM,2,RANDOM,iron,sound,True,['iron'],['sound'],1,1,3.087176e-05,0.0002561587,0.999713,0.003932697,6,24
2,RANDOM,2,RANDOM,deduce,vehicle,True,"['de', '##du', '##ce']",['vehicle'],3,1,3.6228164e-05,0.00018700924,0.9997768,0.0031724938,2,4
1,HYPER,1,HYPER,rake,utensil,True,['rake'],"['ut', '##ens', '##il']",1,3,0.00063641346,0.9986333,0.0007301751,0.016335493,9,1
0,COORD,0,COORD,dress,fleece,True,['dress'],"['flee', '##ce']",1,2,0.9998512,0.00010422101,4.4526783e-05,0.002236894,21,6
0,COORD,0,COORD,cow,horse,True,['cow'],['horse'],1,1,0.99987054,0.000105478226,2.3918703e-05,0.0019473116,4,6
0,COORD,0,COORD,sieve,wrench,True,"['si', '##eve']","['wren', '##ch']",2,2,0.9998379,0.00011905455,4.3058582e-05,0.0024102905,5,7
2,RANDOM,2,RANDOM,cello,increase,True,['cello'],['increase'],1,1,4.7328485e-05,0.00014846036,0.9998042,0.0028504834,1,7
2,RANDOM,1,HYPER,fall,event,False,['fall'],['event'],1,1,3.987033e-05,0.0028371103,0.99712306,0.028733062,44,4
2,RANDOM,2,RANDOM,matter,teacher,True,['matter'],['teacher'],1,1,2.9837904e-05,0.00024750122,0.99972266,0.0038137333,7,2
2,RANDOM,2,RANDOM,hornet,count,True,['hornet'],['count'],1,1,4.0522285e-05,0.0001622062,0.9997973,0.0029258418,1,12
2,RANDOM,2,RANDOM,lobster,join,True,['lobster'],['join'],1,1,4.357893e-05,0.00015511844,0.99980134,0.0028807872,2,7
0,COORD,0,COORD,corkscrew,scissors,True,"['cork', '##sc', '##rew']",['scissors'],3,1,0.99978405,0.00016359867,5.2285435e-05,0.0031127657,2,4
1,HYPER,1,HYPER,lion,beast,True,['lion'],['beast'],1,1,0.00015002298,0.99607456,0.0037754786,0.037947226,4,2
0,COORD,0,COORD,bookcase,stool,True,"['book', '##case']",['stool'],2,1,0.99840754,0.0012683597,0.00032409266,0.018257456,1,8
2,RANDOM,2,RANDOM,whale,graphic,True,['whale'],['graphic'],1,1,4.2097214e-05,0.00016102535,0.9997969,0.0029338521,3,6
0,COORD,0,COORD,television,refrigerator,True,['television'],['refrigerator'],1,1,0.9995214,0.00032056472,0.00015815682,0.006408287,3,1
0,COORD,0,COORD,saw,drill,True,['saw'],['drill'],1,1,0.9997296,0.00020997527,6.039392e-05,0.0038018106,28,9
2,RANDOM,2,RANDOM,pistol,film,True,['pistol'],['film'],1,1,4.5872268e-05,0.00015159945,0.99980253,0.002869383,1,7
2,RANDOM,2,RANDOM,boy,willing,True,['boy'],['willing'],1,1,3.0336e-05,0.00025194715,0.99971765,0.0038744241,4,6
2,RANDOM,2,RANDOM,linguistic,build,True,['linguistic'],['build'],1,1,2.8277229e-05,0.00029803216,0.9996737,0.004388534,2,12
2,RANDOM,2,RANDOM,saxophone,spectroscopy,True,['saxophone'],['spectroscopy'],1,1,4.628865e-05,0.00014932259,0.99980444,0.0028464019,1,1
2,RANDOM,2,RANDOM,ambulance,adjust,True,['ambulance'],['adjust'],1,1,4.504278e-05,0.00015659511,0.99979836,0.00292069,1,5
1,HYPER,1,HYPER,banana,food,True,['banana'],['food'],1,1,0.00012693717,0.9929929,0.006880294,0.061140142,2,3
0,COORD,0,COORD,pheasant,falcon,True,"['ph', '##ea', '##sant']",['falcon'],3,1,0.99989986,7.5734955e-05,2.4397734e-05,0.0015550137,2,2
0,COORD,0,COORD,radish,turnip,True,"['ra', '##dis', '##h']","['turn', '##ip']",3,2,0.9998715,0.00010301222,2.5454334e-05,0.0019381631,5,2
2,RANDOM,2,RANDOM,scooter,drinking,True,"['sc', '##oot', '##er']",['drinking'],3,1,4.7430367e-05,0.00015722524,0.9997954,0.0029629816,5,7
