pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
0,COORD,0,COORD,sieve,spear,True,"['si', '##eve']",['spear'],2,1,0.9978278,0.0013268973,0.00084529415,0.02444148,5,4
1,HYPER,1,HYPER,zero,number,True,['zero'],['number'],1,1,0.0016692055,0.9346373,0.06369351,0.35958415,10,17
1,HYPER,1,HYPER,vest,covering,True,['vest'],['covering'],1,1,0.007533378,0.93755215,0.054914493,0.37025753,7,31
1,HYPER,1,HYPER,grenade,device,True,['grenade'],['device'],1,1,0.0022950394,0.91284883,0.08485618,0.4421977,1,5
2,RANDOM,2,RANDOM,cow,share,True,['cow'],['share'],1,1,0.0001741185,0.0009996047,0.9988263,0.013829005,4,10
2,RANDOM,2,RANDOM,blouse,s,True,['blouse'],['s'],1,1,0.00024137614,0.0010119771,0.99874663,0.014775333,1,6
2,RANDOM,2,RANDOM,catfish,comprise,True,['catfish'],['comprise'],1,1,0.00016991074,0.00073717046,0.99909294,0.011106589,3,3
2,RANDOM,2,RANDOM,line,mammal,True,['line'],['mammal'],1,1,0.00032490658,0.013402495,0.9862726,0.106814526,36,1
0,COORD,0,COORD,hospital,villa,True,['hospital'],['villa'],1,1,0.99811614,0.0013175654,0.000566332,0.021430122,2,4
0,COORD,0,COORD,jacket,sweater,True,['jacket'],['sweater'],1,1,0.99824107,0.0012112579,0.00054762897,0.02020488,7,2
1,HYPER,1,HYPER,appall,disgust,True,"['app', '##all']",['disgust'],2,1,0.0028037096,0.9746693,0.022527087,0.18312143,2,3
0,COORD,0,COORD,woodpecker,pheasant,True,"['wood', '##pe', '##cker']","['ph', '##ea', '##sant']",3,3,0.99849045,0.000989334,0.0005201021,0.017724546,1,2
1,HYPER,2,RANDOM,duck,food,False,['duck'],['food'],1,1,0.0015053004,0.8324178,0.16607688,0.6645398,8,3
0,COORD,0,COORD,pineapple,lime,True,"['pine', '##apple']",['lime'],2,1,0.99864787,0.0008550098,0.0004971804,0.016119659,2,8
2,RANDOM,2,RANDOM,bull,considerable,True,['bull'],['considerable'],1,1,0.00020471205,0.0005867001,0.9992086,0.009948098,15,1
2,RANDOM,2,RANDOM,revolver,public,True,['revolver'],['public'],1,1,0.00017497475,0.00058152043,0.9992435,0.0095248865,2,4
2,RANDOM,2,RANDOM,knife,conveyance,True,['knife'],"['convey', '##ance']",1,2,0.00016528043,0.002569161,0.9972656,0.028122235,4,5
2,RANDOM,2,RANDOM,hone,blend,True,"['hon', '##e']",['blend'],2,1,0.0011185887,0.3805568,0.6183246,0.97024053,3,6
2,RANDOM,2,RANDOM,dishwasher,visit,True,"['dish', '##wash', '##er']",['visit'],3,1,0.00017909873,0.00083540106,0.99898547,0.012234244,2,13
0,COORD,0,COORD,oven,telephone,True,['oven'],['telephone'],1,1,0.9983531,0.00072815374,0.0009187765,0.019232487,1,3
0,COORD,0,COORD,dolphin,giraffe,True,['dolphin'],"['gi', '##raf', '##fe']",1,3,0.99898094,0.00062195025,0.00039698777,0.012579025,2,1
0,COORD,0,COORD,radish,beet,True,"['ra', '##dis', '##h']","['bee', '##t']",3,2,0.99829596,0.0011280577,0.00057595747,0.019700497,5,2
2,RANDOM,2,RANDOM,dagger,neighborhood,True,['dagger'],['neighborhood'],1,1,0.00019564656,0.000522335,0.99928206,0.009140534,2,4
0,COORD,0,COORD,crow,vulture,True,['crow'],['vulture'],1,1,0.9983014,0.0012162176,0.00048228566,0.019539166,9,2
0,COORD,0,COORD,missile,shotgun,True,['missile'],['shotgun'],1,1,0.9974987,0.0015822431,0.00091904704,0.027595958,2,1
1,HYPER,1,HYPER,pathological,medicinal,True,"['path', '##ological']",['medicinal'],2,1,0.0022939404,0.9655115,0.032194674,0.22859176,3,1
1,HYPER,1,HYPER,corn,grain,True,['corn'],['grain'],1,1,0.0018706673,0.9359333,0.062196143,0.35557702,9,15
2,RANDOM,2,RANDOM,missile,vessel,True,['missile'],['vessel'],1,1,0.00071564247,0.059470963,0.9398134,0.3337874,2,3
2,RANDOM,2,RANDOM,oven,copy,True,['oven'],['copy'],1,1,0.00015170738,0.0006423425,0.999206,0.009881296,1,8
1,HYPER,1,HYPER,stockade,jail,True,"['stock', '##ade']",['jail'],2,1,0.27648517,0.7103767,0.013138134,0.9453787,3,2
2,RANDOM,2,RANDOM,slice,artifact,True,['slice'],['artifact'],1,1,0.00027546028,0.011597228,0.9881273,0.09485523,10,1
0,COORD,0,COORD,beaver,rat,True,['beaver'],['rat'],1,1,0.9988047,0.0007279539,0.00046729753,0.014481333,8,11
2,RANDOM,2,RANDOM,jar,place,True,['jar'],['place'],1,1,0.00050300476,0.061352357,0.9381446,0.3389811,8,32
0,COORD,0,COORD,sweater,sock,True,['sweater'],['sock'],1,1,0.9975883,0.0015628987,0.00084882695,0.026703773,2,3
2,RANDOM,2,RANDOM,bowl,illuminate,True,['bowl'],"['ill', '##umi', '##nate']",1,3,0.00023876893,0.0045721293,0.9951891,0.04533558,12,3
2,RANDOM,2,RANDOM,contrast,baseball,True,['contrast'],['baseball'],1,1,0.0003380316,0.01290502,0.9867569,0.10386727,7,2
0,COORD,0,COORD,beet,radish,True,"['bee', '##t']","['ra', '##dis', '##h']",2,3,0.99835193,0.0010549892,0.00059321785,0.01916698,2,5
0,COORD,0,COORD,broccoli,garlic,True,"['bro', '##cco', '##li']",['garlic'],3,1,0.99868995,0.00070603675,0.00060407637,0.015738914,2,2
1,HYPER,1,HYPER,violin,artifact,True,['violin'],['artifact'],1,1,0.0014056781,0.84288913,0.15570514,0.63893634,1,1
2,RANDOM,2,RANDOM,goat,cool,True,['goat'],['cool'],1,1,0.00017010568,0.00062507915,0.9992048,0.009929833,4,11
2,RANDOM,2,RANDOM,screwdriver,party,True,"['screw', '##drive', '##r']",['party'],3,1,0.00016196669,0.0009428909,0.9988952,0.013109265,2,6
0,COORD,0,COORD,tuna,catfish,True,['tuna'],['catfish'],1,1,0.9986981,0.0008181965,0.00048365808,0.015594614,4,3
2,RANDOM,2,RANDOM,education,instrument,True,['education'],['instrument'],1,1,0.0001383876,0.0015261701,0.9983354,0.018452117,6,9
2,RANDOM,2,RANDOM,maze,object,True,['maze'],['object'],1,1,0.00048259847,0.03967928,0.95983815,0.24680433,2,7
2,RANDOM,2,RANDOM,mantle,correct,True,['mantle'],['correct'],1,1,0.00016870705,0.000590409,0.9992409,0.0095419325,10,12
2,RANDOM,2,RANDOM,unsupervised,covering,True,"['un', '##su', '##per', '##vis', '##ed']",['covering'],5,1,0.00017610105,0.004097242,0.9957267,0.040843844,1,31
1,HYPER,1,HYPER,ocean,sea,True,['ocean'],['sea'],1,1,0.010341005,0.9736356,0.016023278,0.20129146,2,3
2,RANDOM,2,RANDOM,motorcycle,aspiration,True,['motorcycle'],"['as', '##piration']",1,2,0.00017918852,0.0006653363,0.9991555,0.010469745,2,4
1,HYPER,1,HYPER,kitten,animal,True,['kitten'],['animal'],1,1,0.001607445,0.79923236,0.19916022,0.7369657,2,2
1,HYPER,1,HYPER,alleviation,relief,True,"['all', '##ev', '##iation']",['relief'],3,1,0.0027688814,0.9763823,0.020848788,0.17361069,2,11
2,RANDOM,0,COORD,beetle,fly,False,['beetle'],['fly'],1,1,0.0040658885,0.13081886,0.8651152,0.59700155,6,20
2,RANDOM,2,RANDOM,bomber,offer,True,['bomber'],['offer'],1,1,0.00021600394,0.0004654264,0.9993186,0.0087648025,3,16
1,HYPER,1,HYPER,gross,coarse,True,['gross'],['coarse'],1,1,0.0021223277,0.97600776,0.021869939,0.17365214,10,3
2,RANDOM,2,RANDOM,gun,mentor,True,['gun'],['mentor'],1,1,0.00016133381,0.0007655496,0.99907315,0.011293344,8,2
2,RANDOM,2,RANDOM,parsley,clergyman,True,"['par', '##sley']",['clergyman'],2,1,0.00014819752,0.00078739505,0.9990644,0.01135281,2,1
2,RANDOM,2,RANDOM,cook,score,True,['cook'],['score'],1,1,0.0004383971,0.019217283,0.9803443,0.14253359,7,18
0,COORD,0,COORD,car,scooter,True,['car'],"['sc', '##oot', '##er']",1,3,0.9973175,0.0019830952,0.00069945387,0.029000446,5,5
2,RANDOM,2,RANDOM,blouse,past,True,['blouse'],['past'],1,1,0.00015764085,0.0006329535,0.9992094,0.009856829,1,6
2,RANDOM,2,RANDOM,hat,constrain,True,['hat'],"['con', '##stra', '##in']",1,3,0.00016682725,0.0007184007,0.9991148,0.01087227,4,2
2,RANDOM,2,RANDOM,lizard,change,True,['lizard'],['change'],1,1,0.0001769034,0.00065026426,0.99917275,0.010282095,2,20
2,RANDOM,2,RANDOM,resonate,worldly,True,"['res', '##onate']","['world', '##ly']",2,2,0.00021689785,0.0057536266,0.9940295,0.054042146,2,2
0,COORD,0,COORD,goldfish,catfish,True,"['gold', '##fish']",['catfish'],2,1,0.9977477,0.0015262227,0.00072604296,0.02509568,1,3
2,RANDOM,2,RANDOM,recreation,tree,True,['recreation'],['tree'],1,1,0.000120865625,0.0012096608,0.9986695,0.015214247,2,7
1,HYPER,1,HYPER,fact,information,True,['fact'],['information'],1,1,0.0013948091,0.883377,0.1152282,0.53048223,4,5
1,HYPER,1,HYPER,darling,lover,True,['darling'],['lover'],1,1,0.0016691065,0.90181756,0.096513234,0.47540608,3,3
0,COORD,0,COORD,horse,cow,True,['horse'],['cow'],1,1,0.99889994,0.00069210713,0.0004079102,0.0134438835,6,4
0,COORD,0,COORD,cauliflower,celery,True,"['ca', '##uli', '##flower']","['ce', '##ler', '##y']",3,3,0.9981527,0.0012687636,0.0005785581,0.021093704,2,2
2,RANDOM,2,RANDOM,wall,move,True,['wall'],['move'],1,1,0.00043230894,0.01575537,0.9838124,0.12233859,9,21
1,HYPER,1,HYPER,letter,document,True,['letter'],['document'],1,1,0.0023855965,0.97413266,0.023481825,0.18470487,8,6
2,RANDOM,2,RANDOM,cannon,imply,True,['cannon'],['imply'],1,1,0.00016911488,0.00058079406,0.9992501,0.009443765,8,5
2,RANDOM,2,RANDOM,dresser,recent,True,['dresser'],['recent'],1,1,0.00023637913,0.00048497686,0.9992786,0.009227355,5,3
0,COORD,0,COORD,screwdriver,scissors,True,"['screw', '##drive', '##r']",['scissors'],3,1,0.99738866,0.0017609203,0.0008504712,0.02854824,2,4
2,RANDOM,2,RANDOM,motorcycle,talk,True,['motorcycle'],['talk'],1,1,0.00017690459,0.0006513392,0.99917173,0.010293482,2,11
2,RANDOM,2,RANDOM,lime,conveyance,True,['lime'],"['convey', '##ance']",1,2,0.00016827851,0.0037069763,0.9961248,0.037625406,8,5
0,COORD,0,COORD,cannon,rifle,True,['cannon'],['rifle'],1,1,0.99546,0.0035576872,0.0009823478,0.04529132,8,3
2,RANDOM,2,RANDOM,swan,description,True,['swan'],['description'],1,1,0.00018661139,0.0029415432,0.9968719,0.031553585,4,3
2,RANDOM,2,RANDOM,lion,clothe,True,['lion'],"['cloth', '##e']",1,2,0.00020155401,0.0033116494,0.9964868,0.03481612,4,3
2,RANDOM,2,RANDOM,fridge,do,True,['fridge'],['do'],1,1,0.00015341635,0.0007643733,0.9990822,0.011181201,1,16
2,RANDOM,2,RANDOM,truck,evening,True,['truck'],['evening'],1,1,0.0002815225,0.0004262934,0.99929214,0.009113916,3,6
1,HYPER,1,HYPER,catfish,food,True,['catfish'],['food'],1,1,0.0017443594,0.7760176,0.2222381,0.78209805,3,3
2,RANDOM,2,RANDOM,villa,internal,True,['villa'],['internal'],1,1,0.00023092057,0.00053253415,0.9992366,0.009681772,4,5
2,RANDOM,2,RANDOM,goodbye,produce,True,['goodbye'],['produce'],1,1,0.00021457546,0.0019604855,0.9978249,0.023383092,1,8
2,RANDOM,2,RANDOM,television,jump,True,['television'],['jump'],1,1,0.00015065126,0.0008034861,0.9990458,0.01154963,3,21
2,RANDOM,2,RANDOM,vulture,cover,True,['vulture'],['cover'],1,1,0.00014576141,0.0010794336,0.9987748,0.014262435,2,36
0,COORD,0,COORD,cannon,bow,True,['cannon'],['bow'],1,1,0.99673164,0.0021276255,0.0011407647,0.034745358,8,14
2,RANDOM,2,RANDOM,contaminate,charge,True,"['con', '##tam', '##inate']",['charge'],3,1,0.0009956154,0.4139095,0.58509487,0.98910385,2,40
1,HYPER,1,HYPER,fly,move,True,['fly'],['move'],1,1,0.0015847146,0.9378667,0.06054856,0.3465005,20,21
1,HYPER,1,HYPER,fox,vertebrate,True,['fox'],"['ve', '##rte', '##brate']",1,3,0.0015207956,0.5743875,0.4240917,0.9985263,10,2
0,COORD,0,COORD,jacket,blouse,True,['jacket'],['blouse'],1,1,0.99756265,0.0017833601,0.0006540356,0.026714874,7,1
2,RANDOM,2,RANDOM,linguistic,animal,True,['linguistic'],['animal'],1,1,0.00013986204,0.0008676541,0.9989925,0.012068087,2,2
2,RANDOM,2,RANDOM,grasshopper,cut,True,"['grass', '##hopper']",['cut'],2,1,0.00027021812,0.0063446476,0.99338514,0.059032127,2,70
0,COORD,0,COORD,fox,whale,True,['fox'],['whale'],1,1,0.99902153,0.00058786065,0.0003906235,0.012142617,10,3
2,RANDOM,2,RANDOM,strawberry,revolving,True,['strawberry'],['revolving'],1,1,0.00018669365,0.00066462887,0.9991487,0.010555454,3,3
2,RANDOM,2,RANDOM,deer,repair,True,['deer'],['repair'],1,1,0.0001934187,0.0005718763,0.9992347,0.009649972,1,8
2,RANDOM,2,RANDOM,lemon,piss,True,['lemon'],['piss'],1,1,0.0003670478,0.011034473,0.98859847,0.092287816,5,3
2,RANDOM,2,RANDOM,township,spoil,True,['township'],['spoil'],1,1,0.0001370903,0.0012962483,0.9985667,0.016258463,1,11
2,RANDOM,2,RANDOM,radio,launch,True,['radio'],['launch'],1,1,0.00018052736,0.0009816319,0.9988379,0.013729532,5,8
0,COORD,0,COORD,elephant,rabbit,True,['elephant'],['rabbit'],1,1,0.99893326,0.0006401759,0.00042650485,0.013104649,2,4
1,HYPER,1,HYPER,vulture,bird,True,['vulture'],['bird'],1,1,0.0019279787,0.8619845,0.13608754,0.59365934,2,6
1,HYPER,1,HYPER,action,act,True,['action'],['act'],1,1,0.0016859375,0.95893323,0.039380915,0.25731018,12,15
0,COORD,0,COORD,falcon,robin,True,['falcon'],['robin'],1,1,0.99877614,0.0007876687,0.00043610478,0.014753709,2,2
1,HYPER,1,HYPER,head,top,True,['head'],['top'],1,1,0.0041582137,0.95933473,0.036507085,0.26469508,42,22
2,RANDOM,2,RANDOM,information,move,True,['information'],['move'],1,1,0.00021977491,0.003524747,0.9962555,0.036783226,5,21
1,HYPER,1,HYPER,marine,soldier,True,['marine'],['soldier'],1,1,0.0037794623,0.9670203,0.029200187,0.22606088,7,3
0,COORD,0,COORD,lion,giraffe,True,['lion'],"['gi', '##raf', '##fe']",1,3,0.9988643,0.0007402586,0.00039545802,0.013806335,4,1
1,HYPER,1,HYPER,gun,arm,True,['gun'],['arm'],1,1,0.007146927,0.96274376,0.03010932,0.2558439,8,8
0,COORD,0,COORD,library,cottage,True,['library'],['cottage'],1,1,0.99651223,0.001310176,0.0021776322,0.03682613,5,1
2,RANDOM,2,RANDOM,dress,complex,True,['dress'],['complex'],1,1,0.00014864336,0.001087216,0.99876416,0.01437577,21,5
1,HYPER,1,HYPER,republican,politician,True,['republican'],['politician'],1,1,0.0016504325,0.9304979,0.0678517,0.37532148,5,3
2,RANDOM,2,RANDOM,ambulance,monitor,True,['ambulance'],['monitor'],1,1,0.00019916709,0.0005427984,0.999258,0.009406426,1,9
0,COORD,0,COORD,pig,cat,True,['pig'],['cat'],1,1,0.99899775,0.0005867214,0.00041546297,0.012410502,9,10
2,RANDOM,2,RANDOM,tuna,speak,True,['tuna'],['speak'],1,1,0.00017160054,0.0012015203,0.99862695,0.015782055,4,5
2,RANDOM,2,RANDOM,pub,closet,True,['pub'],['closet'],1,1,0.0007465213,0.0013906497,0.9978629,0.024031734,1,5
2,RANDOM,2,RANDOM,knife,sound,True,['knife'],['sound'],1,1,0.00018159709,0.0029045963,0.9969138,0.031180616,4,24
0,COORD,0,COORD,van,glider,True,['van'],['glider'],1,1,0.998708,0.0007275451,0.0005644716,0.015538272,5,1
0,COORD,0,COORD,banana,apple,True,['banana'],['apple'],1,1,0.99887186,0.0006838957,0.00044421636,0.0137640685,2,2
2,RANDOM,2,RANDOM,tribal,math,True,['tribal'],['math'],1,1,0.00014396675,0.0009587551,0.9988972,0.0130403545,1,1
1,HYPER,1,HYPER,rabbit,animal,True,['rabbit'],['animal'],1,1,0.00161864,0.8077791,0.19060226,0.71957505,4,2
2,RANDOM,2,RANDOM,spoon,wide,True,['spoon'],['wide'],1,1,0.00015465119,0.0008000052,0.9990453,0.011564479,5,11
1,HYPER,2,RANDOM,arch,division,False,['arch'],['division'],1,1,0.0015343091,0.92063826,0.07782745,0.4108528,8,12
2,RANDOM,2,RANDOM,cockroach,inaccurate,True,"['cock', '##ro', '##ach']",['inaccurate'],3,1,0.00016409656,0.0006900601,0.99914587,0.0105412565,1,1
2,RANDOM,2,RANDOM,pistol,syndrome,True,['pistol'],['syndrome'],1,1,0.0001532126,0.0010593146,0.99878746,0.014158635,1,2
2,RANDOM,2,RANDOM,glider,robin,True,['glider'],['robin'],1,1,0.00022373704,0.0010804373,0.9986959,0.015240174,1,2
2,RANDOM,2,RANDOM,shovel,confirm,True,['shovel'],['confirm'],1,1,0.00013494086,0.0008324152,0.9990326,0.011645628,5,5
0,COORD,0,COORD,robe,sweatshirt,True,['robe'],['sweatshirt'],1,1,0.99811554,0.0012135705,0.00067093625,0.02154412,4,1
2,RANDOM,2,RANDOM,goldfish,outstanding,True,"['gold', '##fish']",['outstanding'],2,1,0.00017762787,0.00058830937,0.9992341,0.009630834,1,4
1,HYPER,1,HYPER,accessibility,open,True,['accessibility'],['open'],1,1,0.0018196633,0.9607191,0.03746125,0.24961378,2,36
2,RANDOM,2,RANDOM,axe,drape,True,['axe'],"['dr', '##ape']",1,2,0.0001829198,0.0018342133,0.99798286,0.021852547,3,7
2,RANDOM,2,RANDOM,match,embody,True,['match'],"['em', '##body']",1,2,0.00061854214,0.20363557,0.79574585,0.7364217,19,3
0,COORD,0,COORD,rabbit,beaver,True,['rabbit'],['beaver'],1,1,0.9990376,0.0005777584,0.0003847334,0.0119673675,4,8
0,COORD,0,COORD,castle,cathedral,True,['castle'],['cathedral'],1,1,0.9972262,0.0022337274,0.0005400514,0.029529218,5,3
2,RANDOM,2,RANDOM,bear,make,True,['bear'],['make'],1,1,0.00015926432,0.0007651281,0.99907553,0.011262963,15,51
2,RANDOM,2,RANDOM,biblical,arm,True,['biblical'],['arm'],1,1,0.00013666181,0.0013923913,0.99847096,0.017169902,2,8
1,HYPER,1,HYPER,gun,object,True,['gun'],['object'],1,1,0.0014634059,0.86465466,0.13388193,0.5835752,8,7
2,RANDOM,2,RANDOM,spoon,consider,True,['spoon'],['consider'],1,1,0.00016747774,0.00065229705,0.99918026,0.0101856785,5,9
1,HYPER,1,HYPER,donkey,beast,True,['donkey'],['beast'],1,1,0.0015936275,0.8111638,0.18724261,0.712298,2,2
2,RANDOM,2,RANDOM,pub,more,True,['pub'],['more'],1,1,0.00015813998,0.00072039827,0.9991215,0.010783804,1,5
0,COORD,0,COORD,swan,falcon,True,['swan'],['falcon'],1,1,0.9989568,0.0006696918,0.0003735045,0.012818551,4,2
2,RANDOM,2,RANDOM,snowball,talk,True,"['snow', '##ball']",['talk'],2,1,0.00038273947,0.018219097,0.98139817,0.13620752,6,11
1,HYPER,1,HYPER,pathological,psychological,True,"['path', '##ological']",['psychological'],2,1,0.0021659513,0.9709782,0.026855864,0.20057696,3,2
2,RANDOM,2,RANDOM,know,artefact,True,['know'],"['arte', '##fa', '##ct']",1,3,0.00029566835,0.0128088165,0.9868955,0.102773145,12,1
2,RANDOM,2,RANDOM,coat,principal,True,['coat'],['principal'],1,1,0.00014683596,0.0008804988,0.99897265,0.012287648,6,7
2,RANDOM,2,RANDOM,clarinet,live,True,['clarinet'],['live'],1,1,0.00019039682,0.00054613524,0.99926347,0.009334523,1,19
1,HYPER,1,HYPER,dress,clothes,True,['dress'],['clothes'],1,1,0.0039031513,0.96123475,0.034862146,0.25486714,21,4
1,HYPER,1,HYPER,axe,utensil,True,['axe'],"['ut', '##ens', '##il']",1,3,0.0023341964,0.9272232,0.07044251,0.3910977,3,1
2,RANDOM,2,RANDOM,park,artefact,True,['park'],"['arte', '##fa', '##ct']",1,3,0.00036860805,0.021479899,0.97815156,0.15439543,8,1
0,COORD,0,COORD,cannon,shotgun,True,['cannon'],['shotgun'],1,1,0.997241,0.0019036407,0.0008553204,0.029894898,8,1
1,HYPER,1,HYPER,celery,herb,True,"['ce', '##ler', '##y']",['herb'],3,1,0.0017159937,0.90026104,0.098022915,0.4806792,2,2
2,RANDOM,2,RANDOM,pistol,pull,True,['pistol'],['pull'],1,1,0.00018320608,0.0014334421,0.9983834,0.01814546,1,24
0,COORD,0,COORD,bomber,ambulance,True,['bomber'],['ambulance'],1,1,0.9985904,0.00076224597,0.0006473905,0.01678496,3,1
1,HYPER,2,RANDOM,devolve,act,False,"['dev', '##ol', '##ve']",['act'],3,1,0.0012199932,0.86082083,0.13795912,0.5921746,3,15
2,RANDOM,2,RANDOM,library,push,True,['library'],['push'],1,1,0.00016145514,0.0011479591,0.99869055,0.01513339,5,15
0,COORD,0,COORD,peach,apricot,True,['peach'],"['apr', '##ico', '##t']",1,3,0.998828,0.0007529952,0.0004190502,0.014204225,5,3
0,COORD,0,COORD,bomber,yacht,True,['bomber'],['yacht'],1,1,0.99830985,0.0010433719,0.00064679247,0.0196228,3,2
0,COORD,0,COORD,robin,eagle,True,['robin'],['eagle'],1,1,0.99898654,0.00059885223,0.0004146026,0.012530858,2,6
2,RANDOM,2,RANDOM,hatchet,involvement,True,"['hatch', '##et']",['involvement'],2,1,0.00013962039,0.0008766262,0.9989837,0.012156211,2,5
1,HYPER,1,HYPER,dishwasher,good,True,"['dish', '##wash', '##er']",['good'],3,1,0.0032547852,0.8256826,0.17106272,0.6908306,2,27
2,RANDOM,2,RANDOM,up,artefact,True,['up'],"['arte', '##fa', '##ct']",1,3,0.00039959574,0.019392094,0.98020834,0.14308974,14,1
2,RANDOM,2,RANDOM,bag,creature,True,['bag'],['creature'],1,1,0.00016270044,0.0011899855,0.9986473,0.015558353,14,3
2,RANDOM,2,RANDOM,bear,African,True,['bear'],['african'],1,1,0.00020713551,0.0032332195,0.9965597,0.034237348,15,2
1,HYPER,1,HYPER,broccoli,food,True,"['bro', '##cco', '##li']",['food'],3,1,0.0014941439,0.8671767,0.1313291,0.5769471,2,3
0,COORD,0,COORD,lettuce,garlic,True,"['let', '##tu', '##ce']",['garlic'],3,1,0.9983924,0.0007845867,0.0008229816,0.018843915,3,2
2,RANDOM,2,RANDOM,rat,paper,True,['rat'],['paper'],1,1,0.0001757141,0.0029389416,0.99688536,0.031396348,11,9
2,RANDOM,2,RANDOM,cypress,square,True,['cypress'],['square'],1,1,0.00015950971,0.0012865572,0.99855393,0.01645066,2,25
2,RANDOM,2,RANDOM,television,make,True,['television'],['make'],1,1,0.00014646683,0.0012593016,0.9985942,0.0160233,3,51
2,RANDOM,2,RANDOM,trumpet,squad,True,['trumpet'],['squad'],1,1,0.00015347244,0.0011468721,0.99869967,0.015021959,4,3
2,RANDOM,1,HYPER,minister,work,False,['minister'],['work'],1,1,0.0006109426,0.0772006,0.92218846,0.39957082,6,34
2,RANDOM,1,HYPER,tissue,object,False,['tissue'],['object'],1,1,0.00045647408,0.08282367,0.91671985,0.41771826,3,7
2,RANDOM,2,RANDOM,take,ship,True,['take'],['ship'],1,1,0.0011106844,0.30748388,0.6914055,0.90216064,44,6
2,RANDOM,2,RANDOM,ambulance,replacement,True,['ambulance'],['replacement'],1,1,0.00022474612,0.0013339771,0.9984413,0.017710347,1,6
2,RANDOM,2,RANDOM,screwdriver,refined,True,"['screw', '##drive', '##r']",['refined'],3,1,0.00022366716,0.00077987293,0.99899644,0.012211155,2,11
0,COORD,0,COORD,rabbit,elephant,True,['rabbit'],['elephant'],1,1,0.9990054,0.0005883425,0.00040631977,0.012324992,4,2
0,COORD,0,COORD,guitar,bagpipe,True,['guitar'],"['bag', '##pipe']",1,2,0.99849415,0.0008215013,0.00068427605,0.017784586,1,1
1,HYPER,1,HYPER,radio,device,True,['radio'],['device'],1,1,0.0025316935,0.95476985,0.042698473,0.27985644,5,5
0,COORD,0,COORD,cabbage,lettuce,True,['cabbage'],"['let', '##tu', '##ce']",1,3,0.99870753,0.0007227985,0.00056964497,0.015544631,4,3
0,COORD,0,COORD,lettuce,cauliflower,True,"['let', '##tu', '##ce']","['ca', '##uli', '##flower']",3,3,0.9985947,0.0008249035,0.00058032625,0.016714795,3,2
1,HYPER,1,HYPER,edit,correct,True,['edit'],['correct'],1,1,0.0018824574,0.97172403,0.026393503,0.19565246,4,12
1,HYPER,1,HYPER,helicopter,artefact,True,['helicopter'],"['arte', '##fa', '##ct']",1,3,0.0013759454,0.82368934,0.17493467,0.68355024,1,1
2,RANDOM,2,RANDOM,beetle,being,True,['beetle'],['being'],1,1,0.0006876174,0.22021222,0.7791002,0.7685238,6,15
1,HYPER,1,HYPER,shield,weapon,True,['shield'],['weapon'],1,1,0.0030545704,0.9481896,0.04875577,0.31078768,5,2
2,RANDOM,2,RANDOM,cow,inflict,True,['cow'],"['in', '##flict']",1,2,0.00015724837,0.0012200831,0.99862266,0.015781447,4,1
2,RANDOM,2,RANDOM,robe,enforcer,True,['robe'],"['enforce', '##r']",1,2,0.00017380825,0.0035237616,0.99630237,0.036209464,4,1
2,RANDOM,2,RANDOM,apricot,invertebrate,True,"['apr', '##ico', '##t']","['in', '##vert', '##eb', '##rate']",3,4,0.00048043422,0.023973646,0.9755459,0.16917674,3,2
2,RANDOM,2,RANDOM,pathological,aircraft,True,"['path', '##ological']",['aircraft'],2,1,0.00014489004,0.001051905,0.99880326,0.013979511,3,1
0,COORD,0,COORD,shirt,glove,True,['shirt'],['glove'],1,1,0.995086,0.0035832354,0.0013306803,0.04889674,2,3
1,HYPER,1,HYPER,up,increase,True,['up'],['increase'],1,1,0.0011825798,0.9387826,0.060034882,0.34068194,14,7
2,RANDOM,2,RANDOM,apple,steal,True,['apple'],['steal'],1,1,0.00017963344,0.00087117095,0.9989492,0.012605502,2,5
0,COORD,0,COORD,gorilla,goat,True,['gorilla'],['goat'],1,1,0.99897206,0.0006676977,0.00036024672,0.012646228,1,4
2,RANDOM,2,RANDOM,twinkle,map,True,['twinkle'],['map'],1,1,0.00020937079,0.004790263,0.9950003,0.04666598,4,8
0,COORD,0,COORD,sieve,chisel,True,"['si', '##eve']","['chi', '##sel']",2,2,0.9977342,0.0014310539,0.000834706,0.025322765,5,4
0,COORD,0,COORD,gorilla,deer,True,['gorilla'],['deer'],1,1,0.9989998,0.0006277362,0.00037249114,0.012362739,1,1
2,RANDOM,2,RANDOM,bowl,record,True,['bowl'],['record'],1,1,0.00043152328,0.036069997,0.9634985,0.2293968,12,13
2,RANDOM,2,RANDOM,foot,animal,True,['foot'],['animal'],1,1,0.0004300008,0.0755457,0.92402434,0.39166662,14,2
1,HYPER,2,RANDOM,spring,action,False,['spring'],['action'],1,1,0.0010467407,0.6045198,0.3944335,0.97871506,11,12
0,COORD,0,COORD,coconut,grapefruit,True,['coconut'],"['grape', '##fr', '##uit']",1,3,0.99882466,0.00074966374,0.00042561963,0.014243342,3,2
2,RANDOM,2,RANDOM,horse,high,True,['horse'],['high'],1,1,0.00016153298,0.0006492609,0.9991892,0.010078884,6,18
0,COORD,0,COORD,cockroach,wasp,True,"['cock', '##ro', '##ach']",['wasp'],3,1,0.9961641,0.0028707697,0.0009651576,0.03943314,1,2
