pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
0,coord,coordinated,0,coord,coordinated,sheep,rat,True,['sheep'],['rat'],1,1,0.9999945,6.640942e-07,4.7945605e-06,0.00010617451,3,11,coordinated,random,and,minor,sea,coordination
2,random,random,2,random,random,vulture,ish,True,['vulture'],"['is', '##h']",1,2,0.00022515698,0.020528287,0.97924656,0.14744277,2,0,random,minor,coordinated,-,regular,major
2,random,random,2,random,random,phone,furniture,True,['phone'],['furniture'],1,1,0.003920318,0.28602695,0.71005267,0.89861053,4,1,random,minor,coordinated,small,major,computer
1,hyper,minor,1,hyper,minor,lobster,seafood,True,['lobster'],['seafood'],1,1,7.064752e-05,0.9721143,0.02781503,0.18438631,2,1,minor,random,small,coordinated,other,major
2,random,random,2,random,random,beaver,reinstate,True,['beaver'],"['reins', '##tate']",1,2,1.03982875e-05,0.0027801187,0.9972095,0.027797341,8,2,random,minor,coordinated,##s,-,regular
0,coord,coordinated,0,coord,coordinated,pear,plum,True,['pear'],['plum'],1,1,0.9999443,4.928711e-05,6.380735e-06,0.00089565257,2,5,coordinated,minor,coordination,and,random,or
1,hyper,minor,1,hyper,minor,glove,covering,True,['glove'],['covering'],1,1,2.2711925e-05,0.98259497,0.017382355,0.12686202,3,31,minor,random,small,coordinated,major,other
0,coord,coordinated,0,coord,coordinated,truck,battleship,True,['truck'],['battleship'],1,1,0.999571,0.00017370742,0.0002551973,0.005834424,3,1,coordinated,random,minor,coordination,a,and
1,hyper,minor,1,hyper,minor,helicopter,conveyance,True,['helicopter'],"['convey', '##ance']",1,2,0.0010255467,0.97109824,0.027876146,0.19524638,1,5,minor,random,coordinated,major,small,common
2,random,random,2,random,random,stereo,sauce,True,['stereo'],['sauce'],1,1,0.032497004,0.036411688,0.93109125,0.43058607,3,4,random,minor,coordinated,quick,natural,bad
2,random,random,2,random,random,unknown,wear,True,['unknown'],['wear'],1,1,1.7343732e-06,0.006994249,0.993004,0.060166992,8,12,random,minor,specific,variable,unknown,major
0,coord,coordinated,0,coord,coordinated,lettuce,broccoli,True,"['let', '##tu', '##ce']","['bro', '##cco', '##li']",3,3,0.9998264,0.000106060004,6.754127e-05,0.0025863857,3,2,coordinated,minor,random,coordination,and,coordinating
2,random,random,2,random,random,ball,transport,True,['ball'],['transport'],1,1,1.043161e-05,0.037357695,0.9626319,0.23023038,13,11,random,minor,coordinated,major,specific,variable
2,random,random,2,random,random,lion,piety,True,['lion'],"['pie', '##ty']",1,2,6.7966575e-05,0.0066914065,0.9932406,0.058994833,4,1,random,minor,coordinated,specific,-,common
1,hyper,minor,2,random,random,fatten,surface,False,"['fat', '##ten']",['surface'],2,1,8.600732e-06,0.5647935,0.43519795,0.9879992,1,10,minor,random,the,small,off,on
2,random,random,2,random,random,coyote,bare,True,['coyote'],['bare'],1,1,1.9590965e-05,0.0002095986,0.9997708,0.0031983028,3,13,random,minor,coordinated,night,all,-
0,coord,coordinated,0,coord,coordinated,cathedral,mosque,True,['cathedral'],['mosque'],1,1,0.99388003,0.005625955,0.0004939486,0.056273926,3,1,coordinated,minor,random,coordination,major,small
1,hyper,minor,1,hyper,minor,vest,garment,True,['vest'],['garment'],1,1,0.00017080897,0.99793184,0.0018973254,0.02227364,7,2,minor,random,coordinated,major,other,small
0,coord,coordinated,0,coord,coordinated,onion,bean,True,['onion'],['bean'],1,1,0.9999745,2.085419e-05,4.624933e-06,0.00044303562,3,5,coordinated,minor,and,random,coordination,red
1,hyper,minor,1,hyper,minor,tomato,fruit,True,['tomato'],['fruit'],1,1,5.900032e-05,0.95450044,0.045440577,0.26761368,2,5,minor,random,coordinated,small,other,natural
1,hyper,minor,1,hyper,minor,trout,food,True,['trout'],['food'],1,1,3.620566e-06,0.7836718,0.21632454,0.7534686,2,3,minor,random,common,other,major,natural
2,random,random,2,random,random,apple,forlorn,True,['apple'],"['for', '##lor', '##n']",1,3,2.1211707e-05,0.0015032418,0.9984756,0.016623989,2,1,random,minor,coordinated,of,the,-
0,coord,coordinated,0,coord,coordinated,parsley,potato,True,"['par', '##sley']",['potato'],2,1,0.9996087,0.00034591023,4.5344743e-05,0.0051956414,2,2,coordinated,minor,random,and,or,","
1,hyper,minor,1,hyper,minor,husband,family,True,['husband'],['family'],1,1,3.9186445e-05,0.99565685,0.004303929,0.040655237,2,8,minor,random,coordinated,major,small,regular
0,coord,coordinated,0,coord,coordinated,elephant,hippo,True,['elephant'],"['hip', '##po']",1,2,0.88171905,0.03911077,0.0791702,0.6326972,2,2,coordinated,random,minor,/,or,and
2,random,random,2,random,random,hat,alcohol,True,['hat'],['alcohol'],1,1,5.726196e-05,0.014430252,0.98551255,0.109793454,4,2,random,minor,coordinated,-,no,of
2,random,random,2,random,random,apricot,charity,True,"['apr', '##ico', '##t']",['charity'],3,1,0.00022718824,0.002960897,0.9968119,0.032212723,3,5,random,minor,coordinated,major,regular,prime
0,coord,coordinated,0,coord,coordinated,revolver,cannon,True,['revolver'],['cannon'],1,1,0.98806053,0.011139638,0.0007999371,0.09762723,2,8,coordinated,minor,random,and,or,coordination
1,hyper,minor,2,random,random,matter,system,False,['matter'],['system'],1,1,5.9797043e-05,0.84339267,0.15654746,0.62689614,7,9,minor,random,major,coordinated,small,individual
2,random,random,2,random,random,bowl,building,True,['bowl'],['building'],1,1,0.0008232016,0.4927345,0.50644237,1.008663,12,14,random,minor,coordinated,small,major,specific
2,random,random,2,random,random,swan,fourth,True,['swan'],['fourth'],1,1,2.6587875e-05,0.004332707,0.99564064,0.040693507,4,5,random,minor,coordinated,the,regular,number
2,random,random,1,hyper,minor,dream,event,False,['dream'],['event'],1,1,1.3655023e-05,0.45821932,0.541767,0.9951855,8,4,random,minor,major,unknown,small,coordinated
2,random,random,2,random,random,parsley,autumn,True,"['par', '##sley']",['autumn'],2,1,0.0011348418,0.018602055,0.9802632,0.1462258,2,1,random,minor,coordinated,-,in,","
1,hyper,minor,1,hyper,minor,mug,vessel,True,['mug'],['vessel'],1,1,0.00028318,0.98640245,0.013314432,0.10578128,5,3,minor,random,coordinated,small,major,or
0,coord,coordinated,0,coord,coordinated,gorilla,fox,True,['gorilla'],['fox'],1,1,0.9999993,1.1467653e-07,6.218534e-07,1.6496573e-05,1,10,coordinated,coordination,and,red,random,synchronized
1,hyper,minor,2,random,random,contradiction,mysterious,False,['contradiction'],['mysterious'],1,1,0.00040137852,0.63206893,0.3675297,0.9535987,3,2,minor,random,coordinated,and,major,/
2,random,random,2,random,random,south,business,True,['south'],['business'],1,1,0.0012790955,0.4418161,0.5569048,1.0032699,7,9,random,minor,coordinated,major,local,side
2,random,random,2,random,random,help,decision,True,['help'],['decision'],1,1,0.00018500944,0.16457807,0.83523697,0.6476631,12,5,random,minor,control,make,coordinated,select
0,coord,coordinated,0,coord,coordinated,sofa,couch,True,['sofa'],['couch'],1,1,0.9881071,0.011047746,0.000845178,0.09749488,1,4,coordinated,minor,random,coordination,computer,couch
0,coord,coordinated,0,coord,coordinated,willow,cypress,True,['willow'],['cypress'],1,1,0.9999354,5.3698142e-05,1.0931612e-05,0.0010350727,2,2,coordinated,minor,random,coordination,and,red
0,coord,coordinated,0,coord,coordinated,battleship,car,True,['battleship'],['car'],1,1,0.9995178,0.00027821632,0.00020396888,0.006482185,1,5,coordinated,minor,random,coordination,organized,and
2,random,random,2,random,random,butterfly,mistaken,True,['butterfly'],['mistaken'],1,1,2.3576013e-06,0.0014681708,0.99852943,0.01598217,5,4,random,minor,-,randomly,coordinated,all
0,coord,coordinated,0,coord,coordinated,sheep,deer,True,['sheep'],['deer'],1,1,0.9999976,1.9187366e-06,4.2467354e-07,4.8782305e-05,3,1,coordinated,and,",",coordination,minor,/
0,coord,coordinated,0,coord,coordinated,woodpecker,dove,True,"['wood', '##pe', '##cker']",['dove'],3,1,0.9999999,8.533656e-08,1.8023647e-08,2.5535549e-06,1,8,coordinated,coordination,and,synchronized,minor,turtle
0,coord,coordinated,0,coord,coordinated,jacket,vest,True,['jacket'],['vest'],1,1,0.9995191,0.00047090923,1.0023574e-05,0.006064678,7,7,coordinated,minor,and,or,/,","
0,coord,coordinated,0,coord,coordinated,cod,whale,True,['cod'],['whale'],1,1,0.9999989,6.612419e-07,3.053447e-07,2.155864e-05,7,3,coordinated,and,coordination,killer,minor,red
2,random,random,2,random,random,castle,surprised,True,['castle'],['surprised'],1,1,6.275272e-06,0.0017083649,0.99828535,0.018285325,5,4,random,minor,coordinated,-,of,no
1,hyper,minor,1,hyper,minor,cannon,artifact,True,['cannon'],['artifact'],1,1,1.4632682e-05,0.9404615,0.05952391,0.3258069,8,1,minor,random,major,small,other,unknown
1,hyper,minor,1,hyper,minor,player,person,True,['player'],['person'],1,1,2.4613455e-06,0.9829139,0.017083617,0.12478614,5,3,minor,random,unknown,major,small,regular
2,random,random,2,random,random,cedar,element,True,['cedar'],['element'],1,1,2.6574794e-06,0.1538368,0.84616053,0.61941165,3,7,random,minor,major,key,prime,small
1,hyper,minor,1,hyper,minor,pear,fruit,True,['pear'],['fruit'],1,1,4.355988e-06,0.99116886,0.00882676,0.072994724,2,5,minor,random,small,other,major,natural
2,random,random,2,random,random,castle,donut,True,['castle'],"['don', '##ut']",1,2,0.0017224806,0.0021742552,0.9961033,0.040657267,5,1,random,minor,coordinated,-,of,regular
2,random,random,2,random,random,table,describe,True,['table'],['describe'],1,1,4.891592e-05,0.3342604,0.66569066,0.91996247,8,4,random,minor,major,-,and,numbers
1,hyper,minor,1,hyper,minor,gauge,blend,True,['gauge'],['blend'],1,1,0.0002690898,0.7371465,0.2625844,0.8340825,11,6,minor,random,coordinated,and,major,/
0,coord,coordinated,0,coord,coordinated,beaver,fox,True,['beaver'],['fox'],1,1,0.99999845,6.5901173e-07,8.3811153e-07,3.2599815e-05,8,10,coordinated,red,and,coordination,",",random
2,random,random,2,random,random,cauliflower,add,True,"['ca', '##uli', '##flower']",['add'],3,1,2.950074e-05,0.019010298,0.98096025,0.13633263,2,7,random,minor,coordinated,regular,small,quick
1,hyper,minor,2,random,random,statue,edifice,False,['statue'],"['ed', '##ifice']",1,2,5.8225938e-05,0.89899945,0.100942306,0.47286972,1,1,minor,random,small,major,coordinated,specific
0,coord,coordinated,0,coord,coordinated,rat,bear,True,['rat'],['bear'],1,1,0.9999949,1.6564996e-06,3.4241443e-06,0.00010128789,11,15,coordinated,random,coordination,minor,and,red
2,random,random,2,random,random,freezer,first,True,"['freeze', '##r']",['first'],2,1,3.1339852e-05,0.0053169336,0.9946517,0.048334584,1,16,random,minor,coordinated,-,small,quick
0,coord,coordinated,0,coord,coordinated,swan,goose,True,['swan'],['goose'],1,1,0.9999964,1.7022177e-06,1.8555414e-06,7.311003e-05,4,6,coordinated,random,minor,coordination,and,","
1,hyper,minor,2,random,random,raise,broad,False,['raise'],['broad'],1,1,0.0010762602,0.83353984,0.16538398,0.65891826,31,9,minor,random,coordinated,major,and,small
0,coord,coordinated,0,coord,coordinated,butterfly,grasshopper,True,['butterfly'],"['grass', '##hopper']",1,2,0.9999149,7.3071096e-05,1.1984858e-05,0.0013226598,5,2,coordinated,minor,random,and,",",coordination
2,random,random,2,random,random,scooter,critical,True,"['sc', '##oot', '##er']",['critical'],3,1,5.2158957e-06,0.001030295,0.9989644,0.011808023,5,7,random,minor,coordinated,-,regular,all
1,hyper,minor,1,hyper,minor,pastor,church,True,['pastor'],['church'],1,1,0.0025815822,0.9060828,0.0913356,0.46646988,2,5,minor,random,coordinated,small,major,regular
0,coord,coordinated,0,coord,coordinated,car,bicycle,True,['car'],['bicycle'],1,1,0.9999714,2.361275e-05,4.9613113e-06,0.0004915415,5,2,coordinated,minor,and,or,random,coordination
0,coord,coordinated,0,coord,coordinated,knife,saw,True,['knife'],['saw'],1,1,0.9999428,4.315902e-05,1.410786e-05,0.000935848,4,28,coordinated,minor,random,coordination,and,scissors
0,coord,coordinated,0,coord,coordinated,couch,bed,True,['couch'],['bed'],1,1,0.9944231,0.005523024,5.3983713e-05,0.050213285,4,13,coordinated,minor,random,and,coordination,-
2,random,random,2,random,random,maze,fruit,True,['maze'],['fruit'],1,1,0.00033260492,0.0058356086,0.9938319,0.056019753,2,5,random,minor,of,coordinated,-,:
2,random,random,2,random,random,sieve,artefact,True,"['si', '##eve']","['arte', '##fa', '##ct']",2,3,0.000111966336,0.25134772,0.7485403,0.81499153,5,1,random,minor,coordinated,small,common,unknown
2,random,random,2,random,random,cypress,easy,True,['cypress'],['easy'],1,1,5.728442e-06,0.0011872496,0.9988071,0.013357637,2,15,random,minor,coordinated,select,quick,regular
0,coord,coordinated,0,coord,coordinated,bomber,tanker,True,['bomber'],['tanker'],1,1,0.9999472,4.801323e-05,4.772633e-06,0.0008493589,3,2,coordinated,minor,coordination,and,random,or
0,coord,coordinated,0,coord,coordinated,lion,whale,True,['lion'],['whale'],1,1,0.999998,1.8061304e-07,1.8017204e-06,4.126433e-05,4,3,coordinated,killer,random,coordination,and,synchronized
1,hyper,minor,2,random,random,radio,protection,False,['radio'],['protection'],1,1,3.3565477e-05,0.7138483,0.28611815,0.86418486,5,7,minor,random,coordinated,small,no,limited
2,random,random,1,hyper,minor,trout,vertebrate,False,['trout'],"['ve', '##rte', '##brate']",1,3,2.4463508e-05,0.45872366,0.5412519,0.9954669,2,2,random,minor,-,small,common,other
0,coord,coordinated,0,coord,coordinated,hammer,nutcracker,True,['hammer'],"['nut', '##cr', '##acker']",1,3,0.99773717,0.0004702307,0.0017925652,0.024813818,10,3,coordinated,random,minor,coordination,synchronized,a
2,random,random,2,random,random,bus,psychiatric,True,['bus'],['psychiatric'],1,1,0.0014797014,0.0005982658,0.9979221,0.023310283,7,1,random,coordinated,minor,regular,the,local
2,random,random,2,random,random,fridge,off-campus,True,['fridge'],"['off', '-', 'campus']",1,3,0.0004729309,0.0027785394,0.99674857,0.033501074,1,0,random,minor,coordinated,##s,-,from
2,random,random,2,random,random,corn,colonial,True,['corn'],['colonial'],1,1,6.491226e-05,0.002471315,0.9974637,0.025960214,9,4,random,minor,coordinated,.,prime,-
1,hyper,minor,2,random,random,arch,scene,False,['arch'],['scene'],1,1,3.7873062e-05,0.6325595,0.36740264,0.9492428,8,10,minor,random,coordinated,major,natural,-
2,random,random,2,random,random,tribe,vertebrate,True,['tribe'],"['ve', '##rte', '##brate']",1,3,0.0007264691,0.12146215,0.8778114,0.54203594,4,2,random,minor,of,:,-,unknown
1,hyper,minor,1,hyper,minor,pit,trap,True,['pit'],['trap'],1,1,0.016853763,0.85113925,0.13200699,0.6828336,14,12,minor,random,coordinated,major,/,or
1,hyper,minor,1,hyper,minor,game,toy,True,['game'],['toy'],1,1,9.2050366e-05,0.7510369,0.24887104,0.81081283,14,8,minor,random,coordinated,small,major,new
0,coord,coordinated,0,coord,coordinated,beetle,wasp,True,['beetle'],['wasp'],1,1,0.9998851,4.315715e-05,7.179463e-05,0.001780042,6,2,coordinated,random,minor,and,coordination,organized
1,hyper,minor,1,hyper,minor,saloon,business,True,['saloon'],['business'],1,1,9.022536e-05,0.9423939,0.057515845,0.31883857,3,9,minor,random,small,coordinated,major,local
1,hyper,minor,1,hyper,minor,castle,fortification,True,['castle'],['fortification'],1,1,0.0021701027,0.99423695,0.0035928811,0.056667864,5,3,minor,random,coordinated,major,small,regular
1,hyper,minor,1,hyper,minor,whale,animal,True,['whale'],['animal'],1,1,2.7000162e-06,0.96437377,0.03562357,0.22190696,3,2,minor,random,other,small,major,unknown
2,random,random,2,random,random,dolphin,economy,True,['dolphin'],['economy'],1,1,1.5252795e-05,0.00339694,0.9965879,0.03301864,2,4,random,minor,coordinated,social,specific,population
0,coord,coordinated,0,coord,coordinated,dresser,sofa,True,['dresser'],['sofa'],1,1,0.9999614,1.6772387e-05,2.1804417e-05,0.0006593468,5,1,coordinated,random,minor,coordination,and,/
1,hyper,minor,2,random,random,peach,food,False,['peach'],['food'],1,1,1.2310232e-06,0.9551674,0.044831347,0.2640471,5,3,minor,random,small,major,other,common
1,hyper,minor,1,hyper,minor,contradiction,confusion,True,['contradiction'],['confusion'],1,1,0.00052861235,0.9401771,0.059294328,0.33110726,3,5,minor,random,coordinated,major,and,/
1,hyper,minor,1,hyper,minor,implicate,connect,True,"['imp', '##lica', '##te']",['connect'],3,1,0.00012981995,0.838734,0.16113617,0.6388512,2,11,minor,random,and,/,coordinated,or
1,hyper,minor,1,hyper,minor,battleship,vessel,True,['battleship'],['vessel'],1,1,0.0011610906,0.9946742,0.004164684,0.051916543,1,3,minor,random,coordinated,small,major,irregular
2,random,random,1,hyper,minor,steel,business,False,['steel'],['business'],1,1,0.00013091967,0.3069257,0.69294333,0.8914011,5,9,random,minor,coordinated,major,small,related
0,coord,coordinated,0,coord,coordinated,dove,sparrow,True,['dove'],['sparrow'],1,1,0.99999833,8.657036e-07,7.9388417e-07,3.5930418e-05,8,2,coordinated,minor,random,coordination,and,red
2,random,random,2,random,random,grape,moor,True,['grape'],['moor'],1,1,0.0012537079,0.007627033,0.9911193,0.078494035,3,5,random,minor,coordinated,on,red,-
1,hyper,minor,1,hyper,minor,inhabit,be,True,['inhabit'],['be'],1,1,9.00803e-06,0.7306571,0.26933387,0.840667,3,14,minor,random,and,/,or,-
2,random,random,2,random,random,speak,produce,True,['speak'],['produce'],1,1,8.403702e-06,0.010478329,0.98951334,0.08410148,5,8,random,minor,the,of,natural,on
2,random,random,2,random,random,wasp,count,True,['wasp'],['count'],1,1,5.895145e-06,0.0040822276,0.99591184,0.03838653,2,12,random,minor,coordinated,specific,major,-
2,random,random,2,random,random,column,land,True,['column'],['land'],1,1,5.620574e-05,0.111558184,0.88838565,0.50546306,9,18,random,minor,coordinated,of,small,major
2,random,random,2,random,random,hatchet,person,True,"['hatch', '##et']",['person'],2,1,2.0520765e-05,0.035924457,0.964055,0.2236313,2,3,random,minor,unknown,coordinated,small,major
2,random,random,2,random,random,settle,person,True,['settle'],['person'],1,1,2.5639629e-06,0.05409797,0.9458994,0.30360723,23,3,random,minor,the,unknown,a,major
2,random,random,2,random,random,cucumber,buffer,True,"['cu', '##cum', '##ber']",['buffer'],3,1,0.0005973509,0.122780666,0.876622,0.544447,2,10,random,minor,coordinated,major,specific,regular
2,random,random,2,random,random,bull,inform,True,['bull'],['inform'],1,1,9.797953e-06,0.0045550005,0.9954352,0.042163845,15,3,random,minor,coordinated,major,-,regular
2,random,random,2,random,random,library,important,True,['library'],['important'],1,1,1.6900956e-06,0.013851662,0.98614675,0.10539686,5,5,random,minor,unknown,major,small,other
2,random,random,2,random,random,mantle,fence,True,['mantle'],['fence'],1,1,0.34327644,0.18262929,0.47409433,1.487998,10,7,random,coordinated,minor,the,and,-
0,coord,coordinated,0,coord,coordinated,trumpet,violin,True,['trumpet'],['violin'],1,1,0.99987984,8.870541e-05,3.150047e-05,0.0018384442,4,1,coordinated,minor,random,and,coordination,","
2,random,random,2,random,random,cucumber,subject,True,"['cu', '##cum', '##ber']",['subject'],3,1,8.1163425e-06,0.03490999,0.9650818,0.21859534,2,15,random,minor,coordinated,unknown,major,specific
0,coord,coordinated,0,coord,coordinated,moth,hornet,True,['moth'],['hornet'],1,1,0.99998,8.679565e-06,1.1297283e-05,0.0003604863,1,1,coordinated,random,minor,coordination,organized,and
1,hyper,minor,1,hyper,minor,stout,ale,True,['stout'],['ale'],1,1,0.11428894,0.85075694,0.034954157,0.72514015,5,1,minor,coordinated,random,regular,new,and
1,hyper,minor,1,hyper,minor,eagle,predator,True,['eagle'],['predator'],1,1,1.6178421e-05,0.924568,0.07541583,0.38609588,6,2,minor,random,major,small,unknown,coordinated
0,coord,coordinated,2,random,random,fox,scoter,False,['fox'],"['sc', '##ote', '##r']",1,3,0.8964366,0.035012763,0.06855068,0.5757767,10,1,coordinated,random,minor,-,/,and
2,random,random,2,random,random,ambulance,web,True,['ambulance'],['web'],1,1,0.00012427274,0.0018662428,0.9980095,0.021399861,1,8,random,minor,coordinated,social,specific,computer
1,hyper,minor,2,random,random,france,play,False,['france'],['play'],1,1,7.138037e-05,0.54849356,0.45143503,0.99420834,2,52,minor,random,no,small,unknown,major
0,coord,coordinated,0,coord,coordinated,potato,cucumber,True,['potato'],"['cu', '##cum', '##ber']",1,3,0.99997914,1.7406752e-05,3.4231305e-06,0.00036736255,2,2,coordinated,minor,random,and,coordination,or
2,random,random,2,random,random,scarf,console,True,['scarf'],['console'],1,1,0.0012152236,0.009947356,0.9888375,0.09394735,5,5,random,minor,coordinated,key,on,the
2,random,random,2,random,random,freezer,ranking,True,"['freeze', '##r']",['ranking'],2,1,1.3952415e-06,0.009046996,0.99095154,0.07443604,1,5,random,minor,major,specific,key,-
2,random,random,2,random,random,grape,remand,True,['grape'],"['re', '##man', '##d']",1,3,2.363479e-05,0.0134307295,0.98654556,0.10315919,3,3,random,minor,coordinated,regular,select,-
2,random,random,2,random,random,abuse,human,True,['abuse'],['human'],1,1,6.6467755e-06,0.05460064,0.9453928,0.30575106,7,4,random,minor,of,unknown,the,by
0,coord,coordinated,0,coord,coordinated,jacket,hat,True,['jacket'],['hat'],1,1,0.99295044,0.0069971937,5.24386e-05,0.060973186,7,4,coordinated,minor,random,and,or,red
0,coord,coordinated,0,coord,coordinated,spear,missile,True,['spear'],['missile'],1,1,0.99544394,0.0043230318,0.00023302098,0.043321818,4,2,coordinated,minor,random,coordination,missile,or
1,hyper,minor,1,hyper,minor,document,prove,True,['document'],['prove'],1,1,2.3522096e-05,0.6552868,0.3446897,0.9296171,6,9,minor,random,major,-,/,.
1,hyper,minor,1,hyper,minor,coat,garment,True,['coat'],['garment'],1,1,7.559534e-05,0.9947744,0.005150039,0.0477007,6,2,minor,random,coordinated,small,other,major
0,coord,coordinated,0,coord,coordinated,turnip,spinach,True,"['turn', '##ip']","['spin', '##ach']",2,2,0.9999964,2.5589993e-06,1.1319873e-06,7.522721e-05,2,2,coordinated,and,minor,random,coordination,red
2,random,random,2,random,random,hotel,quantitative,True,['hotel'],['quantitative'],1,1,1.6697453e-05,0.0021237147,0.99785966,0.02220659,1,3,random,minor,coordinated,regular,-,security
0,coord,coordinated,0,coord,coordinated,battleship,kayak,True,['battleship'],"['kay', '##ak']",1,2,0.999887,5.2223688e-05,6.0821934e-05,0.0017577232,1,2,coordinated,random,minor,coordination,synchronized,or
0,coord,coordinated,0,coord,coordinated,hammer,sledgehammer,True,['hammer'],"['sl', '##edge', '##hammer']",1,3,0.99887675,0.0010661758,5.704126e-05,0.012950373,10,2,coordinated,minor,random,coordination,a,or
0,coord,coordinated,0,coord,coordinated,coconut,lemon,True,['coconut'],['lemon'],1,1,0.99945337,0.00047799575,6.8597605e-05,0.007009767,3,5,coordinated,minor,and,random,or,/
2,random,random,2,random,random,skyscraper,make,True,['skyscraper'],['make'],1,1,5.301032e-05,0.054753672,0.94519335,0.30708194,1,51,random,minor,##s,coordinated,-,major
2,random,random,2,random,random,vest,display,True,['vest'],['display'],1,1,0.00015274536,0.10464056,0.89520675,0.48566785,7,8,random,minor,coordinated,on,major,small
0,coord,coordinated,1,hyper,minor,phone,machine,False,['phone'],['machine'],1,1,0.5184504,0.46453208,0.017017499,1.105198,4,8,coordinated,minor,random,major,computer,small
2,random,random,2,random,random,van,unite,True,['van'],['unite'],1,1,6.228403e-05,0.0006994842,0.99923825,0.009300295,5,6,random,minor,coordinated,quick,rapid,randomly
2,random,random,2,random,random,indispensable,locate,True,"['ind', '##is', '##pen', '##sable']",['locate'],4,1,9.441264e-06,0.0752003,0.92479026,0.38520727,3,4,random,minor,small,to,major,.
2,random,random,2,random,random,knife,phd,True,['knife'],['phd'],1,1,1.9902976e-05,0.0010887807,0.9988914,0.012626399,4,1,random,minor,coordinated,design,-,.
2,random,random,2,random,random,tribal,counselor,True,['tribal'],['counselor'],1,1,0.0021929208,0.10447627,0.8933309,0.5052071,1,3,random,minor,coordinated,strategic,senior,regular
2,random,random,2,random,random,saw,potential,True,['saw'],['potential'],1,1,8.106852e-06,0.06220846,0.93778336,0.33629808,28,4,random,minor,the,all,major,unknown
1,hyper,minor,1,hyper,minor,maximum,extreme,True,['maximum'],['extreme'],1,1,3.251645e-05,0.9755584,0.024409074,0.16605777,4,6,minor,random,major,extreme,small,coordinated
2,random,random,1,hyper,minor,everything,data,False,['everything'],['data'],1,1,1.9829922e-05,0.49926123,0.5007189,1.0003171,0,2,random,minor,small,major,new,coordinated
2,random,random,2,random,random,coat,unclear,True,['coat'],['unclear'],1,1,1.5324055e-06,0.0025890537,0.9974094,0.026010863,6,3,random,minor,unknown,-,coordinated,of
2,random,random,2,random,random,desk,attack,True,['desk'],['attack'],1,1,1.4486938e-05,0.013942141,0.98604333,0.10617183,1,15,random,minor,coordinated,major,computer,-
2,random,random,2,random,random,heart,verify,True,['heart'],['verify'],1,1,0.00013252095,0.11552363,0.88434386,0.51823,10,4,random,minor,coordinated,-,check,major
2,random,random,1,hyper,minor,soap,object,False,['soap'],['object'],1,1,4.553211e-06,0.43577617,0.56421924,0.98814917,4,7,random,minor,small,major,specific,unknown
2,random,random,2,random,random,rubbish,creature,True,['rubbish'],['creature'],1,1,8.253105e-06,0.028942684,0.97104913,0.18921226,3,3,random,minor,the,unknown,coordinated,common
1,hyper,minor,1,hyper,minor,well,place,True,['well'],['place'],1,1,0.00041968087,0.7687637,0.23081659,0.78458667,22,32,minor,random,unknown,coordinated,small,common
1,hyper,minor,1,hyper,minor,lion,mammal,True,['lion'],['mammal'],1,1,9.916669e-05,0.93502235,0.06487847,0.34796602,4,1,minor,random,small,coordinated,other,major
2,random,random,2,random,random,elephant,produce,True,['elephant'],['produce'],1,1,0.00014698783,0.009633274,0.9902198,0.08043345,2,8,random,minor,coordinated,specific,limited,natural
1,hyper,minor,1,hyper,minor,chisel,implement,True,"['chi', '##sel']",['implement'],2,1,1.1262418e-05,0.9426599,0.057328884,0.31694937,4,4,minor,random,small,major,other,common
1,hyper,minor,1,hyper,minor,library,construction,True,['library'],['construction'],1,1,4.2221847e-05,0.6804907,0.31946713,0.904452,5,7,minor,random,major,coordinated,small,new
2,random,random,2,random,random,advance,crystal,True,['advance'],['crystal'],1,1,4.4096356e-05,0.008913012,0.99104285,0.07419888,20,6,random,minor,the,coordinated,unknown,on
2,random,random,2,random,random,cat,feature,True,['cat'],['feature'],1,1,1.8653857e-06,0.018726619,0.98127156,0.134268,10,8,random,minor,specific,unknown,major,regular
2,random,random,2,random,random,burn,follower,True,['burn'],['follower'],1,1,0.00040378142,0.27002838,0.72956777,0.8464567,20,2,random,minor,coordinated,the,major,a
1,hyper,minor,1,hyper,minor,mantle,furniture,True,['mantle'],['furniture'],1,1,0.0005223552,0.9897574,0.0097201895,0.0853735,10,1,minor,random,coordinated,small,major,and
2,random,random,1,hyper,minor,jack,flag,False,['jack'],['flag'],1,1,0.017799368,0.47723407,0.50496656,1.1105353,14,12,random,minor,coordinated,major,small,white
2,random,random,2,random,random,bear,force,True,['bear'],['force'],1,1,9.513307e-06,0.03958705,0.9604034,0.24056756,15,19,random,minor,major,coordinated,small,specific
1,hyper,minor,1,hyper,minor,crime,act,True,['crime'],['act'],1,1,2.9352885e-05,0.9015427,0.09842794,0.46447226,2,15,minor,random,major,coordinated,small,unknown
1,hyper,minor,1,hyper,minor,carp,food,True,['carp'],['food'],1,1,4.506277e-06,0.71221316,0.28778234,0.86592364,3,3,minor,random,common,other,major,small
0,coord,coordinated,0,coord,coordinated,pigeon,hawk,True,['pigeon'],['hawk'],1,1,0.99999845,6.7656623e-07,8.828119e-07,3.3856755e-05,1,6,coordinated,coordination,random,minor,red,and
