pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
1,hyper,minor,2,random,random,play,link,False,['play'],['link'],1,1,2.2301667e-05,0.92933017,0.07064751,0.36870986,52,13,minor,random,major,coordinated,small,prime
2,random,random,2,random,random,achieve,bird,True,['achieve'],['bird'],1,1,3.4797504e-05,0.004927733,0.9950375,0.04542735,1,6,random,minor,coordinated,the,state,probability
2,random,random,2,random,random,cucumber,appliance,True,"['cu', '##cum', '##ber']","['app', '##lian', '##ce']",3,3,0.0001900302,0.4659541,0.53385586,0.99910414,2,2,random,minor,coordinated,major,local,small
2,random,random,2,random,random,crab,ancient,True,['crab'],['ancient'],1,1,5.051122e-07,0.0009982046,0.9990013,0.01140111,11,4,random,minor,randomly,unknown,the,prime
0,coord,coordinated,0,coord,coordinated,mug,box,True,['mug'],['box'],1,1,0.79785407,0.004861984,0.19728395,0.75927496,5,13,coordinated,random,minor,coordinate,regular,symmetric
2,random,random,2,random,random,darkness,payment,True,['darkness'],['payment'],1,1,2.6288951e-06,0.05551907,0.94447833,0.30944654,6,3,random,minor,unknown,small,dark,major
2,random,random,2,random,random,couch,detailed,True,['couch'],['detailed'],1,1,1.4465055e-06,0.0012654623,0.9987331,0.014036139,4,3,random,minor,all,randomly,least,most
1,hyper,minor,2,random,random,barley,string,False,['barley'],['string'],1,1,0.052324463,0.8687218,0.07895373,0.68828785,2,17,minor,random,coordinated,major,regular,coordinate
2,random,random,2,random,random,wale,artifact,True,"['wal', '##e']",['artifact'],2,1,8.717934e-05,0.31530395,0.6846088,0.90045524,2,1,random,minor,coordinated,major,small,local
1,hyper,minor,1,hyper,minor,normative,normal,True,"['norma', '##tive']",['normal'],2,1,0.00016084476,0.96590614,0.033933003,0.21599849,2,5,minor,random,coordinated,opposite,major,sum
2,random,random,2,random,random,cast,vessel,True,['cast'],['vessel'],1,1,1.6296168e-05,0.058856636,0.94112706,0.32317063,20,3,random,minor,state,major,coordinated,small
0,coord,coordinated,0,coord,coordinated,dresser,bookcase,True,['dresser'],"['book', '##case']",1,2,0.99926,0.0006390401,0.00010088149,0.009187679,5,1,coordinated,minor,random,coordination,coordinate,coordinating
0,coord,coordinated,0,coord,coordinated,garlic,corn,True,['garlic'],['corn'],1,1,0.9998801,0.000112193215,7.695114e-06,0.0017758087,2,9,coordinated,minor,coordination,coordinate,random,related
2,random,random,2,random,random,dishwasher,female,True,"['dish', '##wash', '##er']",['female'],3,1,1.29361515e-05,0.00027235848,0.9997147,0.0038468814,2,5,random,minor,coordinated,randomly,unknown,normal
2,random,random,2,random,random,oven,democratic,True,['oven'],['democratic'],1,1,2.0255718e-06,0.0003425304,0.9996555,0.0044782865,1,3,random,minor,coordinated,randomly,all,normal
0,coord,coordinated,0,coord,coordinated,gorilla,cow,True,['gorilla'],['cow'],1,1,0.999985,8.787108e-06,6.17241e-06,0.00027599162,1,4,coordinated,minor,coordination,random,coordinate,related
2,random,random,2,random,random,box,shorten,True,['box'],"['short', '##en']",1,2,5.3467047e-06,0.0062309243,0.99376374,0.0547124,13,5,random,minor,coordinated,regular,normal,small
1,hyper,minor,1,hyper,minor,wear,dress,True,['wear'],['dress'],1,1,0.07056924,0.9049909,0.024439834,0.5311216,12,21,minor,coordinated,random,major,independent,coordinate
0,coord,coordinated,0,coord,coordinated,tanker,kayak,True,['tanker'],"['kay', '##ak']",1,2,0.9989366,0.0005021285,0.0005612037,0.013096883,2,2,coordinated,random,minor,coordination,coordinate,coordinating
0,coord,coordinated,0,coord,coordinated,sheep,tiger,True,['sheep'],['tiger'],1,1,0.99999154,2.933778e-06,5.5045602e-06,0.00016221392,3,2,coordinated,random,minor,coordination,coordinate,related
2,random,random,2,random,random,hotel,lose,True,['hotel'],['lose'],1,1,5.5693818e-06,0.0017875233,0.99820685,0.01899796,1,11,random,minor,coordinated,prime,normal,zero
0,coord,coordinated,0,coord,coordinated,pineapple,strawberry,True,"['pine', '##apple']",['strawberry'],2,1,0.9999547,3.8250724e-05,7.0523697e-06,0.00074733933,2,3,coordinated,minor,coordination,coordinate,random,related
1,hyper,minor,1,hyper,minor,fiscal,monetary,True,['fiscal'],['monetary'],1,1,0.00062617357,0.9884431,0.010930773,0.094458625,1,1,minor,random,coordinated,major,relative,independent
2,random,random,2,random,random,jet,countryside,True,['jet'],['countryside'],1,1,1.0188232e-06,0.001392801,0.99860615,0.01524431,9,1,random,minor,randomly,normal,typical,coordinated
1,hyper,minor,1,hyper,minor,cod,seafood,True,['cod'],['seafood'],1,1,9.381151e-05,0.99597067,0.003935515,0.0384983,7,1,minor,random,major,coordinated,other,regular
2,random,random,2,random,random,screwdriver,rise,True,"['screw', '##drive', '##r']",['rise'],3,1,1.0815646e-05,0.0017404214,0.9982488,0.01865594,2,27,random,minor,coordinated,normal,regular,randomly
1,hyper,minor,1,hyper,minor,glove,commodity,True,['glove'],['commodity'],1,1,2.4001216e-05,0.9044948,0.09548118,0.45490485,3,1,minor,random,major,small,prime,important
1,hyper,minor,1,hyper,minor,root,grow,True,['root'],['grow'],1,1,0.0001383088,0.9384146,0.061447162,0.33512294,14,10,minor,random,coordinated,major,small,regular
2,random,random,2,random,random,clarinet,oppose,True,['clarinet'],['oppose'],1,1,3.603776e-07,0.00016503988,0.99983454,0.002320029,1,6,random,minor,randomly,coordinated,free,prime
0,coord,coordinated,0,coord,coordinated,peach,grape,True,['peach'],['grape'],1,1,0.99996316,3.257855e-05,4.3340456e-06,0.00061613496,5,3,coordinated,minor,coordination,coordinate,random,related
0,coord,coordinated,0,coord,coordinated,pistol,gun,True,['pistol'],['gun'],1,1,0.9980394,0.0019057018,5.4900724e-05,0.020821635,1,8,coordinated,minor,random,coordination,coordinate,related
0,coord,coordinated,0,coord,coordinated,salmon,catfish,True,['salmon'],['catfish'],1,1,0.9999957,2.6426192e-06,1.7223622e-06,8.8308385e-05,5,3,coordinated,minor,coordination,random,coordinate,related
1,hyper,minor,1,hyper,minor,drill,device,True,['drill'],['device'],1,1,0.0004417852,0.9340155,0.06554273,0.35458276,9,5,minor,random,coordinated,major,small,independent
2,random,random,2,random,random,alligator,view,True,['alligator'],['view'],1,1,1.0604688e-05,0.008804513,0.9911849,0.072949715,3,13,random,minor,coordinated,normal,small,the
0,coord,coordinated,0,coord,coordinated,missile,grenade,True,['missile'],['grenade'],1,1,0.99993503,5.1776446e-05,1.325652e-05,0.0010456812,2,1,coordinated,minor,coordination,random,coordinate,related
2,random,random,2,random,random,bomb,ambitious,True,['bomb'],['ambitious'],1,1,1.1133789e-06,0.0014955476,0.99850345,0.016215522,5,2,random,minor,randomly,coordinated,all,normal
2,random,random,2,random,random,pheasant,address,True,"['ph', '##ea', '##sant']",['address'],3,1,8.2252546e-07,0.0016468673,0.9983523,0.017618844,2,18,random,minor,unknown,randomly,variable,selected
2,random,random,2,random,random,peach,stimulating,True,['peach'],['stimulating'],1,1,6.9123064e-07,0.0077613015,0.992238,0.065571524,5,10,random,minor,normal,regular,variable,all
0,coord,coordinated,0,coord,coordinated,hammer,saw,True,['hammer'],['saw'],1,1,0.9999424,4.018801e-05,1.7422803e-05,0.0009453569,10,28,coordinated,minor,coordination,random,coordinate,coordinating
1,hyper,minor,1,hyper,minor,axe,artifact,True,['axe'],['artifact'],1,1,0.00027078652,0.99443865,0.0052905884,0.051219266,3,1,minor,random,coordinated,major,small,separate
1,hyper,minor,2,random,random,rub,feel,False,['rub'],['feel'],1,1,8.549671e-05,0.9706951,0.029219454,0.19173725,5,17,minor,random,coordinated,major,small,independent
1,hyper,minor,1,hyper,minor,confine,segregate,True,"['con', '##fine']","['se', '##gre', '##gate']",2,3,4.2173244e-05,0.9258497,0.074108206,0.38173994,6,4,minor,random,coordinated,major,mean,smallest
2,random,random,2,random,random,revolver,co-ordinate,True,['revolver'],"['co', '-', 'or', '##dina', '##te']",1,5,2.7134688e-06,0.0017533422,0.9982439,0.018634459,2,5,random,minor,of,coordinated,the,regular
2,random,random,2,random,random,elephant,put,True,['elephant'],['put'],1,1,2.7955668e-05,0.0023682334,0.99760383,0.02453133,2,10,random,minor,coordinated,wrong,randomly,first
2,random,random,1,hyper,minor,heavy,band,False,['heavy'],['band'],1,1,8.834497e-05,0.43427625,0.56563544,0.9887446,30,15,random,minor,major,coordinated,small,regular
2,random,random,2,random,random,fighter,furnishing,True,['fighter'],"['fur', '##nish', '##ing']",1,3,5.247192e-05,0.2494577,0.7504897,0.8112175,3,5,random,minor,major,coordinated,the,important
2,random,random,2,random,random,disgust,ungulate,True,['disgust'],"['un', '##gul', '##ate']",1,3,3.5927071e-06,0.007608776,0.99238765,0.064556845,3,2,random,minor,unknown,state,normal,behavior
1,hyper,minor,1,hyper,minor,lot,place,True,['lot'],['place'],1,1,0.0001321971,0.7817264,0.21814138,0.75860626,9,32,minor,random,major,coordinated,small,prime
0,coord,coordinated,0,coord,coordinated,gorilla,whale,True,['gorilla'],['whale'],1,1,0.99999356,4.0646455e-06,2.3769862e-06,0.00012648637,1,3,coordinated,coordination,minor,random,related,coordinate
2,random,random,2,random,random,owl,announce,True,['owl'],['announce'],1,1,0.0001179797,0.0032902241,0.9965918,0.03358458,1,4,random,minor,coordinated,normal,regular,quick
2,random,random,2,random,random,bowl,preserve,True,['bowl'],['preserve'],1,1,3.8159214e-05,0.06689616,0.9330657,0.35484377,12,9,random,minor,coordinated,major,state,prime
2,random,random,2,random,random,hat,beat,True,['hat'],['beat'],1,1,3.0558054e-05,0.008699751,0.9912696,0.07254656,4,34,random,minor,coordinated,regular,prime,normal
2,random,random,2,random,random,fridge,structural,True,['fridge'],['structural'],1,1,1.4016426e-06,0.007432839,0.99256575,0.06327672,1,6,random,minor,all,regular,normal,coordinated
2,random,random,2,random,random,uneven,entertainment,True,['uneven'],['entertainment'],1,1,4.3078207e-06,0.017998045,0.98199767,0.13013043,5,1,random,minor,average,major,coordinated,normal
0,coord,coordinated,0,coord,coordinated,guitar,drum,True,['guitar'],['drum'],1,1,0.99979883,0.00017932458,2.1798545e-05,0.0028594702,1,9,coordinated,minor,random,coordination,coordinate,related
2,random,random,2,random,random,morphological,paint,True,['morphological'],['paint'],1,1,1.4003991e-05,0.010641119,0.9893448,0.08525977,3,7,random,minor,state,coordinated,number,randomly
2,random,random,2,random,random,rub,vertebrate,True,['rub'],"['ve', '##rte', '##brate']",1,3,1.8265584e-05,0.01030125,0.98968047,0.08309721,5,2,random,minor,coordinated,unknown,normal,specific
0,coord,coordinated,0,coord,coordinated,catfish,salmon,True,['catfish'],['salmon'],1,1,0.99999595,2.7175784e-06,1.3672206e-06,8.2727274e-05,3,5,coordinated,coordination,minor,random,coordinate,related
1,hyper,minor,1,hyper,minor,action,play,True,['action'],['play'],1,1,2.9525747e-05,0.987422,0.01254852,0.097736634,12,52,minor,random,major,coordinated,small,regular
2,random,random,2,random,random,saw,algae,True,['saw'],['algae'],1,1,0.0033679148,0.023304772,0.97332734,0.19201368,28,1,random,minor,coordinated,neutral,specific,major
1,hyper,minor,1,hyper,minor,beaver,creature,True,['beaver'],['creature'],1,1,2.6228015e-05,0.988736,0.011237747,0.08932782,8,3,minor,random,major,small,coordinated,unknown
1,hyper,minor,2,random,random,lop,consume,False,"['lo', '##p']",['consume'],2,1,4.825407e-05,0.87444365,0.12550813,0.5457414,2,6,minor,random,coordinated,major,small,mean
1,hyper,minor,2,random,random,food,seafood,False,['food'],['seafood'],1,1,0.012166137,0.9744659,0.013367967,0.19696876,3,1,minor,random,coordinated,major,relative,opposite
0,coord,coordinated,0,coord,coordinated,phone,radio,True,['phone'],['radio'],1,1,0.9994012,0.0005551823,4.3624557e-05,0.0074996483,4,5,coordinated,minor,random,coordination,coordinate,related
1,hyper,minor,1,hyper,minor,earth,object,True,['earth'],['object'],1,1,2.4532554e-05,0.92737424,0.0726012,0.37596518,9,7,minor,random,major,small,coordinated,regular
2,random,random,2,random,random,willow,webmasters,True,['willow'],"['web', '##masters']",1,2,0.00013066958,0.021287927,0.97858137,0.15048237,2,1,random,minor,coordinated,major,randomly,unknown
1,hyper,minor,1,hyper,minor,wrench,artifact,True,"['wren', '##ch']",['artifact'],2,1,0.0003703415,0.94742167,0.052207977,0.30043027,7,1,minor,random,coordinated,major,common,small
0,coord,coordinated,0,coord,coordinated,cucumber,cauliflower,True,"['cu', '##cum', '##ber']","['ca', '##uli', '##flower']",3,3,0.999895,8.301246e-05,2.2079128e-05,0.0016183485,2,2,coordinated,minor,random,coordination,coordinate,related
2,random,random,2,random,random,birch,above,True,['birch'],['above'],1,1,7.208695e-05,0.007270633,0.99265724,0.06319462,5,4,random,minor,coordinated,regular,all,unknown
0,coord,coordinated,0,coord,coordinated,coyote,squirrel,True,['coyote'],['squirrel'],1,1,0.99999285,5.1057705e-06,2.0008408e-06,0.00013795335,3,2,coordinated,coordination,minor,coordinate,random,related
2,random,random,2,random,random,diagnose,abundant,True,"['dia', '##gno', '##se']",['abundant'],3,1,1.7059696e-06,0.011932497,0.98806584,0.0933833,2,1,random,minor,small,coordinated,normal,constant
2,random,random,2,random,random,phone,optic,True,['phone'],['optic'],1,1,0.002124379,0.0032928358,0.9945827,0.05381024,4,3,random,minor,coordinated,free,symmetric,neutral
2,random,random,2,random,random,spoon,relevant,True,['spoon'],['relevant'],1,1,7.748727e-07,0.002320461,0.9976787,0.02366791,5,1,random,minor,all,randomly,unknown,the
2,random,random,2,random,random,rabbit,separate,True,['rabbit'],['separate'],1,1,1.3557634e-06,0.0003612822,0.99963737,0.004680616,4,19,random,minor,coordinated,randomly,normal,regular
0,coord,coordinated,0,coord,coordinated,battleship,truck,True,['battleship'],['truck'],1,1,0.7575871,0.010308451,0.23210445,0.8605418,1,3,coordinated,random,minor,coordinate,coordination,symmetric
0,coord,coordinated,0,coord,coordinated,lettuce,cucumber,True,"['let', '##tu', '##ce']","['cu', '##cum', '##ber']",3,3,0.9998553,0.00013107187,1.3647169e-05,0.0021198045,3,2,coordinated,minor,random,coordination,coordinate,related
0,coord,coordinated,0,coord,coordinated,elephant,deer,True,['elephant'],['deer'],1,1,0.99997354,1.9251265e-05,7.300555e-06,0.00046431817,2,1,coordinated,minor,random,coordination,coordinate,related
0,coord,coordinated,0,coord,coordinated,chair,desk,True,['chair'],['desk'],1,1,0.99484247,0.0046367785,0.00052073,0.049048506,7,1,coordinated,minor,random,coordinate,coordination,related
0,coord,coordinated,0,coord,coordinated,shirt,robe,True,['shirt'],['robe'],1,1,0.99954444,0.00036644787,8.908022e-05,0.0060382895,2,4,coordinated,minor,random,coordinate,coordination,related
0,coord,coordinated,0,coord,coordinated,guitar,trombone,True,['guitar'],['trombone'],1,1,0.9999484,3.7753543e-05,1.3776163e-05,0.00085145864,1,1,coordinated,minor,random,coordination,coordinate,related
2,random,random,1,hyper,minor,element,weather,False,['element'],['weather'],1,1,4.4691664e-05,0.48070094,0.5192543,0.9995931,7,6,random,minor,major,coordinated,regular,unknown
1,hyper,minor,1,hyper,minor,wasp,animal,True,['wasp'],['animal'],1,1,4.2028645e-05,0.9854403,0.014517657,0.110108055,2,2,minor,random,major,coordinated,small,unknown
0,coord,coordinated,0,coord,coordinated,acacia,cedar,True,['acacia'],['cedar'],1,1,0.9999515,4.398215e-05,4.4917783e-06,0.00078624394,1,3,coordinated,minor,coordination,coordinate,random,related
2,random,random,2,random,random,stereo,solo,True,['stereo'],['solo'],1,1,0.00028519772,0.00733322,0.9923815,0.066309854,3,7,random,minor,coordinated,regular,normal,free
1,hyper,minor,1,hyper,minor,state,place,True,['state'],['place'],1,1,8.874543e-05,0.52383536,0.47607592,0.9995876,11,32,minor,random,state,major,coordinated,local
1,hyper,minor,1,hyper,minor,chair,seat,True,['chair'],['seat'],1,1,0.0314762,0.94392407,0.024599705,0.36713275,7,16,minor,coordinated,random,major,relative,opposite
2,random,random,2,random,random,hero,open,True,['hero'],['open'],1,1,3.6020384e-07,0.0010903372,0.99890935,0.012310339,7,36,random,minor,randomly,prime,in,out
1,hyper,minor,1,hyper,minor,coyote,mammal,True,['coyote'],['mammal'],1,1,0.00012324043,0.99669904,0.0031777308,0.032722984,3,1,minor,random,major,coordinated,other,small
1,hyper,minor,1,hyper,minor,couple,family,True,['couple'],['family'],1,1,0.00018240868,0.981543,0.018274594,0.13416399,9,8,minor,random,coordinated,major,small,regular
1,hyper,minor,2,random,random,cool,empty,False,['cool'],['empty'],1,1,7.855946e-05,0.93601453,0.06390693,0.34393963,11,10,minor,random,coordinated,zero,degree,major
2,random,random,2,random,random,piano,TV,True,['piano'],['tv'],1,1,0.13495743,0.03182972,0.83321285,0.7675912,4,2,random,coordinated,minor,on,local,neutral
0,coord,coordinated,0,coord,coordinated,cloak,pant,True,['cloak'],"['pan', '##t']",1,2,0.41912577,0.34963906,0.2312351,1.5443863,5,5,coordinated,minor,random,major,coordinate,regular
2,random,random,2,random,random,cat,ease,True,['cat'],['ease'],1,1,1.1582292e-06,0.00026496584,0.99973387,0.0035549535,10,9,random,minor,coordinated,randomly,average,normal
2,random,random,2,random,random,key,band,True,['key'],['band'],1,1,2.5997373e-05,0.0863696,0.9136043,0.42466456,21,15,random,minor,key,major,coordinated,small
2,random,random,2,random,random,battleship,impersonator,True,['battleship'],"['imp', '##erson', '##ator']",1,3,5.733237e-05,0.0054744664,0.9944681,0.04989643,1,1,random,minor,coordinated,unknown,prime,wrong
2,random,random,2,random,random,root,object,True,['root'],['object'],1,1,6.9595003e-06,0.17007199,0.82992107,0.65799683,14,7,random,minor,major,unknown,key,local
0,coord,coordinated,0,coord,coordinated,pig,bull,True,['pig'],['bull'],1,1,0.9999951,2.355271e-06,2.4667308e-06,9.695131e-05,9,15,coordinated,random,minor,coordination,coordinate,related
1,hyper,minor,2,random,random,contrast,joint,False,['contrast'],['joint'],1,1,3.549091e-05,0.5344417,0.46552283,0.9971112,7,13,minor,random,major,coordinated,small,degree
0,coord,coordinated,0,coord,coordinated,sheep,cow,True,['sheep'],['cow'],1,1,0.9999901,6.6371426e-06,3.1632237e-06,0.0001860607,3,4,coordinated,minor,coordination,random,coordinate,related
1,hyper,minor,1,hyper,minor,garlic,produce,True,['garlic'],['produce'],1,1,0.0003617772,0.9970483,0.0025899436,0.030643174,2,8,minor,random,coordinated,major,regular,main
2,random,random,2,random,random,pineapple,untouched,True,"['pine', '##apple']",['untouched'],2,1,4.7471215e-07,0.0016335984,0.99836594,0.01748891,2,4,random,minor,randomly,regular,normal,coordinated
1,hyper,minor,1,hyper,minor,deer,vertebrate,True,['deer'],"['ve', '##rte', '##brate']",1,3,6.9266054e-05,0.9812748,0.018655965,0.13488129,1,2,minor,random,major,coordinated,smallest,small
2,random,random,2,random,random,goat,benediction,True,['goat'],"['benedict', '##ion']",1,2,8.4082116e-05,0.02507716,0.97483873,0.17032513,4,2,random,minor,coordinated,the,subject,regular
2,random,random,2,random,random,hammer,fancy,True,['hammer'],['fancy'],1,1,2.8798814e-07,0.00034777762,0.999652,0.004504166,10,6,random,minor,normal,randomly,all,regular
2,random,random,2,random,random,robe,analyse,True,['robe'],"['anal', '##yse']",1,2,2.835797e-05,0.012057765,0.9879139,0.094614044,4,4,random,minor,coordinated,subject,the,unknown
2,random,random,2,random,random,rat,shire,True,['rat'],['shire'],1,1,7.0542415e-06,0.00071197876,0.999281,0.008602023,11,2,random,minor,coordinated,randomly,regular,local
2,random,random,2,random,random,stout,habitation,True,['stout'],"['habitat', '##ion']",1,2,2.8388797e-06,0.017594693,0.9824025,0.1277699,5,3,random,minor,local,unknown,small,major
1,hyper,minor,1,hyper,minor,woodpecker,bird,True,"['wood', '##pe', '##cker']",['bird'],3,1,0.00025015656,0.9955022,0.0042476943,0.042935494,1,6,minor,random,coordinated,major,small,regular
1,hyper,minor,1,hyper,minor,lead,advantage,True,['lead'],['advantage'],1,1,1.0974587e-05,0.90574646,0.09424261,0.4506698,31,4,minor,random,major,small,prime,coordinated
2,random,random,2,random,random,dishwasher,celebration,True,"['dish', '##wash', '##er']",['celebration'],3,1,0.00012908298,0.015834384,0.9840366,0.119215526,2,3,random,minor,coordinated,major,state,normal
0,coord,coordinated,0,coord,coordinated,rake,saw,True,['rake'],['saw'],1,1,0.99966395,0.00024342354,9.263268e-05,0.0046479567,9,28,coordinated,minor,random,coordination,coordinate,coordinating
1,hyper,minor,1,hyper,minor,wrench,object,True,"['wren', '##ch']",['object'],2,1,0.00045045686,0.85533893,0.14421062,0.6007166,7,7,minor,random,coordinated,small,major,internal
1,hyper,minor,1,hyper,minor,instructive,useful,True,"['ins', '##truct', '##ive']",['useful'],3,1,1.8925683e-05,0.9162784,0.083702676,0.41541505,1,2,minor,random,major,coordinated,or,degree
1,hyper,minor,1,hyper,minor,cottage,housing,True,['cottage'],['housing'],1,1,0.0016855089,0.9945457,0.0037687472,0.05372005,1,5,minor,random,coordinated,major,separate,relative
2,random,random,2,random,random,lettuce,manifest,True,"['let', '##tu', '##ce']",['manifest'],3,1,2.2345746e-07,0.0005773287,0.99942243,0.0070490395,3,5,random,minor,randomly,regular,unknown,normal
0,coord,coordinated,0,coord,coordinated,jacket,fleece,True,['jacket'],"['flee', '##ce']",1,2,0.99974054,0.00013172081,0.00012778243,0.0037249238,7,6,coordinated,minor,random,coordination,coordinate,related
2,random,random,2,random,random,rake,cat,True,['rake'],['cat'],1,1,0.30195072,0.019150455,0.6788989,1.0102584,9,10,random,coordinated,minor,coordination,unrelated,mean
0,coord,coordinated,0,coord,coordinated,banana,mango,True,['banana'],['mango'],1,1,0.9999106,8.3049075e-05,6.3444536e-06,0.0013642255,2,2,coordinated,minor,coordination,coordinate,random,related
1,hyper,minor,1,hyper,minor,salt,mineral,True,['salt'],['mineral'],1,1,6.199647e-05,0.9949067,0.0050312877,0.046609014,9,3,minor,random,major,coordinated,small,independent
2,random,random,2,random,random,guitar,creature,True,['guitar'],['creature'],1,1,6.707411e-06,0.004322278,0.9956709,0.040294338,1,3,random,minor,unknown,coordinated,the,randomly
2,random,random,2,random,random,redirect,passerine,True,"['red', '##ire', '##ct']","['pass', '##erine']",3,2,4.5875364e-05,0.0067490526,0.9932052,0.059098862,1,2,random,minor,coordinated,direction,unknown,state
0,coord,coordinated,0,coord,coordinated,fork,napkin,True,['fork'],['napkin'],1,1,0.99880195,0.0010220973,0.00017599687,0.014076224,9,2,coordinated,minor,random,coordination,coordinate,coordinating
2,random,random,2,random,random,stove,economic,True,['stove'],['economic'],1,1,8.7968e-07,0.0012716517,0.9987275,0.014084478,4,5,random,minor,randomly,prime,the,all
2,random,random,1,hyper,minor,death,state,False,['death'],['state'],1,1,9.811262e-06,0.32585475,0.6741354,0.9108069,8,11,random,minor,unknown,major,state,coordinated
2,random,random,2,random,random,bowl,grand,True,['bowl'],['grand'],1,1,6.3828826e-05,0.054364357,0.9455718,0.30563128,12,10,random,minor,coordinated,prime,odd,major
0,coord,coordinated,0,coord,coordinated,scarf,mask,True,['scarf'],['mask'],1,1,0.9988171,0.0006364468,0.00054652756,0.014386105,5,9,coordinated,minor,random,coordination,coordinate,coordinating
2,random,random,1,hyper,minor,endemic,inside,False,['endemic'],['inside'],1,1,3.9368983e-06,0.02972175,0.97027427,0.1930707,5,10,random,minor,unknown,small,state,coordinated
0,coord,coordinated,0,coord,coordinated,bus,bicycle,True,['bus'],['bicycle'],1,1,0.99989235,9.121295e-05,1.647727e-05,0.0016412163,7,2,coordinated,minor,coordinate,random,coordination,related
1,hyper,minor,1,hyper,minor,expand,grow,True,['expand'],['grow'],1,1,7.786286e-05,0.94464827,0.055273812,0.3095594,7,10,minor,random,major,coordinated,small,key
0,coord,coordinated,0,coord,coordinated,chisel,drill,True,"['chi', '##sel']",['drill'],2,1,0.9962041,0.002746758,0.0010491936,0.039218865,4,9,coordinated,minor,random,coordinate,coordination,unrelated
0,coord,coordinated,0,coord,coordinated,train,helicopter,True,['train'],['helicopter'],1,1,0.9998672,9.4682124e-05,3.8096918e-05,0.0020164107,17,1,coordinated,minor,random,coordinate,coordination,related
0,coord,coordinated,0,coord,coordinated,scarf,sweatshirt,True,['scarf'],['sweatshirt'],1,1,0.99984694,6.731867e-05,8.5750755e-05,0.0023122027,5,1,coordinated,random,minor,coordination,coordinate,related
0,coord,coordinated,0,coord,coordinated,screwdriver,wrench,True,"['screw', '##drive', '##r']","['wren', '##ch']",3,2,0.9882819,0.011257272,0.00046070814,0.094780765,2,7,coordinated,minor,random,coordination,coordinate,coordinating
0,coord,coordinated,0,coord,coordinated,bus,frigate,True,['bus'],['frigate'],1,1,0.99337196,0.00033780647,0.006290155,0.05942368,7,2,coordinated,random,minor,coordination,coordinate,related
2,random,random,2,random,random,donkey,vent,True,['donkey'],['vent'],1,1,5.3803547e-06,0.0008440015,0.99915063,0.009936682,2,7,random,minor,coordinated,randomly,stupid,the
1,hyper,minor,1,hyper,minor,exercise,train,True,['exercise'],['train'],1,1,0.002310377,0.90171397,0.095975645,0.47933337,10,17,minor,random,coordinated,major,regular,independent
2,random,random,2,random,random,turnip,Tory,True,"['turn', '##ip']",['tory'],2,1,0.0005837462,0.0014620421,0.99795413,0.022988496,2,3,random,minor,coordinated,neutral,randomly,regular
2,random,random,2,random,random,woman,bed,True,['woman'],['bed'],1,1,0.00084137724,0.22978,0.7693786,0.7871185,4,13,random,minor,coordinated,the,major,regular
0,coord,coordinated,0,coord,coordinated,restaurant,cathedral,True,['restaurant'],['cathedral'],1,1,0.99837434,0.00051183905,0.0011137833,0.01886534,1,3,coordinated,random,minor,opposite,coordinate,close
0,coord,coordinated,0,coord,coordinated,pine,acacia,True,['pine'],['acacia'],1,1,0.9991543,0.0008025609,4.3115942e-05,0.010097587,3,1,coordinated,minor,random,coordination,coordinate,related
2,random,random,2,random,random,truck,prepare,True,['truck'],['prepare'],1,1,0.00010675672,0.00084501354,0.9990483,0.011407374,3,8,random,minor,coordinated,randomly,the,wrong
0,coord,coordinated,0,coord,coordinated,robe,underpants,True,['robe'],"['under', '##pants']",1,2,0.9991417,0.0007593052,9.892487e-05,0.010422391,4,1,coordinated,minor,random,coordination,coordinate,related
1,hyper,minor,1,hyper,minor,submarine,boat,True,['submarine'],['boat'],1,1,0.098515406,0.8731158,0.028368892,0.6461072,8,3,minor,coordinated,random,major,coordinate,separate
2,random,random,2,random,random,water,collection,True,['water'],['collection'],1,1,6.018601e-05,0.49771965,0.5022202,1.0008558,10,4,random,minor,major,coordinated,constant,regular
0,coord,coordinated,0,coord,coordinated,alligator,frog,True,['alligator'],['frog'],1,1,0.99999356,2.055445e-06,4.434294e-06,0.00012697319,3,4,coordinated,random,coordination,minor,coordinate,related
1,hyper,minor,1,hyper,minor,parody,comedy,True,['parody'],['comedy'],1,1,0.00081651274,0.9935359,0.0056476453,0.059848916,4,2,minor,random,coordinated,major,opposite,unrelated
2,random,random,2,random,random,sweater,apply,True,['sweater'],['apply'],1,1,3.3661156e-05,0.004548907,0.99541736,0.042487957,2,10,random,minor,coordinated,positive,regular,wrong
1,hyper,minor,1,hyper,minor,cockroach,animal,True,"['cock', '##ro', '##ach']",['animal'],3,1,2.4637164e-05,0.98410046,0.01587489,0.11801798,1,2,minor,random,major,small,coordinated,unknown
1,hyper,minor,1,hyper,minor,garlic,veggie,True,['garlic'],"['ve', '##gg', '##ie']",1,3,0.0050140773,0.9907114,0.00427455,0.08528551,2,1,minor,coordinated,random,major,relative,unrelated
1,hyper,minor,1,hyper,minor,saxophone,artifact,True,['saxophone'],['artifact'],1,1,0.00013476344,0.9288942,0.07097097,0.3714495,1,1,minor,random,coordinated,major,regular,small
