pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,saw,potential,True,['Ġsaw'],['Ġpotential'],1,1,1.7283288e-06,0.00016822461,0.99983,0.002387311,28,4,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,maximum,extreme,True,['Ġmaximum'],['Ġextreme'],1,1,7.4772584e-06,0.9993325,0.00065999606,0.008062967,4,6,Ġsubclass,Ġrandom,Ġcoordinated,Ġgroup,Ġclass,Ġsubset
1,hyper,Ġsubclass,1,hyper,Ġsubclass,everything,data,True,['Ġeverything'],['Ġdata'],1,1,1.1920082e-05,0.907163,0.09282503,0.44604027,0,2,Ġsubclass,Ġrandom,Ġclass,Ġarbitrary,Ġtype,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,coat,unclear,True,['Ġcoat'],['Ġunclear'],1,1,1.1167729e-06,1.685927e-05,0.9999821,0.00031537245,6,3,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,desk,attack,True,['Ġdesk'],['Ġattack'],1,1,4.7583686e-05,9.209808e-05,0.9998603,0.0021194362,1,15,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġtarget,ĠRandom
2,random,Ġrandom,2,random,Ġrandom,heart,verify,True,['Ġheart'],['Ġverify'],1,1,3.2000744e-06,0.008441417,0.9915554,0.07033682,10,4,Ġrandom,Ġsubclass,Ġarbitrary,Ġrandomly,ĠRandom,Ġcoordinated
2,random,Ġrandom,1,hyper,Ġsubclass,soap,object,False,['Ġsoap'],['Ġobject'],1,1,4.67618e-05,0.026404135,0.97354907,0.17676339,4,7,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,rubbish,creature,True,['Ġrubbish'],['Ġcreature'],1,1,4.2913607e-06,0.0005238341,0.99947184,0.006547258,3,3,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,well,place,True,['Ġwell'],['Ġplace'],1,1,1.2750477e-05,0.69844514,0.3015422,0.88338697,22,32,Ġsubclass,Ġrandom,Ġarbitrary,Ġtype,ĠRandom,Ġclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,lion,mammal,True,['Ġlion'],['Ġmammal'],1,1,3.9570758e-05,0.99028426,0.009676202,0.07927405,4,1,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,elephant,produce,True,['Ġelephant'],['Ġproduce'],1,1,2.4106657e-06,1.2693585e-05,0.999985,0.00027312586,2,8,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġrandomized,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,chisel,implement,True,"['Ġch', 'isel']",['Ġimplement'],2,1,1.9556212e-05,0.99474275,0.0052377176,0.047555912,4,4,Ġsubclass,Ġrandom,Ġclass,Ġcoordinated,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,library,construction,True,['Ġlibrary'],['Ġconstruction'],1,1,1.870896e-05,0.99250185,0.007479432,0.06389687,5,7,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
2,random,Ġrandom,2,random,Ġrandom,advance,crystal,True,['Ġadvance'],['Ġcrystal'],1,1,9.8275095e-06,0.0027567612,0.99723333,0.027589543,20,6,Ġrandom,Ġsubclass,Ġarbitrary,ĠRandom,Ġrandomized,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,cat,feature,True,['Ġcat'],['Ġfeature'],1,1,1.8859844e-06,0.00014763462,0.9998504,0.0021303517,10,8,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,burn,follower,True,['Ġburn'],['Ġfollower'],1,1,4.1377425e-06,0.042572584,0.9574233,0.25404516,20,2,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġarbitrary,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,mantle,furniture,True,['Ġmantle'],['Ġfurniture'],1,1,4.3067048e-05,0.99311924,0.0068377135,0.0596959,10,1,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
0,coord,Ġcoordinated,1,hyper,Ġsubclass,jack,flag,False,['Ġjack'],['Ġflag'],1,1,0.93281245,0.0020867998,0.065100774,0.36875528,14,12,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,Ġsynchronized,Ġcoordination
2,random,Ġrandom,2,random,Ġrandom,bear,force,True,['Ġbear'],['Ġforce'],1,1,2.8608556e-06,0.00036978998,0.99962735,0.0048061786,15,19,Ġrandom,Ġsubclass,Ġrandomly,Ġarbitrary,ĠRandom,Ġcoordinated
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crime,act,True,['Ġcrime'],['Ġact'],1,1,2.528538e-05,0.9909073,0.009067435,0.07496766,2,15,Ġsubclass,Ġrandom,Ġcoordinated,Ġgroup,Ġclass,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,carp,food,True,['Ġcarp'],['Ġfood'],1,1,3.3819655e-05,0.94149244,0.058473732,0.3219043,3,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġarbitrary
0,coord,Ġcoordinated,0,coord,Ġcoordinated,pigeon,hawk,True,['Ġpigeon'],['Ġhawk'],1,1,0.99999166,8.951308e-07,7.414716e-06,0.00015629266,1,6,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġcoordinating
1,hyper,Ġsubclass,1,hyper,Ġsubclass,apricot,food,True,"['Ġapr', 'ic', 'ot']",['Ġfood'],3,1,3.704531e-05,0.96465135,0.035311565,0.22096336,3,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,fridge,good,True,['Ġfridge'],['Ġgood'],1,1,7.009929e-05,0.98131555,0.01861437,0.13465491,1,27,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cold,disease,True,['Ġcold'],['Ġdisease'],1,1,2.72756e-05,0.99559104,0.004381647,0.04108739,16,1,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
2,random,Ġrandom,1,hyper,Ġsubclass,call,order,False,['Ġcall'],['Ġorder'],1,1,9.945105e-06,0.068404935,0.9315851,0.3601214,41,24,Ġrandom,Ġsubclass,Ġarbitrary,Ġrandomly,ĠRandom,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,squirrel,damaged,True,['Ġsquirrel'],['Ġdamaged'],1,1,1.8710942e-06,2.6071746e-05,0.999972,0.0004728445,2,4,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġrandomized,ĠRandom
2,random,Ġrandom,2,random,Ġrandom,object,communicate,True,['Ġobject'],['Ġcommunicate'],1,1,6.134653e-05,0.00040799263,0.9995307,0.006128995,7,7,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġarbitrary,ĠRandom
2,random,Ġrandom,2,random,Ġrandom,sheep,acrylic,True,['Ġsheep'],['Ġacrylic'],1,1,7.294895e-07,1.1229038e-05,0.9999881,0.00021670238,3,4,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,wrench,unknown,True,['Ġwrench'],['Ġunknown'],1,1,2.087386e-06,4.9865517e-05,0.999948,0.0008270291,7,8,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġcoordinated
1,hyper,Ġsubclass,1,hyper,Ġsubclass,reach,move,True,['Ġreach'],['Ġmove'],1,1,1.19212555e-05,0.99559444,0.004393604,0.040940348,13,21,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
2,random,Ġrandom,2,random,Ġrandom,television,probe,True,['Ġtelevision'],['Ġprobe'],1,1,3.9947437e-05,0.00012803909,0.99983203,0.0024816864,3,6,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,rifle,social,True,['Ġrifle'],['Ġsocial'],1,1,3.895181e-07,2.8852753e-06,0.9999968,6.6206354e-05,3,7,Ġrandom,Ġrandomly,Ġsubclass,ĠRandom,Ġarbitrary,Ġrandomized
2,random,Ġrandom,1,hyper,Ġsubclass,wasp,arthropod,False,"['Ġwas', 'p']","['Ġar', 'throp', 'od']",2,3,1.703262e-05,0.21743669,0.7825463,0.7557477,2,1,Ġrandom,Ġsubclass,Ġarbitrary,Ġcoordinated,Ġrandomly,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,rat,donkey,True,['Ġrat'],['Ġdonkey'],1,1,0.9999907,1.7348973e-06,7.5483285e-06,0.00017505273,11,2,Ġcoordinated,Ġrandom,Ġcoordinate,Ġcoordination,Ġsynchronized,Ġsubclass
2,random,Ġrandom,2,random,Ġrandom,ferry,secure,True,['Ġferry'],['Ġsecure'],1,1,4.364635e-06,3.6512207e-05,0.9999591,0.00067494024,5,11,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,nationality,people,True,['Ġnationality'],['Ġpeople'],1,1,1.52557495e-05,0.97777927,0.022205444,0.15391615,2,6,Ġsubclass,Ġrandom,Ġclass,Ġgroup,Ġcoordinated,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,poplar,elm,True,"['Ġpop', 'lar']","['Ġel', 'm']",2,2,0.9999876,6.7837727e-06,5.6423073e-06,0.00023273517,2,2,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination
1,hyper,Ġsubclass,1,hyper,Ġsubclass,donkey,creature,True,['Ġdonkey'],['Ġcreature'],1,1,3.6245878e-05,0.95137036,0.048593394,0.28097588,2,3,Ġsubclass,Ġrandom,Ġclass,Ġcoordinated,Ġtype,Ġsort
2,random,Ġrandom,2,random,Ġrandom,guitar,bird,True,['Ġguitar'],['Ġbird'],1,1,1.8796492e-05,0.00010181814,0.99987936,0.001819323,1,6,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,whale,accuse,True,['Ġwhale'],['Ġaccuse'],1,1,7.666933e-06,2.6573254e-05,0.9999658,0.00058354635,3,2,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,replicate,make,True,['Ġreplicate'],['Ġmake'],1,1,4.960347e-05,0.8846976,0.115252756,0.5163315,3,51,Ġsubclass,Ġrandom,Ġcoordinated,Ġarbitrary,Ġclass,Ġtype
2,random,Ġrandom,2,random,Ġrandom,husband,food,True,['Ġhusband'],['Ġfood'],1,1,1.6535012e-06,5.1918596e-05,0.99994636,0.000848039,2,3,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,scooter,bus,True,"['Ġsc', 'ooter']",['Ġbus'],2,1,0.9999876,3.4369539e-06,8.961219e-06,0.00023052888,5,7,Ġcoordinated,Ġrandom,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġsubclass
2,random,Ġrandom,2,random,Ġrandom,washer,select,True,"['Ġwas', 'her']",['Ġselect'],2,1,1.6470825e-05,0.00052804576,0.9994555,0.006795894,3,3,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġarbitrary,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,pig,goat,True,['Ġpig'],['Ġgoat'],1,1,0.99999154,5.936826e-06,2.4657293e-06,0.00016113461,9,4,Ġcoordinated,Ġsubclass,Ġcoordinate,Ġcoordination,Ġsynchronized,Ġrandom
2,random,Ġrandom,2,random,Ġrandom,cypress,tunnel,True,"['Ġcy', 'press']",['Ġtunnel'],2,1,5.4655735e-05,0.000531097,0.9994142,0.0073963394,2,4,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,axe,scalpel,True,['Ġaxe'],"['Ġscal', 'pel']",1,2,0.99999714,1.8678572e-06,9.351465e-07,5.831666e-05,3,1,Ġcoordinated,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġsubclass,Ġcoordinating
2,random,Ġrandom,2,random,Ġrandom,fighter,review,True,['Ġfighter'],['Ġreview'],1,1,1.7373272e-06,3.740723e-05,0.9999608,0.0006398613,3,15,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,herring,implement,True,"['Ġher', 'ring']",['Ġimplement'],2,1,4.822529e-05,3.2031636e-05,0.99991965,0.0012855201,2,4,Ġrandom,Ġcoordinated,Ġsubclass,Ġrandomly,Ġrandomized,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,revolver,object,True,['Ġrevolver'],['Ġobject'],1,1,1.966754e-05,0.98724097,0.012739432,0.09878616,2,7,Ġsubclass,Ġrandom,Ġclass,Ġcoordinated,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,noise,cry,True,['Ġnoise'],['Ġcry'],1,1,7.808458e-05,0.9497571,0.050164774,0.28826877,7,12,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,ĠRandom,Ġtype
0,coord,Ġcoordinated,0,coord,Ġcoordinated,phone,washer,True,['Ġphone'],"['Ġwas', 'her']",1,2,0.9999486,3.4483255e-05,1.6969572e-05,0.00085437705,4,3,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordinate,Ġsynchronized,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cathedral,pub,True,['Ġcathedral'],['Ġpub'],1,1,0.9999883,5.617442e-06,6.0889706e-06,0.00022032535,3,1,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordinate,Ġcoordination
1,hyper,Ġsubclass,1,hyper,Ġsubclass,education,knowledge,True,['Ġeducation'],['Ġknowledge'],1,1,9.406642e-06,0.99435234,0.0056382883,0.050402854,6,1,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
0,coord,Ġcoordinated,0,coord,Ġcoordinated,vest,pant,True,['Ġvest'],['Ġpant'],1,1,0.99790263,6.6955574e-05,0.0020304443,0.022111394,7,5,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,Ġcoordination,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,freezer,stereo,True,['Ġfreezer'],['Ġstereo'],1,1,0.9998965,1.095645e-06,0.000102349404,0.0015274412,1,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġcoordinating
2,random,Ġrandom,2,random,Ġrandom,shirt,spiritual,True,['Ġshirt'],['Ġspiritual'],1,1,1.4461048e-06,3.0834678e-06,0.99999547,9.1037975e-05,2,5,Ġrandom,Ġrandomly,Ġsubclass,Ġcoordinated,Ġarbitrary,ĠRandom
2,random,Ġrandom,2,random,Ġrandom,screwdriver,go,True,"['Ġscrew', 'driver']",['Ġgo'],2,1,8.9070345e-06,8.9669564e-05,0.9999014,0.001497176,2,35,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġarbitrary,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cat,donkey,True,['Ġcat'],['Ġdonkey'],1,1,0.9999908,5.318787e-07,8.677433e-06,0.00017023318,10,2,Ġcoordinated,Ġrandom,Ġcoordinate,Ġcoordination,Ġsynchronized,Ġcoordinating
2,random,Ġrandom,2,random,Ġrandom,iron,sound,True,['Ġiron'],['Ġsound'],1,1,6.7018527e-06,0.0008671254,0.99912626,0.010195122,6,24,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġarbitrary,ĠRandom
2,random,Ġrandom,2,random,Ġrandom,deduce,vehicle,True,"['Ġded', 'uce']",['Ġvehicle'],2,1,3.5230323e-06,0.0024994256,0.997497,0.02527575,2,4,Ġrandom,Ġsubclass,Ġrandomly,Ġarbitrary,ĠRandom,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,rake,utensil,True,['Ġrake'],"['Ġut', 'ens', 'il']",1,3,5.576049e-05,0.99333704,0.006607163,0.05821581,9,1,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dress,fleece,True,['Ġdress'],"['Ġflee', 'ce']",1,2,0.9999757,9.654723e-07,2.3344988e-05,0.0004135747,21,6,Ġcoordinated,Ġrandom,Ġcoordinate,Ġcoordinating,Ġsynchronized,Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cow,horse,True,['Ġcow'],['Ġhorse'],1,1,0.999977,1.7218019e-05,5.8974756e-06,0.00040829962,4,6,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordinate,Ġcoordination,Ġsynchronized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,sieve,wrench,True,"['Ġs', 'ieve']",['Ġwrench'],2,1,0.99999475,2.6429595e-06,2.6215043e-06,0.000105145475,5,7,Ġcoordinated,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġsubclass,Ġrandom
2,random,Ġrandom,2,random,Ġrandom,cello,increase,True,"['Ġcell', 'o']",['Ġincrease'],2,1,2.9170708e-06,6.136343e-05,0.99993575,0.0010049451,1,7,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,fall,event,True,['Ġfall'],['Ġevent'],1,1,9.766114e-06,0.98470914,0.0152811445,0.11423051,44,4,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġcoordinated,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,matter,teacher,True,['Ġmatter'],['Ġteacher'],1,1,3.5516948e-06,0.04821864,0.9517778,0.2788503,7,2,Ġrandom,Ġsubclass,Ġarbitrary,ĠRandom,Ġrandomly,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,hornet,count,True,"['Ġhorn', 'et']",['Ġcount'],2,1,1.8185403e-06,1.8682598e-05,0.9999795,0.00035772333,1,12,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,lobster,join,True,['Ġlobster'],['Ġjoin'],1,1,1.3977398e-05,0.00031867524,0.9996674,0.0044069425,2,7,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,corkscrew,scissors,True,"['Ġcor', 'ks', 'crew']",['Ġscissors'],3,1,0.9999918,2.8720533e-06,5.3334898e-06,0.00015807782,2,4,Ġcoordinated,Ġrandom,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġsubclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,lion,beast,True,['Ġlion'],['Ġbeast'],1,1,0.000103922524,0.98516756,0.014728494,0.11224082,4,2,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
0,coord,Ġcoordinated,0,coord,Ġcoordinated,bookcase,stool,True,"['Ġbook', 'case']",['Ġstool'],2,1,0.99289215,4.2566324e-05,0.007065257,0.061317474,1,8,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,Ġsynchronized,Ġcoordination
2,random,Ġrandom,2,random,Ġrandom,whale,graphic,True,['Ġwhale'],['Ġgraphic'],1,1,5.75766e-06,7.711257e-05,0.99991715,0.0012733053,3,6,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġarbitrary
0,coord,Ġcoordinated,0,coord,Ġcoordinated,television,refrigerator,True,['Ġtelevision'],['Ġrefrigerator'],1,1,0.99999225,3.3986096e-06,4.2498264e-06,0.00014858272,3,1,Ġcoordinated,Ġcoordinate,Ġsynchronized,Ġcoordinating,Ġcoordination,Ġrandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,saw,drill,True,['Ġsaw'],['Ġdrill'],1,1,0.99992144,4.3528962e-05,3.506511e-05,0.0012629149,28,9,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate
2,random,Ġrandom,2,random,Ġrandom,pistol,film,True,['Ġpistol'],['Ġfilm'],1,1,7.6198035e-06,9.0111724e-05,0.99990225,0.001481484,1,7,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,boy,willing,True,['Ġboy'],['Ġwilling'],1,1,3.4139528e-06,0.0024139953,0.99758255,0.024533479,4,6,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,linguistic,build,True,['Ġlinguistic'],['Ġbuild'],1,1,3.9830493e-07,0.00023824479,0.9997614,0.0032201614,2,12,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,saxophone,spectroscopy,True,"['Ġsax', 'ophone']","['Ġspect', 'rosc', 'opy']",2,3,3.8406292e-06,5.2472726e-05,0.99994373,0.0008963283,1,1,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġarbitrary,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,ambulance,adjust,True,['Ġambulance'],['Ġadjust'],1,1,1.6203014e-05,0.00021046885,0.9997733,0.0031555211,1,5,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġarbitrary,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,banana,food,True,['Ġbanana'],['Ġfood'],1,1,3.1780542e-05,0.98728484,0.01268336,0.09861866,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
0,coord,Ġcoordinated,0,coord,Ġcoordinated,pheasant,falcon,True,"['Ġp', 'he', 'asant']","['Ġfal', 'con']",3,2,0.99998486,1.7928627e-06,1.3313409e-05,0.00027161423,2,2,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġsubclass
0,coord,Ġcoordinated,0,coord,Ġcoordinated,radish,turnip,True,"['Ġrad', 'ish']","['Ġturn', 'ip']",2,2,0.99999094,5.2753007e-06,3.8337294e-06,0.00017453845,5,2,Ġcoordinated,Ġsubclass,Ġcoordinate,Ġrandom,Ġsynchronized,Ġcoordination
2,random,Ġrandom,2,random,Ġrandom,scooter,drinking,True,"['Ġsc', 'ooter']",['Ġdrinking'],2,1,2.4236599e-05,2.2916438e-05,0.9999529,0.00079292693,5,7,Ġrandom,Ġcoordinated,Ġsubclass,Ġrandomly,Ġrandomized,random
1,hyper,Ġsubclass,1,hyper,Ġsubclass,organise,assemble,True,['Ġorganise'],['Ġassemble'],1,1,9.418425e-05,0.99879944,0.0011064039,0.013855414,6,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
2,random,Ġrandom,2,random,Ġrandom,music,hungry,True,['Ġmusic'],['Ġhungry'],1,1,1.03477305e-05,5.33192e-05,0.99993634,0.0010200628,5,2,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,horse,artifact,True,['Ġhorse'],['Ġartifact'],1,1,1.5468422e-05,0.00016766677,0.99981683,0.0026143133,6,1,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġrandomized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,bomb,pistol,True,['Ġbomb'],['Ġpistol'],1,1,0.9999944,2.2297052e-06,3.3323954e-06,0.00011049223,5,1,Ġcoordinated,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġrandom,Ġsubclass
2,random,Ġrandom,2,random,Ġrandom,scarf,founder,True,['Ġscarf'],['Ġfounder'],1,1,7.522505e-07,8.513753e-06,0.9999908,0.00017210376,5,7,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,Ġcoordinated
1,hyper,Ġsubclass,1,hyper,Ġsubclass,phone,commodity,True,['Ġphone'],['Ġcommodity'],1,1,1.44700825e-05,0.9809637,0.019021828,0.1361657,4,1,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġcoordinated,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,fork,such,True,['Ġfork'],['Ġsuch'],1,1,3.132185e-05,0.0008788632,0.99908984,0.010703426,9,2,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġarbitrary
0,coord,Ġcoordinated,0,coord,Ġcoordinated,lion,bull,True,['Ġlion'],['Ġbull'],1,1,0.9999782,1.8942916e-05,2.8612592e-06,0.00038133844,4,15,Ġcoordinated,Ġsubclass,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġrandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,horse,donkey,True,['Ġhorse'],['Ġdonkey'],1,1,0.9999932,4.455632e-06,2.4201554e-06,0.00013432953,6,2,Ġcoordinated,Ġsubclass,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġrandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,sparrow,dove,True,"['Ġsp', 'arrow']",['Ġdove'],2,1,0.9999976,1.478735e-06,1.011733e-06,5.239899e-05,2,8,Ġcoordinated,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġsubclass,Ġrandom
2,random,Ġrandom,2,random,Ġrandom,piano,European,True,['Ġpiano'],['ĠEuropean'],1,1,1.0455814e-06,7.01058e-06,0.9999919,0.000152503,4,2,Ġrandom,Ġrandomly,ĠRandom,Ġsubclass,Ġarbitrary,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,peach,premier,True,['Ġpeach'],['Ġpremier'],1,1,1.1783459e-06,1.718421e-05,0.99998164,0.0003216936,5,6,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,trade,sell,True,['Ġtrade'],['Ġsell'],1,1,3.1396215e-05,0.9991924,0.00077624357,0.009653813,12,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
2,random,Ġrandom,2,random,Ġrandom,lunch,integrity,True,['Ġlunch'],['Ġintegrity'],1,1,5.4553914e-07,0.00010302334,0.9998964,0.0015252271,3,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,sparrow,hawk,True,"['Ġsp', 'arrow']",['Ġhawk'],2,1,0.99999607,2.5761237e-06,1.3172041e-06,7.9149075e-05,2,6,Ġcoordinated,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġsubclass,Ġrandom
