pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
2,PART_OF,2,PART_OF,wing,animal,True,['wing'],['animal'],1,1,0.00023980103,0.0011077331,0.9980373,0.00046216112,0.00015294344,0.02364742,12,2
2,PART_OF,2,PART_OF,wing,airplane,True,['wing'],['airplane'],1,1,0.00025232867,0.00028222086,0.998953,0.00033963248,0.00017274487,0.013926118,12,1
2,PART_OF,2,PART_OF,wing,angel,True,['wing'],['angel'],1,1,0.0002723707,0.000272531,0.9985008,0.00073630444,0.00021790134,0.018927302,12,4
2,PART_OF,2,PART_OF,wing,insect,True,['wing'],['insect'],1,1,0.00022091396,0.0003957909,0.9989484,0.00027970868,0.00015513813,0.013937556,12,2
2,PART_OF,3,RANDOM,wing,club,False,['wing'],['club'],1,1,0.00029333422,0.0022828646,0.99698263,0.00027636628,0.0001648613,0.033159573,12,11
3,RANDOM,3,RANDOM,wing,fragile,True,['wing'],['fragile'],1,1,4.204908e-05,5.941577e-05,8.750652e-05,0.99977344,3.7563255e-05,0.003503949,12,3
3,RANDOM,3,RANDOM,wing,part,True,['wing'],['part'],1,1,4.1047006e-05,0.00023848152,0.00014396981,0.9994997,7.6883625e-05,0.0070777303,12,18
3,RANDOM,3,RANDOM,wing,pole,True,['wing'],['pole'],1,1,4.23914e-05,5.1072915e-05,0.00010929304,0.9997619,3.5452762e-05,0.0036499563,12,13
3,RANDOM,3,RANDOM,wing,pure,True,['wing'],['pure'],1,1,4.4588123e-05,6.0459795e-05,9.1251095e-05,0.9997726,3.1053434e-05,0.0035092214,12,7
3,RANDOM,3,RANDOM,wing,save,True,['wing'],['save'],1,1,4.3611788e-05,6.0696457e-05,9.4196526e-05,0.9997712,3.0236586e-05,0.0035255959,12,12
0,ANT,0,ANT,talk,write,True,['talk'],['write'],1,1,0.99931,0.00012637739,0.00015833507,0.000260864,0.00014435971,0.00957771,11,10
0,ANT,0,ANT,talk,silent,True,['talk'],['silent'],1,1,0.999358,0.00016146417,0.00013499356,0.0002113114,0.00013425136,0.0090017235,11,6
3,RANDOM,3,RANDOM,talk,buy,True,['talk'],['buy'],1,1,4.5496126e-05,5.368735e-05,8.4940744e-05,0.9997763,3.954427e-05,0.003467444,11,6
3,RANDOM,3,RANDOM,talk,clock,True,['talk'],['clock'],1,1,0.001792298,4.525215e-05,0.00037746338,0.9975694,0.00021565052,0.027427178,11,2
3,RANDOM,3,RANDOM,talk,disgust,True,['talk'],['disgust'],1,1,4.7264635e-05,5.247238e-05,8.779915e-05,0.9997626,4.976938e-05,0.003662042,11,3
3,RANDOM,3,RANDOM,talk,moon,True,['talk'],['moon'],1,1,4.761402e-05,5.1655363e-05,8.3693936e-05,0.99977666,4.040865e-05,0.0034647947,11,9
3,RANDOM,3,RANDOM,talk,new,True,['talk'],['new'],1,1,4.1665804e-05,5.7037694e-05,8.903942e-05,0.99977297,3.9364022e-05,0.0035120943,11,12
3,RANDOM,3,RANDOM,talk,prosecution,True,['talk'],['prosecution'],1,1,5.0725346e-05,4.8378e-05,8.6212436e-05,0.99976057,5.4146905e-05,0.003694023,11,3
3,RANDOM,3,RANDOM,talk,original,True,['talk'],['original'],1,1,4.1494328e-05,5.722428e-05,8.828558e-05,0.99976593,4.705476e-05,0.0036134557,11,6
3,RANDOM,3,RANDOM,talk,mind,True,['talk'],['mind'],1,1,0.00011128694,7.6017786e-05,0.00044083438,0.99922085,0.0001510444,0.010456752,11,13
4,SYN,1,HYPER,help,serve,False,['help'],['serve'],1,1,0.0005077044,0.005047113,0.00042127582,0.0002940006,0.99372995,0.06125757,12,16
4,SYN,1,HYPER,help,support,False,['help'],['support'],1,1,0.00032929145,0.0017296984,0.00043868544,0.00015031111,0.997352,0.030297229,12,22
3,RANDOM,3,RANDOM,help,climb,True,['help'],['climb'],1,1,8.139637e-05,0.000102796075,0.00012495085,0.99956876,0.00012209805,0.006296982,12,9
3,RANDOM,3,RANDOM,help,device,True,['help'],['device'],1,1,3.668398e-05,0.00010824118,9.10886e-05,0.999706,5.806195e-05,0.004430411,12,5
3,RANDOM,3,RANDOM,help,land,True,['help'],['land'],1,1,4.5128298e-05,6.007482e-05,7.643388e-05,0.9997811,3.7313082e-05,0.0034038278,12,18
3,RANDOM,3,RANDOM,help,lobby,True,['help'],['lobby'],1,1,5.246564e-05,5.2317144e-05,6.9592366e-05,0.9997867,3.8991308e-05,0.003330151,12,4
3,RANDOM,3,RANDOM,help,perfect,True,['help'],['perfect'],1,1,4.866755e-05,5.6619472e-05,7.036133e-05,0.9997845,3.9819683e-05,0.0033595117,12,5
3,RANDOM,3,RANDOM,help,reduce,True,['help'],['reduce'],1,1,0.4032617,0.00042171153,0.001282511,0.58191144,0.0131226275,1.0819947,12,20
3,RANDOM,3,RANDOM,help,young,True,['help'],['young'],1,1,4.8372654e-05,5.9316557e-05,7.1502494e-05,0.9997845,3.640376e-05,0.0033588172,12,14
0,ANT,0,ANT,damage,protect,True,['damage'],['protect'],1,1,0.9990767,0.0001311708,0.00015620043,0.00031909317,0.00031678937,0.012386333,7,2
4,SYN,4,SYN,damage,hurt,True,['damage'],['hurt'],1,1,0.010484883,0.06004331,0.0009276586,0.00063470873,0.9279095,0.42883995,7,14
3,RANDOM,3,RANDOM,damage,direction,True,['damage'],['direction'],1,1,4.7514044e-05,6.55575e-05,6.9255264e-05,0.99978036,3.7361126e-05,0.0034167115,7,9
3,RANDOM,3,RANDOM,damage,filthy,True,['damage'],['filthy'],1,1,9.803193e-05,5.593815e-05,6.909403e-05,0.99965453,0.0001223595,0.005139047,7,3
3,RANDOM,3,RANDOM,damage,lazy,True,['damage'],['lazy'],1,1,4.8465696e-05,6.137656e-05,7.65775e-05,0.9997787,3.492255e-05,0.003436739,7,2
3,RANDOM,3,RANDOM,damage,police,True,['damage'],['police'],1,1,4.8871345e-05,6.3813364e-05,6.572126e-05,0.99977857,4.2979187e-05,0.003445035,7,2
3,RANDOM,3,RANDOM,damage,relax,True,['damage'],['relax'],1,1,5.056627e-05,6.608079e-05,7.311457e-05,0.9997706,3.9630726e-05,0.0035542338,7,8
3,RANDOM,3,RANDOM,damage,same,True,['damage'],['same'],1,1,6.021601e-05,6.1684805e-05,6.458442e-05,0.9997396,7.3891846e-05,0.003995514,7,6
3,RANDOM,3,RANDOM,damage,trip,True,['damage'],['trip'],1,1,7.043802e-05,6.841654e-05,7.351799e-05,0.9997199,6.767837e-05,0.004268991,7,12
3,RANDOM,3,RANDOM,damage,victory,True,['damage'],['victory'],1,1,0.00014738781,4.9739614e-05,7.8038036e-05,0.9996488,7.604302e-05,0.005198926,7,1
4,SYN,4,SYN,cold,freeze,True,['cold'],['freeze'],1,1,0.013803974,0.000990559,0.0008947227,0.0003328484,0.98397785,0.13101125,16,14
3,RANDOM,0,ANT,cold,friendly,False,['cold'],['friendly'],1,1,0.00039549114,4.0495084e-05,0.00013562635,0.9993425,8.591142e-05,0.008912742,16,5
0,ANT,0,ANT,cold,heat,True,['cold'],['heat'],1,1,0.99931276,0.00024270437,0.00011939693,0.00016251227,0.0001627196,0.00955525,16,11
0,ANT,0,ANT,cold,hot,True,['cold'],['hot'],1,1,0.999258,0.00025687294,0.00013650773,0.00019722649,0.00015140639,0.010235005,16,21
0,ANT,0,ANT,cold,warm,True,['cold'],['warm'],1,1,0.9992393,0.00026565412,0.0001365298,0.00020142978,0.00015714378,0.010464147,16,13
3,RANDOM,1,HYPER,cold,disease,False,['cold'],['disease'],1,1,0.012856976,0.13354263,0.14407225,0.70536476,0.0041634105,1.2594686,16,1
0,ANT,1,HYPER,cold,sickness,False,['cold'],['sickness'],1,1,0.9966574,0.0002049258,0.00033851765,0.0003149971,0.0024842487,0.0363881,16,3
4,SYN,4,SYN,cold,chill,True,['cold'],['chill'],1,1,0.0010004116,0.000762686,0.0002965627,0.00018367835,0.99775666,0.026856042,16,7
1,HYPER,4,SYN,cold,cool,False,['cold'],['cool'],1,1,0.00083890976,0.9615847,0.00065284624,0.00028844937,0.03663521,0.2479889,16,11
3,RANDOM,3,RANDOM,cold,bad,True,['cold'],['bad'],1,1,0.00026333128,0.0001282382,0.00020684687,0.999127,0.00027462302,0.011828662,16,17
3,RANDOM,1,HYPER,suffer,emotion,False,['suffer'],['emotion'],1,1,0.0013064733,0.23202296,0.0033825962,0.76270777,0.00058018626,0.83360714,11,1
1,HYPER,1,HYPER,suffer,experience,True,['suffer'],['experience'],1,1,0.0012552273,0.9451985,0.0018539146,0.016630178,0.035062294,0.37355143,11,8
3,RANDOM,1,HYPER,suffer,feel,False,['suffer'],['feel'],1,1,0.0007754694,0.022584327,0.001194508,0.9743533,0.0010923927,0.19038278,11,17
1,HYPER,1,HYPER,suffer,pain,True,['suffer'],['pain'],1,1,0.0054305214,0.71264917,0.0020582285,0.051565528,0.22829661,1.1146021,11,7
3,RANDOM,3,RANDOM,suffer,atom,True,['suffer'],['atom'],1,1,4.6152985e-05,5.8717724e-05,7.7151715e-05,0.99977905,3.902799e-05,0.0034345973,11,2
3,RANDOM,3,RANDOM,suffer,sofa,True,['suffer'],['sofa'],1,1,4.5987454e-05,6.372122e-05,8.018978e-05,0.9997775,3.2669504e-05,0.003449796,11,1
3,RANDOM,3,RANDOM,suffer,challenge,True,['suffer'],['challenge'],1,1,4.3588367e-05,5.9285205e-05,8.628019e-05,0.9997718,3.9085662e-05,0.0035302788,11,9
3,RANDOM,3,RANDOM,suffer,gent,True,['suffer'],"['gen', '##t']",1,2,5.529133e-05,4.7051017e-05,0.00010012558,0.99975795,3.9514704e-05,0.003715673,11,3
0,ANT,3,RANDOM,suffer,lose,False,['suffer'],['lose'],1,1,0.8889514,0.053285554,0.0019213475,0.00795642,0.04788526,0.65913385,11,11
3,RANDOM,3,RANDOM,suffer,pick,True,['suffer'],['pick'],1,1,4.9664173e-05,5.6889774e-05,7.7760735e-05,0.9997788,3.690566e-05,0.0034363242,11,21
2,PART_OF,2,PART_OF,galaxy,universe,True,['galaxy'],['universe'],1,1,0.0003835501,0.0008681635,0.9973731,0.00047043356,0.00090467813,0.031313,3,3
3,RANDOM,3,RANDOM,galaxy,eyeglass,True,['galaxy'],"['eye', '##glass']",1,2,4.6906025e-05,5.2146916e-05,0.0001084822,0.99975485,3.7688544e-05,0.0037528004,3,1
3,RANDOM,3,RANDOM,galaxy,landscape,True,['galaxy'],['landscape'],1,1,4.902324e-05,4.801571e-05,0.00010964512,0.9997557,3.766342e-05,0.0037389875,3,6
3,RANDOM,3,RANDOM,galaxy,learn,True,['galaxy'],['learn'],1,1,3.994945e-05,6.282432e-05,8.446352e-05,0.99977463,3.813581e-05,0.0034884168,3,6
3,RANDOM,3,RANDOM,galaxy,male,True,['galaxy'],['male'],1,1,4.7368132e-05,5.639753e-05,9.287365e-05,0.9997737,2.9666993e-05,0.0034931437,3,6
3,RANDOM,3,RANDOM,galaxy,mobile,True,['galaxy'],['mobile'],1,1,4.694481e-05,5.756128e-05,9.671164e-05,0.9997688,3.0054649e-05,0.0035606457,3,8
3,RANDOM,3,RANDOM,galaxy,nail,True,['galaxy'],['nail'],1,1,4.4170793e-05,6.278534e-05,9.31435e-05,0.99977106,2.886304e-05,0.0035281628,3,10
3,RANDOM,3,RANDOM,galaxy,part,True,['galaxy'],['part'],1,1,4.312504e-05,5.825988e-05,8.909975e-05,0.9997789,3.0633884e-05,0.003421925,3,18
3,RANDOM,3,RANDOM,galaxy,rise,True,['galaxy'],['rise'],1,1,4.054311e-05,6.3849475e-05,9.796758e-05,0.99976844,2.9229968e-05,0.003560244,3,27
3,RANDOM,3,RANDOM,galaxy,stupid,True,['galaxy'],['stupid'],1,1,5.019051e-05,5.6278124e-05,8.015664e-05,0.9997781,3.5223056e-05,0.0034430744,3,4
0,ANT,0,ANT,group,individual,True,['group'],['individual'],1,1,0.99914265,0.00031132918,0.00019448437,0.0001718656,0.00017960226,0.01164477,5,6
0,ANT,0,ANT,group,separate,True,['group'],['separate'],1,1,0.9991922,0.00024988508,0.0001152949,0.00016783693,0.00027476985,0.0110186245,5,19
1,HYPER,4,SYN,group,collection,False,['group'],['collection'],1,1,0.0006160115,0.9199253,0.018673878,0.01305302,0.047731873,0.51577574,5,4
4,SYN,4,SYN,group,set,True,['group'],['set'],1,1,0.007496083,0.011105224,0.003197057,0.0926885,0.8855132,0.6249113,5,45
3,RANDOM,3,RANDOM,group,comfort,True,['group'],['comfort'],1,1,4.0600276e-05,6.0817885e-05,8.9105655e-05,0.99977463,3.4813904e-05,0.0034834887,5,9
3,RANDOM,3,RANDOM,group,filthy,True,['group'],['filthy'],1,1,4.9670423e-05,5.7250345e-05,8.602248e-05,0.99977595,3.113446e-05,0.0034679936,5,3
3,RANDOM,3,RANDOM,group,foot,True,['group'],['foot'],1,1,4.156812e-05,6.762832e-05,8.9182766e-05,0.9997718,2.9755542e-05,0.0035180124,5,14
3,RANDOM,3,RANDOM,group,mammal,True,['group'],['mammal'],1,1,4.3123837e-05,0.00023448562,0.00036530397,0.9992944,6.262853e-05,0.00951608,5,1
3,RANDOM,3,RANDOM,group,rough,True,['group'],['rough'],1,1,4.2909876e-05,6.750897e-05,8.4873776e-05,0.9997744,3.0242596e-05,0.0034850207,5,18
3,RANDOM,3,RANDOM,group,simple,True,['group'],['simple'],1,1,4.408739e-05,6.6978355e-05,8.203809e-05,0.9997751,3.17761e-05,0.00347936,5,9
3,RANDOM,2,PART_OF,window,bus,False,['window'],['bus'],1,1,0.00016974565,0.00020872362,0.005699563,0.99380434,0.00011764847,0.05761409,8,7
2,PART_OF,2,PART_OF,window,house,True,['window'],['house'],1,1,0.00029266137,0.000468308,0.99865365,0.0004030331,0.00018234392,0.0173659,8,14
3,RANDOM,3,RANDOM,window,apple,True,['window'],['apple'],1,1,4.2681997e-05,6.5951885e-05,9.822502e-05,0.9997634,2.9727582e-05,0.0036315487,8,2
3,RANDOM,3,RANDOM,window,box,True,['window'],['box'],1,1,0.00011297609,0.00041171524,0.0039786766,0.99538136,0.000115324285,0.045992002,8,13
3,RANDOM,3,RANDOM,window,close,True,['window'],['close'],1,1,4.5789497e-05,6.354436e-05,0.00016596,0.99968266,4.202337e-05,0.004698605,8,37
3,RANDOM,3,RANDOM,window,cold,True,['window'],['cold'],1,1,4.7125828e-05,6.1002684e-05,9.671501e-05,0.9997588,3.6376794e-05,0.003705611,8,16
3,RANDOM,3,RANDOM,window,criminal,True,['window'],['criminal'],1,1,4.6725687e-05,6.5251865e-05,0.00010119107,0.9997594,2.7365855e-05,0.0036840008,8,4
3,RANDOM,3,RANDOM,window,individual,True,['window'],['individual'],1,1,4.3902066e-05,6.526701e-05,0.00010224011,0.99976176,2.6763008e-05,0.0036482878,8,6
3,RANDOM,3,RANDOM,window,rare,True,['window'],['rare'],1,1,4.6635585e-05,6.923625e-05,0.000101191756,0.9997557,2.7319471e-05,0.0037373563,8,6
3,RANDOM,3,RANDOM,window,shout,True,['window'],['shout'],1,1,4.880035e-05,6.306556e-05,9.635241e-05,0.999762,2.9851972e-05,0.0036564157,8,5
3,RANDOM,0,ANT,strange,standard,False,['strange'],['standard'],1,1,0.000582222,6.205039e-05,0.00014887133,0.9989146,0.000292214,0.014012411,3,11
3,RANDOM,0,ANT,strange,friend,False,['strange'],['friend'],1,1,6.1828934e-05,4.7811063e-05,9.122e-05,0.99972934,6.985547e-05,0.004129657,3,5
4,SYN,4,SYN,strange,unknown,True,['strange'],['unknown'],1,1,0.08609221,0.0038351375,0.0030755026,0.004191766,0.90280545,0.5273227,3,8
4,SYN,4,SYN,strange,weird,True,['strange'],['weird'],1,1,0.0010524333,0.0017173843,0.0003571107,0.0001688427,0.9967043,0.037138097,3,3
3,RANDOM,3,RANDOM,strange,excitement,True,['strange'],['excitement'],1,1,5.149664e-05,4.6420428e-05,9.1349255e-05,0.99977106,3.9703566e-05,0.003538277,3,4
3,RANDOM,3,RANDOM,strange,recess,True,['strange'],['recess'],1,1,6.8508685e-05,5.7298494e-05,8.095778e-05,0.999703,9.019779e-05,0.004495815,3,8
3,RANDOM,3,RANDOM,strange,park,True,['strange'],['park'],1,1,6.778346e-05,5.5533423e-05,8.0067104e-05,0.99971515,8.139765e-05,0.0043299044,3,8
3,RANDOM,3,RANDOM,strange,lobby,True,['strange'],['lobby'],1,1,5.1373972e-05,5.3093394e-05,7.561437e-05,0.9997608,5.9062942e-05,0.0036958635,3,4
3,RANDOM,3,RANDOM,strange,lower,True,['strange'],['lower'],1,1,4.690825e-05,5.230953e-05,7.581485e-05,0.99977654,4.8430848e-05,0.0034727366,3,16
3,RANDOM,3,RANDOM,strange,mark,True,['strange'],['mark'],1,1,4.3679906e-05,5.2603275e-05,7.825616e-05,0.9997764,4.9080347e-05,0.0034729342,3,30
4,SYN,4,SYN,good,well,True,['good'],['well'],1,1,0.0023197033,0.007068539,0.0018592401,0.0017906083,0.98696196,0.122693904,27,22
1,HYPER,1,HYPER,good,quality,True,['good'],['quality'],1,1,0.0002904746,0.96172446,0.0009566046,0.0007737871,0.036254693,0.24865817,27,7
3,RANDOM,3,RANDOM,good,bread,True,['good'],['bread'],1,1,4.7002704e-05,5.270337e-05,8.4210114e-05,0.999772,4.405464e-05,0.0035309633,27,3
3,RANDOM,3,RANDOM,good,clear,True,['good'],['clear'],1,1,5.739334e-05,5.384432e-05,9.600802e-05,0.999729,6.372007e-05,0.004132516,27,45
3,RANDOM,3,RANDOM,good,descend,True,['good'],['descend'],1,1,4.9680966e-05,5.2765514e-05,8.489653e-05,0.9997745,3.819743e-05,0.0034940823,27,4
3,RANDOM,3,RANDOM,good,grass,True,['good'],['grass'],1,1,5.4300846e-05,5.054734e-05,8.457695e-05,0.9997633,4.7371435e-05,0.0036571787,27,11
3,RANDOM,3,RANDOM,good,log,True,['good'],['log'],1,1,5.1175433e-05,5.285443e-05,9.42704e-05,0.99976164,4.0061404e-05,0.0036700945,27,7
3,RANDOM,3,RANDOM,good,new,True,['good'],['new'],1,1,4.3303357e-05,6.840967e-05,0.000113586386,0.9997148,5.991139e-05,0.0043143695,27,12
0,ANT,3,RANDOM,good,ordinary,False,['good'],['ordinary'],1,1,0.9991893,0.000111773115,0.00014420676,0.00021292,0.00034177856,0.011008817,27,7
3,RANDOM,3,RANDOM,good,up,True,['good'],['up'],1,1,4.800432e-05,5.48848e-05,8.59973e-05,0.9997731,3.8003454e-05,0.00351227,27,14
0,ANT,0,ANT,practice,theory,True,['practice'],['theory'],1,1,0.99882084,0.00010537623,0.00022701196,0.00042587807,0.0004207828,0.015327892,10,3
4,SYN,4,SYN,practice,exercise,True,['practice'],['exercise'],1,1,0.0006884879,0.019811682,0.0017190175,0.0002601216,0.97752064,0.17026573,10,10
3,RANDOM,4,SYN,practice,train,False,['practice'],['train'],1,1,5.155528e-05,5.214096e-05,8.580087e-05,0.99974173,6.8766625e-05,0.003958656,10,17
4,SYN,4,SYN,practice,trial,True,['practice'],['trial'],1,1,0.0043272115,0.000933402,0.0019009665,0.005535873,0.98730254,0.120260656,10,6
3,RANDOM,3,RANDOM,practice,body,True,['practice'],['body'],1,1,3.9029575e-05,6.1024442e-05,8.6527005e-05,0.9997739,3.9480117e-05,0.0034973375,10,12
3,RANDOM,3,RANDOM,practice,criminal,True,['practice'],['criminal'],1,1,4.7172653e-05,5.5684042e-05,8.609597e-05,0.99976295,4.8163736e-05,0.0036603804,10,4
3,RANDOM,3,RANDOM,practice,lady,True,['practice'],['lady'],1,1,4.4127948e-05,6.218921e-05,7.867558e-05,0.99977154,4.345425e-05,0.0035392756,10,3
3,RANDOM,3,RANDOM,practice,lazy,True,['practice'],['lazy'],1,1,5.6173852e-05,5.617964e-05,7.83227e-05,0.99976796,4.1337764e-05,0.0035914253,10,2
3,RANDOM,3,RANDOM,practice,lover,True,['practice'],['lover'],1,1,4.888369e-05,6.6319255e-05,8.235339e-05,0.99974686,5.548944e-05,0.0038873747,10,3
3,RANDOM,3,RANDOM,practice,mean,True,['practice'],['mean'],1,1,4.7305042e-05,5.579619e-05,7.683296e-05,0.999778,4.2072053e-05,0.0034500535,10,16
0,ANT,0,ANT,they,we,True,['they'],['we'],1,1,0.99282396,0.00049087335,0.0057347408,0.0006168818,0.00033356648,0.0688429,0,0
0,ANT,0,ANT,they,you,True,['they'],['you'],1,1,0.99800175,0.00033323336,0.0010123228,0.00036117708,0.0002914493,0.024352899,0,0
3,RANDOM,3,RANDOM,they,cap,True,['they'],['cap'],1,1,4.6262863e-05,6.0568127e-05,8.8307665e-05,0.9997737,3.1251653e-05,0.0034983954,0,11
3,RANDOM,3,RANDOM,they,fat,True,['they'],['fat'],1,1,5.3684187e-05,4.549275e-05,9.318185e-05,0.999767,4.0586146e-05,0.0035934849,0,9
3,RANDOM,3,RANDOM,they,honey,True,['they'],['honey'],1,1,5.0349936e-05,5.2358348e-05,9.467427e-05,0.99974805,5.4531156e-05,0.0038646983,0,4
3,RANDOM,3,RANDOM,they,jail,True,['they'],['jail'],1,1,4.9065256e-05,5.73962e-05,0.00010269244,0.99975973,3.106666e-05,0.0036833188,0,2
3,RANDOM,3,RANDOM,they,kite,True,['they'],['kite'],1,1,5.1148727e-05,6.033084e-05,9.7067124e-05,0.9997613,3.0182817e-05,0.0036663096,0,8
3,RANDOM,3,RANDOM,they,mature,True,['they'],['mature'],1,1,4.637668e-05,5.5537228e-05,8.722754e-05,0.999778,3.286561e-05,0.0034386513,0,11
3,RANDOM,3,RANDOM,they,reason,True,['they'],['reason'],1,1,4.379861e-05,6.7986926e-05,0.000104011815,0.9997532,3.1012874e-05,0.0037719964,0,9
3,RANDOM,3,RANDOM,they,retire,True,['they'],['retire'],1,1,5.8454592e-05,5.5318265e-05,0.00010077207,0.9997528,3.2674805e-05,0.0037856884,0,11
0,ANT,0,ANT,half,all,True,['half'],['all'],1,1,0.99931836,0.0001690537,0.00014840209,0.0001683609,0.0001958125,0.009511415,6,3
0,ANT,0,ANT,half,whole,True,['half'],['whole'],1,1,0.9993193,0.00017954857,0.00015020411,0.00015547023,0.00019553296,0.009499471,6,8
4,SYN,1,HYPER,half,part,False,['half'],['part'],1,1,0.0063506053,0.00030993487,0.000464842,0.000370022,0.9925046,0.07010239,6,18
3,RANDOM,3,RANDOM,half,apple,True,['half'],['apple'],1,1,3.893244e-05,6.103609e-05,8.911461e-05,0.9997731,3.7796097e-05,0.003506282,6,2
3,RANDOM,3,RANDOM,half,culture,True,['half'],['culture'],1,1,4.041649e-05,5.9664522e-05,9.654483e-05,0.9997714,3.197753e-05,0.0035221283,6,8
3,RANDOM,3,RANDOM,half,growth,True,['half'],['growth'],1,1,3.919521e-05,6.24587e-05,8.58022e-05,0.99977344,3.912194e-05,0.0035048176,6,7
0,ANT,3,RANDOM,half,hole,False,['half'],['hole'],1,1,0.49633232,0.0013532372,0.003127674,0.010770084,0.4884168,1.1158592,6,10
3,RANDOM,3,RANDOM,half,needle,True,['half'],['needle'],1,1,4.3644057e-05,5.492567e-05,7.840789e-05,0.99977547,4.7589132e-05,0.003486054,6,6
3,RANDOM,3,RANDOM,half,pain,True,['half'],['pain'],1,1,5.6136687e-05,6.041456e-05,8.4279185e-05,0.9997565,4.264443e-05,0.003750285,6,7
3,RANDOM,3,RANDOM,half,passageway,True,['half'],['passageway'],1,1,4.082542e-05,5.3600783e-05,8.43607e-05,0.9997819,3.933495e-05,0.0033875848,6,2
2,PART_OF,2,PART_OF,foot,body,True,['foot'],['body'],1,1,0.0003670758,0.00035237122,0.9988042,0.00029194358,0.00018441596,0.015670618,14,12
2,PART_OF,2,PART_OF,foot,human,True,['foot'],['human'],1,1,0.00035659177,0.00033653245,0.99888164,0.00024593805,0.00017929048,0.014759316,14,4
3,RANDOM,2,PART_OF,foot,yard,False,['foot'],['yard'],1,1,4.3906493e-05,5.497285e-05,0.00012311767,0.9997453,3.2659667e-05,0.0038664914,14,9
3,RANDOM,3,RANDOM,foot,cigarette,True,['foot'],['cigarette'],1,1,5.3007105e-05,5.093707e-05,0.00010657382,0.9997583,3.1204625e-05,0.0037013467,14,1
3,RANDOM,3,RANDOM,foot,hollow,True,['foot'],['hollow'],1,1,4.4935317e-05,5.781034e-05,8.54203e-05,0.9997795,3.2312768e-05,0.0034173531,14,8
3,RANDOM,3,RANDOM,foot,honesty,True,['foot'],['honesty'],1,1,4.7747646e-05,6.114419e-05,9.5242496e-05,0.99976677,2.9083854e-05,0.0035882154,14,2
3,RANDOM,3,RANDOM,foot,mortal,True,['foot'],['mortal'],1,1,4.31221e-05,5.3166485e-05,0.0001301472,0.99973935,3.4195706e-05,0.0039434363,14,5
3,RANDOM,3,RANDOM,foot,old,True,['foot'],['old'],1,1,4.0791987e-05,5.673651e-05,0.00010792306,0.9997533,4.1232386e-05,0.0037737295,14,9
3,RANDOM,3,RANDOM,foot,pillow,True,['foot'],['pillow'],1,1,0.002790832,0.0001797956,0.02002819,0.9766113,0.0003899159,0.17667353,14,2
3,RANDOM,3,RANDOM,foot,plan,True,['foot'],['plan'],1,1,4.2898624e-05,5.5704433e-05,0.00010435999,0.99976295,3.4041826e-05,0.0036370119,14,7
1,HYPER,1,HYPER,hall,place,True,['hall'],['place'],1,1,8.964896e-05,0.999258,0.0002822131,0.00026085266,0.0001091789,0.010145074,13,32
4,SYN,4,SYN,hall,hallway,True,['hall'],['hallway'],1,1,0.0005573586,0.008396516,0.0013696252,0.00015342762,0.9895231,0.09393419,13,1
3,RANDOM,3,RANDOM,hall,everyone,True,['hall'],['everyone'],1,1,0.0001328785,0.00016306704,0.00048198344,0.9991779,4.4147782e-05,0.010897956,13,0
3,RANDOM,3,RANDOM,hall,gown,True,['hall'],['gown'],1,1,4.100979e-05,6.260526e-05,8.174412e-05,0.9997826,3.2039312e-05,0.0033737242,13,6
3,RANDOM,3,RANDOM,hall,mine,True,['hall'],['mine'],1,1,5.13955e-05,5.2932282e-05,9.914445e-05,0.99976104,3.55439e-05,0.0036730536,13,4
3,RANDOM,3,RANDOM,hall,motorcycle,True,['hall'],['motorcycle'],1,1,4.8865953e-05,5.696638e-05,9.153973e-05,0.99977213,3.050578e-05,0.003517338,13,2
3,RANDOM,3,RANDOM,hall,nose,True,['hall'],['nose'],1,1,4.475286e-05,5.554058e-05,8.9588684e-05,0.9997763,3.387272e-05,0.0034621942,13,14
3,RANDOM,3,RANDOM,hall,performance,True,['hall'],['performance'],1,1,9.743491e-05,0.00029128054,0.0010562771,0.9984736,8.1464816e-05,0.018469756,13,5
3,RANDOM,3,RANDOM,hall,real,True,['hall'],['real'],1,1,4.5044188e-05,5.4998356e-05,9.4271505e-05,0.99976856,3.7227204e-05,0.0035710498,13,13
3,RANDOM,3,RANDOM,hall,statement,True,['hall'],['statement'],1,1,4.0507737e-05,6.170986e-05,8.719774e-05,0.9997768,3.386353e-05,0.003454961,13,7
4,SYN,1,HYPER,university,college,False,['university'],['college'],1,1,0.0048991106,0.0003273511,0.0006296326,0.00025569805,0.9938882,0.059918664,3,3
1,HYPER,1,HYPER,university,school,True,['university'],['school'],1,1,0.0019160277,0.93442905,0.0013646445,0.0005309688,0.06175922,0.37558788,3,10
3,RANDOM,3,RANDOM,university,bathroom,True,['university'],['bathroom'],1,1,4.6178124e-05,5.0728548e-05,9.4554474e-05,0.99977416,3.4402452e-05,0.0034887379,3,2
3,RANDOM,3,RANDOM,university,cannabis,True,['university'],['cannabis'],1,1,4.3094737e-05,6.986553e-05,0.00010024567,0.9997588,2.797478e-05,0.0036921562,3,2
3,RANDOM,3,RANDOM,university,couple,True,['university'],['couple'],1,1,4.2622407e-05,6.586257e-05,9.0332716e-05,0.999772,2.914009e-05,0.0035151239,3,9
