pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,0,ANT,separation,marriage,True,['Ġseparation'],['Ġmarriage'],1,1,0.98645777,0.0029269268,0.0035371834,0.0027913977,0.0042867893,0.13024655,9,4
0,ANT,0,ANT,separation,union,True,['Ġseparation'],['Ġunion'],1,1,0.9878939,0.0033843978,0.0021711404,0.0019919695,0.0045585767,0.11766754,9,13
4,SYN,4,SYN,separation,division,True,['Ġseparation'],['Ġdivision'],1,1,0.004070969,0.031319026,0.006540216,0.0046621882,0.9534076,0.33801475,9,12
3,RANDOM,3,RANDOM,separation,fill,True,['Ġseparation'],['Ġfill'],1,1,0.00038304794,0.000494176,0.00037739318,0.9981717,0.0005736255,0.022878401,9,11
3,RANDOM,3,RANDOM,separation,log,True,['Ġseparation'],['Ġlog'],1,1,0.0002791672,0.000586456,0.00049639924,0.998102,0.0005359951,0.023600077,9,7
3,RANDOM,3,RANDOM,separation,phrase,True,['Ġseparation'],['Ġphrase'],1,1,0.00027996756,0.00098657,0.0008562355,0.9972057,0.0006714721,0.032983404,9,6
3,RANDOM,3,RANDOM,separation,politician,True,['Ġseparation'],['Ġpolitician'],1,1,0.00034406473,0.0005328407,0.00042844814,0.9981446,0.0005501215,0.023177437,9,3
3,RANDOM,3,RANDOM,separation,stock,True,['Ġseparation'],['Ġstock'],1,1,0.00029961995,0.0005885674,0.0004734972,0.99812156,0.00051678775,0.023401855,9,27
0,ANT,0,ANT,relaxation,stress,True,['Ġrelaxation'],['Ġstress'],1,1,0.98514384,0.0045847227,0.0032733832,0.0029800006,0.0040181847,0.14089863,7,8
4,SYN,2,PART_OF,relaxation,recreation,False,['Ġrelaxation'],['Ġrecreation'],1,1,0.003814217,0.041496232,0.009244796,0.0023276426,0.94311714,0.38366207,7,2
4,SYN,4,SYN,relaxation,relax,True,['Ġrelaxation'],['Ġrelax'],1,1,0.0038828645,0.023876239,0.007309493,0.005374817,0.95955664,0.3092918,7,8
3,RANDOM,3,RANDOM,relaxation,approach,True,['Ġrelaxation'],['Ġapproach'],1,1,0.00043611572,0.00068757165,0.00040899834,0.99784875,0.0006185168,0.026388539,7,14
3,RANDOM,3,RANDOM,relaxation,baggage,True,['Ġrelaxation'],['Ġbaggage'],1,1,0.0003370366,0.0005296503,0.00038196277,0.99819857,0.0005528939,0.022568023,7,3
3,RANDOM,3,RANDOM,relaxation,dry,True,['Ġrelaxation'],['Ġdry'],1,1,0.00042149934,0.000496749,0.00037143572,0.9980768,0.0006334271,0.02391183,7,19
3,RANDOM,3,RANDOM,relaxation,fruit,True,['Ġrelaxation'],['Ġfruit'],1,1,0.0003502775,0.0005181209,0.00038632797,0.998181,0.0005642643,0.02276711,7,5
3,RANDOM,3,RANDOM,relaxation,job,True,['Ġrelaxation'],['Ġjob'],1,1,0.00036920677,0.00069732673,0.0005087365,0.9979152,0.0005095384,0.025666412,7,17
3,RANDOM,3,RANDOM,relaxation,picture,True,['Ġrelaxation'],['Ġpicture'],1,1,0.00031873147,0.00055920926,0.000411078,0.9981527,0.000558281,0.02306376,7,12
3,RANDOM,3,RANDOM,relaxation,sell,True,['Ġrelaxation'],['Ġsell'],1,1,0.00034833566,0.000510715,0.00036968102,0.9982274,0.0005438493,0.022253878,7,9
0,ANT,0,ANT,strong,fragile,True,['Ġstrong'],['Ġfragile'],1,1,0.9895281,0.0025854625,0.0018576287,0.0031027533,0.0029260283,0.10458512,10,3
0,ANT,0,ANT,strong,weak,True,['Ġstrong'],['Ġweak'],1,1,0.99031186,0.0030641237,0.0014902594,0.0022845306,0.0028492324,0.09762434,10,12
3,RANDOM,3,RANDOM,strong,bathroom,True,['Ġstrong'],['Ġbathroom'],1,1,0.00039892603,0.0004679378,0.00038435735,0.9981021,0.0006466612,0.023627823,10,2
3,RANDOM,3,RANDOM,strong,bed,True,['Ġstrong'],['Ġbed'],1,1,0.00038951368,0.00047752258,0.0003935108,0.998085,0.00065439375,0.02381275,10,13
3,RANDOM,3,RANDOM,strong,construction,True,['Ġstrong'],['Ġconstruction'],1,1,0.0003606215,0.0004995949,0.0004024357,0.9981337,0.0006036538,0.023288026,10,7
3,RANDOM,3,RANDOM,strong,cover,True,['Ġstrong'],['Ġcover'],1,1,0.0004091244,0.000481162,0.0003656775,0.9981035,0.0006404957,0.023610923,10,36
3,RANDOM,3,RANDOM,strong,nail,True,['Ġstrong'],['Ġnail'],1,1,0.0003799414,0.0005085327,0.00038393072,0.9981292,0.000598328,0.023339802,10,10
3,RANDOM,3,RANDOM,strong,nose,True,['Ġstrong'],['Ġnose'],1,1,0.00032845748,0.0005043315,0.00044370568,0.998197,0.0005265664,0.02260093,10,14
3,RANDOM,3,RANDOM,strong,sign,True,['Ġstrong'],['Ġsign'],1,1,0.00037574803,0.00059798587,0.00037345022,0.99809176,0.0005609409,0.023738937,10,20
3,RANDOM,3,RANDOM,strong,ocean,True,['Ġstrong'],['Ġocean'],1,1,0.00035917223,0.00048214602,0.00039718766,0.99817705,0.00058452174,0.022815565,10,2
4,SYN,4,SYN,great,huge,True,['Ġgreat'],['Ġhuge'],1,1,0.0048386063,0.012025106,0.010757166,0.0075527565,0.9648264,0.2873242,7,1
3,RANDOM,3,RANDOM,great,account,True,['Ġgreat'],['Ġaccount'],1,1,0.00030337094,0.000494448,0.0004551024,0.99808985,0.00065729936,0.023729408,7,14
4,SYN,3,RANDOM,great,be,False,['Ġgreat'],['Ġbe'],1,1,0.0073770955,0.038012646,0.02342044,0.08576284,0.845427,0.86712104,7,14
3,RANDOM,3,RANDOM,great,beat,True,['Ġgreat'],['Ġbeat'],1,1,0.007218718,0.0016495878,0.0010819169,0.9868743,0.0031754712,0.122426,7,34
3,RANDOM,3,RANDOM,great,bite,True,['Ġgreat'],['Ġbite'],1,1,0.00036208,0.0005334086,0.00041981248,0.9981207,0.0005639503,0.023442898,7,13
3,RANDOM,3,RANDOM,great,complete,True,['Ġgreat'],['Ġcomplete'],1,1,0.00038127738,0.00048805293,0.00037851668,0.9981184,0.00063380424,0.023447113,7,10
3,RANDOM,3,RANDOM,great,machine,True,['Ġgreat'],['Ġmachine'],1,1,0.00040264262,0.0013275219,0.0010812734,0.9964803,0.00070832367,0.04036246,7,8
3,RANDOM,3,RANDOM,great,play,True,['Ġgreat'],['Ġplay'],1,1,0.0003069951,0.00084639265,0.00078884687,0.9974613,0.00059639936,0.030398594,7,52
3,RANDOM,3,RANDOM,great,ring,True,['Ġgreat'],['Ġring'],1,1,0.0003091465,0.00051180675,0.0004189423,0.99819,0.0005701083,0.022653228,7,15
0,ANT,0,ANT,voice,silent,True,['Ġvoice'],['Ġsilent'],1,1,0.98182815,0.003109254,0.0027612126,0.00841403,0.0038874312,0.16447054,13,6
1,HYPER,1,HYPER,voice,sound,True,['Ġvoice'],['Ġsound'],1,1,0.0028877836,0.9861683,0.004671397,0.0032249906,0.0030474847,0.1325056,13,24
4,SYN,4,SYN,voice,speak,True,['Ġvoice'],['Ġspeak'],1,1,0.0029082615,0.44990757,0.05103748,0.0053197755,0.49082696,1.3061267,13,5
3,RANDOM,3,RANDOM,voice,forest,True,['Ġvoice'],['Ġforest'],1,1,0.00027464004,0.0005684408,0.0004922163,0.9981469,0.0005178483,0.023109479,13,3
3,RANDOM,3,RANDOM,voice,hall,True,['Ġvoice'],['Ġhall'],1,1,0.0002915106,0.00056265993,0.00046411986,0.9981688,0.00051285885,0.022881448,13,13
3,RANDOM,3,RANDOM,voice,less,True,['Ġvoice'],['Ġless'],1,1,0.0003095923,0.0005813614,0.000502178,0.99808705,0.00051987614,0.02379023,13,6
3,RANDOM,3,RANDOM,voice,math,True,['Ġvoice'],['Ġmath'],1,1,0.0003038669,0.0005545146,0.0004709283,0.9981754,0.00049532135,0.022821428,13,1
3,RANDOM,3,RANDOM,voice,on,True,['Ġvoice'],['Ġon'],1,1,0.00029256355,0.0005405695,0.0004933758,0.9981219,0.00055166567,0.023399374,13,5
3,RANDOM,3,RANDOM,voice,sad,True,['Ġvoice'],['Ġsad'],1,1,0.00049222016,0.0005488173,0.00043083122,0.99796295,0.0005651729,0.025203623,13,3
3,RANDOM,3,RANDOM,voice,saucepan,True,['Ġvoice'],"['Ġsauce', 'pan']",1,2,0.0003465984,0.0006000203,0.00046499216,0.998094,0.00049431267,0.023729214,13,1
4,SYN,1,HYPER,study,learn,False,['Ġstudy'],['Ġlearn'],1,1,0.13656852,0.21821848,0.005507356,0.0039010143,0.63580453,1.3594525,16,6
3,RANDOM,1,HYPER,study,school,False,['Ġstudy'],['Ġschool'],1,1,0.00030339562,0.0006042008,0.00051442033,0.9979778,0.0006001381,0.024963405,16,10
0,ANT,2,PART_OF,study,education,False,['Ġstudy'],['Ġeducation'],1,1,0.95649093,0.0049827807,0.010075664,0.008311484,0.02013912,0.33722758,16,6
3,RANDOM,3,RANDOM,study,remove,True,['Ġstudy'],['Ġremove'],1,1,0.00030863125,0.0005308522,0.00041987599,0.9981679,0.00057266245,0.022892905,16,9
3,RANDOM,3,RANDOM,study,displease,True,['Ġstudy'],"['Ġdis', 'please']",1,2,0.0004096678,0.00048324597,0.0003791457,0.9981427,0.0005852267,0.02320359,16,1
3,RANDOM,3,RANDOM,study,horn,True,['Ġstudy'],['Ġhorn'],1,1,0.0002971483,0.0005430666,0.00043992925,0.99813205,0.0005877726,0.023277892,16,12
3,RANDOM,3,RANDOM,study,pick,True,['Ġstudy'],['Ġpick'],1,1,0.00030005985,0.00052749703,0.00043353267,0.9981704,0.00056852907,0.022864548,16,21
3,RANDOM,3,RANDOM,study,magic,True,['Ġstudy'],['Ġmagic'],1,1,0.00031980587,0.0005114067,0.00040771498,0.9981914,0.00056957465,0.022640944,16,3
3,RANDOM,3,RANDOM,study,rise,True,['Ġstudy'],['Ġrise'],1,1,0.0003389472,0.0004867506,0.00039480848,0.9982066,0.0005728237,0.02248131,16,27
3,RANDOM,3,RANDOM,study,rough,True,['Ġstudy'],['Ġrough'],1,1,0.00033768106,0.0005190022,0.00040641022,0.9981406,0.00059632363,0.023203291,16,18
0,ANT,0,ANT,defeat,success,True,['Ġdefeat'],['Ġsuccess'],1,1,0.9891805,0.003339648,0.0021367855,0.00241649,0.0029265098,0.10758817,4,4
0,ANT,0,ANT,defeat,victory,True,['Ġdefeat'],['Ġvictory'],1,1,0.9882328,0.003469331,0.002278164,0.0024373108,0.003582543,0.115486756,4,1
0,ANT,4,SYN,defeat,beat,False,['Ġdefeat'],['Ġbeat'],1,1,0.9618089,0.024507806,0.0014937865,0.0017589092,0.010430544,0.28394672,4,34
3,RANDOM,3,RANDOM,defeat,boat,True,['Ġdefeat'],['Ġboat'],1,1,0.0003805271,0.00049618876,0.00036887985,0.9981856,0.00056875084,0.022722458,4,3
3,RANDOM,3,RANDOM,defeat,center,True,['Ġdefeat'],['Ġcenter'],1,1,0.00035071545,0.0004902019,0.00038293464,0.99824107,0.00053501513,0.022111194,4,23
3,RANDOM,3,RANDOM,defeat,education,True,['Ġdefeat'],['Ġeducation'],1,1,0.00042318253,0.0005086954,0.0003477308,0.9981148,0.00060559134,0.02349385,4,6
3,RANDOM,3,RANDOM,defeat,lid,True,['Ġdefeat'],['Ġlid'],1,1,0.0004083288,0.0005392424,0.00034900347,0.9981187,0.00058464915,0.023450231,4,3
3,RANDOM,3,RANDOM,defeat,motorcycle,True,['Ġdefeat'],['Ġmotorcycle'],1,1,0.00036002474,0.0005124181,0.00038916725,0.99817264,0.0005656278,0.022863353,4,2
3,RANDOM,3,RANDOM,defeat,pipe,True,['Ġdefeat'],['Ġpipe'],1,1,0.00037654204,0.0005066683,0.00036349575,0.99818975,0.00056352746,0.022674153,4,9
3,RANDOM,3,RANDOM,defeat,professor,True,['Ġdefeat'],['Ġprofessor'],1,1,0.00043693348,0.0005002783,0.00035377793,0.9981217,0.00058735214,0.023429504,4,1
0,ANT,0,ANT,punishment,praise,True,['Ġpunishment'],['Ġpraise'],1,1,0.9880503,0.002518323,0.002284388,0.0044921995,0.0026547804,0.11667031,1,3
0,ANT,0,ANT,punishment,reward,True,['Ġpunishment'],['Ġreward'],1,1,0.9895238,0.002702594,0.002090461,0.0026684992,0.003014592,0.10475928,1,8
3,RANDOM,3,RANDOM,punishment,competition,True,['Ġpunishment'],['Ġcompetition'],1,1,0.20136303,0.006704789,0.0069405516,0.77658474,0.008406831,0.90500355,1,4
3,RANDOM,3,RANDOM,punishment,dinner,True,['Ġpunishment'],['Ġdinner'],1,1,0.00035042575,0.0006691339,0.000507846,0.99796224,0.0005103928,0.025154801,1,2
3,RANDOM,3,RANDOM,punishment,forest,True,['Ġpunishment'],['Ġforest'],1,1,0.00035537747,0.0004984521,0.0003818497,0.9982186,0.00054570544,0.022358855,1,3
3,RANDOM,3,RANDOM,punishment,spirit,True,['Ġpunishment'],['Ġspirit'],1,1,0.000345937,0.0005387732,0.0005037856,0.9980799,0.00053156173,0.023895677,1,9
3,RANDOM,3,RANDOM,punishment,trust,True,['Ġpunishment'],['Ġtrust'],1,1,0.0003699883,0.0005096313,0.0003767979,0.99821377,0.0005299185,0.0224195,1,12
3,RANDOM,3,RANDOM,punishment,vacuum,True,['Ġpunishment'],['Ġvacuum'],1,1,0.00035308307,0.00049116777,0.00040311567,0.99815446,0.0005981563,0.023058042,1,5
3,RANDOM,3,RANDOM,punishment,waterfall,True,['Ġpunishment'],['Ġwaterfall'],1,1,0.0003545004,0.0004915639,0.00038322445,0.99821657,0.0005541343,0.022380108,1,1
0,ANT,4,SYN,divide,share,False,['Ġdivide'],['Ġshare'],1,1,0.985598,0.0064586014,0.001422891,0.0018369983,0.004683655,0.13400546,8,10
4,SYN,1,HYPER,divide,calculate,False,['Ġdivide'],['Ġcalculate'],1,1,0.016614692,0.1392276,0.0042061037,0.004733792,0.83521783,0.7809738,8,6
4,SYN,4,SYN,divide,separate,True,['Ġdivide'],['Ġseparate'],1,1,0.026444947,0.2311083,0.0043241153,0.0035486363,0.734574,1.016749,8,19
4,SYN,4,SYN,divide,split,True,['Ġdivide'],['Ġsplit'],1,1,0.0058373646,0.062306594,0.0040031048,0.0039062696,0.9239467,0.4613939,8,18
0,ANT,3,RANDOM,divide,control,False,['Ġdivide'],['Ġcontrol'],1,1,0.9547931,0.018629314,0.0018464277,0.010700299,0.014030868,0.34394953,8,19
3,RANDOM,3,RANDOM,divide,cup,True,['Ġdivide'],['Ġcup'],1,1,0.0003563132,0.00068966707,0.00055199576,0.9978543,0.0005476675,0.026324298,8,11
3,RANDOM,3,RANDOM,divide,hollow,True,['Ġdivide'],['Ġhollow'],1,1,0.0014277747,0.00072481623,0.00047164265,0.9963421,0.0010337203,0.041786827,8,8
3,RANDOM,3,RANDOM,divide,illness,True,['Ġdivide'],['Ġillness'],1,1,0.000445724,0.00054483797,0.00036062166,0.9980861,0.00056279707,0.023827342,8,1
3,RANDOM,3,RANDOM,divide,instrument,True,['Ġdivide'],['Ġinstrument'],1,1,0.00030540113,0.0005639344,0.00045174552,0.9981469,0.00053201884,0.023129495,8,9
3,RANDOM,3,RANDOM,divide,match,True,['Ġdivide'],['Ġmatch'],1,1,0.00043690976,0.00051675097,0.0003880103,0.99808276,0.0005756708,0.023874028,8,19
4,SYN,1,HYPER,win,success,False,['Ġwin'],['Ġsuccess'],1,1,0.0037124993,0.13404742,0.008582553,0.00485986,0.8487977,0.7156089,6,4
4,SYN,1,HYPER,win,victory,False,['Ġwin'],['Ġvictory'],1,1,0.0031050916,0.04262967,0.007981843,0.0043314886,0.9419519,0.39081788,6,1
3,RANDOM,3,RANDOM,win,store,True,['Ġwin'],['Ġstore'],1,1,0.0003768929,0.0005072434,0.00036865842,0.9982231,0.00052407547,0.022315668,6,6
3,RANDOM,3,RANDOM,win,bush,True,['Ġwin'],['Ġbush'],1,1,0.00041865336,0.00048926007,0.00033506213,0.9982167,0.0005403536,0.022381648,6,9
3,RANDOM,3,RANDOM,win,committee,True,['Ġwin'],['Ġcommittee'],1,1,0.0003422908,0.0005001151,0.00040114118,0.99822575,0.0005307832,0.02228323,6,2
3,RANDOM,3,RANDOM,win,develop,True,['Ġwin'],['Ġdevelop'],1,1,0.0007904488,0.00059768406,0.00035477267,0.9974734,0.00078355137,0.030336533,6,21
3,RANDOM,3,RANDOM,win,freeze,True,['Ġwin'],['Ġfreeze'],1,1,0.00055613456,0.00048097136,0.00033408878,0.9980354,0.0005934139,0.024364302,6,14
3,RANDOM,3,RANDOM,win,hallway,True,['Ġwin'],['Ġhallway'],1,1,0.00039304025,0.0004992954,0.00034560487,0.9982272,0.00053486484,0.0222652,6,1
3,RANDOM,3,RANDOM,win,lightweight,True,['Ġwin'],['Ġlightweight'],1,1,0.00040664137,0.00049679715,0.00034865487,0.9981964,0.00055155664,0.02260738,6,6
3,RANDOM,3,RANDOM,win,meet,True,['Ġwin'],['Ġmeet'],1,1,0.0034536663,0.010492423,0.0038870685,0.97534126,0.006825597,0.21259135,6,15
1,HYPER,1,HYPER,duck,animal,True,['Ġduck'],['Ġanimal'],1,1,0.004274917,0.9845985,0.0036641522,0.0046030744,0.0028593014,0.14523809,8,2
1,HYPER,1,HYPER,duck,bird,True,['Ġduck'],['Ġbird'],1,1,0.003061273,0.98626477,0.0038519336,0.0031576802,0.0036644824,0.13202341,8,6
1,HYPER,1,HYPER,duck,move,True,['Ġduck'],['Ġmove'],1,1,0.007603335,0.63506895,0.004901352,0.3446649,0.0077614314,1.0911684,8,21
3,RANDOM,3,RANDOM,duck,begin,True,['Ġduck'],['Ġbegin'],1,1,0.00034831368,0.0005877186,0.0004405204,0.9980736,0.0005497942,0.023950174,8,11
3,RANDOM,3,RANDOM,duck,bright,True,['Ġduck'],['Ġbright'],1,1,0.00037257807,0.0005210658,0.0003750976,0.99816245,0.0005687583,0.022975039,8,11
3,RANDOM,3,RANDOM,duck,clothe,True,['Ġduck'],"['Ġclot', 'he']",1,2,0.00030302026,0.0005387466,0.0004559431,0.99815387,0.00054836296,0.02305306,8,3
3,RANDOM,3,RANDOM,duck,club,True,['Ġduck'],['Ġclub'],1,1,0.00026447952,0.00064074626,0.00053107645,0.9980379,0.00052586856,0.024273964,8,11
3,RANDOM,3,RANDOM,duck,color,True,['Ġduck'],['Ġcolor'],1,1,0.00030652207,0.0007715799,0.00045454953,0.9979665,0.0005008526,0.025024392,8,15
3,RANDOM,3,RANDOM,duck,crystal,True,['Ġduck'],['Ġcrystal'],1,1,0.00033464227,0.0005080814,0.0004005493,0.99821305,0.00054366986,0.022415532,8,6
3,RANDOM,3,RANDOM,duck,death,True,['Ġduck'],['Ġdeath'],1,1,0.00036299764,0.000593997,0.0004842702,0.9980367,0.0005220627,0.02436899,8,8
1,HYPER,1,HYPER,sugar,food,True,['Ġsugar'],['Ġfood'],1,1,0.0030361875,0.9707752,0.019240715,0.00433522,0.0026127473,0.23304789,4,3
3,RANDOM,0,ANT,sugar,sour,False,['Ġsugar'],['Ġsour'],1,1,0.02767349,0.0034571663,0.0012391887,0.96539927,0.002230931,0.25214753,4,11
1,HYPER,2,PART_OF,sugar,candy,False,['Ġsugar'],['Ġcandy'],1,1,0.002377049,0.89956576,0.088822864,0.004401848,0.0048324955,0.53996724,4,2
1,HYPER,2,PART_OF,sugar,juice,False,['Ġsugar'],['Ġjuice'],1,1,0.0030896983,0.97386485,0.013815126,0.002772061,0.0064582145,0.21884465,4,4
1,HYPER,2,PART_OF,sugar,sweet,False,['Ġsugar'],['Ġsweet'],1,1,0.003154478,0.98583,0.003444542,0.0027539665,0.0048170695,0.13518813,4,16
3,RANDOM,3,RANDOM,sugar,calm,True,['Ġsugar'],['Ġcalm'],1,1,0.00034438696,0.00050634204,0.00040122474,0.99815804,0.000589916,0.02301501,4,8
3,RANDOM,3,RANDOM,sugar,energetic,True,['Ġsugar'],['Ġenergetic'],1,1,0.00032884572,0.00049927307,0.00039854864,0.99824536,0.0005279629,0.022058874,4,2
3,RANDOM,3,RANDOM,sugar,erect,True,['Ġsugar'],['Ġerect'],1,1,0.00031056485,0.0005583313,0.00044573462,0.99819356,0.00049182074,0.022623008,4,4
3,RANDOM,3,RANDOM,sugar,like,True,['Ġsugar'],['Ġlike'],1,1,0.0011797627,0.030446978,0.008861714,0.9573359,0.002175622,0.3047364,4,11
3,RANDOM,3,RANDOM,sugar,pain,True,['Ġsugar'],['Ġpain'],1,1,0.00035448952,0.00048977346,0.00038598906,0.99819165,0.00057808094,0.02264991,4,7
2,PART_OF,2,PART_OF,cloud,sky,True,['Ġcloud'],['Ġsky'],1,1,0.0024524883,0.0064396905,0.9823271,0.002795815,0.0059848577,0.16132043,14,2
2,PART_OF,2,PART_OF,cloud,weather,True,['Ġcloud'],['Ġweather'],1,1,0.0021459043,0.025952447,0.9646984,0.0027008315,0.0045025344,0.26390058,14,6
3,RANDOM,3,RANDOM,cloud,buy,True,['Ġcloud'],['Ġbuy'],1,1,0.00034402218,0.0005244591,0.00040586354,0.99815625,0.0005693064,0.023039384,14,6
3,RANDOM,3,RANDOM,cloud,coat,True,['Ġcloud'],['Ġcoat'],1,1,0.0003414846,0.0005065813,0.00040950847,0.99818194,0.0005604234,0.022760218,14,6
3,RANDOM,3,RANDOM,cloud,fashion,True,['Ġcloud'],['Ġfashion'],1,1,0.00033806876,0.0005033908,0.0004180307,0.9981774,0.00056310976,0.022810671,14,5
3,RANDOM,3,RANDOM,cloud,galaxy,True,['Ġcloud'],['Ġgalaxy'],1,1,0.00028052652,0.0006661888,0.00062675826,0.9979177,0.0005088372,0.025576072,14,3
3,RANDOM,3,RANDOM,cloud,mild,True,['Ġcloud'],['Ġmild'],1,1,0.0003818694,0.00051991624,0.000377986,0.9981792,0.00054105953,0.022801451,14,3
3,RANDOM,3,RANDOM,cloud,powerful,True,['Ġcloud'],['Ġpowerful'],1,1,0.0003466449,0.00051330344,0.0004254398,0.9981536,0.0005609326,0.023077369,14,6
3,RANDOM,3,RANDOM,cloud,sleep,True,['Ġcloud'],['Ġsleep'],1,1,0.00037314658,0.00056386646,0.00042466677,0.9980965,0.0005417959,0.023713669,14,6
3,RANDOM,3,RANDOM,cloud,squash,True,['Ġcloud'],['Ġsquash'],1,1,0.00032436807,0.0005147191,0.00042340165,0.9981932,0.00054423895,0.022632366,14,4
2,PART_OF,2,PART_OF,eye,face,True,['Ġeye'],['Ġface'],1,1,0.0023988225,0.0071699736,0.9826397,0.002512686,0.0052788965,0.15842146,6,22
2,PART_OF,2,PART_OF,eye,head,True,['Ġeye'],['Ġhead'],1,1,0.0027116763,0.0056658117,0.9826096,0.0032077373,0.00580517,0.15997477,6,42
2,PART_OF,2,PART_OF,eye,human,True,['Ġeye'],['Ġhuman'],1,1,0.002464711,0.0077607473,0.98227215,0.0033507217,0.0041517573,0.16149908,6,4
3,RANDOM,2,PART_OF,eye,needle,False,['Ġeye'],['Ġneedle'],1,1,0.0028582725,0.011045701,0.17609935,0.8009713,0.009025329,0.8549304,6,6
3,RANDOM,3,RANDOM,eye,airplane,True,['Ġeye'],['Ġairplane'],1,1,0.00025263077,0.0006551843,0.00083322485,0.99771106,0.00054793834,0.027705932,6,1
3,RANDOM,3,RANDOM,eye,cattle,True,['Ġeye'],['Ġcattle'],1,1,0.0002714397,0.00056716934,0.0005477198,0.9980958,0.00051776157,0.023662282,6,1
3,RANDOM,3,RANDOM,eye,fragile,True,['Ġeye'],['Ġfragile'],1,1,0.00030740636,0.0005586683,0.0004832725,0.99815947,0.0004911501,0.02299798,6,3
2,PART_OF,3,RANDOM,eye,lens,False,['Ġeye'],['Ġlens'],1,1,0.0048522414,0.15482347,0.74843574,0.015043274,0.07684523,1.1424165,6,5
3,RANDOM,3,RANDOM,eye,map,True,['Ġeye'],['Ġmap'],1,1,0.0005122212,0.001584599,0.005179073,0.990837,0.0018870999,0.08989978,6,8
3,RANDOM,3,RANDOM,eye,on,True,['Ġeye'],['Ġon'],1,1,0.00028379497,0.0006738199,0.0009111307,0.99746335,0.00066785543,0.03034486,6,5
1,HYPER,1,HYPER,spike,point,True,['Ġspike'],['Ġpoint'],1,1,0.0060903495,0.903654,0.004057229,0.081099175,0.005099251,0.5418827,17,40
3,RANDOM,3,RANDOM,spike,confidence,True,['Ġspike'],['Ġconfidence'],1,1,0.00030755333,0.0005919918,0.0004615439,0.99808645,0.0005524126,0.023786211,17,5
3,RANDOM,3,RANDOM,spike,wake,True,['Ġspike'],['Ġwake'],1,1,0.0002926122,0.0005409028,0.00042942315,0.9982003,0.00053677073,0.02253343,17,9
3,RANDOM,3,RANDOM,spike,value,True,['Ġspike'],['Ġvalue'],1,1,0.00032698465,0.0010076582,0.0005704411,0.9974886,0.0006062911,0.03006233,17,11
3,RANDOM,3,RANDOM,spike,empty,True,['Ġspike'],['Ġempty'],1,1,0.00078576,0.0006228812,0.0003704022,0.9974753,0.00074565865,0.030343547,17,10
3,RANDOM,3,RANDOM,spike,jail,True,['Ġspike'],['Ġjail'],1,1,0.00034597673,0.000481093,0.00041156678,0.9981774,0.0005840494,0.022809597,17,2
3,RANDOM,3,RANDOM,spike,lens,True,['Ġspike'],['Ġlens'],1,1,0.00030188452,0.00051820243,0.00044625474,0.9981906,0.00054305466,0.022651039,17,5
3,RANDOM,3,RANDOM,spike,meal,True,['Ġspike'],['Ġmeal'],1,1,0.00029126054,0.00052983913,0.00046484437,0.99818414,0.00052987126,0.022716485,17,3
0,ANT,3,RANDOM,spike,reverse,False,['Ġspike'],['Ġreverse'],1,1,0.9770924,0.0055340324,0.0016084636,0.009165733,0.0065994253,0.1989354,17,14
3,RANDOM,3,RANDOM,spike,television,True,['Ġspike'],['Ġtelevision'],1,1,0.00031824838,0.0004991551,0.00044082032,0.99818844,0.00055328576,0.022683628,17,3
0,ANT,0,ANT,flat,bumpy,True,['Ġflat'],"['Ġbump', 'y']",1,2,0.98771894,0.005352311,0.0013498238,0.0014955378,0.004083406,0.11730474,24,2
0,ANT,4,SYN,flat,smooth,False,['Ġflat'],['Ġsmooth'],1,1,0.988035,0.003973595,0.0012773111,0.0024349112,0.004279085,0.11593679,24,12
4,SYN,3,RANDOM,flat,bedroom,False,['Ġflat'],['Ġbedroom'],1,1,0.4354209,0.04285703,0.007955725,0.0031695692,0.51059675,1.293993,24,1
3,RANDOM,3,RANDOM,flat,branch,True,['Ġflat'],['Ġbranch'],1,1,0.0002915585,0.000533293,0.00043840153,0.99816906,0.000567649,0.022872852,24,8
3,RANDOM,3,RANDOM,flat,disk,True,['Ġflat'],['Ġdisk'],1,1,0.0003643069,0.0005745395,0.0005170629,0.998005,0.000539202,0.024720948,24,5
3,RANDOM,3,RANDOM,flat,excitement,True,['Ġflat'],['Ġexcitement'],1,1,0.00035239407,0.00051143253,0.000434791,0.9980672,0.00063412363,0.024011124,24,4
3,RANDOM,3,RANDOM,flat,finger,True,['Ġflat'],['Ġfinger'],1,1,0.00030248548,0.00062786165,0.0006257784,0.9978834,0.00056048617,0.025978765,24,7
4,SYN,3,RANDOM,flat,floor,False,['Ġflat'],['Ġfloor'],1,1,0.004094446,0.039569456,0.006953711,0.0045819036,0.94480056,0.3796917,24,12
3,RANDOM,3,RANDOM,flat,gentleman,True,['Ġflat'],['Ġgentleman'],1,1,0.0003395864,0.000488406,0.000416326,0.99817955,0.00057620724,0.02278576,24,2
3,RANDOM,3,RANDOM,flat,money,True,['Ġflat'],['Ġmoney'],1,1,0.00031389145,0.00055263867,0.0004673783,0.99815077,0.00051537505,0.023098253,24,3
1,HYPER,1,HYPER,diamond,crystal,True,['Ġdiamond'],['Ġcrystal'],1,1,0.0038150577,0.9853178,0.0029890807,0.0040473007,0.0038306615,0.13966718,6,6
