pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hero,person,True,['Ġhero'],['Ġperson'],1,1,1.5876684e-12,1.0,3.5496965e-09,1.433239e-09,6.5563044e-10,1.6180772e-07,7,3,Ġsubclass,Ġtype,Ġpart,Ġclass,Ġrandom,Ġequivalent,Ġanother,Ġcategory,Ġgroup,Ġsort
3,random,Ġrandom,3,random,Ġrandom,hero,approach,True,['Ġhero'],['Ġapproach'],1,1,3.353818e-07,1.2899674e-05,6.076974e-10,0.9999846,2.1808387e-06,0.00028012422,7,14,Ġrandom,Ġsubclass,random,ĠRandom,Ġequivalent,Ġrandomly,Random,Ġcontrary,Ġrandomized,Ġarbitrary
3,random,Ġrandom,3,random,Ġrandom,hero,asia,True,['Ġhero'],"['Ġas', 'ia']",1,2,3.2273962e-07,2.2559979e-08,0.0003557126,0.9996431,8.2255514e-07,0.0046142964,7,2,Ġrandom,Ġpart,random,Ġof,central,Ġequivalent,ross,less,Ġother,Ġparts
3,random,Ġrandom,3,random,Ġrandom,hero,catch,True,['Ġhero'],['Ġcatch'],1,1,1.7795453e-07,1.1255533e-07,2.5761798e-10,0.9999988,9.223241e-07,2.6807184e-05,7,39,Ġrandom,ĠRandom,random,Ġequivalent,Random,Ġrandomly,Ġcontrary,Ġsubclass,Ġweird,Ġarbitrary
3,random,Ġrandom,3,random,Ġrandom,hero,chill,True,['Ġhero'],['Ġchill'],1,1,2.6928743e-07,3.5655463e-09,1.839532e-09,0.99999964,7.081788e-08,8.228428e-06,7,7,Ġrandom,random,Ġcontrary,ĠRandom,Random,Ġequivalent,Ġrandomly,Ġwild,Ġarbitrary,Ġweird
3,random,Ġrandom,3,random,Ġrandom,hero,construct,True,['Ġhero'],['Ġconstruct'],1,1,1.7282776e-08,5.359344e-07,4.4044018e-10,0.9999969,2.5745492e-06,6.389747e-05,7,7,Ġrandom,ĠRandom,Ġequivalent,random,Ġrandomly,Ġsubclass,Random,Ġarbitrary,Ġcontrary,Ġwild
3,random,Ġrandom,3,random,Ġrandom,hero,empty,True,['Ġhero'],['Ġempty'],1,1,4.361217e-07,4.8944752e-08,3.399225e-09,0.9999993,1.8109691e-07,1.5500813e-05,7,10,Ġrandom,random,Ġrandomly,ĠRandom,Ġcontrary,Random,Ġequivalent,Ġsubclass,Ġarbitrary,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,hero,sad,True,['Ġhero'],['Ġsad'],1,1,0.00041342847,1.7204613e-07,4.121736e-07,0.9995834,2.6493785e-06,0.0053095254,7,3,Ġrandom,Ġcontrary,random,Ġrandomly,ĠRandom,Ġequivalent,Random,Ġpart,Ġsubclass,Ġarbitrary
3,random,Ġrandom,0,ant,Ġcontrary,exchange,keep,False,['Ġexchange'],['Ġkeep'],1,1,0.21873039,0.20297393,0.0006489113,0.5277159,0.04993082,1.656006,17,25,Ġrandom,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġto,Ġconditional,ĠRandom,Ġinconsistent,Ġand
2,part_of,Ġpart,1,hyper,Ġsubclass,exchange,commerce,False,['Ġexchange'],['Ġcommerce'],1,1,2.6490898e-09,0.013227213,0.9858743,1.1758541e-07,0.0008983479,0.111871324,17,3,Ġpart,Ġsubclass,Ġequivalent,Ġrelated,Ġof,Ġcomponent,ĠPart,Ġtype,Ġparts,Ġclass
3,random,Ġrandom,3,random,Ġrandom,exchange,beat,True,['Ġexchange'],['Ġbeat'],1,1,1.3975666e-06,2.5722653e-09,8.0113755e-10,0.99999785,6.7249647e-07,4.399094e-05,17,34,Ġrandom,Ġcontrary,Ġequivalent,random,ĠRandom,Ġarbitrary,Ġrandomly,Random,Ġwild,Ġheart
1,hyper,Ġsubclass,3,random,Ġrandom,exchange,begin,False,['Ġexchange'],['Ġbegin'],1,1,4.164579e-06,0.615918,2.9041368e-07,0.37118667,0.012890847,1.0423632,17,11,Ġsubclass,Ġrandom,Ġequivalent,Ġrandomly,Ġcontrary,Ġwill,Ġcan,Ġshould,Ġarbitrary,Ġconditional
3,random,Ġrandom,3,random,Ġrandom,exchange,eye,True,['Ġexchange'],['Ġeye'],1,1,4.707378e-07,2.37672e-09,1.4800081e-07,0.9999994,4.227258e-09,1.4297657e-05,17,6,Ġrandom,Ġcontrary,ĠRandom,Ġpart,Ġwild,Ġrandomly,Ġof,Ġodd,random,Ġnaked
1,hyper,Ġsubclass,3,random,Ġrandom,exchange,gift,False,['Ġexchange'],['Ġgift'],1,1,8.948327e-08,0.8961084,4.9199054e-05,0.00090664753,0.10293562,0.48933122,17,5,Ġsubclass,Ġequivalent,Ġrandom,Ġpart,Ġtype,Ġrelated,Ġsimilar,Ġanalogous,Ġcomparable,Ġof
3,random,Ġrandom,3,random,Ġrandom,exchange,insect,True,['Ġexchange'],['Ġinsect'],1,1,4.517515e-06,5.11258e-08,1.0895833e-06,0.9999944,2.9098063e-08,0.00011184537,17,2,Ġrandom,Ġcontrary,Ġpart,random,ĠRandom,Ġsubclass,Ġwild,Random,Ġequivalent,Ġrandomly
3,random,Ġrandom,3,random,Ġrandom,exchange,nice,True,['Ġexchange'],['Ġnice'],1,1,8.62492e-08,1.6676562e-05,4.4904584e-07,0.9999757,7.0526994e-06,0.00043187392,17,6,Ġrandom,Ġsubclass,Ġequivalent,Ġrandomly,ĠRandom,Ġsomething,Ġpart,Ġarbitrary,Ġextra,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,exchange,red,True,['Ġexchange'],['Ġred'],1,1,4.9351247e-08,2.2097855e-09,1.4428965e-09,0.9999999,7.813496e-08,3.3204913e-06,17,7,Ġrandom,random,Random,ĠRandom,Ġequivalent,Ġrandomly,Ġcontrary,Ġrandomized,Ġarbitrary,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,exchange,suffer,True,['Ġexchange'],['Ġsuffer'],1,1,3.7766966e-07,3.0217503e-08,4.733437e-10,0.99999774,1.965535e-06,4.952719e-05,17,11,Ġrandom,random,Random,ĠRandom,Ġequivalent,Ġcontrary,Ġrandomly,Ġarbitrary,Ġsubclass,Ġrandomized
1,hyper,Ġsubclass,0,ant,Ġcontrary,water,food,False,['Ġwater'],['Ġfood'],1,1,4.4055201e-07,0.9999994,1.2213265e-07,8.0986336e-11,1.4690017e-09,1.292642e-05,10,3,Ġsubclass,Ġcontrary,Ġpart,Ġclass,Ġequivalent,Ġanother,Ġtype,Ġgroup,Ġcategory,Ġcomponent
1,hyper,Ġsubclass,1,hyper,Ġsubclass,water,drink,True,['Ġwater'],['Ġdrink'],1,1,3.2017036e-10,0.9999919,4.80099e-08,2.8742372e-08,7.975622e-06,0.00014858108,10,10,Ġsubclass,Ġequivalent,Ġtype,Ġpart,Ġclass,Ġrandom,Ġvariant,Ġsimilar,Ġgroup,ĠClass
3,random,Ġrandom,0,ant,Ġcontrary,water,desert,False,['Ġwater'],['Ġdesert'],1,1,2.301706e-05,2.707927e-07,0.01767278,0.98213583,0.00016801825,0.13090491,10,4,Ġrandom,Ġpart,Ġequivalent,less,Ġcontrary,Ġfrom,Ġin,Ġthirsty,Ġdesert,Ġlevel
3,random,Ġrandom,0,ant,Ġcontrary,water,dry,False,['Ġwater'],['Ġdry'],1,1,0.2783831,1.7170192e-05,0.00031872874,0.7203871,0.0008940162,0.86746025,10,19,Ġrandom,Ġcontrary,Ġequivalent,Ġpart,Ġrandomly,Ġis,Ġsubclass,Ġexception,Ġrelative,Ġopposite
1,hyper,Ġsubclass,1,hyper,Ġsubclass,water,fluid,True,['Ġwater'],['Ġfluid'],1,1,6.188885e-13,1.0,4.139047e-11,1.6640463e-12,1.4679831e-09,4.459364e-08,10,7,Ġsubclass,Ġequivalent,Ġclass,Ġtype,Ġpolymorph,Ġpart,Ġcategory,Ġrelated,Ġgroup,Ġgenus
1,hyper,Ġsubclass,1,hyper,Ġsubclass,water,liquid,True,['Ġwater'],['Ġliquid'],1,1,2.7050806e-09,1.0,2.6198732e-10,1.8475046e-12,2.0774462e-09,1.4532098e-07,10,11,Ġsubclass,Ġcontrary,Ġequivalent,Ġclass,Ġpart,Ġrelated,Ġtype,Ġsimilar,Ġcategory,Ġsuperior
4,syn,Ġequivalent,2,part_of,Ġpart,water,sea,False,['Ġwater'],['Ġsea'],1,1,1.0373781e-05,0.0022504425,0.28942174,8.4402654e-07,0.70831656,0.89009863,10,3,Ġequivalent,Ġpart,Ġsubclass,Ġcontrary,Ġparts,Ġequivalents,Ġlike,Ġcomponent,Ġexception,Ġportion
3,random,Ġrandom,3,random,Ġrandom,water,challenge,True,['Ġwater'],['Ġchallenge'],1,1,3.932155e-07,9.865321e-07,2.4500368e-09,0.9999914,7.3117226e-06,0.000165422,10,9,Ġrandom,Ġequivalent,Ġsubclass,random,ĠRandom,Ġcontrary,Ġrandomized,Ġrandomly,Random,Ġrelated
3,random,Ġrandom,3,random,Ġrandom,water,choose,True,['Ġwater'],['Ġchoose'],1,1,1.8312507e-08,2.3430989e-08,4.433679e-10,0.9999999,6.7121725e-08,2.7637716e-06,10,3,Ġrandom,ĠRandom,random,Random,Ġrandomly,Ġequivalent,Ġsubclass,Ġarbitrary,Ġcontrary,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,water,decorate,True,['Ġwater'],"['Ġdecor', 'ate']",1,2,2.2547542e-08,2.283114e-07,2.3161977e-08,0.9999995,2.2816208e-07,1.1919325e-05,10,4,Ġrandom,Ġrandomly,random,Ġsubclass,Ġequivalent,ĠRandom,Random,Ġpart,Ġcontrary,Ġrandomized
2,part_of,Ġpart,2,part_of,Ġpart,sink,bathroom,True,['Ġsink'],['Ġbathroom'],1,1,7.915341e-09,2.9964003e-08,0.99999976,2.1442763e-07,3.67355e-08,6.963374e-06,13,2,Ġpart,Ġin,Ġof,Ġrandom,ĠPart,Ġparts,Ġportion,Ġto,Ġside,Part
3,random,Ġrandom,3,random,Ġrandom,sink,highway,True,['Ġsink'],['Ġhighway'],1,1,6.2424235e-08,9.428093e-11,1.1927375e-05,0.99998796,2.3339986e-08,0.00021444962,13,1,Ġrandom,Ġpart,random,ĠRandom,Ġrandomly,Ġpublic,Ġcontrary,Ġparts,Ġinconsistent,Ġequivalent
3,random,Ġrandom,3,random,Ġrandom,sink,hour,True,['Ġsink'],['Ġhour'],1,1,2.6303033e-07,4.7058353e-09,7.5144266e-07,0.9999988,2.719319e-07,2.8989494e-05,13,4,Ġrandom,random,Ġpart,ĠRandom,Ġarbitrary,Ġequivalent,Ġcontrary,Random,Ġodd,Ġhalf
3,random,Ġrandom,3,random,Ġrandom,sink,idea,True,['Ġsink'],['Ġidea'],1,1,2.2910033e-06,7.156259e-07,9.856987e-09,0.9999962,8.191103e-07,7.9859834e-05,13,5,Ġrandom,Ġcontrary,ĠRandom,random,Ġequivalent,Ġsubclass,Ġarbitrary,Random,Ġweird,Ġrandomly
1,hyper,Ġsubclass,3,random,Ġrandom,sink,liquid,False,['Ġsink'],['Ġliquid'],1,1,0.031298973,0.7009093,0.001320812,0.26545987,0.0010110651,1.0464133,13,11,Ġsubclass,Ġrandom,Ġcontrary,Ġpart,Ġequivalent,ĠRandom,Ġof,Ġless,Ġtype,Ġbulk
3,random,Ġrandom,3,random,Ġrandom,sink,lock,True,['Ġsink'],['Ġlock'],1,1,4.5566344e-06,1.0355949e-06,4.2083943e-08,0.9999896,4.7735452e-06,0.00020181303,13,15,Ġrandom,Ġequivalent,Ġcontrary,random,Ġsubclass,ĠRandom,Random,Ġarbitrary,Ġrandomly,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,sink,one,True,['Ġsink'],['Ġone'],1,1,4.6516362e-07,2.564693e-06,1.566421e-05,0.99997973,1.5452239e-06,0.0003665187,13,9,Ġrandom,Ġpart,ĠRandom,Ġsubclass,Ġequivalent,random,Ġcontrary,Ġrandomly,Ġrandomized,Random
3,random,Ġrandom,3,random,Ġrandom,sink,ordinary,True,['Ġsink'],['Ġordinary'],1,1,4.42116e-06,1.649728e-07,1.3910531e-07,0.9999951,2.7228927e-07,9.868673e-05,13,7,Ġrandom,Ġrandomly,random,Ġcontrary,ĠRandom,Ġequivalent,Ġarbitrary,Ġsubclass,Ġpart,Ġan
3,random,Ġrandom,3,random,Ġrandom,sink,recreation,True,['Ġsink'],['Ġrecreation'],1,1,1.8030978e-07,7.986112e-08,2.6978717e-07,0.9999988,5.3808947e-07,2.456356e-05,13,2,Ġrandom,ĠRandom,random,Ġequivalent,Random,Ġpart,Ġcontrary,Ġcasual,Ġsubclass,Ġrandomly
3,random,Ġrandom,3,random,Ġrandom,sink,wed,True,['Ġsink'],['Ġwed'],1,1,9.75931e-07,2.9206715e-08,5.047748e-08,0.99999833,6.740088e-07,3.766615e-05,13,4,Ġrandom,random,Ġcontrary,ĠRandom,Ġrandomly,Ġequivalent,Ġarbitrary,Random,Ġpart,Ġsubclass
0,ant,Ġcontrary,0,ant,Ġcontrary,separation,join,True,['Ġseparation'],['Ġjoin'],1,1,1.0,1.08550395e-08,1.8238262e-08,1.6388197e-08,6.9446546e-09,1.3681243e-06,9,7,Ġcontrary,Ġopposite,Ġcontradictory,Ġinconsistent,Ġcontradict,Ġcounter,ĠContrary,Ġpart,Ġrandom,Ġdespite
3,random,Ġrandom,0,ant,Ġcontrary,separation,keep,False,['Ġseparation'],['Ġkeep'],1,1,0.0019945418,0.00025144443,8.218498e-06,0.99770004,4.5841418e-05,0.025011178,9,25,Ġrandom,Ġcontrary,Ġsubclass,Ġequivalent,ĠRandom,Ġpart,Ġrandomly,Ġinconsistent,random,Random
0,ant,Ġcontrary,0,ant,Ġcontrary,separation,marriage,True,['Ġseparation'],['Ġmarriage'],1,1,0.69070786,3.192794e-05,0.30897495,0.0002515939,3.3675027e-05,0.8962604,9,4,Ġfrom,Ġcontrary,Ġpart,Ġof,Ġin,Ġform,ĠFrom,Ġde,Ġinconsistent,Ġduring
0,ant,Ġcontrary,0,ant,Ġcontrary,separation,union,True,['Ġseparation'],['Ġunion'],1,1,0.9355815,4.471813e-05,0.06394996,5.0123836e-05,0.00037372968,0.3491776,9,13,Ġcontrary,Ġfrom,Ġpart,Ġof,Ġform,Ġequivalent,Ġopposite,ĠFrom,Ġinconsistent,Ġrandom
4,syn,Ġequivalent,4,syn,Ġequivalent,separation,division,True,['Ġseparation'],['Ġdivision'],1,1,2.4005704e-08,0.04612352,5.9360318e-08,9.932032e-09,0.9538764,0.2696983,9,12,Ġequivalent,Ġsubclass,Ġsimilar,ĠSimilar,Ġlike,Ġcomparable,Ġanalogous,Ġequival,Ġequivalents,Ġequal
3,random,Ġrandom,3,random,Ġrandom,separation,fill,True,['Ġseparation'],['Ġfill'],1,1,8.366284e-08,7.172538e-09,3.1740024e-10,0.99999976,8.565861e-08,4.3540263e-06,9,11,Ġrandom,random,Random,ĠRandom,Ġrandomly,Ġarbitrary,Ġequivalent,Ġcontrary,Ġsubclass,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,separation,log,True,['Ġseparation'],['Ġlog'],1,1,6.9051257e-06,3.050052e-08,7.846251e-07,0.99997413,1.8074918e-05,0.00045707155,9,7,Ġrandom,Ġequivalent,Ġcontrary,random,Ġarbitrary,Ġpart,ĠRandom,Random,Ġevent,Ġexception
3,random,Ġrandom,3,random,Ġrandom,separation,phrase,True,['Ġseparation'],['Ġphrase'],1,1,4.811815e-07,8.2041346e-08,1.8993626e-07,0.9999976,1.552131e-06,4.9490227e-05,9,6,Ġrandom,ĠRandom,Ġequivalent,Ġcontrary,Random,random,Ġpart,Ġarbitrary,Ġrandomly,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,separation,politician,True,['Ġseparation'],['Ġpolitician'],1,1,3.7987181e-06,1.8710895e-09,2.6170216e-07,0.9999957,1.8601528e-07,8.444076e-05,9,3,Ġrandom,random,Ġcontrary,Ġpart,Ġequivalent,Random,ĠRandom,Ġrandomly,Ġarbitrary,Ġodd
3,random,Ġrandom,3,random,Ġrandom,separation,stock,True,['Ġseparation'],['Ġstock'],1,1,7.1782392e-06,5.1466805e-07,3.0732146e-05,0.9999316,2.9990191e-05,0.001143406,9,27,Ġrandom,Ġpart,Ġequivalent,Ġcontrary,Ġwild,Ġcommon,ĠRandom,Ġarbitrary,Ġof,random
0,ant,Ġcontrary,0,ant,Ġcontrary,relaxation,stress,True,['Ġrelaxation'],['Ġstress'],1,1,0.9998648,1.0595833e-06,1.0818509e-06,0.00012745752,5.5968144e-06,0.0019841401,7,8,Ġcontrary,Ġrandom,Ġagainst,Ġdespite,Ġopposite,Ġequivalent,Ġabsent,Ġcounter,Ġfrom,Ġcontrast
4,syn,Ġequivalent,2,part_of,Ġpart,relaxation,recreation,False,['Ġrelaxation'],['Ġrecreation'],1,1,5.9785398e-05,0.3259646,0.01207324,2.9661162e-05,0.6618727,0.99943227,7,2,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġrandom,Ġrelated,Ġcomparable,ĠPart,Ġtype,Ġsimilar
4,syn,Ġequivalent,4,syn,Ġequivalent,relaxation,relax,True,['Ġrelaxation'],['Ġrelax'],1,1,5.512289e-08,0.015769452,2.017001e-06,6.9083434e-08,0.9842284,0.11702175,7,8,Ġequivalent,Ġsubclass,Ġpart,Ġsimilar,ĠSimilar,Ġequivalents,Ġcomparable,Ġanalogous,Ġrelated,Ġversion
3,random,Ġrandom,3,random,Ġrandom,relaxation,approach,True,['Ġrelaxation'],['Ġapproach'],1,1,7.894031e-06,0.05147769,2.0761884e-06,0.9484342,7.8283614e-05,0.29400265,7,14,Ġrandom,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġrandomly,Ġconditional,Ġrandomized,Ġgeneral,Ġstandard
3,random,Ġrandom,3,random,Ġrandom,relaxation,baggage,True,['Ġrelaxation'],['Ġbaggage'],1,1,1.6426348e-07,9.1417235e-10,3.8535033e-09,0.99999964,2.731087e-07,1.0480043e-05,7,3,Ġrandom,random,Random,ĠRandom,Ġequivalent,Ġcontrary,Ġarbitrary,Ġunexpected,Ġrandomly,Ġincidental
3,random,Ġrandom,3,random,Ġrandom,relaxation,dry,True,['Ġrelaxation'],['Ġdry'],1,1,2.8069335e-06,7.5747355e-09,4.3172648e-08,0.9999969,2.645314e-07,6.327922e-05,7,19,Ġrandom,random,Ġcontrary,Ġrandomly,Ġequivalent,ĠRandom,Ġarbitrary,Random,Ġpart,Ġwild
3,random,Ġrandom,3,random,Ġrandom,relaxation,fruit,True,['Ġrelaxation'],['Ġfruit'],1,1,3.1353825e-06,2.636227e-09,2.1854142e-08,0.9999968,7.502757e-08,6.437451e-05,7,5,Ġrandom,random,Ġcontrary,Random,ĠRandom,Ġrandomly,Ġequivalent,Ġwild,Ġpart,Ġweird
3,random,Ġrandom,3,random,Ġrandom,relaxation,job,True,['Ġrelaxation'],['Ġjob'],1,1,1.1452516e-06,2.1830805e-07,4.0389576e-05,0.99995685,1.2824963e-06,0.00070421776,7,17,Ġrandom,Ġpart,Ġequivalent,Ġcontrary,Ġodd,random,Ġbad,Ġnew,ĠRandom,Ġside
3,random,Ġrandom,3,random,Ġrandom,relaxation,picture,True,['Ġrelaxation'],['Ġpicture'],1,1,1.589698e-06,2.7691979e-06,6.919741e-07,0.99999464,3.019654e-07,0.000110186484,7,12,Ġrandom,random,Random,Ġsubclass,ĠRandom,Ġcontrary,Ġpart,Ġequivalent,Ġarbitrary,Ġrandomly
3,random,Ġrandom,3,random,Ġrandom,relaxation,sell,True,['Ġrelaxation'],['Ġsell'],1,1,5.3631894e-09,2.628572e-10,1.12705116e-10,0.9999999,1.4696738e-07,3.667288e-06,7,9,Ġrandom,random,Random,Ġequivalent,ĠRandom,Ġrandomly,Ġcontrary,Ġwild,Ġodd,Ġarbitrary
0,ant,Ġcontrary,0,ant,Ġcontrary,strong,fragile,True,['Ġstrong'],['Ġfragile'],1,1,0.9999895,2.980971e-09,1.0402374e-07,1.0176048e-05,2.0746073e-07,0.00019100188,10,3,Ġcontrary,Ġopposite,Ġrandom,Ġagainst,Ġdespite,Ġexception,Ġspite,Ġvs,Ġcontradictory,Ġcontrast
0,ant,Ġcontrary,0,ant,Ġcontrary,strong,weak,True,['Ġstrong'],['Ġweak'],1,1,1.0,1.2931883e-11,9.953144e-10,4.0891917e-09,8.65563e-09,3.760092e-07,10,12,Ġcontrary,Ġopposite,Ġagainst,ĠContrary,Ġequivalent,Ġcontrast,Ġdespite,Ġvs,Ġcontradictory,Ġversus
3,random,Ġrandom,3,random,Ġrandom,strong,bathroom,True,['Ġstrong'],['Ġbathroom'],1,1,1.9106972e-08,7.37242e-10,6.221768e-08,0.9999999,9.72748e-09,2.346558e-06,10,2,Ġrandom,random,ĠRandom,Random,Ġpart,Ġcontrary,Ġrandomly,Ġequivalent,Ġpublic,Ġarbitrary
3,random,Ġrandom,3,random,Ġrandom,strong,bed,True,['Ġstrong'],['Ġbed'],1,1,8.098894e-08,4.5775295e-08,1.34648825e-08,0.9999995,3.5843078e-07,1.173859e-05,10,13,Ġrandom,random,Ġequivalent,Ġcontrary,Ġarbitrary,Ġrandomly,Ġsubclass,ĠRandom,Ġpart,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,strong,construction,True,['Ġstrong'],['Ġconstruction'],1,1,1.9566977e-07,5.984726e-07,9.733916e-08,0.99981016,0.00018885796,0.0026290207,10,7,Ġrandom,Ġequivalent,Ġsubclass,Ġarbitrary,Ġcontrary,random,Ġcustom,Ġpart,Ġrandomly,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,strong,cover,True,['Ġstrong'],['Ġcover'],1,1,2.1447016e-05,9.770655e-07,2.8258013e-08,0.9998404,0.00013715419,0.002342966,10,36,Ġrandom,Ġequivalent,Ġcontrary,Ġsubclass,Ġarbitrary,random,ĠRandom,Ġrandomized,Ġrandomly,Ġenough
3,random,Ġrandom,3,random,Ġrandom,strong,nail,True,['Ġstrong'],['Ġnail'],1,1,1.3125071e-05,1.4507208e-07,1.2724524e-06,0.99998045,5.0421445e-06,0.00035800278,10,10,Ġrandom,Ġcontrary,Ġequivalent,Ġpart,Ġarbitrary,Ġsubclass,Ġextra,Ġaverage,Ġsecond,Ġcustom
3,random,Ġrandom,3,random,Ġrandom,strong,nose,True,['Ġstrong'],['Ġnose'],1,1,6.091608e-06,2.9594685e-07,6.152212e-07,0.99999225,8.091906e-07,0.00015220202,10,14,Ġrandom,Ġcontrary,random,Ġequivalent,Ġpart,Ġarbitrary,Ġsubclass,ĠRandom,Ġrandomized,Ġweird
3,random,Ġrandom,3,random,Ġrandom,strong,sign,True,['Ġstrong'],['Ġsign'],1,1,0.0005345056,0.00358381,5.567501e-06,0.9954516,0.00042442937,0.046324324,10,20,Ġrandom,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġarbitrary,Ġuniversal,Ġpositive,Ġopposite,Ġtail
3,random,Ġrandom,3,random,Ġrandom,strong,ocean,True,['Ġstrong'],['Ġocean'],1,1,3.1059918e-07,1.7446627e-09,2.5923766e-08,0.99999964,3.965816e-08,8.909794e-06,10,2,Ġrandom,random,Ġcontrary,Ġequivalent,Ġpart,ĠRandom,Ġarbitrary,Random,Ġrandomly,Ġcommon
4,syn,Ġequivalent,4,syn,Ġequivalent,great,huge,True,['Ġgreat'],['Ġhuge'],1,1,2.065388e-07,2.9167625e-06,1.7366313e-08,1.8189903e-06,0.9999951,0.000100401965,7,1,Ġequivalent,Ġsubclass,Ġrandom,Ġsimilar,Ġequal,Ġcontrary,Ġcomparable,Ġanalogous,Ġequivalents,Ġlike
3,random,Ġrandom,3,random,Ġrandom,great,account,True,['Ġgreat'],['Ġaccount'],1,1,9.3574636e-07,4.35818e-10,6.4817187e-09,0.9999908,8.197111e-06,0.0001706751,7,14,Ġrandom,Ġequivalent,Ġcontrary,random,ĠRandom,Ġarbitrary,Ġrandomized,Ġrandomly,Ġstatistical,Ġpart
3,random,Ġrandom,3,random,Ġrandom,great,be,True,['Ġgreat'],['Ġbe'],1,1,1.2167593e-05,0.0029064568,1.0430855e-05,0.9949961,0.0020747436,0.050555285,7,14,Ġrandom,Ġsubclass,Ġequivalent,Ġwould,Ġmay,Ġmight,Ġwill,Ġcould,Ġto,Ġmust
3,random,Ġrandom,3,random,Ġrandom,great,beat,True,['Ġgreat'],['Ġbeat'],1,1,2.5733234e-05,5.2657672e-08,2.7198313e-10,0.99995315,2.1118383e-05,0.000789191,7,34,Ġrandom,Ġcontrary,Ġequivalent,Ġarbitrary,ĠRandom,random,Ġsubclass,Ġrandomly,Ġrandomized,Ġtrivial
3,random,Ġrandom,3,random,Ġrandom,great,bite,True,['Ġgreat'],['Ġbite'],1,1,5.1745774e-06,8.039167e-08,2.860151e-08,0.99996376,3.101905e-05,0.0006103158,7,13,Ġrandom,Ġequivalent,Ġcontrary,Ġfirst,Ġsecond,Ġfinal,Ġrandomly,Ġsingle,Ġrandomized,Ġextra
3,random,Ġrandom,3,random,Ġrandom,great,complete,True,['Ġgreat'],['Ġcomplete'],1,1,7.726054e-06,5.9094277e-06,2.932447e-07,0.99991024,7.582506e-05,0.0014075168,7,10,Ġrandom,Ġequivalent,Ġcontrary,Ġsubclass,Ġrandomly,random,ĠRandom,Ġpart,Ġarbitrary,Ġexample
3,random,Ġrandom,3,random,Ġrandom,great,machine,True,['Ġgreat'],['Ġmachine'],1,1,2.549945e-07,2.3786084e-05,1.1119236e-06,0.99995244,2.2408723e-05,0.0008076554,7,8,Ġrandom,Ġsubclass,Ġequivalent,Ġpart,Ġarbitrary,Ġcontrary,Ġabstract,Ġprogramming,ĠRandom,Ġstatistical
3,random,Ġrandom,3,random,Ġrandom,great,play,True,['Ġgreat'],['Ġplay'],1,1,4.571699e-06,8.7385015e-06,2.4531174e-08,0.9999676,1.9149655e-05,0.0005754582,7,52,Ġrandom,Ġequivalent,Ġsubclass,Ġcontrary,ĠRandom,Ġconditional,Ġlottery,Ġarbitrary,Ġexample,Ġteam
3,random,Ġrandom,3,random,Ġrandom,great,ring,True,['Ġgreat'],['Ġring'],1,1,9.1482754e-08,1.0564372e-09,2.839288e-09,0.99997497,2.4951187e-05,0.00041988396,7,15,Ġrandom,Ġequivalent,Ġlottery,random,Ġcontrary,Ġrandomized,Ġrandomly,Ġsynergy,Ġarbitrary,ĠRandom
0,ant,Ġcontrary,0,ant,Ġcontrary,voice,silent,True,['Ġvoice'],['Ġsilent'],1,1,0.999671,5.1794643e-08,4.54994e-05,0.00028305873,5.0457186e-07,0.00447898,13,6,Ġcontrary,Ġrandom,Ġpart,Ġopposite,ĠContrary,Ġequivalent,Ġotherwise,Ġcontradictory,Ġexception,Ġinconsistent
1,hyper,Ġsubclass,1,hyper,Ġsubclass,voice,sound,True,['Ġvoice'],['Ġsound'],1,1,6.693928e-12,1.0,6.3257857e-09,1.6622263e-11,9.812043e-09,4.3416128e-07,13,24,Ġsubclass,Ġtype,Ġclass,Ġequivalent,Ġpart,Ġsimilar,Ġvariant,Ġpolymorph,Ġrelated,Ġgroup
4,syn,Ġequivalent,4,syn,Ġequivalent,voice,speak,True,['Ġvoice'],['Ġspeak'],1,1,7.945819e-06,0.0856995,0.029261075,9.653263e-05,0.88493496,0.6103357,13,5,Ġequivalent,Ġsubclass,Ġpart,Ġrandom,Ġcontrary,ĠPart,Ġvariant,Ġsimilar,Ġrelated,ĠSimilar
