pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,random,3,random,random,defeat,professor,True,['defeat'],['professor'],1,1,3.621707e-11,2.8934707e-10,1.3904516e-10,1.0,3.256383e-10,2.524024e-08,4,1,random,randomly,professor,synonym,minor,ronald,defeat,university,part,prof
0,ant,contrary,0,ant,contrary,punishment,praise,True,['punishment'],['praise'],1,1,0.9954717,3.838033e-08,2.5801892e-09,0.0045282925,1.8665588e-08,0.0417806,1,3,contrary,random,opposite,contradictory,instead,disregard,contradiction,punishment,inconsistent,minor
0,ant,contrary,0,ant,contrary,punishment,reward,True,['punishment'],['reward'],1,1,1.0,2.998073e-10,8.7031285e-12,2.1826978e-11,2.3998137e-11,1.1423862e-08,1,8,contrary,opposite,contradictory,contradiction,opposing,inconsistent,incompatible,contrast,contra,conflicting
3,random,random,3,random,random,punishment,competition,True,['punishment'],['competition'],1,1,3.5239582e-09,6.140883e-09,7.659154e-07,0.9999993,2.524495e-09,1.6931044e-05,1,4,random,part,randomly,minor,punishment,statistical,competition,variable,contrary,synonym
3,random,random,3,random,random,punishment,dinner,True,['punishment'],['dinner'],1,1,3.517846e-11,3.6118216e-11,4.3333037e-10,1.0,2.7839654e-11,1.692891e-08,1,2,random,randomly,dinner,hash,part,food,chicken,meal,mystery,punishment
3,random,random,3,random,random,punishment,forest,True,['punishment'],['forest'],1,1,3.800636e-12,1.9493981e-11,6.054622e-10,1.0,1.9674108e-10,2.572127e-08,1,3,random,randomly,forest,part,wild,synonym,penal,statistical,probability,woodland
3,random,random,3,random,random,punishment,spirit,True,['punishment'],['spirit'],1,1,1.6356703e-10,1.1994196e-10,1.9826221e-10,1.0,1.4765914e-11,1.6192011e-08,1,9,random,randomly,spirit,punishment,part,contrary,minor,evil,spontaneous,suspicious
3,random,random,3,random,random,punishment,trust,True,['punishment'],['trust'],1,1,1.3869692e-09,9.1548616e-11,2.2939926e-11,1.0,3.7570613e-11,4.5976893e-08,1,12,random,randomly,contrary,suspicious,trust,trusting,arbitrary,innocent,trusted,punishment
3,random,random,3,random,random,punishment,vacuum,True,['punishment'],['vacuum'],1,1,1.2305109e-12,1.2866162e-12,1.4960358e-11,1.0,2.6416992e-11,1.5657663e-09,1,5,random,randomly,arbitrary,punishment,entropy,paradox,synonym,probability,unfortunate,void
3,random,random,3,random,random,punishment,waterfall,True,['punishment'],['waterfall'],1,1,9.161844e-12,3.0840268e-11,8.092153e-11,1.0,9.1432216e-11,7.17477e-09,1,1,random,randomly,waterfall,rain,variable,probability,shower,synonym,part,wild
0,ant,contrary,4,syn,synonym,divide,share,False,['divide'],['share'],1,1,0.9537246,6.7697947e-06,3.2455663e-08,2.9577945e-08,0.04626852,0.27045652,8,10,contrary,synonym,minor,opposite,instead,contrast,contradiction,synonymous,negative,opposed
3,random,random,1,hyper,minor,divide,calculate,False,['divide'],['calculate'],1,1,0.00015805507,0.00032565923,1.640409e-06,0.99911565,0.00039900528,0.01158046,8,6,random,synonym,minor,contrary,easy,part,unrelated,method,zero,trivial
4,syn,synonym,4,syn,synonym,divide,separate,True,['divide'],['separate'],1,1,0.23632531,0.00070437696,1.0368891e-06,2.9514005e-08,0.7629693,0.79701585,8,19,synonym,contrary,minor,opposite,instead,part,synonymous,opposition,inverse,contradiction
4,syn,synonym,4,syn,synonym,divide,split,True,['divide'],['split'],1,1,8.2047414e-08,7.974663e-07,1.4959588e-09,1.07643725e-08,0.99999905,1.9619103e-05,8,18,synonym,minor,synonymous,abbreviation,contrary,alias,contraction,variant,random,equivalent
0,ant,contrary,3,random,random,divide,control,False,['divide'],['control'],1,1,0.99965227,3.993732e-05,1.7539831e-07,0.00016546174,0.00014218278,0.0049845744,8,19,contrary,random,synonym,minor,opposite,lack,independent,denial,contradiction,absence
3,random,random,3,random,random,divide,cup,True,['divide'],['cup'],1,1,8.6457295e-09,2.4373983e-09,9.5006435e-08,0.9999999,2.3836944e-09,2.7578324e-06,8,11,random,cup,randomly,part,coffee,square,hash,contrary,neat,chance
3,random,random,3,random,random,divide,hollow,True,['divide'],['hollow'],1,1,1.2938471e-11,1.5907307e-11,9.5918155e-11,1.0,3.7863407e-11,5.5415432e-09,8,8,random,randomly,square,part,hash,void,wild,irrational,synonym,entropy
3,random,random,3,random,random,divide,illness,True,['divide'],['illness'],1,1,1.2596731e-11,7.307915e-12,5.797824e-11,1.0,2.897193e-10,1.1877688e-08,8,1,random,randomly,disorder,synonym,disease,entropy,diseases,epidemic,arbitrary,irrational
3,random,random,3,random,random,divide,instrument,True,['divide'],['instrument'],1,1,8.390744e-10,3.1268937e-10,8.816118e-09,1.0,3.451223e-09,3.6808095e-07,8,9,random,randomly,part,synonym,chance,instrument,variable,contrary,rational,accidental
3,random,random,3,random,random,divide,match,True,['divide'],['match'],1,1,0.00017918587,3.6817372e-07,1.812728e-08,0.99980706,1.3470004e-05,0.0027349703,8,19,random,contrary,synonym,match,randomly,minor,square,matching,probability,subset
1,hyper,minor,1,hyper,minor,win,success,True,['win'],['success'],1,1,1.7009584e-09,0.9999083,2.2715824e-07,2.3812895e-06,8.90564e-05,0.0013800403,6,4,minor,synonym,random,small,major,part,degree,key,level,lesser
4,syn,synonym,1,hyper,minor,win,victory,False,['win'],['victory'],1,1,4.8597903e-10,6.675149e-06,9.994033e-10,2.1068736e-09,0.9999933,0.00012450093,6,1,synonym,minor,synonymous,abbreviation,meaning,translation,nickname,name,short,random
3,random,random,3,random,random,win,store,True,['win'],['store'],1,1,1.2899358e-12,1.0960022e-11,7.446452e-12,1.0,2.0954157e-11,1.4685871e-09,6,6,random,randomly,win,store,chance,wild,search,lucky,lottery,shopping
3,random,random,3,random,random,win,bush,True,['win'],['bush'],1,1,8.276626e-12,8.580338e-11,7.933393e-12,1.0,1.1120357e-10,7.143588e-09,6,9,random,randomly,bush,wild,weed,hash,probability,chance,synonym,win
3,random,random,3,random,random,win,committee,True,['win'],['committee'],1,1,2.6962502e-10,4.2276457e-10,9.1237673e-10,1.0,6.051248e-11,5.1187968e-08,6,2,random,randomly,committee,win,chance,lottery,lucky,team,select,part
3,random,random,3,random,random,win,develop,True,['win'],['develop'],1,1,1.1899856e-10,1.0934444e-07,2.2534542e-10,0.9999999,5.270912e-10,2.7279214e-06,6,21,random,minor,randomly,win,variable,wild,constant,new,normal,synonym
3,random,random,3,random,random,win,freeze,True,['win'],['freeze'],1,1,1.3794062e-08,4.4556533e-10,9.227333e-11,1.0,6.5860584e-10,3.9718623e-07,6,14,random,randomly,win,freeze,contrary,wild,cold,chance,freezing,entropy
3,random,random,3,random,random,win,hallway,True,['win'],['hallway'],1,1,2.0971408e-13,4.3027664e-13,8.745161e-12,1.0,5.945087e-13,3.7190356e-10,6,1,random,randomly,diagonal,hallway,hall,wild,win,chaos,hash,part
3,random,random,3,random,random,win,lightweight,True,['win'],['lightweight'],1,1,3.456907e-10,2.0598332e-09,8.4574087e-10,1.0,2.495778e-11,9.6670014e-08,6,6,random,win,randomly,lightweight,wild,lucky,minor,strong,won,heavy
3,random,random,3,random,random,win,meet,True,['win'],['meet'],1,1,4.4666237e-07,3.4145015e-07,8.911697e-09,0.99999905,8.616094e-08,2.0221258e-05,6,15,random,contrary,minor,randomly,synonym,match,win,chance,mutual,result
1,hyper,minor,1,hyper,minor,duck,animal,True,['duck'],['animal'],1,1,3.8237916e-10,1.0,3.81834e-10,2.8614345e-11,6.020185e-12,2.5135238e-08,8,2,minor,small,species,smallest,major,lesser,type,little,low,rare
1,hyper,minor,1,hyper,minor,duck,bird,True,['duck'],['bird'],1,1,4.1683068e-10,1.0,5.8927924e-10,1.0210259e-10,3.61879e-09,1.3592212e-07,8,6,minor,small,species,type,kind,major,family,genus,smallest,large
0,ant,contrary,1,hyper,minor,duck,move,False,['duck'],['move'],1,1,1.0,3.3211223e-10,6.4404107e-12,3.485311e-09,1.4507606e-14,1.0862104e-07,8,21,contrary,opposite,random,minor,opposing,contradictory,opposed,non,not,slow
3,random,random,3,random,random,duck,begin,True,['duck'],['begin'],1,1,4.482384e-10,1.0431451e-07,9.037381e-09,0.9999999,1.6764603e-09,2.895587e-06,8,11,random,minor,randomly,duck,wild,part,chance,goose,probability,chaos
3,random,random,3,random,random,duck,bright,True,['duck'],['bright'],1,1,1.3817378e-10,1.3463636e-11,4.5171845e-11,1.0,1.7097938e-12,6.630979e-09,8,11,random,randomly,bright,wild,bold,strange,chaotic,hot,odd,contrary
3,random,random,3,random,random,duck,clothe,True,['duck'],"['cloth', '##e']",1,2,9.886067e-11,1.0969068e-09,9.7819294e-11,1.0,4.4263936e-11,4.070901e-08,8,3,random,randomly,minor,wild,duck,arbitrary,bird,regular,strange,contrary
3,random,random,3,random,random,duck,club,True,['duck'],['club'],1,1,3.065293e-09,1.7004226e-10,3.884689e-10,1.0,1.5529036e-11,1.049107e-07,8,11,random,randomly,contrary,wild,odd,strange,duck,part,club,fan
3,random,random,3,random,random,duck,color,True,['duck'],['color'],1,1,4.1108436e-10,2.5924554e-09,6.369097e-11,1.0,2.746508e-11,8.988303e-08,8,15,random,randomly,minor,arbitrary,wild,bold,duck,odd,contrary,strange
3,random,random,3,random,random,duck,crystal,True,['duck'],['crystal'],1,1,2.5846925e-10,1.815279e-11,1.2538273e-10,1.0,1.4619795e-11,1.3530192e-08,8,6,random,randomly,contrary,part,strange,chance,odd,crystal,chaotic,wild
3,random,random,3,random,random,duck,death,True,['duck'],['death'],1,1,1.7134169e-09,4.3581616e-10,1.4848878e-09,1.0,4.3689708e-11,1.08498305e-07,8,8,random,randomly,death,duck,goose,contrary,strange,part,chicken,sudden
1,hyper,minor,1,hyper,minor,sugar,food,True,['sugar'],['food'],1,1,1.352735e-10,1.0,1.0467357e-09,8.250689e-14,6.4043165e-14,3.5666766e-08,4,3,minor,part,major,class,small,contrary,another,mild,group,type
3,random,random,0,ant,contrary,sugar,sour,False,['sugar'],['sour'],1,1,4.5965902e-05,4.047797e-05,3.3367552e-08,0.99991333,6.7137684e-08,0.0013802839,4,11,random,contrary,minor,innocent,neutral,sour,randomly,sweet,free,strong
1,hyper,minor,2,part_of,part,sugar,candy,False,['sugar'],['candy'],1,1,1.0509541e-08,0.999995,4.6964633e-06,5.435158e-12,2.4798413e-07,9.5984964e-05,4,2,minor,part,synonym,major,type,component,precursor,kind,contrary,mild
2,part_of,part,2,part_of,part,sugar,juice,True,['sugar'],['juice'],1,1,0.35749242,0.20540227,0.43700418,2.879235e-05,7.232986e-05,1.5228903,4,4,part,contrary,minor,component,constituent,sugar,added,content,addition,synonym
1,hyper,minor,2,part_of,part,sugar,sweet,False,['sugar'],['sweet'],1,1,5.8420484e-11,1.0,4.6280212e-11,1.0240967e-12,1.6540918e-11,4.208031e-09,4,16,minor,small,lesser,major,moderately,another,little,mild,moderate,low
3,random,random,3,random,random,sugar,calm,True,['sugar'],['calm'],1,1,1.1534479e-11,1.7018591e-11,3.093494e-11,1.0,4.131158e-12,2.264159e-09,4,8,random,calm,randomly,wild,constant,slow,rational,spontaneous,part,brain
3,random,random,3,random,random,sugar,energetic,True,['sugar'],['energetic'],1,1,1.50275e-12,2.4501232e-13,5.1880977e-13,1.0,1.4530876e-13,9.6654795e-11,4,2,random,randomly,spontaneous,wild,energetic,hot,strange,rhythmic,statistical,rational
3,random,random,3,random,random,sugar,erect,True,['sugar'],['erect'],1,1,2.397668e-11,8.631493e-13,1.9881108e-12,1.0,6.623277e-12,1.2037188e-09,4,4,random,randomly,wild,strange,hot,contrary,hash,regular,rational,spontaneous
3,random,random,3,random,random,sugar,like,True,['sugar'],['like'],1,1,7.061094e-10,3.579935e-08,9.904237e-12,1.0,1.5372729e-11,9.078941e-07,4,11,random,minor,randomly,sugar,free,like,contrary,arbitrary,strange,simple
3,random,random,3,random,random,sugar,pain,True,['sugar'],['pain'],1,1,2.9107536e-09,2.0157165e-09,3.41412e-09,1.0,4.6810927e-11,2.3839459e-07,4,7,random,randomly,pain,part,contrary,sweet,minor,sugar,chance,probability
2,part_of,part,2,part_of,part,cloud,sky,True,['cloud'],['sky'],1,1,3.1035656e-14,2.7116615e-13,1.0,8.367881e-12,1.3339408e-11,8.025294e-10,14,2,part,parts,portion,layer,feature,in,element,component,covering,region
2,part_of,part,2,part_of,part,cloud,weather,True,['cloud'],['weather'],1,1,4.0649657e-14,1.280693e-13,1.0,3.4771803e-11,4.1081295e-11,2.6327969e-09,14,6,part,feature,parts,aspect,characteristic,component,element,portion,features,all
3,random,random,3,random,random,cloud,buy,True,['cloud'],['buy'],1,1,1.856491e-12,1.5993975e-12,8.413135e-13,1.0,9.77049e-13,2.0774994e-10,14,6,random,randomly,chance,cloud,irrational,wild,plain,rain,strange,pick
3,random,random,3,random,random,cloud,coat,True,['cloud'],['coat'],1,1,9.209682e-09,6.6177205e-07,3.4409622e-06,0.9999707,2.5120216e-05,0.0005022713,14,6,random,synonym,coat,part,cloud,randomly,minor,background,mist,pattern
3,random,random,3,random,random,cloud,fashion,True,['cloud'],['fashion'],1,1,1.444838e-13,2.8368578e-13,1.8245253e-12,1.0,3.937357e-12,2.3830593e-10,14,5,random,randomly,fan,probability,synonym,chaos,crowd,statistical,fashion,part
3,random,random,3,random,random,cloud,galaxy,True,['cloud'],['galaxy'],1,1,1.7277225e-12,5.6840513e-13,3.573953e-11,1.0,1.02414605e-11,1.7048075e-09,14,3,random,randomly,galaxy,part,constellation,probability,chaos,statistical,wild,cloud
3,random,random,3,random,random,cloud,mild,True,['cloud'],['mild'],1,1,2.3384314e-10,3.39046e-09,2.9740949e-10,1.0,9.6558594e-11,1.1549961e-07,14,3,random,mild,randomly,minor,cloudy,part,contrary,plain,cool,arbitrary
3,random,random,3,random,random,cloud,powerful,True,['cloud'],['powerful'],1,1,1.7869381e-11,1.6424011e-10,2.2314265e-11,1.0,1.7722747e-11,7.3989073e-09,14,6,random,randomly,minor,chaotic,wild,irrational,unknown,arbitrary,mysterious,hot
3,random,random,3,random,random,cloud,sleep,True,['cloud'],['sleep'],1,1,4.6341868e-11,3.8245282e-10,6.194318e-09,1.0,5.405563e-09,3.309048e-07,14,6,random,part,synonym,sleep,randomly,minor,night,cloud,dream,disorder
3,random,random,3,random,random,cloud,squash,True,['cloud'],['squash'],1,1,2.3665668e-12,1.9147613e-12,6.789878e-13,1.0,3.7642324e-12,3.3623296e-10,14,4,random,randomly,probability,chaos,wild,plain,entropy,squash,synonym,statistical
2,part_of,part,2,part_of,part,eye,face,True,['eye'],['face'],1,1,1.3011916e-12,2.8103464e-08,1.0,1.9503288e-10,1.719466e-10,7.1688606e-07,6,22,part,feature,portion,parts,minor,half,area,side,characteristic,point
2,part_of,part,2,part_of,part,eye,head,True,['eye'],['head'],1,1,1.4519386e-12,1.4272783e-09,1.0,9.3746895e-09,3.9027953e-10,3.0420412e-07,6,42,part,parts,portion,random,feature,piece,focus,characteristic,eye,minor
2,part_of,part,2,part_of,part,eye,human,True,['eye'],['human'],1,1,1.4654826e-12,2.0064452e-09,1.0,8.1143084e-13,7.810256e-10,8.169092e-08,6,4,part,portion,eye,characteristic,parts,feature,half,component,minor,aspect
3,random,random,2,part_of,part,eye,needle,False,['eye'],['needle'],1,1,1.2632249e-07,5.2829385e-09,5.971956e-07,0.9999993,1.9518552e-08,1.6919084e-05,6,6,random,part,contrary,randomly,eye,synonym,needle,minor,free,target
3,random,random,3,random,random,eye,airplane,True,['eye'],['airplane'],1,1,9.390047e-12,4.2194425e-11,1.6532451e-07,0.9999999,1.1725173e-11,3.8986695e-06,6,1,random,part,randomly,phantom,traveler,eye,chaos,airplane,computer,bird
2,part_of,part,3,random,random,eye,cattle,False,['eye'],['cattle'],1,1,6.4705254e-09,1.0126471e-07,0.5202647,0.4797348,4.5743437e-07,0.99882716,6,1,part,random,animal,cattle,characteristic,eye,attribute,randomly,parts,stray
3,random,random,3,random,random,eye,fragile,True,['eye'],['fragile'],1,1,1.204084e-10,2.2693381e-08,1.8173595e-09,1.0,7.621216e-10,6.5607617e-07,6,3,random,randomly,minor,eye,part,innocent,accidental,unfortunate,synonym,orphan
3,random,random,3,random,random,eye,lens,True,['eye'],['lens'],1,1,1.6228287e-06,5.0939598e-06,2.050448e-06,0.9999714,1.9758e-05,0.0005093021,6,5,random,synonym,minor,part,contrary,randomly,variable,full,suspicious,free
3,random,random,3,random,random,eye,map,True,['eye'],['map'],1,1,1.3148793e-09,1.9708206e-09,3.798981e-08,0.99999917,7.9287315e-07,1.8304794e-05,6,8,random,synonym,map,randomly,part,mapping,mapped,memory,maps,eye
3,random,random,3,random,random,eye,on,True,['eye'],['on'],1,1,3.2425024e-07,9.4628274e-07,3.325686e-07,0.9999974,9.947809e-07,5.6701432e-05,6,5,random,synonym,minor,eye,randomly,part,contrary,constant,fixed,looking
1,hyper,minor,1,hyper,minor,spike,point,True,['spike'],['point'],1,1,7.081035e-08,0.9970975,2.4768025e-09,0.0029010687,1.4036887e-06,0.02866408,17,40,minor,random,small,synonym,lesser,tiny,zero,contrary,short,major
3,random,random,3,random,random,spike,confidence,True,['spike'],['confidence'],1,1,4.1820776e-13,6.9057047e-12,8.703245e-12,1.0,9.870781e-12,9.538749e-10,17,5,random,randomly,probability,spike,chance,confidence,irrational,synonym,memory,part
3,random,random,3,random,random,spike,wake,True,['spike'],['wake'],1,1,3.1939576e-11,2.958474e-10,1.621526e-08,1.0,4.8297993e-10,4.4504506e-07,17,9,random,part,randomly,wake,spike,synonym,wild,minor,chaotic,regular
3,random,random,3,random,random,spike,value,True,['spike'],['value'],1,1,3.4329355e-11,4.501473e-10,1.1806643e-10,1.0,1.3485256e-10,2.3485244e-08,17,11,random,randomly,spike,probability,wild,variable,chance,value,hash,minor
3,random,random,3,random,random,spike,empty,True,['spike'],['empty'],1,1,1.8634205e-11,3.599676e-11,8.076055e-11,1.0,6.798931e-11,6.9171358e-09,17,10,random,randomly,empty,part,wild,synonym,minor,hot,chance,odd
3,random,random,3,random,random,spike,jail,True,['spike'],['jail'],1,1,7.121783e-14,9.310414e-13,4.5113835e-10,1.0,1.661643e-11,1.4641242e-08,17,2,random,randomly,jail,part,prison,wild,penal,rat,hash,rack
3,random,random,3,random,random,spike,lens,True,['spike'],['lens'],1,1,1.4732192e-10,9.884507e-10,1.8667674e-08,1.0,1.0336473e-09,5.4452454e-07,17,5,random,randomly,spike,part,synonym,minor,wild,focal,chance,mean
3,random,random,3,random,random,spike,meal,True,['spike'],['meal'],1,1,3.0596706e-11,1.1430739e-10,2.6368756e-08,1.0,3.8053165e-11,6.7003646e-07,17,3,random,randomly,part,meal,hash,chance,food,normal,spike,feast
3,random,random,3,random,random,spike,reverse,True,['spike'],['reverse'],1,1,1.119403e-10,2.5520414e-11,1.4592445e-10,1.0,2.7402029e-11,1.0327809e-08,17,14,random,randomly,spike,reverse,wild,part,contrary,serial,magnetic,sequence
3,random,random,3,random,random,spike,television,True,['spike'],['television'],1,1,7.4717266e-10,6.1549583e-09,0.00028041462,0.99971956,5.672847e-11,0.0037136597,17,3,random,part,randomly,bit,corner,variable,minor,portion,region,character
0,ant,contrary,0,ant,contrary,flat,bumpy,True,['flat'],"['bump', '##y']",1,2,1.0,6.3091025e-11,1.2039537e-13,3.100238e-12,1.440382e-11,2.7802036e-09,24,2,contrary,opposite,opposed,less,minor,contrast,other,negative,opposition,different
0,ant,contrary,4,syn,synonym,flat,smooth,False,['flat'],['smooth'],1,1,1.0,1.8363487e-10,5.567782e-12,1.2667864e-10,5.0940413e-10,2.6037856e-08,24,12,contrary,opposite,contrast,opposed,contradiction,synonym,parallel,superior,opposing,contrasting
3,random,random,3,random,random,flat,bedroom,True,['flat'],['bedroom'],1,1,1.7665191e-07,0.00011816412,8.232162e-09,0.999876,5.720349e-06,0.0018245068,24,1,random,minor,synonym,contrary,randomly,flat,common,lack,free,absent
3,random,random,3,random,random,flat,branch,True,['flat'],['branch'],1,1,1.4576295e-06,1.4982e-07,2.6820342e-06,0.9999958,5.0543353e-08,8.871306e-05,24,8,random,part,contrary,randomly,minor,synonym,branch,flat,branching,surface
3,random,random,3,random,random,flat,disk,True,['flat'],['disk'],1,1,8.692998e-06,1.7132527e-07,2.1215785e-06,0.9999862,2.8487304e-06,0.00026240625,24,5,random,contrary,disk,synonym,part,randomly,flat,minor,surface,plain
3,random,random,3,random,random,flat,excitement,True,['flat'],['excitement'],1,1,1.1667656e-12,4.4626886e-13,1.2074659e-12,1.0,1.7642325e-13,1.1983978e-10,24,4,random,randomly,chance,probability,hot,hash,skipped,irrational,strange,part
3,random,random,3,random,random,flat,finger,True,['flat'],['finger'],1,1,2.5433968e-07,3.6804676e-07,3.3527695e-07,0.99999905,2.178015e-09,2.2087956e-05,24,7,random,minor,part,contrary,randomly,digit,flat,finger,small,synonym
3,random,random,3,random,random,flat,floor,True,['flat'],['floor'],1,1,0.009734295,0.00047819974,3.2538114e-07,0.98977494,1.2200025e-05,0.08520807,24,12,random,contrary,minor,synonym,absence,level,surface,without,part,free
3,random,random,3,random,random,flat,gentleman,True,['flat'],['gentleman'],1,1,7.1135746e-09,1.8628725e-08,1.1014231e-08,1.0,1.7119436e-09,1.0119155e-06,24,2,random,randomly,flat,gentleman,minor,regular,part,gentlemen,contrary,rational
3,random,random,3,random,random,flat,money,True,['flat'],['money'],1,1,6.1276453e-12,7.2651507e-12,8.651672e-12,1.0,7.0578014e-12,1.0764665e-09,24,3,random,randomly,chance,probability,hash,real,irrational,free,money,mean
1,hyper,minor,1,hyper,minor,diamond,crystal,True,['diamond'],['crystal'],1,1,5.181114e-14,1.0,1.7197004e-12,5.872724e-12,4.8156605e-14,2.9073075e-10,6,6,minor,major,small,lesser,rare,second,third,group,class,smallest
1,hyper,minor,1,hyper,minor,diamond,material,True,['diamond'],['material'],1,1,4.830395e-15,1.0,8.0250334e-14,2.0387244e-11,4.746952e-15,7.2796985e-10,6,11,minor,major,small,important,complex,rare,lesser,key,high,another
1,hyper,minor,1,hyper,minor,diamond,shape,True,['diamond'],['shape'],1,1,1.1558705e-09,0.99858093,8.896895e-11,0.0014191322,2.2936861e-09,0.015472193,6,11,minor,random,small,rare,complex,major,cubic,arbitrary,noble,diamond
1,hyper,minor,1,hyper,minor,diamond,stone,True,['diamond'],['stone'],1,1,1.7998114e-13,1.0,1.235214e-12,3.333483e-11,4.8680694e-14,1.2188273e-09,6,16,minor,major,small,rare,lesser,complex,a,important,another,third
3,random,random,3,random,random,diamond,air,True,['diamond'],['air'],1,1,3.203854e-11,3.2285986e-12,2.1540872e-10,1.0,1.5614508e-12,8.218641e-09,6,15,random,randomly,part,irregular,free,hot,contrary,air,rare,chance
3,random,random,3,random,random,diamond,appear,True,['diamond'],['appear'],1,1,3.1367825e-12,3.995121e-09,5.236746e-12,1.0,7.1824955e-12,1.12042336e-07,6,7,random,randomly,minor,irregular,chance,strange,unexpected,variable,wild,accidental
3,random,random,3,random,random,diamond,cool,True,['diamond'],['cool'],1,1,5.8576442e-12,3.995694e-12,1.895904e-12,1.0,5.2909056e-14,4.4602136e-10,6,11,random,randomly,cool,hot,wild,strange,cold,rare,chill,free
3,random,random,3,random,random,diamond,look,True,['diamond'],['look'],1,1,3.9981695e-13,4.3089855e-12,5.821598e-13,1.0,1.3314051e-13,2.0851171e-10,6,14,random,randomly,wild,minor,strange,chance,variable,lucky,look,unknown
3,random,random,3,random,random,diamond,pretend,True,['diamond'],['pretend'],1,1,1.6941364e-13,9.7485665e-12,1.6915412e-12,1.0,3.9147532e-14,4.3166076e-10,6,8,random,randomly,chance,minor,wild,lucky,part,fake,real,irregular
3,random,random,3,random,random,diamond,shallow,True,['diamond'],['shallow'],1,1,6.211455e-11,5.3085353e-10,2.23215e-11,1.0,1.0286723e-11,1.962745e-08,6,6,random,randomly,shallow,lucky,minor,rare,irregular,accidental,unfortunate,diamond
0,ant,contrary,0,ant,contrary,door,window,True,['door'],['window'],1,1,1.0,2.7218698e-09,1.3433227e-09,1.3013475e-09,1.2062425e-10,1.5942125e-07,5,8,contrary,opposite,independent,perpendicular,parallel,contra,contradiction,incompatible,not,other
2,part_of,part,2,part_of,part,door,automobile,True,['door'],['automobile'],1,1,5.092258e-12,1.2044855e-11,1.0,3.528442e-08,5.343164e-14,8.7414526e-07,5,2,part,door,parts,component,random,side,portion,inside,element,in
2,part_of,part,2,part_of,part,door,car,True,['door'],['car'],1,1,2.0456088e-13,3.2218503e-12,1.0,1.4959046e-11,5.4878765e-15,6.6980776e-10,5,5,part,parts,component,door,portion,element,side,inside,opening,portal
2,part_of,part,2,part_of,part,door,closet,True,['door'],['closet'],1,1,1.558717e-10,6.644221e-10,0.9999995,4.5449636e-07,1.9742279e-11,1.0289854e-05,5,5,part,entrance,random,door,in,portal,entry,portion,inside,parts
4,syn,synonym,2,part_of,part,door,doorway,False,['door'],['doorway'],1,1,6.3853e-09,0.003526685,1.1763045e-05,1.5911041e-09,0.9964616,0.03402224,5,1,synonym,minor,part,type,name,abbreviation,kind,variant,sort,short
2,part_of,part,2,part_of,part,door,house,True,['door'],['house'],1,1,8.201792e-12,4.8266774e-10,1.0,9.659474e-10,8.5212897e-13,4.4201492e-08,5,14,part,parts,portion,door,element,inside,component,section,in,portal
3,random,random,3,random,random,door,animate,True,['door'],"['an', '##imate']",1,2,8.456912e-13,7.9412003e-13,8.262257e-12,1.0,1.2023105e-13,3.7518508e-10,5,7,random,randomly,part,unexpected,wild,door,innocent,unknown,chance,one
3,random,random,3,random,random,door,choose,True,['door'],['choose'],1,1,2.2830876e-12,8.1058e-13,7.952599e-13,1.0,2.0602218e-13,1.6149639e-10,5,3,random,randomly,choice,selection,chosen,pick,chance,door,select,arbitrary
3,random,random,3,random,random,door,competition,True,['door'],['competition'],1,1,5.994584e-13,9.108996e-12,2.3110014e-11,1.0,7.46485e-13,1.2050301e-09,5,4,random,randomly,competition,lottery,wild,chance,selection,chaos,door,unknown
3,random,random,3,random,random,door,descend,True,['door'],['descend'],1,1,3.199166e-10,7.47435e-10,2.8559452e-10,1.0,7.719653e-12,4.2090743e-08,5,4,random,randomly,minor,contrary,part,normal,door,diagonal,descending,regular
1,hyper,minor,1,hyper,minor,club,weapon,True,['club'],['weapon'],1,1,1.0705888e-11,1.0,4.9412873e-11,2.0899106e-08,2.2923765e-09,6.0105185e-07,11,2,minor,random,small,lesser,low,synonym,major,non,minors,mild
3,random,random,3,random,random,club,beam,True,['club'],['beam'],1,1,2.6787195e-10,2.3890595e-10,1.6813848e-10,1.0,1.9005329e-10,2.7750596e-08,11,13,random,randomly,club,contrary,minor,beam,synonym,hash,part,hot
3,random,random,3,random,random,club,climb,True,['club'],['climb'],1,1,1.5033258e-09,1.1917787e-07,1.67761e-06,0.9999982,5.9052514e-09,3.7711576e-05,11,9,random,part,minor,randomly,regular,synonym,club,specific,in,normal
3,random,random,3,random,random,club,constellation,True,['club'],['constellation'],1,1,8.774835e-12,1.869337e-11,9.912104e-11,1.0,1.221295e-10,8.304327e-09,11,2,random,randomly,constellation,synonym,part,club,chance,unrelated,crowd,correlation
4,syn,synonym,3,random,random,club,dinner,False,['club'],['dinner'],1,1,0.21426469,0.0005286698,4.299879e-06,0.00013808138,0.7850643,0.75789195,11,2,synonym,contrary,minor,random,opposite,synonymous,equivalent,similar,counterpart,related
3,random,random,3,random,random,club,direction,True,['club'],['direction'],1,1,5.5136633e-12,1.7404505e-11,3.4390418e-12,1.0,4.0835113e-12,1.1137344e-09,11,9,random,randomly,club,chance,minor,direction,street,wild,contrary,regular
