pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,random,0,ant,contrary,separation,keep,False,['separation'],['keep'],1,1,4.1363396e-06,4.040889e-07,1.5406144e-08,0.99999535,7.3030606e-08,9.130589e-05,9,25,random,contrary,minor,synonym,part,eps,self,close,the,white
2,part_of,part,0,ant,contrary,separation,marriage,False,['separation'],['marriage'],1,1,0.12718366,0.026033241,0.6486475,0.007856625,0.19027892,1.4309,9,4,part,synonym,contrary,minor,random,ex,family,child,##lina,dissolution
4,syn,synonym,0,ant,contrary,separation,union,False,['separation'],['union'],1,1,0.00038074623,0.10900915,0.05657284,0.15610938,0.67792785,1.3857572,9,13,synonym,random,minor,part,contrary,states,partial,parent,state,sexual
4,syn,synonym,4,syn,synonym,separation,division,True,['separation'],['division'],1,1,0.00011030145,3.45142e-05,3.5608815e-07,2.3932334e-09,0.9998548,0.0021787926,9,12,synonym,contrary,minor,part,or,/,substitutes,partial,replacement,reverse
3,random,random,3,random,random,separation,fill,True,['separation'],['fill'],1,1,2.4170982e-08,2.927576e-07,3.996377e-09,0.99999964,1.3871964e-07,1.0753186e-05,9,11,random,minor,synonym,randomly,contrary,white,self,neon,empty,void
3,random,random,3,random,random,separation,log,True,['separation'],['log'],1,1,7.3462243e-06,4.146081e-05,1.5750533e-05,0.9776993,0.022236178,0.15488954,9,7,random,synonym,minor,part,contrary,constant,coefficient,regression,plot,sequence
3,random,random,3,random,random,separation,phrase,True,['separation'],['phrase'],1,1,6.366521e-11,0.00016030502,7.181604e-08,0.99983954,4.071573e-08,0.0022550384,9,6,random,minor,part,synonym,randomly,alphabet,cryptic,sample,plot,author
3,random,random,3,random,random,separation,politician,True,['separation'],['politician'],1,1,6.604844e-09,6.196504e-09,2.2542466e-09,1.0,2.77816e-09,4.9214896e-07,9,3,random,contrary,minor,randomly,synonym,part,grey,self,the,wild
3,random,random,3,random,random,separation,stock,True,['separation'],['stock'],1,1,9.537753e-08,3.7298335e-08,3.283351e-09,0.99999964,2.6091448e-07,9.459417e-06,9,27,random,synonym,contrary,minor,randomly,select,wrong,public,grey,part
0,ant,contrary,0,ant,contrary,relaxation,stress,True,['relaxation'],['stress'],1,1,0.99542516,0.0017116092,5.5817947e-07,4.4161627e-08,0.0028625869,0.04651245,7,8,contrary,synonym,minor,part,non,counter,supplement,excess,minors,negative
4,syn,synonym,2,part_of,part,relaxation,recreation,False,['relaxation'],['recreation'],1,1,0.009309075,0.053130034,0.0038106048,1.2004362e-09,0.93375015,0.41074067,7,2,synonym,minor,contrary,part,non,supplement,or,sport,minors,supplements
4,syn,synonym,4,syn,synonym,relaxation,relax,True,['relaxation'],['relax'],1,1,0.27741453,0.24870977,0.00018966121,1.5704958e-06,0.4736844,1.5254691,7,8,synonym,contrary,minor,part,relax,relaxation,quiet,minors,passive,massage
3,random,random,3,random,random,relaxation,approach,True,['relaxation'],['approach'],1,1,2.0778746e-06,0.028404756,3.0876115e-06,0.9689324,0.0026576712,0.21288706,7,14,random,minor,synonym,part,contrary,new,casual,regression,minors,review
3,random,random,3,random,random,relaxation,baggage,True,['relaxation'],['baggage'],1,1,1.8212814e-08,1.0405816e-07,8.8055074e-10,0.9999999,3.015826e-08,3.8339144e-06,7,3,random,minor,synonym,contrary,casual,the,wild,excess,white,unknown
3,random,random,3,random,random,relaxation,dry,True,['relaxation'],['dry'],1,1,5.8209924e-05,1.2503266e-07,7.749876e-09,0.9999405,1.2296803e-06,0.0009321264,7,19,random,contrary,synonym,dry,casual,slow,cool,minor,randomly,cold
3,random,random,3,random,random,relaxation,fruit,True,['relaxation'],['fruit'],1,1,2.9427962e-09,2.3892353e-08,1.3179882e-10,1.0,1.1238963e-09,7.2606474e-07,7,5,random,wild,minor,strange,sweet,exotic,natural,cherry,forbidden,contrary
3,random,random,3,random,random,relaxation,job,True,['relaxation'],['job'],1,1,1.7365382e-07,1.6778955e-05,3.162666e-05,0.9999515,4.1108446e-08,0.00081401103,7,17,random,part,minor,the,casual,contrary,a,my,night,side
3,random,random,3,random,random,relaxation,picture,True,['relaxation'],['picture'],1,1,5.060749e-09,3.5963875e-08,1.0086212e-09,1.0,1.503834e-08,1.4497509e-06,7,12,random,minor,synonym,contrary,blank,part,perfect,randomly,fashion,music
3,random,random,3,random,random,relaxation,sell,True,['relaxation'],['sell'],1,1,1.4434733e-07,5.068643e-08,4.9597015e-10,0.9999999,4.473077e-09,4.8198463e-06,7,9,random,contrary,minor,randomly,casual,slow,synonym,night,music,self
0,ant,contrary,0,ant,contrary,strong,fragile,True,['strong'],['fragile'],1,1,0.9999145,4.9885793e-06,3.1536458e-09,7.810158e-09,8.0488026e-05,0.0013061761,10,3,contrary,synonym,minor,weak,random,italics,imperfect,equal,strong,contradiction
0,ant,contrary,0,ant,contrary,strong,weak,True,['strong'],['weak'],1,1,0.99996173,2.9466742e-07,7.8002504e-10,4.2212478e-10,3.800939e-05,0.0006197375,10,12,contrary,synonym,minor,equal,italics,but,null,weak,plural,extreme
3,random,random,3,random,random,strong,bathroom,True,['strong'],['bathroom'],1,1,2.9283656e-10,2.0859899e-10,1.3395711e-10,1.0,1.3027103e-10,2.4653406e-08,10,2,random,randomly,contrary,minor,public,part,synonym,wild,the,grey
3,random,random,3,random,random,strong,bed,True,['strong'],['bed'],1,1,4.6069393e-10,2.0502054e-10,5.530901e-10,1.0,1.4592696e-10,4.266344e-08,10,13,random,randomly,part,contrary,night,minor,wild,grey,london,synonym
3,random,random,3,random,random,strong,construction,True,['strong'],['construction'],1,1,5.939429e-10,1.3505733e-08,1.9161114e-10,1.0,2.4447889e-08,9.956364e-07,10,7,random,synonym,minor,randomly,contrary,wild,natural,strange,imagination,part
3,random,random,3,random,random,strong,cover,True,['strong'],['cover'],1,1,2.41171e-09,1.8544838e-09,4.2180487e-12,1.0,9.986198e-09,3.8839926e-07,10,36,random,synonym,contrary,minor,white,wild,randomly,author,black,blank
3,random,random,3,random,random,strong,nail,True,['strong'],['nail'],1,1,1.0472667e-09,4.900716e-09,2.6036032e-10,0.9999999,1.5394355e-07,3.8307053e-06,10,10,random,synonym,minor,randomly,black,perfect,white,guitar,wild,chance
3,random,random,3,random,random,strong,nose,True,['strong'],['nose'],1,1,7.0472345e-07,1.9893332e-06,8.703755e-06,0.9999821,6.401804e-06,0.00033446422,10,14,random,part,synonym,regular,small,straight,minor,short,long,strong
3,random,random,3,random,random,strong,sign,True,['strong'],['sign'],1,1,3.691206e-09,3.0240635e-08,6.200077e-12,1.0,2.1384189e-08,1.4038577e-06,10,20,random,minor,synonym,contrary,randomly,neon,white,strange,select,positive
3,random,random,3,random,random,strong,ocean,True,['strong'],['ocean'],1,1,1.5234708e-09,3.0244427e-09,4.0299586e-09,1.0,1.9488016e-09,2.9898615e-07,10,2,random,wild,part,minor,ocean,synonym,contrary,night,randomly,sea
4,syn,synonym,4,syn,synonym,great,huge,True,['great'],['huge'],1,1,0.07082287,0.0099230325,1.1359179e-05,4.8482536e-05,0.9191942,0.44917294,7,1,synonym,contrary,minor,random,double,repeated,super,multiple,part,high
3,random,random,3,random,random,great,account,True,['great'],['account'],1,1,5.8233877e-06,1.3666332e-05,0.0005870198,0.9973471,0.0020463343,0.028724948,7,14,random,synonym,part,biographical,fact,biography,anonymous,fiction,authors,author
3,random,random,3,random,random,great,be,True,['great'],['be'],1,1,2.451209e-06,1.0553996e-06,2.092554e-07,0.99999607,7.378068e-08,7.853396e-05,7,14,random,contrary,minor,will,unknown,can,part,should,could,would
3,random,random,3,random,random,great,beat,True,['great'],['beat'],1,1,2.9570129e-09,7.653004e-08,7.0267736e-11,0.9999995,3.4295311e-07,9.8623e-06,7,34,random,synonym,minor,contrary,randomly,dance,chance,select,beat,new
3,random,random,3,random,random,great,bite,True,['great'],['bite'],1,1,2.0591979e-07,1.5199552e-07,9.96027e-10,0.99999666,2.9824187e-06,6.7604225e-05,7,13,random,synonym,contrary,minor,perfect,exclusive,mean,sweet,list,randomly
3,random,random,3,random,random,great,complete,True,['great'],['complete'],1,1,1.530573e-05,5.6629265e-06,1.5585425e-06,0.99946886,0.0005086799,0.006705275,7,10,random,synonym,contrary,minor,fiction,reviews,&,series,part,##nova
3,random,random,3,random,random,great,machine,True,['great'],['machine'],1,1,2.5960682e-08,0.00075491966,2.517701e-06,0.9992124,3.0118583e-05,0.0094650695,7,8,random,minor,super,scientific,unknown,grand,great,literary,synonym,mystery
3,random,random,3,random,random,great,play,True,['great'],['play'],1,1,9.567831e-09,0.0004247561,1.3307298e-05,0.9995573,4.535359e-06,0.005692374,7,52,random,minor,reviews,part,author,synonym,book,authors,review,list
3,random,random,3,random,random,great,ring,True,['great'],['ring'],1,1,7.301844e-11,1.329568e-09,7.411811e-11,1.0,1.5230212e-08,4.396627e-07,7,15,random,synonym,randomly,minor,mystery,chance,white,secret,stella,black
0,ant,contrary,0,ant,contrary,voice,silent,True,['voice'],['silent'],1,1,0.90759635,1.9727962e-05,0.00045936284,0.09103872,0.000885853,0.4560921,13,6,contrary,random,synonym,part,minor,passive,blank,null,parts,reason
1,hyper,minor,1,hyper,minor,voice,sound,True,['voice'],['sound'],1,1,1.1653087e-08,0.9999902,6.9438097e-06,4.1589847e-09,2.840923e-06,0.00018585804,13,24,minor,part,synonym,other,small,major,article,independent,lesser,description
4,syn,synonym,4,syn,synonym,voice,speak,True,['voice'],['speak'],1,1,0.106262214,0.042490885,0.018501917,5.872877e-07,0.83274436,0.86370444,13,5,synonym,contrary,minor,part,subject,passive,parts,fact,verb,counter
3,random,random,3,random,random,voice,forest,True,['voice'],['forest'],1,1,6.543669e-08,2.6414869e-08,1.1163133e-05,0.9999887,1.38100695e-08,0.00020239706,13,3,random,part,the,grey,dark,wild,from,parts,a,mysterious
3,random,random,3,random,random,voice,hall,True,['voice'],['hall'],1,1,1.876572e-10,6.1474115e-10,3.073092e-08,1.0,4.8851314e-09,9.2666016e-07,13,13,random,part,blank,clare,randomly,london,synonym,auction,dark,grey
3,random,random,3,random,random,voice,less,True,['voice'],['less'],1,1,4.8499906e-09,2.263498e-08,2.4362517e-08,1.0,2.1783299e-08,1.8793909e-06,13,6,random,part,minor,synonym,author,contrary,public,randomly,virgin,casual
3,random,random,3,random,random,voice,math,True,['voice'],['math'],1,1,3.3330352e-09,2.1092186e-10,1.7029583e-09,1.0,5.525618e-10,1.6723858e-07,13,1,random,randomly,contrary,part,synonym,imagination,minor,alphabet,blank,self
3,random,random,3,random,random,voice,on,True,['voice'],['on'],1,1,4.4264155e-08,6.678012e-08,2.3338778e-07,0.9999939,5.752251e-06,0.00011688986,13,5,random,synonym,part,minor,contrary,randomly,self,guest,anonymous,author
3,random,random,3,random,random,voice,sad,True,['voice'],['sad'],1,1,8.739475e-08,4.9175913e-08,5.0921123e-08,0.9999999,4.0818374e-08,5.8226633e-06,13,3,random,contrary,part,minor,synonym,white,grey,wild,dark,randomly
3,random,random,3,random,random,voice,saucepan,True,['voice'],"['sauce', '##pan']",1,2,1.0861439e-08,3.7851677e-09,2.522461e-09,1.0,1.717796e-08,9.084012e-07,13,1,random,synonym,the,randomly,contrary,white,red,grey,blank,orange
4,syn,synonym,1,hyper,minor,study,learn,False,['study'],['learn'],1,1,0.002723195,0.34081388,0.0020938565,4.8167715e-07,0.6543686,0.97147125,16,6,synonym,minor,contrary,part,play,dance,fact,sum,quiet,act
2,part_of,part,1,hyper,minor,study,school,False,['study'],['school'],1,1,5.984662e-06,3.42912e-06,0.9960294,0.0039323475,2.8939257e-05,0.037740577,16,10,part,random,in,synonym,outside,parts,at,contrary,public,whole
4,syn,synonym,2,part_of,part,study,education,False,['study'],['education'],1,1,5.018887e-05,4.2061976e-05,0.034634385,4.6308452e-10,0.96527326,0.21858211,16,6,synonym,part,contrary,minor,theory,fact,science,religion,character,history
3,random,random,3,random,random,study,remove,True,['study'],['remove'],1,1,0.00015295236,2.2728507e-05,1.6661936e-08,0.99969685,0.00012750078,0.0043764245,16,9,random,contrary,synonym,minor,randomly,and,select,sample,unknown,&
3,random,random,3,random,random,study,displease,True,['study'],"['di', '##sp', '##lea', '##se']",1,4,0.0001951084,5.0610083e-07,1.4356299e-07,0.9994629,0.00034140202,0.0071245814,16,1,random,synonym,contrary,minor,part,authors,author,randomly,deliberate,pseudonym
3,random,random,3,random,random,study,horn,True,['study'],['horn'],1,1,3.4792186e-10,3.512598e-10,8.23978e-09,1.0,5.2084168e-08,1.5033957e-06,16,12,random,synonym,part,accidental,chance,randomly,english,strange,evans,the
3,random,random,3,random,random,study,pick,True,['study'],['pick'],1,1,2.31809e-07,3.1804117e-07,7.3468156e-09,0.9999745,2.4878895e-05,0.00042932,16,21,random,synonym,minor,contrary,randomly,select,part,chance,quiz,pick
3,random,random,3,random,random,study,magic,True,['study'],['magic'],1,1,3.8579216e-07,1.0918036e-05,4.9398426e-07,0.9999802,7.939595e-06,0.00036142272,16,3,random,minor,synonym,part,contrary,strange,weird,mysterious,mystery,natural
3,random,random,3,random,random,study,rise,True,['study'],['rise'],1,1,2.9448677e-07,9.807883e-08,5.1600384e-08,0.9999988,8.880111e-07,2.966496e-05,16,27,random,synonym,the,contrary,eps,night,future,street,minor,endless
3,random,random,3,random,random,study,rough,True,['study'],['rough'],1,1,1.0921584e-06,6.037367e-08,1.9116595e-09,0.99999654,2.3159525e-06,7.147478e-05,16,18,random,synonym,contrary,minor,randomly,author,the,evans,casual,wild
0,ant,contrary,0,ant,contrary,defeat,success,True,['defeat'],['success'],1,1,0.9883515,0.010427182,7.3004767e-06,7.458407e-08,0.0012139222,0.09723888,4,4,contrary,minor,synonym,part,lack,italics,fail,weak,equal,failure
0,ant,contrary,0,ant,contrary,defeat,victory,True,['defeat'],['victory'],1,1,0.89682347,0.051817678,7.364619e-05,1.5020919e-07,0.05128505,0.58296466,4,1,contrary,minor,synonym,part,equal,italics,margin,null,mistake,reverse
3,random,random,4,syn,synonym,defeat,beat,False,['defeat'],['beat'],1,1,0.2754517,0.018714573,1.7659849e-07,0.6947239,0.011109653,1.0569891,4,34,random,contrary,minor,synonym,equal,liar,wrong,blunt,mistake,trivial
3,random,random,3,random,random,defeat,boat,True,['defeat'],['boat'],1,1,2.538664e-09,5.0679647e-09,1.1512841e-09,1.0,2.2361324e-09,3.105844e-07,4,3,random,the,strange,black,open,broken,wild,suicide,red,white
3,random,random,3,random,random,defeat,center,True,['defeat'],['center'],1,1,6.287251e-11,1.418047e-09,5.036334e-11,1.0,3.1585612e-10,5.550326e-08,4,23,random,music,randomly,game,minor,dark,the,neon,player,secret
3,random,random,3,random,random,defeat,education,True,['defeat'],['education'],1,1,0.0008162661,6.171467e-08,1.1568616e-06,0.99918216,2.6390433e-07,0.009583101,4,6,random,contrary,part,public,wrong,bad,irrational,synonym,science,reckless
3,random,random,3,random,random,defeat,lid,True,['defeat'],['lid'],1,1,2.6505433e-09,1.4297096e-07,4.5424702e-08,0.99999964,2.5940523e-07,1.0797627e-05,4,3,random,red,the,synonym,black,mystery,secret,open,minor,double
3,random,random,3,random,random,defeat,motorcycle,True,['defeat'],['motorcycle'],1,1,1.945782e-09,1.8079925e-10,1.87169e-09,1.0,9.670351e-10,1.4538114e-07,4,2,random,wild,rebel,suicide,death,poison,randomly,vintage,the,blank
3,random,random,3,random,random,defeat,pipe,True,['defeat'],['pipe'],1,1,1.0168837e-07,1.2625034e-08,1.958733e-08,0.99999976,1.1695087e-07,6.2320296e-06,4,9,random,poison,black,open,the,white,sewer,empty,wind,secret
3,random,random,3,random,random,defeat,professor,True,['defeat'],['professor'],1,1,3.413002e-07,6.730961e-09,2.7602742e-09,0.9999995,1.05257826e-07,1.0720932e-05,4,1,random,contrary,synonym,wrong,the,evil,strange,minor,mystery,suicide
3,random,random,0,ant,contrary,punishment,praise,False,['punishment'],['praise'],1,1,3.579831e-05,9.874799e-07,6.5295296e-08,0.99993515,2.7981823e-05,0.0010667754,1,3,random,contrary,synonym,minor,part,wrong,anonymous,pseudo,song,randomly
4,syn,synonym,0,ant,contrary,punishment,reward,False,['punishment'],['reward'],1,1,0.002251969,0.0010805826,9.31361e-07,7.997169e-10,0.9966665,0.03527309,1,8,synonym,contrary,minor,part,equal,non,plural,not,superior,contradictory
3,random,random,3,random,random,punishment,competition,True,['punishment'],['competition'],1,1,0.0008387385,0.0007219188,0.00034565513,0.9977137,0.00038002743,0.027692214,1,4,random,contrary,minor,synonym,part,unfair,from,bias,excessive,accidental
3,random,random,3,random,random,punishment,dinner,True,['punishment'],['dinner'],1,1,1.2698956e-07,3.2375447e-09,4.2906536e-09,0.9999999,4.595576e-09,3.4190139e-06,1,2,random,contrary,randomly,public,synonym,part,strangers,minor,midnight,casual
3,random,random,3,random,random,punishment,forest,True,['punishment'],['forest'],1,1,1.03350395e-08,1.1728206e-09,2.660128e-08,1.0,2.4747589e-08,1.6036795e-06,1,3,random,the,dark,wild,grey,part,synonym,black,white,contrary
3,random,random,3,random,random,punishment,spirit,True,['punishment'],['spirit'],1,1,9.840305e-07,2.7021496e-08,2.1153734e-07,0.9999988,4.3451546e-08,2.7960268e-05,1,9,random,contrary,part,synonym,minor,the,wrong,wild,white,evil
3,random,random,3,random,random,punishment,trust,True,['punishment'],['trust'],1,1,3.279262e-05,1.5115948e-07,2.4470924e-07,0.9999665,3.6592755e-07,0.00055343757,1,12,random,contrary,false,synonym,part,wrong,minor,irrational,public,zero
3,random,random,3,random,random,punishment,vacuum,True,['punishment'],['vacuum'],1,1,3.2283571e-09,1.2286647e-09,6.67881e-10,1.0,1.0557308e-08,4.2752535e-07,1,5,random,synonym,randomly,the,white,wild,contrary,total,minor,red
3,random,random,3,random,random,punishment,waterfall,True,['punishment'],['waterfall'],1,1,7.4034645e-10,1.0110558e-09,1.0593773e-09,1.0,7.3896707e-09,2.838604e-07,1,1,random,synonym,the,wild,part,minor,randomly,natural,poison,from
0,ant,contrary,4,syn,synonym,divide,share,False,['divide'],['share'],1,1,0.9990075,2.3854613e-05,3.7234568e-07,1.3262708e-10,0.0009683215,0.011500609,8,10,contrary,synonym,minor,part,counter,not,inverse,opposite,non,multiple
4,syn,synonym,1,hyper,minor,divide,calculate,False,['divide'],['calculate'],1,1,0.14290552,0.006534195,0.0007952979,0.0012391408,0.84852576,0.66976947,8,6,synonym,contrary,minor,random,part,counter,sum,and,arithmetic,scale
0,ant,contrary,4,syn,synonym,divide,separate,False,['divide'],['separate'],1,1,0.99986196,4.4875163e-05,2.2114085e-08,1.03715536e-10,9.3192575e-05,0.0020956676,8,19,contrary,synonym,minor,opposite,italics,part,contra,contradictory,reverse,counter
4,syn,synonym,4,syn,synonym,divide,split,True,['divide'],['split'],1,1,0.24041754,0.008881483,8.780636e-06,9.590514e-09,0.7506921,0.8656325,8,18,synonym,contrary,minor,part,reverse,plural,multiple,mistake,partial,mis
0,ant,contrary,3,random,random,divide,control,False,['divide'],['control'],1,1,0.9838816,0.00031554545,1.531696e-05,0.003037013,0.012750587,0.13262236,8,19,contrary,synonym,random,minor,part,wrong,over,contra,unfair,counter
3,random,random,3,random,random,divide,cup,True,['divide'],['cup'],1,1,6.6636163e-10,1.5423487e-10,1.5080901e-09,1.0,9.023138e-09,3.106657e-07,8,11,random,synonym,randomly,part,eps,contrary,chance,alphabet,the,self
3,random,random,3,random,random,divide,hollow,True,['divide'],['hollow'],1,1,3.120319e-07,4.563726e-09,9.282977e-09,0.9999993,3.9436702e-07,1.6539358e-05,8,8,random,synonym,contrary,poison,randomly,wrong,wild,open,the,natural
3,random,random,3,random,random,divide,illness,True,['divide'],['illness'],1,1,1.0965422e-10,6.802281e-10,2.8064775e-09,1.0,5.8825395e-10,1.2210883e-07,8,1,random,part,minor,synonym,casual,total,personal,wild,randomly,human
3,random,random,3,random,random,divide,instrument,True,['divide'],['instrument'],1,1,7.662908e-11,8.744692e-07,2.2827016e-09,0.99999917,2.2835867e-08,1.9450421e-05,8,9,random,minor,synonym,unknown,individual,key,selected,part,anonymous,music
3,random,random,3,random,random,divide,match,True,['divide'],['match'],1,1,1.1176845e-07,3.594993e-08,1.08980585e-08,0.9999975,2.3522641e-06,5.135149e-05,8,19,random,synonym,contrary,randomly,minor,part,perfect,wrong,select,chance
1,hyper,minor,1,hyper,minor,win,success,True,['win'],['success'],1,1,0.19778726,0.42815164,0.00014806693,4.1898016e-08,0.37391302,1.5189486,6,4,minor,synonym,contrary,part,equal,multiple,con,margin,rival,secondary
4,syn,synonym,1,hyper,minor,win,victory,False,['win'],['victory'],1,1,0.16363277,0.14695235,0.00061016646,1.5178555e-08,0.6888047,1.2108549,6,1,synonym,contrary,minor,part,equal,margin,italics,double,consequence,rule
3,random,random,3,random,random,win,store,True,['win'],['store'],1,1,3.287447e-11,1.039214e-09,2.503818e-10,1.0,8.7269865e-11,4.305906e-08,6,6,random,randomly,the,minor,select,music,auction,selected,part,local
3,random,random,3,random,random,win,bush,True,['win'],['bush'],1,1,2.2920439e-09,2.229935e-09,2.8853813e-09,0.99999976,2.5039432e-07,6.0466627e-06,6,9,random,synonym,chance,wild,kate,randomly,part,tu,contrary,minor
3,random,random,3,random,random,win,committee,True,['win'],['committee'],1,1,6.089831e-10,2.5722415e-09,2.2912094e-09,1.0,1.7962415e-09,2.0998554e-07,6,2,random,randomly,minor,part,selection,synonym,select,contrary,the,selected
3,random,random,3,random,random,win,develop,True,['win'],['develop'],1,1,0.0004666367,9.4140254e-05,3.2879115e-08,0.99943036,8.791284e-06,0.0073926076,6,21,random,contrary,minor,synonym,randomly,chance,select,test,##nova,perfect
3,random,random,3,random,random,win,freeze,True,['win'],['freeze'],1,1,9.900504e-05,3.2433164e-08,8.073926e-10,0.99989986,1.1295219e-06,0.0014845828,6,14,random,contrary,synonym,minor,randomly,wrong,perfect,zero,wild,white
3,random,random,3,random,random,win,hallway,True,['win'],['hallway'],1,1,1.5548636e-10,2.0394177e-10,5.0734045e-11,1.0,2.578995e-10,2.1581e-08,6,1,random,randomly,wild,synonym,minor,secret,contrary,dark,part,public
3,random,random,3,random,random,win,lightweight,True,['win'],['lightweight'],1,1,1.3269515e-08,3.2662497e-09,5.5753746e-10,0.9999999,1.05455996e-07,3.0725619e-06,6,6,random,synonym,contrary,randomly,winner,minor,wild,casual,champion,individual
3,random,random,3,random,random,win,meet,True,['win'],['meet'],1,1,0.008846881,0.00030841507,0.0009858303,0.81573844,0.1741204,0.75256866,6,15,random,synonym,contrary,part,minor,race,the,equal,series,in
1,hyper,minor,1,hyper,minor,duck,animal,True,['duck'],['animal'],1,1,2.8235395e-10,1.0,4.438113e-10,3.517108e-11,1.2597914e-10,2.8110032e-08,8,2,minor,major,other,lesser,small,smaller,any,foreign,another,subsidiary
1,hyper,minor,1,hyper,minor,duck,bird,True,['duck'],['bird'],1,1,3.2930905e-10,1.0,2.5467293e-09,2.5486206e-12,1.5504459e-09,1.2855045e-07,8,6,minor,lesser,small,other,major,smaller,any,part,little,synonym
1,hyper,minor,1,hyper,minor,duck,move,True,['duck'],['move'],1,1,0.013556804,0.9864422,1.0155875e-07,7.9797395e-09,8.073618e-07,0.10356318,8,21,minor,contrary,synonym,counter,minors,major,part,non,don,wrong
3,random,random,3,random,random,duck,begin,True,['duck'],['begin'],1,1,2.8036036e-08,7.925587e-07,2.3079458e-08,0.99999917,5.8765157e-09,1.8630208e-05,8,11,random,minor,contrary,part,randomly,synonym,wild,quick,select,author
3,random,random,3,random,random,duck,bright,True,['duck'],['bright'],1,1,4.8302504e-06,1.0722957e-08,1.8364535e-08,0.999995,7.350263e-08,9.484861e-05,8,11,random,contrary,neon,randomly,alphabet,red,wild,synonym,white,stray
3,random,random,3,random,random,duck,clothe,True,['duck'],"['cloth', '##e']",1,2,8.139834e-06,1.8723999e-07,4.7492793e-07,0.99999106,1.0317364e-07,0.0001670706,8,3,random,contrary,part,minor,synonym,blank,wrong,white,grey,wild
3,random,random,3,random,random,duck,club,True,['duck'],['club'],1,1,1.5706935e-06,0.36746928,0.00040313884,0.6320434,8.255256e-05,0.95478594,8,11,random,minor,part,small,synonym,key,little,country,golf,major
3,random,random,3,random,random,duck,color,True,['duck'],['color'],1,1,1.07002815e-08,0.26071912,2.759356e-06,0.73927814,3.1306937e-09,0.8278837,8,15,random,minor,country,other,major,part,key,all,list,any
3,random,random,3,random,random,duck,crystal,True,['duck'],['crystal'],1,1,1.2933178e-07,3.954155e-08,4.6325828e-09,0.9999999,3.6275452e-09,4.3337805e-06,8,6,random,contrary,minor,white,wild,randomly,daisy,part,poison,synonym
3,random,random,3,random,random,duck,death,True,['duck'],['death'],1,1,5.8746315e-07,2.0214145e-05,2.7749717e-05,0.99995124,8.6351776e-08,0.0008196305,8,8,random,sudden,count,part,total,minor,accidental,til,chance,slow
1,hyper,minor,1,hyper,minor,sugar,food,True,['sugar'],['food'],1,1,4.156699e-09,0.99924624,0.00075375463,2.0033628e-08,1.2270364e-09,0.008906864,4,3,minor,part,major,minority,other,small,main,most,primary,secondary
0,ant,contrary,0,ant,contrary,sugar,sour,True,['sugar'],['sour'],1,1,0.7403977,0.00086356647,1.8182461e-06,0.25868592,5.1067487e-05,0.8352341,4,11,contrary,random,minor,synonym,sweet,wrong,bitter,&,high,perfect
1,hyper,minor,2,part_of,part,sugar,candy,False,['sugar'],['candy'],1,1,3.4669284e-08,0.99999833,1.4589543e-06,1.3668919e-09,1.7625044e-07,3.5545712e-05,4,2,minor,part,synonym,small,contrary,minors,major,little,non,lesser
0,ant,contrary,2,part_of,part,sugar,juice,False,['sugar'],['juice'],1,1,0.954938,0.013696803,0.029971855,0.001320497,7.2785915e-05,0.3136025,4,4,contrary,part,minor,random,in,synonym,whole,and,little,##se
1,hyper,minor,2,part_of,part,sugar,sweet,False,['sugar'],['sweet'],1,1,1.4229903e-05,0.9999217,4.3755216e-07,7.5935885e-10,6.370306e-05,0.0012392766,4,16,minor,synonym,contrary,part,non,adjective,major,minors,mild,small
3,random,random,3,random,random,sugar,calm,True,['sugar'],['calm'],1,1,3.9856306e-05,1.0312169e-06,1.2143019e-07,0.999959,2.5746553e-08,0.0006656009,4,8,random,contrary,minor,part,natural,white,acid,sweet,slow,perfect
3,random,random,3,random,random,sugar,energetic,True,['sugar'],['energetic'],1,1,7.1050185e-06,1.5973498e-08,6.688578e-10,0.99999285,8.143477e-09,0.00013240107,4,2,random,contrary,minor,randomly,synonym,wild,high,white,wrong,strange
3,random,random,3,random,random,sugar,erect,True,['sugar'],['erect'],1,1,3.5376047e-09,6.017057e-10,5.856991e-10,1.0,5.0079088e-09,2.7379383e-07,4,4,random,randomly,synonym,contrary,self,minor,part,atkins,select,chance
3,random,random,3,random,random,sugar,like,True,['sugar'],['like'],1,1,1.9710349e-05,0.015381643,2.124792e-07,0.98459226,6.0807033e-06,0.115112804,4,11,random,minor,contrary,synonym,some,other,others,sweet,dark,somethin
3,random,random,3,random,random,sugar,pain,True,['sugar'],['pain'],1,1,2.8655347e-08,1.7052629e-07,4.997917e-09,0.9999999,2.0232929e-09,4.920274e-06,4,7,random,minor,contrary,randomly,part,constant,sweet,author,total,synonym
2,part_of,part,2,part_of,part,cloud,sky,True,['cloud'],['sky'],1,1,4.8094023e-07,3.8988424e-07,0.99999213,3.2018554e-11,7.0922592e-06,0.00015123388,14,2,part,synonym,parts,contrary,minor,whole,side,section,not,half
