pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
5,random,Ġrandom,5,random,Ġrandom,radio,productivity,True,['Ġradio'],['Ġproductivity'],1,1,5.921483e-06,7.281569e-08,1.9816862e-06,4.3324267e-08,7.937369e-07,0.9999912,0.00017197075,5,2,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,ĠRandom,Ġcoordinated,Ġsubclass,Ġrandomized,Ġarbitrary,Ġunknown,Ġthe
5,random,Ġrandom,5,random,Ġrandom,truck,suppress,True,['Ġtruck'],['Ġsuppress'],1,1,2.2161585e-06,1.6417084e-07,2.2778709e-06,3.1713142e-08,9.102802e-07,0.9999944,0.00011516341,3,5,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġrandomized,Ġunknown,Ġthe,Ġanonymous
5,random,Ġrandom,5,random,Ġrandom,knife,cloud,True,['Ġknife'],['Ġcloud'],1,1,3.4611803e-06,2.1531154e-07,7.5660287e-06,2.986784e-08,2.8395507e-06,0.99998593,0.00026980258,4,14,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġthe,Ġcoincidence,Ġsubclass,Ġunknown,Ġwild
5,random,Ġrandom,5,random,Ġrandom,snake,panto,True,['Ġsnake'],"['Ġp', 'anto']",1,2,3.3777503e-06,2.6238885e-07,3.4248092e-06,4.799867e-08,4.1557023e-06,0.9999888,0.00022093044,8,1,Ġrandom,Ġpart,Ġevent,Ġattribute,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġcoincidence,Ġwild,Ġanonymous,Ġthe
5,random,Ġrandom,5,random,Ġrandom,vest,indoctrination,True,['Ġvest'],"['Ġindoctr', 'ination']",1,2,8.830451e-07,4.0171994e-08,4.3145e-07,1.5382291e-08,2.755624e-07,0.99999845,3.668043e-05,7,1,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized,Ġsubclass,Ġarbitrary,Ġcoincidence,Ġsurprise
4,mero,Ġpart,4,mero,Ġpart,gorilla,foot,True,['Ġgorilla'],['Ġfoot'],1,1,8.78043e-06,3.7129926e-06,9.134732e-06,5.229312e-06,0.9981261,0.0018470008,0.019931868,1,14,Ġpart,Ġrandom,Ġevent,Ġattribute,Ġsubclass,Ġcoordinated,Ġsection,Ġend,Ġpiece,Ġportion,Ġelement,Ġbit
2,event,Ġevent,5,random,Ġrandom,bowl,consume,False,['Ġbowl'],['Ġconsume'],1,1,2.3383236e-05,1.1729728e-07,0.9997893,7.965394e-08,9.604627e-06,0.0001774214,0.0030389396,12,6,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġevents,ĠEvent,Ġpoint,Ġthe,Ġhit,Ġreceive,Ġselect,Ġand
2,event,Ġevent,2,event,Ġevent,villa,host,True,"['Ġvill', 'a']",['Ġhost'],2,1,0.00018538321,1.1266633e-06,0.99940205,1.163049e-05,0.00025545506,0.00014443223,0.008265051,4,11,Ġevent,Ġpart,Ġattribute,Ġrandom,Ġsubclass,Ġevents,Ġcoordinated,ĠEvent,Ġfunction,Ġthe,Ġelement,Ġand
5,random,Ġrandom,5,random,Ġrandom,bomber,aunt,True,['Ġbomber'],['Ġaunt'],1,1,3.2087478e-06,3.132025e-07,4.4245894e-06,4.840289e-08,1.7750291e-06,0.9999902,0.00019320963,3,1,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġcoordinated,Ġrandomly,ĠRandom,Ġsubclass,Ġcoincidence,Ġanonymous,Ġthe,Ġrandomized
5,random,Ġrandom,5,random,Ġrandom,hawk,no-one,True,['Ġhawk'],"['Ġno', '-', 'one']",1,3,3.0853043e-06,1.2780268e-07,1.7849969e-06,3.6885815e-08,1.0998473e-06,0.9999939,0.00012494493,6,0,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġunknown,Ġanonymous,Ġindividual,Ġcoincidence
0,attri,Ġattribute,0,attri,Ġattribute,chair,tall,True,['Ġchair'],['Ġtall'],1,1,0.99959666,1.7932608e-06,1.3468056e-05,6.021242e-06,6.701138e-05,0.00031506855,0.00553237,7,5,Ġattribute,Ġrandom,Ġpart,Ġevent,Ġsubclass,Ġcoordinated,Ġelement,Ġgood,Ġfeature,Ġvariable,Ġindependent,Ġattributes
5,random,Ġrandom,5,random,Ġrandom,coat,self-defence,True,['Ġcoat'],"['Ġself', '-', 'def', 'ence']",1,4,1.006799e-06,1.9325803e-07,1.6537876e-06,2.553989e-08,5.9127086e-07,0.99999654,7.399465e-05,6,1,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġcoordinated,Ġrandomly,ĠRandom,Ġsubclass,Ġcoincidence,Ġanonymous,Ġsurprise,Ġarbitrary
4,mero,Ġpart,4,mero,Ġpart,ferry,fin,True,['Ġferry'],['Ġfin'],1,1,5.576887e-06,2.0297011e-06,1.2094502e-05,1.6027861e-06,0.99933845,0.00064023834,0.00811059,5,9,Ġpart,Ġrandom,Ġevent,Ġattribute,Ġsection,Ġend,Ġcoordinated,Ġsubclass,Ġbit,Ġpiece,Ġof,Ġcomponent
2,event,Ġevent,5,random,Ġrandom,cathedral,symbolize,False,['Ġcathedral'],"['Ġsymbol', 'ize']",1,2,0.00018055846,3.7391015e-07,0.9735069,2.0105729e-06,6.461876e-05,0.026245587,0.17873734,3,2,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġsubclass,Ġevents,Ġpoint,Ġchance,Ġselect,Ġthe,ĠEvent,Ġof
2,event,Ġevent,2,event,Ġevent,blouse,change,True,"['Ġbl', 'ouse']",['Ġchange'],2,1,0.00054225675,3.35029e-06,0.99876165,1.6898393e-05,0.00027921292,0.00039669176,0.015776047,1,20,Ġevent,Ġattribute,Ġrandom,Ġpart,Ġsubclass,Ġcoordinated,Ġthe,Ġstate,Ġevents,Ġpoint,Ġelement,Ġand
5,random,Ġrandom,5,random,Ġrandom,bowl,cycle,True,['Ġbowl'],['Ġcycle'],1,1,2.1373878e-06,1.2743071e-07,2.9659527e-06,1.821673e-08,1.1529199e-06,0.99999356,0.0001300541,12,11,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġthe,Ġunknown,Ġrandomized,Ġcoincidence,Ġsubclass
5,random,Ġrandom,5,random,Ġrandom,pear,acute,True,['Ġpear'],['Ġacute'],1,1,6.2449676e-06,9.188213e-08,1.2877881e-06,2.5497233e-08,5.451258e-07,0.9999919,0.00015916629,2,7,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġarbitrary,Ġrandomized,Ġanonymous,Ġpoint
0,attri,Ġattribute,0,attri,Ġattribute,bus,loud,True,['Ġbus'],['Ġloud'],1,1,0.99977726,2.6894616e-06,1.9472309e-05,5.3203266e-06,5.8697125e-05,0.0001365452,0.003346994,7,4,Ġattribute,Ġrandom,Ġpart,Ġevent,Ġsubclass,Ġcoordinated,Ġelement,Ġfeature,Ġname,Ġattributes,Ġgood,Ġvariable
5,random,Ġrandom,5,random,Ġrandom,guitar,int,True,['Ġguitar'],['Ġint'],1,1,3.7632021e-06,2.0968548e-07,3.6886418e-06,7.252703e-08,1.8971283e-06,0.9999902,0.00019074854,1,0,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,ĠRandom,Ġcoordinated,Ġsubclass,Ġthe,Ġindividual,Ġrandomized,Ġanonymous
0,attri,Ġattribute,0,attri,Ġattribute,freezer,clean,True,['Ġfreezer'],['Ġclean'],1,1,0.55634993,0.00038224444,0.43028963,0.0034131513,0.0061495635,0.003415548,1.0996008,1,31,Ġattribute,Ġevent,Ġpart,Ġrandom,Ġsubclass,Ġcoordinated,Ġthe,Ġelement,Ġobject,Ġand,Ġfunction,Ġof
5,random,Ġrandom,5,random,Ġrandom,tuna,bound,True,['Ġtuna'],['Ġbound'],1,1,6.6028506e-06,3.6437828e-07,4.312929e-06,1.05976234e-07,3.889145e-06,0.99998474,0.00029265246,4,27,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġcoordinated,Ġrandomly,Ġsubclass,ĠRandom,Ġwild,Ġthe,Ġarbitrary,Ġunknown
5,random,Ġrandom,5,random,Ġrandom,dress,Australian,True,['Ġdress'],['ĠAustralian'],1,1,1.3108296e-05,1.8499257e-07,2.311943e-06,8.4824784e-08,9.1386073e-07,0.9999833,0.00030425985,21,3,Ġrandom,Ġattribute,Ġevent,Ġpart,ĠRandom,Ġrandomly,Ġcoordinated,Ġsubclass,Ġunknown,Ġthe,Ġanonymous,Ġindividual
0,attri,Ġattribute,0,attri,Ġattribute,fighter,destructive,True,['Ġfighter'],['Ġdestructive'],1,1,0.9996748,7.8377485e-07,1.1112359e-05,1.0460621e-05,3.57924e-05,0.00026702977,0.0045394255,3,1,Ġattribute,Ġrandom,Ġpart,Ġevent,Ġsubclass,Ġelement,Ġcoordinated,Ġfeature,Ġattributes,Ġname,Ġcomponent,Ġvariable
5,random,Ġrandom,5,random,Ġrandom,banana,meaning,True,['Ġbanana'],['Ġmeaning'],1,1,3.1512552e-06,4.3077765e-08,6.492993e-07,1.9139138e-08,4.5254797e-07,0.9999958,8.821105e-05,2,10,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,ĠRandom,Ġcoordinated,Ġsubclass,Ġanonymous,Ġarbitrary,Ġunknown,Ġcoincidence
5,random,Ġrandom,5,random,Ġrandom,clarinet,ad-hoc,True,"['Ġclar', 'inet']","['Ġad', '-', 'h', 'oc']",2,4,5.24736e-06,2.286619e-07,5.8020314e-06,1.00449064e-07,1.973364e-06,0.99998665,0.00025700344,1,0,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġarbitrary,Ġanonymous,Ġcoincidence,Ġindividual
5,random,Ġrandom,5,random,Ġrandom,spoon,tricky,True,['Ġspoon'],['Ġtricky'],1,1,0.07872617,1.7348586e-06,1.5676738e-05,1.2281459e-05,0.00015294213,0.92109114,0.40033895,5,3,Ġrandom,Ġattribute,Ġpart,Ġevent,Ġsubclass,Ġvariable,Ġname,Ġcoordinated,Ġgood,Ġpoint,Ġelement,Ġwild
5,random,Ġrandom,5,random,Ġrandom,television,grassland,True,['Ġtelevision'],"['Ġgrass', 'land']",1,2,2.4248907e-06,1.5149352e-07,1.7791913e-06,6.013114e-08,1.6398245e-06,0.9999939,0.00012437586,3,1,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġcoincidence,Ġwild,Ġanonymous,Ġrandomized
4,mero,Ġpart,4,mero,Ġpart,birch,leaf,True,"['Ġbir', 'ch']",['Ġleaf'],2,1,2.7739914e-06,6.512095e-07,2.0902396e-06,1.3497454e-06,0.99977106,0.00022216157,0.0031569484,5,6,Ġpart,Ġrandom,Ġattribute,Ġevent,Ġsubclass,Ġsection,Ġcoordinated,Ġend,Ġcomponent,Ġpiece,Ġportion,Ġelement
2,event,Ġevent,2,event,Ġevent,plum,cut,True,['Ġplum'],['Ġcut'],1,1,2.917407e-05,2.8641555e-06,0.999691,9.3233785e-07,0.000120183686,0.00015589039,0.0044932947,5,70,Ġevent,Ġrandom,Ġpart,Ġattribute,Ġcoordinated,Ġsubclass,Ġhit,Ġevents,ĠEvent,Ġread,Ġpoint,Ġturn
4,mero,Ġpart,4,mero,Ġpart,chair,plastic,True,['Ġchair'],['Ġplastic'],1,1,4.123538e-06,4.949498e-07,1.4627012e-06,1.3423372e-06,0.999608,0.00038470843,0.0050684013,7,5,Ġpart,Ġrandom,Ġattribute,Ġevent,Ġsubclass,Ġplastic,Ġelement,Ġpiece,Ġmetal,Ġcomponent,Ġcoordinated,Ġsection
3,hyper,Ġsubclass,3,hyper,Ġsubclass,bowl,artefact,True,['Ġbowl'],"['Ġarte', 'fact']",1,2,5.868265e-07,2.561799e-06,1.2376572e-06,0.9999932,1.0556764e-06,1.3778022e-06,0.00014160573,12,1,Ġsubclass,Ġcoordinated,Ġrandom,Ġevent,Ġpart,Ġattribute,Ġclass,Ġkind,Ġtype,Ġsubset,Ġcategory,Ġthe
5,random,Ġrandom,5,random,Ġrandom,elephant,mental,True,['Ġelephant'],['Ġmental'],1,1,2.070751e-05,1.9623413e-07,2.3671992e-06,7.499412e-08,2.261591e-06,0.99997425,0.00045188892,2,5,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġcoordinated,Ġrandomly,ĠRandom,Ġsubclass,Ġthe,Ġindividual,Ġarbitrary,Ġunknown
0,attri,Ġattribute,0,attri,Ġattribute,eagle,aggressive,True,['Ġeagle'],['Ġaggressive'],1,1,0.99952865,4.7415134e-07,3.3380716e-06,2.6447653e-06,1.980627e-05,0.00044513415,0.0060648867,6,3,Ġattribute,Ġrandom,Ġpart,Ġevent,Ġsubclass,Ġvariable,Ġelement,Ġfeature,Ġcoordinated,Ġattributes,Ġindependent,Ġgood
5,random,Ġrandom,5,random,Ġrandom,clarinet,official,True,"['Ġclar', 'inet']",['Ġofficial'],2,1,2.7051656e-05,3.6867308e-07,5.4642696e-06,1.0807909e-07,2.420402e-06,0.9999646,0.00061261747,1,7,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġcoordinated,Ġrandomly,ĠRandom,Ġsubclass,Ġthe,Ġarbitrary,Ġindividual,Ġanonymous
2,event,Ġevent,2,event,Ġevent,carp,catch,True,['Ġcarp'],['Ġcatch'],1,1,0.00015780612,1.2529757e-06,0.9991339,4.8495976e-06,5.9038968e-05,0.00064305397,0.010999647,3,39,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġsubclass,Ġcoordinated,ĠEvent,Ġevents,Ġthe,Ġpoint,Ġelement,Ġaccident
5,random,Ġrandom,5,random,Ġrandom,dishwasher,graveyard,True,"['Ġdish', 'washer']",['Ġgraveyard'],2,1,8.553212e-07,1.0390285e-07,8.7791904e-07,1.2997824e-08,3.8599288e-07,0.99999774,4.906005e-05,2,1,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġrandomized,Ġunknown,Ġanonymous,Ġthe,Ġwild
5,random,Ġrandom,5,random,Ġrandom,lime,permanent,True,['Ġlime'],['Ġpermanent'],1,1,7.113167e-06,1.08391596e-07,1.3054595e-06,1.4804689e-08,6.036173e-07,0.9999908,0.00017568085,8,3,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġrandomized,Ġanonymous,Ġarbitrary,Ġunknown,Ġcoincidence
1,coord,Ġcoordinated,1,coord,Ġcoordinated,radish,lettuce,True,"['Ġrad', 'ish']",['Ġlettuce'],2,1,2.289658e-09,0.99999976,9.6554665e-08,1.38775285e-08,2.8714158e-08,8.660719e-08,5.7733223e-06,5,3,Ġcoordinated,Ġcoordinate,Ġevent,Ġrandom,Ġcoordination,Ġsynchronized,Ġpart,Ġsubclass,Ġcoordinating,Ġlinked,Ġintegrated,Ġorganized
2,event,Ġevent,2,event,Ġevent,box,put,True,['Ġbox'],['Ġput'],1,1,3.426592e-05,3.361787e-07,0.99978775,1.5097774e-07,8.772665e-06,0.00016866598,0.0030864454,13,10,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġevents,ĠEvent,Ġcoordinated,Ġhit,Ġpoint,Ġstate,Ġthe,Ġelement
5,random,Ġrandom,5,random,Ġrandom,glove,fluctuation,True,['Ġglove'],"['Ġfluct', 'uation']",1,2,8.2197744e-07,4.334655e-08,8.080215e-07,1.4735436e-08,4.3884305e-07,0.999998,4.677696e-05,3,3,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized,Ġcoincidence,Ġsubclass,Ġarbitrary,Ġvariable
2,event,Ġevent,2,event,Ġevent,motorcycle,use,True,['Ġmotorcycle'],['Ġuse'],1,1,0.00046443765,9.56386e-07,0.99894327,1.2194166e-05,8.047321e-05,0.0004986853,0.013449164,2,13,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġsubclass,Ġevents,Ġcoordinated,ĠEvent,Ġobject,Ġthe,Ġpoint,Ġstate
4,mero,Ġpart,4,mero,Ġpart,rifle,stock,True,['Ġrifle'],['Ġstock'],1,1,2.1556489e-06,3.0498486e-06,7.1150084e-06,2.1766455e-06,0.999647,0.00033847624,0.0046703997,3,27,Ġpart,Ġrandom,Ġevent,Ġcoordinated,Ġsubclass,Ġattribute,Ġsection,Ġend,Ġcomponent,Ġpiece,Ġof,Ġparts
2,event,Ġevent,2,event,Ġevent,dishwasher,turn,True,"['Ġdish', 'washer']",['Ġturn'],2,1,4.5859342e-05,3.918443e-06,0.99950945,4.5398565e-07,0.00021846077,0.00022188495,0.0067982,2,38,Ġevent,Ġrandom,Ġpart,Ġattribute,Ġcoordinated,Ġturn,Ġevents,Ġpoint,Ġelement,Ġhit,Ġof,Ġthe
5,random,Ġrandom,5,random,Ġrandom,hospital,track,True,['Ġhospital'],['Ġtrack'],1,1,3.8690054e-05,1.1342731e-06,3.4561224e-05,8.0700306e-07,5.4972457e-05,0.9998697,0.0020837612,2,16,Ġrandom,Ġpart,Ġattribute,Ġevent,Ġcoordinated,Ġsubclass,Ġrandomly,Ġthe,Ġend,Ġpoint,Ġwild,Ġkind
5,random,Ġrandom,5,random,Ġrandom,ambulance,set,True,['Ġambulance'],['Ġset'],1,1,3.3847014e-06,2.2121915e-07,2.812768e-06,2.7559947e-08,1.2145838e-06,0.9999924,0.00015383247,1,45,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġthe,Ġunknown,Ġarbitrary,Ġindividual,Ġcoincidence
0,attri,Ġattribute,0,attri,Ġattribute,cat,smart,True,['Ġcat'],['Ġsmart'],1,1,0.99973065,1.4334756e-06,1.1852065e-05,1.3026483e-05,6.498389e-05,0.0001780809,0.003943645,10,9,Ġattribute,Ġrandom,Ġpart,Ġsubclass,Ġevent,Ġcoordinated,Ġfeature,Ġelement,Ġgood,Ġattributes,Ġpoint,Ġvariable
2,event,Ġevent,2,event,Ġevent,goat,hunt,True,['Ġgoat'],['Ġhunt'],1,1,3.2731485e-05,5.6355674e-07,0.99973506,4.369522e-07,2.0377627e-05,0.00021070581,0.0037812968,4,15,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġevents,Ġcoordinated,ĠEvent,Ġsubclass,Ġhit,Ġpoint,Ġthe,Ġobject
2,event,Ġevent,2,event,Ġevent,helicopter,carry,True,['Ġhelicopter'],['Ġcarry'],1,1,6.423564e-05,7.6835056e-07,0.99962795,1.6102132e-06,3.7155187e-05,0.0002682751,0.0052074087,1,41,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġsubclass,Ġevents,ĠEvent,Ġcoordinated,Ġhit,Ġthe,Ġpoint,Ġof
1,coord,Ġcoordinated,1,coord,Ġcoordinated,bowl,glass,True,['Ġbowl'],['Ġglass'],1,1,9.42086e-05,0.9652312,0.0015288715,0.0017283786,0.030968182,0.00044916468,0.24093924,12,12,Ġcoordinated,Ġpart,Ġsubclass,Ġevent,Ġrandom,Ġattribute,Ġcoordinate,Ġfull,Ġof,Ġsynchronized,Ġtable,Ġlibrary
1,coord,Ġcoordinated,1,coord,Ġcoordinated,sheep,rabbit,True,['Ġsheep'],['Ġrabbit'],1,1,2.6030686e-09,1.0,9.388683e-09,2.0235014e-09,1.2972541e-08,8.459026e-09,9.4975917e-07,3,4,Ġcoordinated,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġpart,Ġevent,Ġrandom,Ġcoordinating,Ġcorrelated,Ġattribute,Ġrun,Ġtrained
4,mero,Ġpart,4,mero,Ġpart,sweater,cashmere,True,['Ġsweater'],"['Ġcash', 'mere']",1,2,3.6283014e-05,3.528157e-06,1.1096377e-06,1.0750465e-06,0.9996284,0.0003295904,0.004990883,2,3,Ġpart,Ġrandom,Ġattribute,Ġcoordinated,Ġevent,Ġsubclass,Ġcomponent,Ġpiece,Ġelement,Ġparts,Ġportion,Ġall
4,mero,Ġpart,4,mero,Ġpart,jet,windscreen,True,['Ġjet'],"['Ġwind', 'screen']",1,2,1.6491382e-06,7.732068e-07,2.4707815e-06,2.514826e-07,0.9991767,0.0008181859,0.009676951,9,1,Ġpart,Ġrandom,Ġevent,Ġattribute,Ġsection,Ġcoordinated,Ġparts,Ġend,Ġpiece,Ġcomponent,Ġportion,Ġsubclass
5,random,Ġrandom,5,random,Ġrandom,turnip,dyslexia,True,"['Ġturn', 'ip']","['Ġdys', 'lex', 'ia']",2,3,2.6084606e-06,1.0027584e-07,4.6523525e-07,3.165398e-08,4.9459464e-07,0.9999963,7.698097e-05,2,1,Ġrandom,Ġattribute,Ġpart,Ġevent,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġunknown,Ġcoincidence,Ġanonymous,Ġrandomized
5,random,Ġrandom,5,random,Ġrandom,lion,poise,True,['Ġlion'],"['Ġpo', 'ise']",1,2,6.50468e-05,5.0833245e-07,9.747078e-05,5.53981e-07,6.12477e-05,0.9997751,0.003407073,4,7,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġsubclass,Ġcoordinated,Ġpoint,Ġsurprise,Ġcoincidence,Ġprobability,Ġthe
1,coord,Ġcoordinated,1,coord,Ġcoordinated,bull,horse,True,['Ġbull'],['Ġhorse'],1,1,1.808871e-07,0.99999785,3.8499886e-07,7.837137e-08,6.25096e-07,7.632034e-07,4.5421308e-05,15,6,Ġcoordinated,Ġrandom,Ġpart,Ġcoordinate,Ġevent,Ġattribute,Ġsynchronized,Ġcoordination,Ġsubclass,Ġtrained,Ġrun,Ġpartner
3,hyper,Ġsubclass,3,hyper,Ġsubclass,horse,beast,True,['Ġhorse'],['Ġbeast'],1,1,5.772718e-07,2.1272076e-07,2.842525e-07,0.9999957,9.0876864e-07,2.2670379e-06,8.97125e-05,6,2,Ġsubclass,Ġrandom,Ġpart,Ġattribute,Ġevent,Ġcoordinated,Ġclass,Ġkind,Ġtype,Ġanimal,Ġthe,Ġcreature
0,attri,Ġattribute,0,attri,Ġattribute,bag,colourful,True,['Ġbag'],['Ġcolourful'],1,1,0.9998543,6.449125e-07,2.683274e-06,3.5529304e-06,5.3871772e-05,8.48337e-05,0.002248586,14,2,Ġattribute,Ġrandom,Ġpart,Ġsubclass,Ġevent,Ġcoordinated,Ġelement,Ġfeature,Ġcolor,Ġattributes,Ġvariable,Ġgood
5,random,Ġrandom,5,random,Ġrandom,ferry,high,True,['Ġferry'],['Ġhigh'],1,1,7.5853175e-05,1.1033486e-06,1.3967396e-05,6.05959e-07,9.0993035e-06,0.9998994,0.001595463,5,18,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġcoordinated,Ġsubclass,Ġrandomly,ĠRandom,Ġthe,Ġhigh,Ġgood,Ġarbitrary
5,random,Ġrandom,5,random,Ġrandom,hornet,tournament,True,"['Ġhorn', 'et']",['Ġtournament'],2,1,2.862279e-06,1.2219921e-07,2.0678917e-06,2.6883262e-08,1.8378814e-06,0.9999931,0.00014023136,1,2,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġrandomized,Ġsubclass,Ġarbitrary,Ġthe,Ġunknown
5,random,Ġrandom,5,random,Ġrandom,scarf,owl,True,['Ġscarf'],['Ġowl'],1,1,2.6441143e-05,1.9425728e-05,1.1430779e-05,9.011735e-07,3.042637e-05,0.9999113,0.0014962753,5,1,Ġrandom,Ġpart,Ġattribute,Ġcoordinated,Ġevent,Ġsubclass,Ġrandomly,Ġcoincidence,ĠRandom,Ġwild,Ġmysterious,Ġrandomized
5,random,Ġrandom,5,random,Ġrandom,mug,cent,True,['Ġmug'],['Ġcent'],1,1,2.7626813e-06,7.277329e-08,3.5116605e-06,3.4461536e-08,1.222514e-06,0.9999924,0.00015215659,5,2,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġrandomly,Ġcoordinated,ĠRandom,Ġsubclass,Ġthe,Ġpoint,Ġarbitrary,Ġanonymous
5,random,Ġrandom,5,random,Ġrandom,cottage,pill,True,['Ġcottage'],['Ġpill'],1,1,2.5831187e-06,2.045192e-07,5.47907e-06,6.910536e-08,3.8711432e-06,0.9999877,0.00023703938,1,5,Ġrandom,Ġevent,Ġpart,Ġattribute,Ġrandomly,Ġcoordinated,Ġsubclass,ĠRandom,Ġthe,Ġcoincidence,Ġrandomized,Ġpoint
2,event,Ġevent,2,event,Ġevent,butterfly,capture,True,['Ġbutterfly'],['Ġcapture'],1,1,0.0002183623,1.9346103e-06,0.99108,1.918962e-06,0.000112919864,0.008584962,0.075947724,5,11,Ġevent,Ġrandom,Ġattribute,Ġpart,Ġevents,Ġcoordinated,Ġsubclass,Ġthe,Ġchance,ĠEvent,Ġof,Ġaccident
2,event,Ġevent,2,event,Ġevent,yacht,enter,True,['Ġyacht'],['Ġenter'],1,1,1.9856498e-05,3.6276023e-07,0.9996885,2.7870402e-07,5.54534e-05,0.00023559325,0.0043965615,2,9,Ġevent,Ġrandom,Ġpart,Ġattribute,Ġevents,Ġpoint,Ġstate,ĠEvent,Ġhit,Ġelement,Ġenter,Ġcoordinated
2,event,Ġevent,2,event,Ġevent,spade,clean,True,"['Ġsp', 'ade']",['Ġclean'],2,1,0.061699424,8.924071e-05,0.93598247,0.0003348386,0.001459692,0.00043436926,0.3609495,4,31,Ġevent,Ġattribute,Ġpart,Ġrandom,Ġsubclass,Ġcoordinated,Ġthe,Ġobject,Ġelement,Ġof,Ġand,Ġfunction
1,coord,Ġcoordinated,1,coord,Ġcoordinated,salmon,dolphin,True,['Ġsalmon'],['Ġdolphin'],1,1,2.9764855e-09,1.0,4.6135717e-09,6.524397e-09,1.0795554e-08,4.8177307e-09,8.0828323e-07,5,2,Ġcoordinated,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġpart,Ġsubclass,Ġrandom,Ġevent,Ġcoordinating,Ġattribute,Ġaggressive,Ġattack
5,random,Ġrandom,5,random,Ġrandom,lemon,brazen,True,['Ġlemon'],['Ġbrazen'],1,1,7.827724e-06,2.1097941e-07,1.5259719e-06,4.0177135e-08,1.3505239e-06,0.99998903,0.00021008686,5,3,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġcoordinated,Ġrandomly,ĠRandom,Ġsubclass,Ġanonymous,Ġcoincidence,Ġrandomized,Ġarbitrary
1,coord,Ġcoordinated,1,coord,Ġcoordinated,motorcycle,train,True,['Ġmotorcycle'],['Ġtrain'],1,1,1.3263864e-05,0.99923134,0.00038987512,5.9084607e-05,0.00011504438,0.00019148343,0.010439094,2,17,Ġcoordinated,Ġevent,Ġrandom,Ġpart,Ġsubclass,Ġattribute,Ġcoordinate,Ġtrain,Ġcoordination,Ġsynchronized,Ġlink,Ġtrained
5,random,Ġrandom,5,random,Ġrandom,grasshopper,conductivity,True,"['Ġgrass', 'ho', 'pper']","['Ġconduct', 'ivity']",3,2,3.0969697e-06,4.8767124e-08,1.1296909e-06,2.264424e-08,6.829376e-07,0.9999951,0.00010179314,2,1,Ġrandom,Ġattribute,Ġevent,Ġpart,Ġrandomly,ĠRandom,Ġcoordinated,Ġsubclass,Ġcoincidence,Ġunknown,Ġanonymous,Ġrandomized
