pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
5,random,random,5,random,random,truck,amount,True,['truck'],['amount'],1,1,1.2691137e-05,3.4852767e-06,5.2642245e-05,9.027042e-06,0.00012819354,0.99979407,0.0031238212,3,7,random,part,event,attribute,minor,coordinated,randomly,an,the,accidental,select,frequent
5,random,random,5,random,random,sheep,short,True,['sheep'],['short'],1,1,0.0050726747,9.667884e-05,0.0015297938,0.00014110678,0.0010006976,0.9921591,0.07731016,3,23,random,attribute,event,part,minor,coordinated,randomly,point,the,select,side,present
5,random,random,5,random,random,herring,deadline,True,['herring'],['deadline'],1,1,3.0337292e-06,2.3138348e-06,2.1084157e-05,1.4147561e-06,1.3168686e-05,0.9999591,0.0007265866,2,1,random,event,part,attribute,coordinated,minor,randomly,frequent,accidental,select,the,specific
1,coord,coordinated,1,coord,coordinated,salmon,trout,True,['salmon'],['trout'],1,1,7.4492625e-08,0.9999957,2.153049e-06,3.6656488e-07,3.5220006e-07,1.341455e-06,9.004267e-05,5,2,coordinated,event,random,minor,part,and,coordination,coordinate,attribute,or,",",organized
5,random,random,5,random,random,phone,convert,True,['phone'],['convert'],1,1,0.00024188509,8.158202e-05,0.21992505,0.00020873825,0.0007311218,0.77881163,0.7755815,4,12,random,event,part,attribute,minor,coordinated,randomly,events,point,game,date,case
5,random,random,5,random,random,dagger,slat,True,['dagger'],"['sl', '##at']",1,2,4.401431e-05,4.7875277e-05,0.00021451709,9.8711316e-05,0.003165265,0.9964296,0.03667604,2,3,random,part,event,minor,coordinated,attribute,the,randomly,partial,-,bit,an
5,random,random,5,random,random,beetle,weak,True,['beetle'],['weak'],1,1,0.00018677351,1.42508925e-05,0.0001727521,3.8781374e-05,5.9972866e-05,0.99952745,0.006793135,6,12,random,attribute,event,part,minor,coordinated,randomly,the,select,individual,point,accidental
3,hyper,minor,3,hyper,minor,tiger,creature,True,['tiger'],['creature'],1,1,2.2667542e-05,6.784868e-05,0.00012564236,0.9995183,1.6599704e-05,0.0002489534,0.0068562045,2,3,minor,random,event,coordinated,attribute,part,small,lesser,major,important,unrelated,little
5,random,random,5,random,random,deer,repair,True,['deer'],['repair'],1,1,3.6829762e-05,1.70748e-05,0.0005245981,2.3817254e-05,7.52163e-05,0.99932253,0.008902348,1,8,random,event,part,attribute,minor,coordinated,randomly,accidental,point,.,the,events
4,mero,part,5,random,random,rake,feet,False,['rake'],['feet'],1,1,0.00048717926,0.011255954,0.0038226615,0.00026516267,0.8157742,0.16839477,0.7845017,9,11,part,random,coordinated,event,attribute,minor,at,the,with,on,in,section
5,random,random,5,random,random,villa,synthetic,True,['villa'],['synthetic'],1,1,5.9502763e-06,4.4876206e-06,9.860266e-06,4.607793e-06,1.8764375e-05,0.99995625,0.00078625,4,7,random,part,event,attribute,minor,coordinated,randomly,an,.,frequent,the,select
4,mero,part,4,mero,part,bottle,water,True,['bottle'],['water'],1,1,0.00073915476,0.0002725419,0.0011698937,6.8468325e-05,0.9930052,0.0047448296,0.069940574,5,10,part,random,event,attribute,coordinated,minor,portion,of,parts,feature,with,-
1,coord,coordinated,1,coord,coordinated,squirrel,pig,True,['squirrel'],['pig'],1,1,1.1887226e-07,0.9999883,2.45333e-06,6.2034684e-07,7.9340464e-07,7.721524e-06,0.00022531374,2,9,coordinated,random,event,part,minor,and,coordinate,coordination,attribute,or,",",organized
5,random,random,5,random,random,pineapple,southbound,True,"['pine', '##apple']",['southbound'],2,1,3.2748405e-05,1.0683421e-05,0.00014095604,1.4728576e-05,5.719414e-05,0.9997435,0.0038796172,2,1,random,event,part,attribute,minor,coordinated,randomly,select,.,frequent,date,the
4,mero,part,5,random,random,scarf,perimeter,False,['scarf'],['perimeter'],1,1,9.448222e-05,9.7144715e-05,0.0006188409,9.014387e-05,0.9322025,0.06689689,0.36580902,5,3,part,random,event,coordinated,attribute,minor,portion,section,the,full,parts,side
1,coord,coordinated,1,coord,coordinated,rifle,bow,True,['rifle'],['bow'],1,1,1.8906228e-06,0.9998702,8.54577e-05,4.7424123e-06,6.2199642e-06,3.146912e-05,0.0020402241,3,14,coordinated,event,random,part,minor,coordination,attribute,coordinate,and,or,integrated,","
2,event,event,4,mero,part,coconut,milk,False,['coconut'],['milk'],1,1,0.0014471582,0.0023928583,0.8695952,0.0021497454,0.0889732,0.035441723,0.71016407,3,7,event,part,random,coordinated,minor,attribute,events,portion,and,-,in,body
1,coord,coordinated,1,coord,coordinated,screwdriver,chisel,True,"['screw', '##drive', '##r']","['chi', '##sel']",3,2,5.414226e-07,0.99993324,3.8249465e-05,9.1089146e-07,3.7655652e-06,2.3195646e-05,0.0011119301,2,4,coordinated,event,random,part,minor,coordination,coordinate,attribute,and,or,",",joint
5,random,random,5,random,random,shovel,rmours,True,['shovel'],"['rm', '##ours']",1,2,1.9173115e-06,1.0131392e-05,1.5200755e-05,4.145929e-06,2.1688835e-05,0.99994695,0.00093447545,5,0,random,part,event,coordinated,minor,attribute,randomly,frequent,.,the,other,multiple
5,random,random,5,random,random,van,demonstrator,True,['van'],"['demons', '##tra', '##tor']",1,3,3.4029167e-06,6.7305114e-06,1.6217757e-05,1.4759087e-05,4.7722588e-05,0.9999112,0.0014855391,5,3,random,part,event,minor,coordinated,attribute,the,an,randomly,.,frequent,select
5,random,random,5,random,random,potato,connecting,True,['potato'],['connecting'],1,1,6.7958565e-05,2.347293e-05,0.00031230366,5.798464e-05,0.00013074807,0.99940753,0.008295914,2,11,random,event,part,attribute,minor,coordinated,randomly,accidental,select,the,frequent,individual
5,random,random,5,random,random,dress,dozen,True,['dress'],['dozen'],1,1,7.5572634e-06,1.2289752e-05,5.427092e-05,3.988076e-06,3.4807766e-05,0.9998872,0.0018479383,21,2,random,event,part,coordinated,attribute,minor,randomly,the,frequent,accidental,an,other
1,coord,coordinated,1,coord,coordinated,beet,radish,True,"['bee', '##t']","['ra', '##dis', '##h']",2,3,3.534434e-08,0.99999917,3.149726e-07,9.270382e-08,4.5007784e-08,3.3907162e-07,1.9433195e-05,2,5,coordinated,random,event,and,minor,part,coordination,attribute,or,",",coordinate,integrated
1,coord,coordinated,1,coord,coordinated,penguin,pigeon,True,['penguin'],['pigeon'],1,1,6.423386e-08,0.99999654,1.1213963e-06,1.1462341e-07,4.165132e-07,1.6287473e-06,7.130413e-05,1,1,coordinated,random,event,part,minor,coordination,and,coordinate,attribute,or,",",organized
0,attri,attribute,0,attri,attribute,fighter,fast,True,['fighter'],['fast'],1,1,0.9985921,9.093302e-06,0.00013388979,5.2203526e-05,0.00013346194,0.0010791707,0.017001206,3,15,attribute,random,event,part,minor,coordinated,attributes,feature,:,element,is,-
5,random,random,5,random,random,cucumber,downloaded,True,"['cu', '##cum', '##ber']",['downloaded'],3,1,4.1588096e-06,2.6706084e-06,3.294987e-05,1.786256e-06,8.0710715e-06,0.9999504,0.00085659156,2,1,random,event,part,attribute,coordinated,minor,randomly,select,frequent,accidental,.,game
1,coord,coordinated,1,coord,coordinated,tanker,raft,True,['tanker'],['raft'],1,1,4.2234078e-05,0.9795503,0.0032474678,0.00011084779,0.0153634,0.0016857686,0.16619876,2,5,coordinated,part,event,random,minor,attribute,and,or,coordination,coordinate,",",/
1,coord,coordinated,1,coord,coordinated,vulture,pigeon,True,['vulture'],['pigeon'],1,1,1.03914516e-07,0.9999937,2.1217197e-06,2.295066e-07,9.220221e-07,2.8795707e-06,0.000127974,2,1,coordinated,random,event,part,minor,coordination,and,attribute,coordinate,or,",",organized
5,random,random,5,random,random,rifle,arse,True,['rifle'],"['ars', '##e']",1,2,8.133272e-06,5.5323864e-05,8.736065e-05,3.825771e-05,0.00024009783,0.9995709,0.006165011,3,2,random,part,event,coordinated,minor,attribute,randomly,the,innocent,little,accidental,wild
5,random,random,5,random,random,bag,love,True,['bag'],['love'],1,1,2.2950673e-05,1.7343931e-05,0.00025044158,2.3753753e-05,9.83875e-05,0.9995871,0.005894169,14,10,random,event,part,minor,attribute,coordinated,of,randomly,.,accidental,zero,the
1,coord,coordinated,1,coord,coordinated,vulture,penguin,True,['vulture'],['penguin'],1,1,1.5313402e-07,0.9999927,2.4730919e-06,3.3715185e-07,4.0754543e-07,3.8837093e-06,0.00014572551,2,1,coordinated,random,event,part,minor,coordination,attribute,and,coordinate,",",or,organized
5,random,random,5,random,random,cottage,bloated,True,['cottage'],"['b', '##lo', '##ated']",1,3,8.838577e-06,9.970599e-06,3.4258366e-05,8.561921e-06,1.5339858e-05,0.999923,0.0013226502,1,2,random,event,part,coordinated,attribute,minor,randomly,the,frequent,.,accidental,an
5,random,random,5,random,random,beetle,minute,True,['beetle'],['minute'],1,1,0.0004075722,1.29055525e-05,0.00023153215,3.8906815e-05,0.00051227736,0.9987968,0.015499576,6,8,random,part,attribute,event,minor,coordinated,randomly,the,point,at,select,individual
5,random,random,5,random,random,box,stoic,True,['box'],"['st', '##oic']",1,2,0.0027272687,1.4443157e-05,0.00017929629,0.00015411148,0.0001509859,0.9967738,0.034210313,13,4,random,attribute,event,minor,part,coordinated,randomly,is,point,the,select,individual
4,mero,part,4,mero,part,cathedral,floor,True,['cathedral'],['floor'],1,1,1.2021697e-05,6.5207765e-05,0.00014960267,8.628453e-06,0.99943644,0.00032808684,0.0077592363,3,12,part,random,event,coordinated,attribute,minor,full,section,portion,half,with,partial
0,attri,attribute,0,attri,attribute,goldfish,red,True,"['gold', '##fish']",['red'],2,1,0.99714404,6.7702395e-06,0.00015685451,6.70892e-05,0.0005506797,0.0020745404,0.03159541,1,7,attribute,random,part,event,minor,coordinated,attributes,feature,element,:,-,are
5,random,random,5,random,random,rifle,recommendation,True,['rifle'],['recommendation'],1,1,9.0895315e-07,1.048576e-06,6.710621e-06,1.8704604e-06,9.947284e-06,0.9999794,0.00038477578,3,3,random,part,event,minor,coordinated,attribute,randomly,frequent,specific,.,select,general
5,random,random,5,random,random,oak,try,True,['oak'],['try'],1,1,6.228295e-06,6.3695347e-06,8.3542625e-05,7.561161e-06,1.5319947e-05,0.99988115,0.0018947043,2,10,random,event,part,minor,coordinated,attribute,randomly,accidental,point,.,individual,select
5,random,random,5,random,random,jet,corrupt,True,['jet'],['corrupt'],1,1,1.7490189e-05,1.5031614e-05,2.8735885e-05,9.689297e-06,2.794788e-05,0.99990106,0.0016775569,9,8,random,event,part,attribute,coordinated,minor,randomly,select,the,frequent,.,accidental
5,random,random,5,random,random,whale,prevent,True,['whale'],['prevent'],1,1,1.2774925e-05,9.893421e-06,0.00021472781,1.0925044e-05,6.527205e-05,0.99968636,0.0045285397,3,2,random,event,part,attribute,minor,coordinated,randomly,accidental,select,events,individual,frequent
5,random,random,5,random,random,jar,allowance,True,['jar'],['allowance'],1,1,2.2759846e-06,2.7399735e-06,1.4356078e-05,3.7759742e-06,2.1152922e-05,0.99995565,0.0007846438,8,7,random,part,event,minor,coordinated,attribute,randomly,frequent,select,an,specific,the
5,random,random,5,random,random,musket,pad,True,"['mu', '##ske', '##t']",['pad'],3,1,1.3826022e-06,1.9276854e-06,1.3699816e-05,2.02432e-06,2.1361384e-05,0.9999596,0.0007127522,1,11,random,part,event,minor,coordinated,attribute,randomly,frequent,the,an,select,wild
0,attri,attribute,0,attri,attribute,plum,rotten,True,['plum'],['rotten'],1,1,0.9997999,7.726266e-07,2.947007e-05,1.03993225e-05,2.461875e-05,0.00013492515,0.003031628,5,3,attribute,random,event,part,minor,attributes,point,coordinated,feature,is,element,-
4,mero,part,4,mero,part,rifle,bolt,True,['rifle'],['bolt'],1,1,1.6657672e-05,0.00011863612,0.00062364014,2.1543845e-05,0.9986449,0.00057452964,0.016923878,3,16,part,event,random,coordinated,minor,attribute,portion,full,half,section,parts,the
2,event,event,4,mero,part,apple,peel,False,['apple'],['peel'],1,1,0.0012685381,0.0045506926,0.5939526,0.0043954337,0.38452208,0.0113106705,1.1317675,2,5,event,part,random,coordinated,minor,attribute,portion,place,section,spot,point,short
5,random,random,5,random,random,robin,self-government,True,['robin'],"['self', '-', 'government']",1,3,3.11183e-05,8.839287e-06,5.466903e-05,1.452252e-05,1.614039e-05,0.9998747,0.0020594217,2,1,random,event,attribute,part,minor,coordinated,randomly,.,wild,frequent,accidental,point
5,random,random,5,random,random,guitar,report,True,['guitar'],['report'],1,1,2.133795e-06,1.7269653e-06,2.7328677e-05,2.555877e-06,1.8729295e-05,0.99994767,0.0009048222,1,13,random,event,part,minor,attribute,coordinated,randomly,accidental,frequent,select,the,specific
2,event,event,2,event,event,trumpet,study,True,['trumpet'],['study'],1,1,5.7553745e-05,1.3919801e-05,0.9938367,0.00019139025,0.00013221533,0.005768255,0.05686922,4,16,event,random,minor,part,attribute,events,coordinated,to,game,individual,case,-
2,event,event,2,event,event,sweater,buy,True,['sweater'],['buy'],1,1,0.00027500052,0.00015412088,0.98418343,0.0005134223,0.00052050786,0.014353431,0.12700796,2,6,event,random,part,minor,attribute,coordinated,events,to,",",you,it,-
5,random,random,5,random,random,spear,administrative,True,['spear'],['administrative'],1,1,3.0770063e-06,3.3842227e-06,7.9537995e-06,3.5739847e-06,6.185996e-06,0.9999758,0.00045919098,4,1,random,event,part,minor,coordinated,attribute,randomly,select,frequent,the,an,accidental
3,hyper,minor,3,hyper,minor,coconut,produce,True,['coconut'],['produce'],1,1,0.0013998189,0.00066000666,0.12052449,0.85374284,0.0013352007,0.022337716,0.71817666,3,8,minor,event,random,attribute,part,coordinated,small,major,important,a,local,point
4,mero,part,4,mero,part,cloak,pattern,True,['cloak'],['pattern'],1,1,0.00091297633,0.00019356272,0.00282308,0.00026548788,0.87415546,0.12164946,0.57800335,5,10,part,random,event,attribute,minor,coordinated,with,portion,feature,in,section,parts
1,coord,coordinated,1,coord,coordinated,celery,carrot,True,"['ce', '##ler', '##y']",['carrot'],3,1,5.4036354e-07,0.9999808,8.956988e-06,4.7700377e-07,1.5133395e-06,7.6469305e-06,0.00035829685,2,4,coordinated,event,random,part,attribute,and,minor,coordination,or,coordinate,",",with
5,random,random,5,random,random,cello,quit,True,['cello'],['quit'],1,1,5.8522717e-05,3.678114e-05,0.0016507783,7.106151e-05,0.00023398531,0.99794894,0.02337984,1,5,random,event,part,minor,attribute,coordinated,randomly,game,tournament,accidental,player,the
5,random,random,5,random,random,deer,y,True,['deer'],['y'],1,1,2.0520816e-05,9.281116e-06,9.262419e-05,8.088436e-06,0.00016267374,0.9997068,0.004322837,1,2,random,part,event,attribute,coordinated,minor,randomly,frequent,.,the,individual,point
5,random,random,5,random,random,van,exceptional,True,['van'],['exceptional'],1,1,1.3267988e-05,5.7742527e-06,1.1364233e-05,5.474716e-06,1.4088857e-05,0.99995005,0.0008968996,5,3,random,part,attribute,event,coordinated,minor,randomly,an,select,.,the,accidental
4,mero,part,4,mero,part,dagger,point,True,['dagger'],['point'],1,1,0.0012666604,0.003494238,0.30323252,0.001833913,0.68093675,0.009235999,1.0193329,2,40,part,event,random,coordinated,minor,attribute,portion,section,-,the,point,place
0,attri,attribute,0,attri,attribute,tuna,pink,True,['tuna'],['pink'],1,1,0.83922964,4.2215856e-05,0.0014116679,0.00029796545,0.0016368201,0.15738174,0.664669,4,7,attribute,random,part,event,minor,coordinated,attributes,point,side,feature,is,:
0,attri,attribute,0,attri,attribute,wardrobe,large,True,['wardrobe'],['large'],1,1,0.99655664,7.98891e-06,0.00010186783,7.222691e-05,0.00011156029,0.0031497653,0.035079964,3,11,attribute,random,part,event,minor,attributes,coordinated,:,element,feature,is,-
5,random,random,5,random,random,car,distinguish,True,['car'],['distinguish'],1,1,5.232484e-05,6.823486e-06,0.0006154849,3.4534347e-05,0.00015113718,0.9991398,0.011096754,5,5,random,event,part,attribute,minor,coordinated,randomly,select,the,accidental,events,.
0,attri,attribute,0,attri,attribute,chisel,strong,True,"['chi', '##sel']",['strong'],2,1,0.9960188,1.4312137e-05,0.0002786265,9.575732e-05,9.4059455e-05,0.0034984527,0.040333536,4,10,attribute,random,event,minor,part,coordinated,attributes,:,feature,is,-,element
5,random,random,5,random,random,butterfly,entice,True,['butterfly'],"['en', '##tic', '##e']",1,3,0.0005816752,0.00019612741,0.3925449,0.0008771918,0.0022957702,0.60350436,1.0069636,5,1,random,event,part,minor,attribute,coordinated,events,randomly,point,to,game,-
2,event,event,2,event,event,frog,kill,True,['frog'],['kill'],1,1,0.0001959221,6.86302e-05,0.9763682,7.8635625e-05,0.00030908795,0.02297946,0.16681473,4,17,event,random,part,attribute,minor,coordinated,events,to,game,point,can,-
5,random,random,5,random,random,glider,ringer,True,['glider'],"['ring', '##er']",1,2,3.970068e-06,1.716389e-05,3.8634036e-05,7.2653193e-06,0.00022840053,0.99970454,0.0042222934,1,4,random,part,event,coordinated,minor,attribute,the,randomly,an,.,frequent,accidental
5,random,random,5,random,random,shirt,final,True,['shirt'],['final'],1,1,4.9692712e-06,2.5275867e-06,5.644409e-05,3.06628e-06,2.4504136e-05,0.99990845,0.0014945184,2,5,random,event,part,attribute,minor,coordinated,randomly,the,.,select,accidental,game
4,mero,part,4,mero,part,missile,propellant,True,['missile'],"['prop', '##ellant']",1,2,3.999326e-05,1.4793784e-05,0.000538496,1.2861989e-05,0.9990945,0.00029938336,0.011688314,2,2,part,event,random,attribute,coordinated,minor,portion,parts,with,full,feature,the
5,random,random,5,random,random,cucumber,busy,True,"['cu', '##cum', '##ber']",['busy'],3,1,4.5469373e-05,1.5591479e-05,0.00014124287,1.9588611e-05,3.4904926e-05,0.99974316,0.0039049503,2,6,random,event,attribute,part,minor,coordinated,randomly,select,accidental,the,point,frequent
5,random,random,5,random,random,axe,uninstall,True,['axe'],"['un', '##ins', '##tal', '##l']",1,4,4.6980746e-05,1.2470986e-05,0.0001572109,3.7459104e-05,9.020875e-05,0.9996557,0.0051244856,3,0,random,event,part,attribute,minor,coordinated,randomly,frequent,.,select,the,date
3,hyper,minor,3,hyper,minor,chisel,artefact,True,"['chi', '##sel']","['arte', '##fa', '##ct']",2,3,2.823796e-06,2.7600802e-06,3.2653898e-06,0.9999877,1.521178e-06,1.9188894e-06,0.00024608834,4,1,minor,an,small,event,major,attribute,coordinated,random,lesser,part,local,important
0,attri,attribute,0,attri,attribute,carrot,orange,True,['carrot'],['orange'],1,1,0.99860567,0.0002739912,8.326944e-05,9.1729795e-05,0.0005469625,0.00039839259,0.018037537,4,6,attribute,part,random,coordinated,minor,event,light,attributes,",",turn,-,point
0,attri,attribute,0,attri,attribute,axe,big,True,['axe'],['big'],1,1,0.99627125,8.869604e-06,0.00012402674,8.0748e-05,9.475124e-05,0.0034202954,0.03750985,3,17,attribute,random,event,part,minor,coordinated,attributes,:,element,feature,-,point
5,random,random,5,random,random,elm,sprite,True,['elm'],"['sp', '##rite']",1,2,7.686864e-06,2.1999565e-05,2.5427189e-05,3.22119e-05,0.0001840691,0.9997286,0.0040150406,2,1,random,part,minor,event,coordinated,attribute,the,an,.,randomly,little,accidental
5,random,random,5,random,random,hospital,attract,True,['hospital'],['attract'],1,1,0.0009240563,7.298654e-05,0.3258686,0.0003050894,0.0013121457,0.6715172,0.9393691,2,3,random,event,part,attribute,minor,coordinated,events,randomly,to,point,will,game
1,coord,coordinated,1,coord,coordinated,lion,elephant,True,['lion'],['elephant'],1,1,6.9961004e-08,0.9999949,8.0789886e-07,4.2611825e-07,3.8452472e-07,3.302358e-06,0.00010249306,4,2,coordinated,random,event,minor,part,coordination,coordinate,and,attribute,",",or,similar
5,random,random,5,random,random,cathedral,bear,True,['cathedral'],['bear'],1,1,5.796836e-05,0.00017927379,0.0011409967,2.7731576e-05,0.0004213913,0.99817264,0.021979587,3,15,random,event,part,coordinated,attribute,minor,randomly,the,game,accidental,events,date
1,coord,coordinated,1,coord,coordinated,hatchet,fork,True,"['hatch', '##et']",['fork'],2,1,6.35994e-07,0.99990964,3.6131012e-05,2.2254249e-06,1.3771767e-05,3.755544e-05,0.0014927882,2,9,coordinated,random,event,part,minor,coordination,and,attribute,coordinate,or,",",fork
5,random,random,5,random,random,mug,edit,True,['mug'],['edit'],1,1,9.883601e-06,1.1472779e-05,0.0003023743,1.1547179e-05,6.74074e-05,0.9995974,0.005591986,5,4,random,event,part,minor,coordinated,attribute,randomly,.,the,of,select,game
4,mero,part,4,mero,part,jet,cockpit,True,['jet'],['cockpit'],1,1,4.816423e-06,3.953007e-05,6.506284e-05,6.742467e-06,0.9997042,0.00017953978,0.0043446016,9,3,part,random,event,coordinated,minor,attribute,full,with,portion,half,parts,feature
1,coord,coordinated,1,coord,coordinated,radio,fridge,True,['radio'],['fridge'],1,1,2.0421828e-06,0.99979836,6.3875814e-05,5.807354e-06,0.00011127101,1.8589755e-05,0.003073922,5,1,coordinated,part,event,random,minor,attribute,and,coordination,or,coordinate,",",integrated
0,attri,attribute,0,attri,attribute,spinach,green,True,"['spin', '##ach']",['green'],2,1,0.9995455,1.2050059e-06,3.9303683e-05,2.704762e-05,6.5289874e-05,0.0003216544,0.006304471,2,14,attribute,random,part,event,minor,attributes,feature,element,coordinated,is,-,side
4,mero,part,4,mero,part,vulture,eye,True,['vulture'],['eye'],1,1,7.0082297e-06,3.8141457e-05,2.9130586e-05,6.5177087e-06,0.99975485,0.00016437849,0.0036512068,2,6,part,random,coordinated,event,attribute,minor,portion,one,half,parts,round,with
5,random,random,5,random,random,saw,tug,True,['saw'],['tug'],1,1,0.00014017154,0.00043575885,0.012027897,0.00016334649,0.0009689775,0.986264,0.11480258,28,9,random,event,part,coordinated,minor,attribute,the,randomly,events,point,game,accidental
5,random,random,5,random,random,hammer,sustain,True,['hammer'],['sustain'],1,1,5.3447206e-05,1.4919464e-05,0.0018648371,7.60782e-05,0.00015931937,0.9978314,0.024081757,10,7,random,event,part,minor,attribute,coordinated,randomly,.,the,individual,-,point
2,event,event,2,event,event,alligator,kill,True,['alligator'],['kill'],1,1,0.00011937007,4.9006387e-05,0.990624,5.595579e-05,0.0002169991,0.008934626,0.07996407,3,17,event,random,part,attribute,minor,coordinated,events,point,game,to,-,can
5,random,random,5,random,random,coyote,game,True,['coyote'],['game'],1,1,0.00023722435,0.00010540308,0.003636899,0.0009464346,0.00019556074,0.99487853,0.053005386,3,14,random,event,minor,attribute,part,coordinated,small,randomly,accidental,individual,frequent,wild
1,coord,coordinated,1,coord,coordinated,cello,piano,True,['cello'],['piano'],1,1,1.011793e-06,0.9999244,2.6851505e-05,3.7465938e-06,7.898409e-06,3.6175818e-05,0.0012722589,1,4,coordinated,random,event,part,minor,coordination,attribute,and,coordinate,",",or,integrated
0,attri,attribute,0,attri,attribute,owl,wild,True,['owl'],['wild'],1,1,0.99901605,2.6603939e-06,4.0304116e-05,2.1502909e-05,2.0470881e-05,0.00089893345,0.011805435,1,17,attribute,random,event,minor,part,attributes,coordinated,",",is,feature,-,point
5,random,random,5,random,random,shirt,re-join,True,['shirt'],"['re', '-', 'join']",1,3,3.837315e-05,3.6015048e-05,0.0002993226,3.5519395e-05,0.00012166026,0.9994692,0.007471319,2,0,random,event,part,attribute,coordinated,minor,randomly,.,accidental,the,game,frequent
1,coord,coordinated,1,coord,coordinated,blouse,robe,True,['blouse'],['robe'],1,1,1.3223403e-05,0.9985801,0.0009846678,3.1182924e-05,0.0001802422,0.0002106214,0.01737736,1,4,coordinated,event,random,part,minor,attribute,coordination,coordinate,and,or,pattern,","
1,coord,coordinated,1,coord,coordinated,fork,shovel,True,['fork'],['shovel'],1,1,1.5411006e-06,0.9998274,0.00012747014,2.4028109e-06,1.23151785e-05,2.8820024e-05,0.002608214,9,5,coordinated,event,random,part,minor,attribute,coordination,and,coordinate,or,",",integrated
2,event,event,2,event,event,bed,creak,True,['bed'],"['cr', '##eak']",1,2,0.0022057556,9.41165e-05,0.98686695,9.308372e-05,0.00240795,0.008332242,0.11928798,13,2,event,random,part,attribute,coordinated,minor,events,feature,to,can,may,component
5,random,random,5,random,random,jacket,rephotography,True,['jacket'],"['rep', '##hot', '##ography']",1,3,6.643106e-06,1.6122895e-05,3.2743574e-05,5.51728e-06,2.1644844e-05,0.9999174,0.0014097253,7,0,random,event,part,coordinated,attribute,minor,randomly,.,frequent,accidental,in,select
2,event,event,2,event,event,cathedral,inaugurate,True,['cathedral'],"['ina', '##ug', '##ura', '##te']",1,4,3.1885746e-05,3.239646e-05,0.9958507,2.6269954e-05,0.00019566448,0.003863065,0.040709853,3,3,event,random,part,coordinated,attribute,minor,events,to,will,can,",",-
2,event,event,2,event,event,bull,breathe,True,['bull'],['breathe'],1,1,0.00023698821,8.978534e-05,0.9810751,0.00013856396,0.0013095841,0.01715,0.14601718,15,9,event,random,part,attribute,minor,coordinated,events,to,-,person,can,race
5,random,random,5,random,random,sweater,local,True,['sweater'],['local'],1,1,3.1297595e-06,6.5314516e-06,2.0891317e-05,2.896631e-06,6.18488e-06,0.9999604,0.0007120946,2,5,random,event,coordinated,part,attribute,minor,randomly,frequent,.,the,accidental,specific
5,random,random,5,random,random,pheasant,anti-virus,True,"['ph', '##ea', '##sant']","['anti', '-', 'virus']",3,3,2.3976427e-05,1.1283832e-05,5.8252244e-05,7.7623745e-06,2.1052725e-05,0.9998777,0.002008176,2,0,random,event,attribute,part,coordinated,minor,randomly,select,.,the,individual,accidental
1,coord,coordinated,1,coord,coordinated,axe,scissors,True,['axe'],['scissors'],1,1,8.0385166e-07,0.9999453,2.2801574e-05,2.0157477e-06,3.3342917e-06,2.5701052e-05,0.00093742704,3,4,coordinated,random,event,part,minor,coordination,attribute,coordinate,and,or,",",directed
5,random,random,5,random,random,spade,sash,True,['spade'],['sash'],1,1,3.3435292e-06,1.9519426e-05,2.429781e-05,4.217887e-06,7.963284e-05,0.999869,0.002087262,4,2,random,part,event,coordinated,minor,attribute,randomly,an,frequent,.,the,selected
5,random,random,5,random,random,villa,chemotherapy,True,['villa'],['chemotherapy'],1,1,2.866056e-06,8.464781e-06,3.8707996e-05,2.2955182e-06,1.20223e-05,0.9999356,0.0010951078,4,1,random,event,part,coordinated,attribute,minor,randomly,.,frequent,the,recent,individual
0,attri,attribute,0,attri,attribute,vulture,dangerous,True,['vulture'],['dangerous'],1,1,0.9983039,1.6662682e-06,8.056487e-05,6.7859044e-05,1.9122113e-05,0.0015269374,0.019096615,2,2,attribute,random,event,minor,part,attributes,coordinated,:,is,more,element,point
5,random,random,5,random,random,saxophone,lead,True,['saxophone'],['lead'],1,1,7.3958814e-05,2.161445e-05,0.0009158482,5.650791e-05,0.0006890766,0.99824286,0.021160621,1,31,random,event,part,attribute,minor,coordinated,randomly,the,game,point,accidental,player
5,random,random,5,random,random,acacia,open,True,['acacia'],['open'],1,1,0.00025716092,0.00010355054,0.011502605,0.0002378724,0.00067437394,0.98722446,0.1068163,1,36,random,event,part,attribute,minor,coordinated,randomly,events,tournament,point,game,the
5,random,random,5,random,random,ambulance,complete,True,['ambulance'],['complete'],1,1,2.0799145e-05,8.24178e-06,0.0001348077,9.761573e-06,0.0001686627,0.99965763,0.004965981,1,10,random,part,event,attribute,minor,coordinated,randomly,the,partial,.,select,accidental
5,random,random,5,random,random,truck,cheese,True,['truck'],['cheese'],1,1,7.7464334e-05,7.628751e-05,0.0001913122,2.3621278e-05,0.0004478948,0.9991836,0.010987746,3,4,random,part,event,attribute,coordinated,minor,randomly,the,.,accidental,frequent,present
5,random,random,5,random,random,fox,bin,True,['fox'],['bin'],1,1,1.7766384e-05,1.44205005e-05,0.00015904746,1.0513342e-05,0.00011825921,0.99968004,0.004697339,10,4,random,event,part,attribute,coordinated,minor,randomly,the,select,frequent,individual,accidental
